"id","name","code","user_type_id/id","chart_template_id/id","tag_ids/id","reconcile"
"l10n_bg_652","Financial expenses for future periods","652","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_661","Expenses for insurance amounts","661","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_662","Costs for participation in the result","662","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_663","Liquidation costs","663","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_664","Insurance commission expenses","664","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_665","Insurance reserve costs","665","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_669","Other direct insurance costs","669","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_671","Expenses for reinsurers' premiums","671","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_672","Expenses for released reserves for passive reinsurance","672","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_679","Other passive reinsurance costs","679","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_681","Expenses for insurance benefits","681","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_682","Costs for participation in the result","682","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_683","Expenses for participation in the liquidation","683","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_684","Expenses for assigned reinsurance commissions and fees","684","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_685","Expenses for set aside reserves for active reinsurance","685","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_689","Other active reinsurance costs","689","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_691","Exceptional costs","691","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_701","Revenues from sales of products","701","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_702","Revenues from sales of goods","702","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_703","Revenues from sales of services","703","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_704","Revenues from financing","704","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_705","Income from sales of fixed assets","705","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_706","Revenues from sales of materials","706","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_707","Proceeds from liquidation and insolvency","707","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_709","Other operating income","709","account.data_account_type_revenue","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_711","Revenues from regulated activities","711","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_712","Revenues from membership fees","712","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_713","Revenues from program financing","713","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_714","Revenues from government donations","714","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_715","Revenues from other donations","715","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_719","Other incomes","719","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_721","Interest income","721","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_722","Income from participations","722","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_723","Income from operations with financial assets and instruments","723","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_724","Income from foreign exchange operations","724","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_725","Income from subsequent valuations of financial assets and instruments","725","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_726","Revenues from reintegrated provisions","726","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_729","Other financial income","729","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_731","Income from recovered impairment losses","731","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_751","Non-financial income for future periods","751","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_752","Financial income for future periods","752","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_753","Financing for fixed assets","753","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_754","Financing the current activity","754","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_761","Income from insurance premiums","761","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_762","Revenues from commissions and fees","762","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_763","Insurance income from previous years","763","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_764","Revenue from recourses","764","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_765","Revenues from released reserves","765","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_769","Other insurance income","769","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_771","Income from indemnities received from reinsurers","771","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_772","Income from participation in the result of reinsurers","772","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_773","Revenues from commissions from reinsurers","773","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_774","Passive reinsurance income from previous years","774","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_775","Income from reinsurance reserves","775","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_779","Other income from passive reinsurance","779","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_781","Reinsurance premium income","781","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_782","Income from active reinsurance from previous years","782","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_783","Income from active reinsurance recourses","783","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_784","Income from active reinsurance reserves","784","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_789","Other income from active reinsurance","789","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_791","Extraordinary income","791","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_911","Foreign tangible and intangible assets provided as collateral","911","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_912","Leased foreign assets","912","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_913","Foreign tangible assets received under a consignment agreement","913","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_914","Documents under special reporting","914","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_915","Non-financial assets accepted for safekeeping","915","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_921","Foreign financial assets provided as collateral","921","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_922","Pledged policies","922","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_923","Miscellaneous emissions for circulation","923","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_924","Foreign financial assets held on behalf of customers","924","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_925","Commitments under contracts","925","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_931","Receivables from loans granted under interstate agreements","931","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_932","Outstanding receivables written off","932","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_933","Debtors by collection operations","933","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_934","Receivables from derivative transactions","934","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_941","Receivables from spot transactions","941","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_942","Write-off of outstanding receivables in banks","942","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_943","Debtors on collection operations in banks","943","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_945","Contingent receivables from other banking operations","945","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_951","Guarantees and other similar contingent liabilities","951","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_952","Irrevocable commitments","952","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_953","Cancellable commitments","953","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_954","Liabilities under spot operations","954","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_955","Liabilities under derivative transactions","955","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_956","Contingent liabilities on other banking operations","956","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_961","Reserve fund","961","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_962","Assets in use, reported","962","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_971","Issue reserve","971","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_972","Own issues out of circulation with expired term for exchange","972","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_981","Reserve account","981","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_982","Accounts receivable","982","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_983","Commitments on authorized loans","983","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_984","Various statistical accounts","984","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_989","Other contingent asset accounts","985","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_991","Other contingent liability accounts","991","account.data_account_off_sheet","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_791001","Cash Difference Gain","791001","account.data_account_type_other_income","l10n_bg.l10n_bg_chart_template","","False"
"l10n_bg_691001","Cash Difference Loss","691001","account.data_account_type_expenses","l10n_bg.l10n_bg_chart_template","","False"
