1701999901|Azúcar cuyo contenido en peso de sacarosa, en estado seco, tenga una polarización igual o superior a 99.5 pero inferior a 99.7 grados.|01
1701999902|Azúcar cuyo contenido en peso de sacarosa, en estado seco, tenga una polarización igual o superior a 99.7 pero inferior a 99.9 grados.|01
1701999999|Los demás.|01
1702110100|Con un contenido de lactosa superior o igual al 99% en peso, expresado en lactosa anhidra, calculado sobre producto seco.|01
1702190100|Lactosa.|01
1702199900|Los demás.|01
1702200100|Azúcar y jarabe de arce ("maple").|01
1702300100|Glucosa y jarabe de glucosa, sin fructosa o con un contenido de fructosa sobre producto seco, inferior al 20% en peso.|01
1702400100|Glucosa.|01
1702409900|Los demás.|01
1702500100|Fructosa químicamente pura.|01
1702609103|De maíz, con un contenido de fructuosa, sobre producto seco, superior al 50% pero inferior o igual al 60%, en peso.|01
1702609104|De agave, con un contenido de fructuosa, sobre producto seco, superior al 50% pero inferior o igual al 60%, en peso.|01
1702609105|De agave, con un contenido de fructuosa, sobre producto seco, superior al 60% pero inferior o igual al 80%, en peso.|01
1702609106|De agave, con un contenido de fructosa, calculado sobre producto seco, superior al 80% pero inferior o igual al 99.9%, en peso.|01
1702609191|Las demás fructosas y jarabe de fructosa, con un contenido de fructosa, sobre producto seco, superior al 50% pero inferior o igual al 60%, en peso.|01
1702609192|Las demás fructosas y jarabe de fructosa, con un contenido de fructosa, sobre producto seco, superior al 60% pero inferior o igual al 80%, en peso.|01
1702609199|Los demás.|01
1702900100|Azúcar líquida refinada y azúcar invertido.|01
1702909900|Los demás.|01
1703100100|Melaza de caña.|01
1703909900|Las demás.|01
1704100100|Chicles y demás gomas de mascar, incluso recubiertos de azúcar.|01
1704909900|Los demás.|01
1801000200|Cacao Grijalva.|01
1801009900|Los demás.|01
1802000100|Cáscara, películas y demás residuos de cacao.|01
1803100100|Sin desgrasar.|01
1803200100|Desgrasada total o parcialmente.|01
1804000100|Manteca, grasa y aceite de cacao.|01
1805000100|Cacao en polvo sin adición de azúcar ni otro edulcorante.|01
1806100100|Con un contenido de azúcar superior o igual al 90%, en peso.|01
1806109900|Los demás.|01
1806209100|Las demás preparaciones, en bloques, tabletas o barras con peso superior a 2 kg o en forma líquida, pastosa o en polvo, gránulos o formas similares, en recipientes o en envases inmediatos con un contenido superior a 2 kg.|01
1806310100|Rellenos.|01
1806320100|Sin rellenar.|01
1806909901|Preparaciones alimenticias de productos de las partidas 04.01 a 04.04, que contengan polvo de cacao en una proporción, calculada sobre una base totalmente desgrasada, superior al 5% en peso.|01
1806909999|Los demás.|01
1901100201|Con un contenido de sólidos lácteos superior al 10%, en peso.|01
1901100299|Las demás.|01
1901200200|Con un contenido de grasa butírica superior al 25%, en peso, sin acondicionar para la venta al por menor, excepto a base de harinas, almidones o fécula, de avena, maíz o trigo.|01
1901209901|A base de harinas, almidones o fécula, de avena, maíz o trigo.|01
1901209999|Los demás.|01
1901900200|Productos alimenticios vegetales, dietéticos, para diabéticos.|01
1901900300|Preparaciones a base de productos lácteos con un contenido de sólidos lácteos superior al 10%, pero inferior o igual a 50%, en peso, excepto las comprendidas en la fracción arancelaria 1901.90.04.|01
1901900400|Preparaciones a base de productos lácteos con un contenido de sólidos lácteos superior al 10%, acondicionadas en envases para la venta al por menor cuya etiqueta contenga indicaciones para la utilización directa del producto en la preparación de alimentos o postres, por ejemplo.|01
1901900500|Preparaciones a base de productos lácteos con un contenido de sólidos lácteos superior al 50%, en peso, excepto las comprendidas en la fracción arancelaria 1901.90.04.|01
1901909901|Extractos de malta.|01
1901909999|Los demás.|01
1902110100|Que contengan huevo.|01
1902199900|Las demás.|01
1902200100|Pastas alimenticias rellenas, incluso cocidas o preparadas de otra forma.|01
1902309100|Las demás pastas alimenticias.|01
1902400100|Cuscús.|01
1903000100|Tapioca y sus sucedáneos preparados con fécula, en copos, grumos, granos perlados, cerniduras o formas similares.|01
1904100100|Productos a base de cereales obtenidos por inflado o tostado.|01
1904200100|Preparaciones alimenticias obtenidas con copos de cereales sin tostar o con mezclas de copos de cereales sin tostar y copos de cereales tostados o cereales inflados.|01
1904300100|Trigo bulgur.|01
1904909900|Los demás.|01
1905100100|Pan crujiente llamado "Knäckebrot".|01
1905200100|Pan de especias.|01
1905310100|Galletas dulces (con adición de edulcorante).|01
1905320100|Barquillos y obleas, incluso rellenos ("gaufrettes", "wafers") y "waffles" ("gaufres").|01
1905400100|Pan tostado y productos similares tostados.|01
1905909901|Sellos para medicamentos.|01
1905909902|Frituras de maíz.|01
1905909991|Las demás frituras.|01
1905909999|Los demás.|01
2001100100|Pepinos y pepinillos.|01
2001909901|Pimientos (Capsicum anuum).|01
2001909991|Las demás hortalizas.|01
2001909999|Los demás.|01
2002100100|Tomates enteros o en trozos.|01
2002909900|Los demás.|01
2003100100|Hongos del género Agaricus.|01
2003909900|Los demás.|01
2004100100|Papas (patatas).|01
2004909100|Las demás hortalizas y las mezclas de hortalizas.|01
2005100100|Hortalizas homogeneizadas.|01
2005200100|Papas (patatas).|01
2005400100|Chícharos (arvejas, guisantes) (Pisum sativum).|01
2005510100|Desvainadas.|01
2005599900|Las demás.|01
2005600100|Espárragos.|01
2005700100|Aceitunas.|01
2005800100|Maíz dulce (Zea mays var. saccharata).|01
2005910100|Brotes de bambú.|01
2005999901|Pimientos (Capsicum anuum).|01
2005999999|Las demás.|01
2006000100|Frijoles (porotos, alubias, judías, fréjoles) (Vigna spp., Phaseolus spp.).|01
2006000200|Espárragos.|01
2006009100|Las demás hortalizas congeladas, excepto lo comprendido en las fracciones arancelarias 2006.00.01 y 2006.00.02.|01
2006009900|Los demás.|01
2007100100|Preparaciones homogeneizadas.|01
2007910100|De agrios (cítricos).|01
2007990100|Compotas o mermeladas destinadas a diabéticos.|01
2007990200|Jaleas, destinadas a diabéticos.|01
2007990300|Purés o pastas destinadas a diabéticos.|01
2007999901|Mermeladas.|01
2007999999|Los demás.|01
2008110201|Sin cáscara.|01
2008110299|Los demás.|01
2008199101|Almendras.|01
2008199102|Semillas de girasol.|01
2008199103|Semillas de calabaza.|01
2008199199|Los demás.|01
2008200100|Piñas (ananás).|01
2008300901|Pulpa de naranja.|01
2008300902|Toronjas, excepto cáscara de toronja y pulpa de toronja.|01
2008300999|Los demás.|01
2008400100|Peras.|01
2008500100|Chabacanos (damascos, albaricoques).|01
2008600100|Cerezas.|01
2008700100|Duraznos (melocotones), incluidos los griñones y nectarinas.|01
2008800100|Fresas (frutillas).|01
2008910100|Palmitos.|01
2008930100|Arándanos agrios, trepadores o palustres (Vaccinium macrocarpon, Vaccinium oxycoccos); arándanos rojos o encarnados (Vaccinium vitis-idaea).|01
2008970100|Mezclas.|01
2008999900|Los demás.|01
2009110100|Congelado.|08
2009120201|Con un grado de concentración inferior o igual a 1.5.|08
2009120299|Los demás.|08
2009199900|Los demás.|08
2009210100|De valor Brix inferior o igual a 20.|08
2009299900|Los demás.|08
2009310201|Jugo de lima (Citrus aurantifolia, Citrus latifolia).|08
2009310299|Los demás.|08
2009399901|Jugo de lima (Citrus aurantifolia, Citrus latifolia).|08
2009399999|Los demás.|08
2009410201|Sin concentrar.|08
2009410299|Los demás.|08
2009499900|Los demás.|08
2009500100|Jugo de tomate.|08
2009610100|De valor Brix inferior o igual a 30.|08
2009699900|Los demás.|08
2009710100|De valor Brix inferior o igual a 20.|08
2009799900|Los demás.|08
2009810100|Jugo de arándanos agrios, trepadores o palustres (Vaccinium macrocarpon, Vaccinium oxycoccos); jugo de arándanos rojos o encarnados (Vaccinium vitis-idaea).|08
2009899900|Los demás.|08
2009900200|Mezclas de jugos.|08
2101110200|Extracto de café líquido concentrado, aunque se presente congelado.|08
2101119901|Café instantáneo sin aromatizar.|01
2101119999|Los demás.|01
2101120100|Preparaciones a base de extractos, esencias o concentrados o a base de café.|01
2101200100|Extractos, esencias y concentrados de té o de yerba mate y preparaciones a base de estos extractos, esencias o concentrados o a base de té o de yerba mate.|01
2101300100|Achicoria tostada y demás sucedáneos del café tostados y sus extractos, esencias y concentrados.|01
2102100200|De tórula.|01
2102109901|Deshidratadas, cuando contengan hasta el 10% de humedad.|01
2102109999|Las demás.|01
2102200100|Levaduras de tórula.|01
2102209900|Los demás.|01
2102300100|Polvos preparados para esponjar masas.|01
2103100100|Salsa de soja (soya).|01
2103200201|Kétchup.|01
2103200299|Las demás.|01
2103300201|Harina de mostaza.|01
2103300299|Las demás.|01
2103909900|Los demás.|01
2104100100|Preparaciones para sopas, potajes o caldos; sopas, potajes o caldos, preparados.|01
2104200100|Preparaciones alimenticias compuestas homogeneizadas.|01
2105000100|Helados, incluso con cacao.|01
2106100100|Concentrados de proteína de soja (soya).|01
2106109900|Los demás.|01
2106900100|Polvos para la elaboración de budines y gelatinas destinadas a diabéticos.|01
2106900300|Autolizados o extractos de levadura.|01
2106900400|A base de corazón de res pulverizado, aceite de ajonjolí; almidón de tapioca, azúcar, vitaminas y minerales.|01
2106900500|Jarabes aromatizados o con adición de colorantes.|01
2106900700|Mezclas de jugos concentrados de frutas, legumbres u hortalizas, enriquecidos con minerales o vitaminas.|01
2106900800|Con un contenido de sólidos lácteos superior al 10%, en peso.|01
2106900900|Preparaciones a base de huevo.|01
2106901000|Extractos y concentrados del tipo de los utilizados en la elaboración de bebidas que contengan alcohol, excepto las preparaciones a base de sustancias odoríferas de la partida 33.02.|08
2106901200|Derivados de proteína de leche, cuya composición sea: manteca de coco hidrogenada 44%, glucosa anhidra 38%, caseinato de sodio 10%, emulsificantes 6%, estabilizador 2%, en peso.|01
2106909100|Las demás preparaciones del tipo de las utilizadas en la elaboración de bebidas que contengan alcohol, excepto las preparaciones a base de sustancias odoríferas de la partida 33.02.|08
2106909200|Las demás de proteína de soja (soya), cuyo contenido de proteína sea inferior o igual al 50%, en peso.|01
2106909901|Concentrados de jugos de una sola fruta, legumbre u hortaliza, enriquecidos con minerales o vitaminas.|01
2106909999|Las demás.|01
2201100201|Agua mineral.|08
2201100299|Las demás.|08
2201900100|Agua potable.|08
2201900200|Hielo.|01
2201909900|Los demás.|08
2202100100|Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro edulcorante o aromatizada.|08
2202910100|Cerveza sin alcohol.|08
2202990100|A base de ginseng y jalea real.|08
2202990201|Néctar.|08
2202990299|Los demás.|08
2202990300|A base de mezclas de jugos de frutas, legumbres u hortalizas, enriquecidos con minerales o vitaminas.|08
2202990400|Que contengan leche.|08
2202999900|Las demás.|08
2203000100|Cerveza de malta.|08
2204100201|"Champagne".|08
2204100299|Los demás.|08
2204210401|Vinos, cuya graduación alcohólica sea mayor de 14 grados centesimales Gay-Lussac pero menor o igual a 20 grados centesimales Gay-Lussac, a la temperatura de 15°C.|08
2204210402|Vinos tinto, rosado, clarete o blanco, cuya graduación alcohólica sea hasta 14 grados centesimales Gay-Lussac, a la temperatura de 15°C.|08
2204210499|Los demás.|08
2204220100|En recipientes con capacidad superior a 2 l pero inferior o igual a 10 l.|08
2204299900|Los demás.|08
2204309100|Los demás mostos de uva.|08
2205100200|En recipientes con capacidad inferior o igual a 2 l.|08
2205909900|Los demás.|08
2206009101|Bebidas refrescantes a base de una mezcla de limonada y cerveza o vino, o de una mezcla de cerveza y vino ("wine coolers").|08
2206009199|Las demás.|08
2207100100|Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico superior o igual al 80% vol.|08
2207200100|Alcohol etílico y aguardiente desnaturalizados, de cualquier graduación.|08
2208200100|Cogñac.|08
2208200200|Brandy o "Wainbrand" cuya graduación alcohólica sea superior o igual a 37.5 grados centesimales Gay-Lussac, con una cantidad total de sustancias volátiles que no sean los alcoholes etílico y metílico superior a 200 g/hl de alcohol a 100% vol.|08
2208200300|Destilados puros de uva, cuya graduación alcohólica sea superior o igual a 80 grados centesimales Gay-Lussac, a la temperatura de 15°C, a granel.|08
2208209900|Los demás.|08
2208300501|Whisky canadiense ("Canadian whiskey").|08
2208300502|Whisky cuya graduación alcohólica sea mayor de 53 grados centesimales Gay-Lussac a la temperatura de 15°C, a granel.|08
2208300503|Whisky o Whiskey cuya graduación alcohólica sea igual o superior a 40 grados centesimales Gay-Lussac, destilado a menos de 94.8% vol.|08
2208300504|Whisky "Tennessee" o whisky Bourbon.|08
2208300599|Los demás.|08
2208400201|Ron.|08
2208400299|Los demás.|08
2208500100|Gin y ginebra.|08
2208600100|Vodka.|08
2208700301|De más de 14 grados sin exceder de 23 grados centesimales Gay-Lussac a la temperatura de 15°C, en vasijería de barro, loza o vidrio, excepto lo comprendido en el número de identificación comercial 2208.70.03.02.|08
2208700302|Licores que contengan aguardiente, o destilados, de agave.|08
2208700399|Los demás.|08
2208900100|Alcohol etílico.|08
2208900200|Bacanora.|08
2208900301|Tequila contenido en envases con capacidad inferior o igual a 5 litros.|08
2208900391|Los demás tequilas.|08
2208900400|Sotol.|08
2208900500|Mezcal.|08
2208900600|Charanda.|08
2208900700|Raicilla.|08
2208909991|Las demás bebidas alcohólicas que contengan aguardiente, o destilados, de agave.|08
2208909999|Los demás.|08
2209000100|Vinagre y sucedáneos del vinagre obtenidos a partir del ácido acético.|08
2301100201|Harina.|01
2301100299|Los demás.|01
2301200100|Harina, polvo y "pellets", de pescado o de crustáceos, moluscos o demás invertebrados acuáticos.|01
2302100100|De maíz.|01
2302300100|De trigo.|01
2302409101|De arroz.|01
2302409199|Los demás.|01
2302500100|De leguminosas.|01
2303100100|Residuos de la industria del almidón y residuos similares.|01
2303200100|Pulpa de remolacha, bagazo de caña de azúcar y demás desperdicios de la industria azucarera.|01
2303300100|Solubles y granos desecados de la destilación del maíz.|01
2303309900|Los demás.|01
2304000100|Tortas y demás residuos sólidos de la extracción del aceite de soja (soya), incluso molidos o en "pellets".|01
2305000100|Tortas y demás residuos sólidos de la extracción del aceite de cacahuate (cacahuete, maní), incluso molidos o en "pellets".|01
2306100100|De semillas de algodón.|01
2306200100|De semillas de lino.|01
2306300100|De semillas de girasol.|01
2306410100|Con bajo contenido de ácido erúcico.|01
2306499900|Los demás.|01
2306500100|De coco o de copra.|01
2306600100|De nuez o de almendra de palma (palmiste).|01
2306909901|De germen de maíz.|01
2306909999|Los demás.|01
2307000100|Lías o heces de vino; tártaro bruto.|01
2308000201|Hojas de maíz.|01
2308000299|Los demás.|01
2309100100|Alimentos para perros o gatos, acondicionados para la venta al por menor.|01
2309900400|Mezclas, preparaciones o productos de origen orgánico para la alimentación de peces de ornato.|01
2309909901|Con un contenido de sólidos lácteos superior al 10%, pero inferior o igual al 50%, en peso.|01
2309909902|Alimentos preparados con un contenido de sólidos lácteos superior al 50%, en peso.|01
2309909999|Las demás.|01
2401100201|Tabaco para envoltura.|01
2401100299|Los demás.|01
2401200301|Tabaco rubio, Burley o Virginia.|01
2401200399|Los demás.|01
2401300100|Desperdicios de tabaco.|01
2402100100|Cigarros (puros) (incluso despuntados) y cigarritos (puritos), que contengan tabaco.|06
2402200100|Cigarrillos que contengan tabaco.|01
2402909900|Los demás.|01
2403110100|Tabaco para pipa de agua mencionado en la Nota 1 de subpartida de este Capítulo.|01
2403199900|Los demás.|01
2403910201|Tabaco del tipo utilizado para envoltura de tabaco.|01
2403910299|Los demás.|01
2403990100|Rapé húmedo oral.|01
2403999900|Los demás.|01
2404199900|Los demás.|01
2404910100|Para administrarse por vía oral.|01
2404920100|Para administrarse por vía transdérmica.|01
2404999900|Los demás.|01
2501000201|Sal para consumo humano directo, incluso la de mesa.|01
2501000299|Las demás.|01
2502000100|Piritas de hierro sin tostar.|01
2503000201|Azufre en bruto y azufre sin refinar.|01
2503000299|Los demás.|01
2504100100|En polvo o en escamas.|01
2504909900|Los demás.|01
2505100100|Arenas silíceas y arenas cuarzosas.|01
2505909900|Las demás.|01
2506100100|Cuarzo.|01
2506200200|Cuarcita.|01
2507000100|Caolín y demás arcillas caolínicas, incluso calcinados.|01
2508100100|Bentonita.|01
2508300100|Arcillas refractarias.|01
2508409101|Tierras decolorantes y tierras de batán.|01
2508409199|Las demás.|01
2508500100|Andalucita, cianita y silimanita.|01
2508600100|Mullita.|01
2508700100|Tierras de chamota o de dinas.|01
2509000100|Creta.|01
2510100201|Fosfatos de calcio (fosforitas), naturales.|01
2510100299|Los demás.|01
2510200201|Fosfatos de calcio (fosforitas), naturales.|01
2510200299|Los demás.|01
2511100100|Sulfato de bario natural (baritina).|01
2511200100|Carbonato de bario natural (witherita).|01
2512000100|Harinas silíceas fósiles (por ejemplo: "kieselguhr", tripolita, diatomita) y demás tierras silíceas análogas, de densidad aparente inferior o igual a 1, incluso calcinadas.|01
2513100200|Piedra pómez.|01
2513200100|Esmeril, corindón natural, granate natural y demás abrasivos naturales.|01
2514000100|Pizarra, incluso desbastada o simplemente troceada, por aserrado o de otro modo, en bloques o en placas cuadradas o rectangulares.|01
2515110100|En bruto o desbastados.|01
2515120100|Mármol aserrado en hojas, de espesor superior a 5 cm.|01
2515129900|Los demás.|01
2515200100|"Ecaussines" y demás piedras calizas de talla o de construcción; alabastro.|01
2516110100|En bruto o desbastado.|01
2516120100|Simplemente troceado, por aserrado o de otro modo, en bloques o en placas cuadradas o rectangulares.|01
2516200100|Arenisca.|01
2516909100|Las demás piedras de talla o de construcción.|01
2517100100|Cantos, grava, piedras machacadas, de los tipos generalmente utilizados para hacer hormigón, o para firmes de carreteras, vías férreas u otros balastos, guijarros y pedernal, incluso tratados térmicamente.|01
2517200100|Macadán de escorias o de desechos industriales similares, incluso con materiales citados en la subpartida 2517.10.|01
2517300100|Macadán alquitranado.|01
2517410100|De mármol.|01
2517499900|Los demás.|01
2518100100|Dolomita sin calcinar ni sinterizar, llamada "cruda".|01
2518200100|Dolomita calcinada o sinterizada.|01
2519100100|Carbonato de magnesio natural (magnesita).|01
2519900100|Óxido de magnesio, excepto la magnesia electrofundida y la magnesia calcinada a muerte (sinterizada).|01
2519900200|Magnesia calcinada a muerte (sinterizada) con un contenido de óxido de magnesio inferior o igual al 94%, en peso.|01
2519900300|Óxido de magnesio electrofundido, con un contenido de óxido de magnesio inferior o igual a 98%, en peso.|01
2519909900|Los demás.|01
2520100100|Yeso natural; anhidrita.|01
2520200100|Yeso fraguable.|01
2521000100|Castinas; piedras para la fabricación de cal o de cemento.|01
2522100100|Cal viva.|01
2522200100|Cal apagada.|01
2522300100|Cal hidráulica.|01
2523100100|Cementos sin pulverizar o clínker.|01
2523210100|Cemento blanco, incluso coloreado artificialmente.|01
2523299900|Los demás.|01
2523300100|Cementos aluminosos.|01
2523909100|Los demás cementos hidráulicos.|01
2524100300|Crocidolita.|01
2524909901|En fibra o roca.|01
2524909902|En polvo o en copos, incluidos los desperdicios.|01
2525100100|Mica en bruto o exfoliada en hojas o en laminillas irregulares ("splittings").|01
2525200100|Mica en polvo.|01
2525300100|Desperdicios de mica.|01
2526100100|Sin triturar ni pulverizar.|01
2526200100|Triturados o pulverizados.|01
2528000100|Boratos de sodio naturales y sus concentrados (incluso calcinados).|01
2528009900|Los demás.|01
2529100100|Feldespato.|01
2529210100|Con un contenido de fluoruro de calcio inferior o igual al 97% en peso.|01
2529220100|Con un contenido de fluoruro de calcio superior al 97% en peso.|01
2529300100|Leucita; nefelina y nefelina sienita.|01
2530100100|Vermiculita, perlita y cloritas, sin dilatar.|01
2530200100|Kieserita, epsomita (sulfatos de magnesio naturales).|01
2530909901|Arenas o harinas de circón micronizadas que contengan 70% o menos de óxido de circonio, con granulometría de más de 200 mallas.|01
2530909999|Las demás.|01
2601110100|Sin aglomerar.|01
2601120100|Aglomerados.|01
2601200100|Piritas de hierro tostadas (cenizas de piritas).|01
2602000201|Con un contenido de manganeso igual o superior a 46% en peso sobre producto seco.|01
2602000299|Los demás.|01
2603000100|Minerales de cobre y sus concentrados.|01
2604000100|Minerales de níquel y sus concentrados.|01
2605000100|Minerales de cobalto y sus concentrados.|01
2606000201|Bauxita calcinada.|01
2606000299|Los demás.|01
2607000100|Minerales de plomo y sus concentrados.|01
2608000100|Minerales de cinc y sus concentrados.|01
2609000100|Minerales de estaño y sus concentrados.|01
2610000201|Minerales de cromo.|01
2610000299|Los demás.|01
2611000100|Minerales de volframio (tungsteno) y sus concentrados.|01
2612100100|Minerales de uranio y sus concentrados.|01
2612200100|Minerales de torio y sus concentrados.|01
2613100100|Tostados.|01
2613909900|Los demás.|01
2614000301|Ilmenita.|01
2614000302|Arenas opacificantes micronizadas que contengan 96% o menos de óxido de titanio (arenas de rutilo).|01
2614000399|Los demás.|01
2615100201|Arenas de circón con 70% o menos de óxido de circonio, con granulometría menor a 120 mallas (0.125 mm).|01
2615100299|Los demás.|01
2615909900|Los demás.|01
2616100100|Minerales de plata y sus concentrados.|01
2616909900|Los demás.|01
2617100100|Minerales de antimonio y sus concentrados.|01
2617909900|Los demás.|01
2618000100|Escorias granuladas (arena de escoria) de la siderurgia.|01
2619000201|Escorias de mineral ferrotitánico concentrado, cuando contengan más del 65% de titanio combinado, expresado como bióxido de titanio.|01
2619000299|Los demás.|01
2620110100|Matas de galvanización.|01
2620199900|Los demás.|01
2620210100|Lodos de gasolina con plomo y lodos de compuestos antidetonantes con plomo.|01
2620299900|Los demás.|01
2620300100|Que contengan principalmente cobre.|01
2620400200|Que contengan principalmente aluminio.|01
2620600100|Que contengan arsénico, mercurio, talio o sus mezclas, de los tipos utilizados para la extracción de arsénico o de estos metales o para la elaboración de sus compuestos químicos.|01
2620910200|Que contengan antimonio, berilio, cadmio, cromo, o sus mezclas.|01
2620999901|Que contengan principalmente vanadio.|01
2620999999|Los demás.|01
2621100100|Cenizas y residuos procedentes de la incineración de desechos municipales.|01
2621909900|Las demás.|01
2701110100|Antracitas.|01
2701120100|Hulla bituminosa.|01
2701199100|Las demás hullas.|01
2701200100|Briquetas, ovoides y combustibles sólidos similares, obtenidos de la hulla.|01
2702100100|Lignitos, incluso pulverizados, pero sin aglomerar.|01
2702200100|Lignitos aglomerados.|01
2703000201|Proveniente del musgo Sphagnum y otros desechos vegetales, para el enraizamiento, denominada Peat-moss.|01
2703000299|Las demás.|01
2704000301|Coques y semicoques de hulla, lignito o turba, incluso aglomerados.|01
2704000302|Carbón de retorta.|01
2705000100|Gas de hulla, gas de agua, gas pobre y gases similares, excepto el gas de petróleo y demás hidrocarburos gaseosos.|08
2706000100|Alquitranes de hulla, lignito o turba y demás alquitranes minerales, aunque estén deshidratados o descabezados, incluidos los alquitranes reconstituidos.|08
2707100100|Benzol (benceno).|08
2707200100|Toluol (tolueno).|08
2707300100|Xilol (xilenos).|08
2707400100|Naftaleno.|08
2707509100|Las demás mezclas de hidrocarburos aromáticos que destilen, incluidas las pérdidas, una proporción superior o igual al 65% en volumen a 250°C, según el método ISO 3405 (equivalente al método ASTM D 86).|08
2707910100|Aceites de creosota.|08
2707999901|Cresol.|08
2707999999|Los demás.|08
2708100100|Brea.|01
2708200100|Coque de brea.|01
2709000501|Pesados.|15
2709000502|Medianos.|15
2709000503|Ligeros.|15
2709009900|Los demás.|05
2710120600|Mezcla isomérica de trimetil penteno y dimetil hexeno (Diisobutileno).|01
2710129901|Aceites minerales puros del petróleo, en carro-tanque, buque-tanque o auto-tanque.|08
2710129902|Nafta precursora de aromáticos.|08
2710129903|Gasolina para aviones.|08
2710129904|Gasolina con octanaje inferior a 87.|08
2710129905|Gasolina con octanaje superior o igual a 87 pero inferior a 92.|08
2710129906|Gasolina con octanaje superior o igual a 92 pero inferior a 95.|08
2710129907|Tetrámero de propileno.|08
2710129908|Hexano; heptano.|08
2710129991|Las demás gasolinas.|08
2710129999|Los demás.|08
2710190200|Aceites de engrase o preparaciones lubricantes a base de aceites minerales derivados del petróleo, con aditivos (aceites lubricantes terminados).|08
2710199901|Aceites minerales puros del petróleo, sin aditivos (aceites lubricantes básicos), en carro-tanque, buque-tanque o auto-tanque.|08
2710199902|Grasas lubricantes.|08
2710199903|Aceite diésel (gasóleo) y sus mezclas, con contenido de azufre inferior o igual a 15 ppm.|08
2710199904|Aceite diésel (gasóleo) y sus mezclas, con un contenido de azufre superior a 15 ppm pero inferior o igual a 500 ppm.|08
2710199905|Fueloil (combustóleo).|08
2710199906|Aceite extendedor para caucho.|08
2710199907|Aceite parafínico.|08
2710199908|Turbosina, keroseno (petróleo lampante) y sus mezclas.|08
2710199991|Los demás aceites diéseles (gasóleos) y sus mezclas.|08
2710199992|Las demás mezclas de hidrocarburos (n-alcanos, isoalcanos y cicloalcanos) de longitud de cadena con 95% mínimo de C11 a C16, con rango de ebullición entre 200°C y 280°C según la norma ASTM D86, cuyo contenido de hidrocarburos aromáticos sea igual o inferior al 1.0% en peso.|08
2710199999|Los demás.|08
2710200100|Aceites de petróleo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petróleo o de mineral bituminoso superior o igual al 70% en peso, en las que estos aceites constituyan el elemento base, que contengan biodiésel, excepto los desechos de aceites.|08
2710910100|Que contengan bifenilos policlorados (PCB), terfenilos policlorados (PCT) o bifenilos polibromados (PBB).|08
2710999900|Los demás.|08
2711110100|Gas natural.|08
2711120100|Propano.|08
2711130100|Butanos.|08
2711140100|Etileno, propileno, butileno y butadieno.|08
2711190100|Butano y propano, mezclados entre sí, licuados.|08
2711199901|Alcanos, alquenos o alquinos utilizados para cortes y soldaduras, aun cuando estén mezclados entre sí.|01
2711199999|Los demás.|01
2711210100|Gas natural.|08
2711299900|Los demás.|05
2712100100|Vaselina.|01
2712200100|Parafina con un contenido de aceite inferior al 0.75% en peso.|01
2712900100|Cera de lignito.|01
2712900200|Ceras microcristalinas.|01
2712900300|Residuos parafínicos ("slack wax"), con un contenido de aceite superior o igual a 8%, en peso.|01
2712909901|Ceras.|01
2712909999|Los demás.|01
2713110100|Sin calcinar.|01
2713120100|Calcinado.|01
2713200100|Betún de petróleo.|01
2713909100|Los demás residuos de los aceites de petróleo o de mineral bituminoso.|01
2714100100|Pizarras y arenas bituminosas.|01
2714900100|Betunes y asfaltos naturales.|01
2714909900|Los demás.|01
2715000100|Betunes fluidificados; mezclas bituminosas a base de asfalto acondicionadas para su venta en envases con capacidad inferior o igual a 200 l.|01
2715009900|Los demás.|01
2716000100|Energía eléctrica.|13
2801100100|Cloro.|01
2801200100|Yodo.|01
2801300100|Flúor; bromo.|01
2802000100|Azufre sublimado o precipitado; azufre coloidal.|01
2803000200|Negro de humo de hornos.|01
2803009900|Los demás.|01
2804100100|Hidrógeno.|08
2804210100|Argón.|08
2804299901|Helio.|08
2804299999|Los demás.|08
2804300100|Nitrógeno.|08
2804400100|Oxígeno.|08
2804500100|Boro; telurio.|01
2804610100|Con un contenido de silicio superior o igual al 99.99% en peso.|01
2804699900|Los demás.|01
2804700400|Fósforo.|01
2804800100|Arsénico.|01
2804900100|Selenio.|01
2805110100|Sodio.|01
2805120100|Calcio.|01
2805199900|Los demás.|01
2805300100|Metales de las tierras raras, escandio e itrio, incluso mezclados o aleados entre sí.|01
2805400100|Mercurio.|01
2806100100|Cloruro de hidrógeno (ácido clorhídrico).|01
2806200100|Ácido clorosulfúrico.|01
2807000100|Ácido sulfúrico; oleum.|01
2808000100|Ácido nítrico; ácidos sulfonítricos.|01
2809100100|Pentóxido de difósforo.|01
2809200100|Ácido fosfórico (ácido ortofosfórico).|01
2809209900|Los demás.|01
2810000200|Óxidos de boro; ácidos bóricos.|01
2811110100|Fluoruro de hidrógeno (ácido fluorhídrico), grado técnico.|01
2811119900|Los demás.|01
2811120100|Cianuro de hidrógeno (ácido cianhídrico).|01
2811199900|Los demás.|01
2811210301|Dióxido de carbono (anhídrido carbónico) al estado líquido o gaseoso.|01
2811210302|Dióxido de carbono al estado sólido (hielo seco).|01
2811220301|Dióxido de silicio, excepto lo comprendido en el número de identificación comercial 2811.22.03.02.|01
