id,code,name,ncms
nbm_2924291200,2924.29.1200,NICLOSAMIDA E SEUS SAIS,29242999
nbm_2924291300,2924.29.1300,PRILOCAINA E SEUS SAIS,29242963
nbm_2924291400,2924.29.1400,SULFATO METILICO DE NEOSTIGMINA,29242999
nbm_2924291500,2924.29.1500,SURAMINA SODICA,29242999
nbm_2924291600,2924.29.1600,TECLOZAM,29242941
nbm_2924291701,2924.29.1701,ACETRIZOATO DE MEGLUMINA,29242999
nbm_2924291702,2924.29.1702,IODIPAMIDA DE MEGLUMINA,29242999
nbm_2924291703,2924.29.1703,DIATRIZOATO DE MEGLUMINA,29242999
nbm_2924291704,2924.29.1704,IOCARMATO DE DIMEGLUMINA,29242999
nbm_2924291705,2924.29.1705,IOGLICAMATO DE MEGLUMINA,29242999
nbm_2924291706,2924.29.1706,IOTALAMATO DE MEGLUMINA,29242999
nbm_2924291707,2924.29.1707,METRIZOATO DE MEGLUMINA,29242999
nbm_2924291799,2924.29.1799,QQ.OUT.SAL DE MEGLUMINA,29242999
nbm_2924291900,2924.29.1900,BUTACLOR,29242999
nbm_2924292200,2924.29.2200,RAFOXANIDA,29242999
nbm_2924292300,2924.29.2300,ACIDO 5-NAFTOL-7-SULFONICO-2-BENZAMIDA (AC.BENZOIL-J),29242999
nbm_2924292400,2924.29.2400,"ACIDO 8-NAFTOL-3,6-DISSULFONICO-1-ACETAMIDA (ACETIL-H)","29242949,29242999"
nbm_2924292500,2924.29.2500,BROMOPRIDA,29242951
nbm_2924292600,2924.29.2600,P-AMINOACETANILIDA,29242912
nbm_2924292700,2924.29.2700,ACIDO 8-NAFTOL-6-SULFONICO-2-ACETAMIDA (AC.ACETIL-GAMA),"29242949,29242999"
nbm_2924292800,2924.29.2800,ACETANILIDA,29242911
nbm_2924292900,2924.29.2900,SALICILAMIDA,29242999
nbm_2924293000,2924.29.3000,ACIDO IOXAGLICO,29242944
nbm_2924293100,2924.29.3100,DIFLUBENZURON,29242992
nbm_2924293200,2924.29.3200,METOLACLOR,29242943
nbm_2924293300,2924.29.3300,METALAXIL,29242993
nbm_4014100000,4014.10.0000,"PRESERVATIVO DE BORRACHA VULCANIZADA,N/ENDURECIDA",40141000
