"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"tr681","Önceki Dönem Gider Ve Zararları(-)","681","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr689","Diğer Olağan Dışı Gider Ve Zararlar(-)","689","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr690","Dönem Kârı Veya Zararı","690","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr691","Dönem Kârı Vergi Ve Diğer Yasal Yükümlülük Karşılıkları(-)","691","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr692","Dönem Net Kârı Veya Zararı","692","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr697","Yıllara Yaygın İnşaat Ve Enflasyon Düzeltme Hesabı","697","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr698","Enflasyon Düzeltme Hesabı","698","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr700","Maliyet Muhasebesi Bağlantı Hesabı","700","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr701","Maliyet Muhasebesi Yansıtma Hesabı","701","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr710","Direk İlk Madde Ve Malzeme Giderleri Hesabı","710","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr711","Direkt İlk Madde Ve Malzeme Yansıtma Hesabı","711","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr712","Direkt İlk Madde Ve Malzeme Fiyat Farkı","712","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr713","Direkt İlk Madde Ve Malzeme Miktar Farkı","713","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr720","Direkt İşçilik Giderleri","720","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr721","Direkt İşçilik Giderleri Yansıtma Hesabı","721","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr722","Direkt İşçilik Ücret Farkları","722","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr723","Direkt İşçilik Süre Farkları","723","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr730","Genel Üretim Giderleri","730","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr731","Genel Üretim Giderleri Yansıtma Hesabı","731","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr732","Genel Üretim Giderleri Bütçe Farkları","732","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr733","Genel Üretim Giderleri Verimlilik Giderleri","733","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr734","Genel Üretim Giderleri Kapasite Farkları","734","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr740","Hizmet Üretim Maliyeti","740","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr741","Hizmet Üretim Maliyeti Yansıtma Hesabı","741","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr742","Hizmet Üretim Maliyeti Fark Hesapları","742","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr760","Atraştırma Ve Geliştirme Giderleri","760","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr761","Pazarlama Satış Ve Dagıtım Giderleri Yansıtma Hesabı","761","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr762","Pazarlama Satış Ve Dağıtım Giderleri Fark Hesabı","762","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr770","Genel Yönetim Giderleri","770","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr771","Genel Yönetim Giderleri Yansıtma Hesabı","771","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr772","Genel Yönetim Gider Farkları Hesabı","772","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr780","Finansman Giderleri","780","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr781","Finansman Giderleri Yansıtma Hesabı","781","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr782","Finansman Giderleri Fark Hesabı","782","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
