"id","name","code","account_type","chart_template_id/id","tag_ids/id","reconcile"
"pcg_410","Clients et comptes rattachés","410000","asset_receivable","l10n_fr.l10n_fr_pcg_chart_template","","True"
"fr_pcg_recv","Clients - Ventes de biens ou de prestations de services","411100","asset_receivable","l10n_fr.l10n_fr_pcg_chart_template","","True"
"fr_pcg_recv_pos","Clients - Ventes de biens ou de prestations de services (PoS)","411101","asset_receivable","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4117","Clients - Retenues de garantie","411700","asset_receivable","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_413","Clients - Effets à recevoir","413000","asset_receivable","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_416","Clients douteux ou litigieux","416000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4181","Clients - Factures à établir","418100","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4188","Clients - Intérêts courus non encore facturés","418800","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4191","Clients créditeurs - Avances et acomptes reçus sur commandes","419100","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4196","Clients créditeurs - Dettes pour emballages et matériels consignés","419600","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4197","Clients créditeurs - Autres avoirs","419700","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4198","Clients créditeurs - Rabais, remises, ristournes à accorder et autres avoirs à établir","419800","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_421","Personnel - Rémunérations dues","421000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_422","Comité social et économique","422000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4246","Participation des salariés aux résultats - Réserve spéciale","424600","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4248","Participation des salariés aux résultats - Comptes courants","424800","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_425","Personnel - Avances et acomptes","425000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_426","Personnel - Dépôts","426000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_427","Personnel - Oppositions","427000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4282","Personnel - Dettes provisionnées pour congés à payer","428200","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4284","Personnel - Dettes provisionnées pour participation des salariés aux résultats","428400","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4286","Personnel - Autres charges à payer","428600","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_431","Sécurité Sociale","431000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_437","Autres organismes sociaux","437000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4382","Charges sociales sur congés à payer","438200","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4386","Organismes sociaux - Autres charges à payer","438600","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_439","Organismes sociaux - Produits à recevoir","439000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_441_account","État - Subventions et aides à recevoir","441000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4421","Prélèvements à la source (Impôt sur le revenu)","442100","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4422","Prélèvements forfaitaires non libératoires","442200","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4423","Retenues et prélèvements sur les distributions","442300","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_444","État - Impôts sur les bénéfices","444000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4452","TVA due sur acquisitions intracommunautaires","445200","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_44521","TVA due sur prestations intracommunautaires","445210","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_4453","TVA due sur importations (autoliquidation)","445300","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_44531","TVA due sur prestations hors UE","445310","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_44551","TVA à décaisser","445510","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44558","Taxes assimilées à la TVA","445580","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44562","TVA déductible sur immobilisations","445620","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_44563","TVA transférée par d'autres entités","445630","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44564","TVA déductible sur opérations non réglées","445640","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44566","TVA déductible sur autres biens et services","445660","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_445662","TVA déductible intracommunautaire","445662","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_445663","TVA déductible hors UE (autoliquidation)","445663","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_44567","Crédit de TVA à reporter","445670","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44568","Taxes déductibles assimilées à la TVA","445680","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44571","TVA collectée","445710","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_44574","TVA collectée sur opérations non réglées","445740","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_44578","Taxes collectées assimilées à la TVA","445780","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_445800","Taxes sur le chiffre d'affaires à régulariser ou en attente","445800","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44581","Acomptes - Régime simplifié d'imposition","445810","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44583","Remboursement de taxes sur le chiffre d'affaires demandé","445830","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44584","TVA récupérée d'avance","445840","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44586","Taxes sur le chiffre d'affaires sur factures non parvenues","445860","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44587","Taxes sur le chiffre d'affaires sur factures à établir","445870","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_446","Obligations cautionnées","446000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_447","Autres impôts, taxes et versements assimilés","447000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4481","État - Charges à Payer","448100","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44811","Charges fiscales sur congés à payer","448110","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_44812","Charges à payer","448120","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4482","État - Produits à recevoir","448700","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_449","Quotas d'émission à restituer à l'État","449000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_451","Groupe","451000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4551","Associés - Comptes courants - Principal","455100","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4558","Associés - Comptes courants - Intérêts courus","455800","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_45611","Associés - Comptes d'apport en société - Apports en nature","456110","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_45615","Associés - Comptes d'apport en société - Apports en numéraire","456150","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_45621","Actionnaires - Capital souscrit et appelé, non versé","456210","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_45625","Associés - Capital appelé, non versé","456250","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4563","Associés - Versements reçus sur augmentation de capital","456300","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4564","Associés - Versements anticipés","456400","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4566","Actionnaires défaillants","456600","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4567","Associés - Capital à rembourser","456700","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_457","Associés - Dividendes à payer","457000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4581","Associés - Opérations faites en commun et en GIE - Opérations courantes","458100","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4588","Associés - Opérations faites en commun et en GIE - Intérêts courus","458800","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_462","Créances sur cessions d'immobilisations","462000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_464","Dettes sur acquisitions de valeurs mobilières de placement","464000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_465","Créances sur cessions de valeurs mobilières de placement","465000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_467","Divers comptes créditeurs et charges à payer","467000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_468_account","Divers comptes débiteurs et produits à recevoir","468000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_471","Compte d'attente","471000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_472","Comptes d'attente","472000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_473","Comptes d'attente","473000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4741","Différences d'évaluation sur instruments financiers à terme - Actif","474100","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4742","Différences d'évaluation sur jetons détenus - Actif","474200","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4751","Différences d'évaluation sur instruments financiers à terme - Passif","475100","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4752","Différences d'évaluation sur jetons détenus - Passif","475200","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4746","Différences d’évaluation de jetons sur des passifs - Actif","474600","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4756","Différences d’évaluation de jetons sur des passifs - Passif","475600","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4761","Diminution des créances","476100","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4762","Augmentation des dettes","476200","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4768","Différences compensées par couverture de change","476800","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4771","Augmentation des créances","477100","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4772","Diminution des dettes","477200","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4778","Différences compensées par couverture de change","477800","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_478","Autres comptes transitoires","478000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_4781","Mali de fusion sur actif circulant","478100","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_481_account","Frais d’émission des emprunts","481000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_486","Charges constatées d'avance","486000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_487","Produits constatés d'avance","487000","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4886","Comptes de répartition périodique des charges","488600","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4887","Comptes de répartition périodique des produits","488700","liability_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_491","Provisions pour dépréciation des comptes de clients","491000","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4951","Provisions pour dépréciation des comptes du groupe","495100","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4955","Provisions pour dépréciation des comptes courants des associés","495500","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4958","Provisions pour dépréciation des opérations faites en commun et en GIE","495800","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4962","Provisions pour dépréciation des créances sur cessions d'immobilisations","496200","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4965","Provisions pour dépréciation des créances sur cessions de valeurs mobilières de placement","496500","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_4967","Provisions pour dépréciation - Autres comptes débiteurs","496700","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_502","Valeurs mobilières de placement - Actions propres","502000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5021","Actons destinées à être attribuées aux employés et affectées à des plans déterminés","502100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5022","Actons disponibles pour être attribuées aux employés ou pour la régularisation des cours de la bourse","502200","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5031","Valeurs mobilières de placement - Titres cotés","503100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5035","Valeurs mobilières de placement - Titres non cotés","503500","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_504","Valeurs mobilières de placement - Autres titres conférant un droit de propriété","504000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_505","Obligations et bons émis par la société et rachetés par elle","505000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5061","Obligations cotés","506100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5065","Obligations non cotés","506500","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_507","Bons du Trésor et bons de caisse à court terme","507000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5081","Autres valeurs mobilières de placement","508100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5082","Bons de souscription","508200","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5088","Intérêts courus sur obligations, bons et valeurs assimilées","508800","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_509","Versements restant à effectuer sur valeurs mobilières de placement non libérées","509000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5111","Coupons échus à l'encaissement","511100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_5112","Chèques à encaisser","511200","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_5113","Effets à l'encaissement","511300","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_5114","Effets à l'escompte","511400","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","True"
"pcg_5121","Comptes en euros","512100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5124","Banques - Comptes en devises","512400","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_517","Autres organismes financiers","517000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5181","Intérêts courus à payer","518100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5188","Intérêts courus à recevoir","518800","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5191","Concours bancaires courants - Crédit de mobilisation de créances commerciales (CMCC)","519100","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5193","Concours bancaires courants - Mobilisation de créances nées à l'étranger","519300","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5198","Concours bancaires courants - Intérêts courus sur concours bancaires courants","519800","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_52","Instruments financiers à terme et jetons détenus","520000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_53_account","Caisse","530000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_58_account","Virements internes","580000","asset_cash","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5903","Provisions pour dépréciation des actions","590300","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5904","Provisions pour dépréciation des autres titres conférant un droit de propriété","590400","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5906","Provisions pour dépréciation des obligations","590600","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_5908","Provisions pour dépréciation des autres valeurs mobilières de placement et créances assimilées (provisions)","590800","asset_current","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_601_account","Achats stockés - Matières premières et fournitures","601000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6021_account","Matières consommables","602100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60221","Combustibles","602210","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60222","Produits d'entretien","602220","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60223","Fournitures d'atelier et d'usine","602230","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60224","Fournitures de magasin","602240","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60225","Fournitures de bureau","602250","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60261","Emballages perdus","602610","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60262","Malis sur emballages","602620","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60265","Emballages récupérables non identifiables","602650","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_60267","Emballages à usage mixte","602670","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6031","Variation des stocks de matières premières (et fournitures)","603100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6032","Variation des stocks des autres approvisionnements","603200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6037","Variation des stocks de marchandises","603700","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_604","Achats d'études et prestations de services","604000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_605","Achats de matériel équipements et travaux","605000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6061","Fournitures non stockables (eau, énergie...)","606100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6063","Fournitures d'entretien et de petit équipement","606300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6064","Fournitures administratives","606400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6068","Achats autres matières et fournitures","606800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_607_account","Achats de marchandises","607000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_608","Frais accessoires incorporés aux achats","608000","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6091","Rabais, remises et ristournes obtenus sur achats de matières premières (et fournitures)","609100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6092","Rabais, remises et ristournes obtenus sur achats d'autres approvisionnements stockés","609200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6094","Rabais, remises et ristournes obtenus sur achats d'études et prestations de services","609400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6095","Rabais, remises et ristournes obtenus sur achats de matériel, équipements et travaux","609500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6096","Rabais, remises et ristournes obtenus sur achats d'approvisionnements non stockés","609600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6097","Rabais, remises et ristournes obtenus sur achats de marchandises","609700","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6098","Rabais, remises et ristournes non affectés","609800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_611","Sous-traitance générale","611000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6122","Redevances de crédit-bail mobilier","612200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6125","Redevances de crédit-bail immobilier","612500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6132","Locations immobilières","613200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6135","Locations mobilières","613500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_614","Charges locatives et de copropriété","614000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6152","Entretien et réparations sur biens immobiliers","615200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6155","Entretien et réparations sur biens mobiliers","615500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6156","Maintenance","615600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6161","Assurance multirisques","616100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6162","Assurance obligatoire dommage construction","616200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_61636","Assurance transport sur achats","616360","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_61637","Assurance transport sur ventes","616370","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_61638","Assurance transport sur autres biens","616380","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6164","Assurance risques d'exploitation","616400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6165","Assurance insolvabilité clients","616500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_617","Études et recherches","617000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6181","Documentation générale","618100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6183","Documentation technique","618300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6185","Frais de colloques, séminaires, conférences","618500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_619","Rabais, remises et ristournes obtenus sur services extérieurs","619000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6211","Personnel intérimaire","621100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6214","Personnel détaché ou prêté à l'entreprise","621400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6221","Commissions et courtages sur achats","622100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6222","Commissions et courtages sur ventes","622200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6224","Rémunérations des transitaires","622400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6225","Rémunérations d'affacturage","622500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6226","Honoraires","622600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6227","Frais d'actes et de contentieux","622700","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6228","Rémunérations d'intermédiaires et honoraires - Divers","622800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6231","Annonces et insertions","623100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6232","Échantillons","623200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6233","Foires et expositions","623300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6234","Cadeaux à la clientèle","623400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6235","Primes","623500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6236","Catalogues et imprimés","623600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6237","Publications","623700","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6238","Divers (pourboires, dons courants)","623800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6241","Transports sur achats","624100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6242","Transports sur ventes","624200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6243","Transports entre établissements ou chantiers","624300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6244","Transports administratifs","624400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6247","Transports collectifs du personnel","624700","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6248","Transports divers","624800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6251","Voyages et déplacements","625100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6255","Frais de déménagement","625500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6256","Missions","625600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6257","Réceptions","625700","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_626","Frais postaux et frais de télécommunications","626000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6271","Frais sur titres (achat, vente, garde)","627100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6272","Commissions et frais sur émission d'emprunts","627200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6275","Frais sur effets","627500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6276","Location de coffres","627600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6278","Autres frais et commissions sur prestations de services","627800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6281","Concours divers (cotisations...)","628100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
