"id","name","name@es","name@ca","code","account_type","reconcile"
"account_public_company_4757","Public Treasury, creditor for IGIC","Hacienda Pública, acreedor por IGIC","Hisenda Pública, creditor per IGIC","4757","liability_payable","True"
"account_common_476","Social Security","Seguridad Social","Seguretat Social","4760","liability_payable","True"
"account_public_company_4761","MUFACE","MUFACE","MUFACE","4761","liability_payable","True"
"account_public_company_4762","MUGEJU","MUGEJU","MUGEJU","4762","liability_payable","True"
"account_public_company_4763","ISFAS","ISFAS","ISFAS","4763","liability_payable","True"
"account_public_company_4769","Other Social Security agencies, creditors","Otros organismos de Previsión Social, acreedores","Altres organismes de Previsió Social, creditors","4769","liability_payable","True"
"account_common_477","Output VAT","IVA repercutido","IVA repercutit","4770","liability_payable","True"
"account_public_company_4771","Output IGIC","IGIC repercutido","IGIC repercutit","4771","liability_payable","True"
"account_public_company_4900","Management operations","Operaciones de gestión","Operacions de gestió","4900","asset_current","False"
"account_public_company_4901","Other accounts receivable","Otras cuentas a cobrar","Altres comptes a cobrar","4901","asset_current","False"
"account_public_company_4902","Financial investments in group, multi-group or associated entities","Inversiones financieras en entidades del grupo, multigrupo o asociadas","Inversions financeres en entitats del grup, multigrup o associades","4902","asset_current","False"
"account_public_company_4903","Other financial investments","Otras inversiones financieras","Altres inversions financeres","4903","asset_current","False"
"account_common_500","Debentures and bonds at amortized cost","Obligaciones y bonos al coste amortizado","Obligacions i bons al cost amortitzat","5000","liability_non_current","False"
"account_public_company_5001","Debentures and bonds at fair value through profit or loss","Obligaciones y bonos a valor razonable con cambios en resultados","Obligacions i bons a valor raonable amb canvis en resultats","5001","liability_non_current","False"
"account_common_505","Other negotiable securities at amortized cost","Otros valores negociables al coste amortizado","Altres valors negociables al cost amortitzat","5050","liability_non_current","False"
"account_public_company_5051","Other negotiable securities at fair value through profit or loss","Otros valores negociables a valor razonable con cambios en resultados","Altres valors negociables a valor raonable amb canvis en resultats","5051","liability_non_current","False"
"account_common_506","Short-term interest on debentures and bonds at amortized cost","Intereses a corto plazo de obligaciones y bonos al coste amortizado","Interessos a curt termini d'obligacions i bons al cost amortitzat","5060","liability_non_current","False"
"account_public_company_5061","Short-term interest on debentures and bonds at fair value through profit or loss","Intereses a corto plazo de obligaciones y bonos a valor razonable con cambios en resultados","Interessos a curt termini d'obligacions i bons a valor raonable amb canvis en resultats","5061","liability_non_current","False"
"account_public_company_5065","Short-term interest on other negotiable securities at amortized cost","Intereses a corto plazo de otros valores negociables al coste amortizado","Interessos a curt termini d'altres valors negociables al cost amortitzat","5065","liability_non_current","False"
"account_public_company_5066","Short-term interest on other negotiable securities at fair value through profit or loss","Intereses a corto plazo de otros valores negociables a valor razonable con cambios en resultados","Interessos a curt termini d'altres valors negociables a valor raonable amb canvis en resultats","5066","liability_non_current","False"
"account_public_company_510","Short-term debts with group, multi-group and associated credit entities","Deudas a corto plazo con entidades de crédito del grupo, multigrupo y asociadas","Deutes a curt termini amb entitats de crèdit del grup, multigrup i associades","510","liability_payable","True"
"account_public_company_511","Short-term fixed asset suppliers, group, multi-group and associated entities","Proveedores de inmovilizado a corto plazo, entidades del grupo, multigrupo y asociadas","Proveïdors d'immobilitzat a curt termini, entitats del grup, multigrup i associades","511","liability_payable","True"
"account_public_company_512","Short-term finance lease creditors, group, multi-group and associated entities","Acreedores por arrendamiento financiero a corto plazo, entidades del grupo, multigrupo y asociadas","Creditors per arrendament financer a curt termini, entitats del grup, multigrup i associades","512","liability_payable","True"
"account_public_company_513","Other short-term debts with group, multi-group and associated entities","Otras deudas a corto plazo with entities del grupo, multigrupo y asociadas","Altres deutes a curt termini amb entitats del grup, multigrup i associades","513","liability_payable","True"
"account_public_company_514","Short-term interest on debts with group, multi-group and associated entities","Intereses a corto plazo de deudas con entidades del grupo, multigrupo y asociadas","Interessos a curt termini de deutes amb entitats del grup, multigrup i associades","514","liability_payable","True"
"account_public_company_515","Short-term debts convertible into grants with group, multi-group and associated entities","Deudas a corto plazo transformables en subvenciones con entidades del grupo, multigrupo y asociadas","Deutes a curt termini transformables en subvencions amb entitats del grup, multigrup i associades","515","liability_payable","True"
"account_public_company_5160","Debts represented by negotiable securities at amortized cost, group, multi-group and associated entities","Deudas representadas en valores negociables al coste amortizado, entidades del grupo, multigrupo y asociadas","Deutes representats en valors negociables al cost amortitzat, entitats del grup, multigrup i associades","5160","liability_payable","True"
"account_public_company_5161","Debts represented by negotiable securities at fair value through profit or loss, group, multi-group and associated entities","Deudas representadas en valores negociables a valor razonable con cambios en resultados, entidades del grupo, multigrupo y asociadas","Deutes representats en valors negociables a valor raonable amb canvis en resultats, entitats del grup, multigrup i associades","5161","liability_payable","True"
"account_public_company_517","Short-term guarantees received from group, multi-group and associated entities","Fianzas recibidas a corto plazo de entidades del grupo, multigrupo y asociadas","Fiances rebudes a curt termini d'entitats del grup, multigrup i associades","517","liability_payable","True"
"account_public_company_518","Short-term deposits received from group, multi-group and associated entities","Depósitos recibidos a corto plazo de entidades del grupo, multigrupo y asociadas","Dipòsits rebuts a curt termini d'entitats del grup, multigrup i associades","518","liability_payable","True"
"account_common_5200","Short-term debts with credit entities","Deudas a corto plazo con entidades de crédito","Deutes a curt termini amb entitats de crèdit","520","liability_payable","True"
"account_public_company_521","Short-term debts","Deudas a corto plazo","Deutes a curt termini","521","liability_payable","True"
"account_public_company_5260","Liabilities from short-term financial derivatives designated as hedging instruments","Pasivos por derivados financieros a corto plazo designados instrumentos de cobertura","Passius per derivats financers a curt termini designats instruments de cobertura","5260","liability_payable","True"
"account_public_company_5261","Liabilities from other short-term financial derivatives","Pasivos por otros derivados financieros a corto plazo","Passius per altres derivats financers a curt termini","5261","liability_payable","True"
"account_public_company_5266","Short-term interest on financial swaps designated as hedging instruments","Intereses a corto plazo de permutas financieras designadas instrumentos de cobertura","Interessos a curt termini de permutes financeres designades instruments de cobertura","5266","liability_payable","True"
"account_public_company_5267","Short-term interest on other financial swaps","Intereses a corto plazo de otras permutas financieras","Interessos a curt termini d'altres permutes financeres","5267","liability_payable","True"
"account_public_company_5301","Short-term equity investments in group companies","Participaciones a corto plazo en sociedades del grupo","Participacions a curt termini en societats del grup","5301","asset_current","False"
"account_public_company_5302","Short-term equity investments in jointly controlled entities","Participaciones a corto plazo en sociedades controladas conjuntamente","Participacions a curt termini en societats controlades conjuntament","5302","asset_current","False"
"account_common_5303","Short-term equity investments in associated companies","Participaciones a corto plazo en sociedades asociadas","Participacions a curt termini en societats associades","5303","asset_current","False"
"account_public_company_5310","Short-term debt securities of group, multi-group and associated entities held to maturity","Valores representativos de deuda a corto plazo de entidades del grupo, multigrupo y asociadas mantenidos al vencimiento","Valors representatius de deute a curt termini d'entitats del grup, multigrup i associades mantinguts al venciment","5310","asset_current","False"
"account_public_company_5311","Short-term debt securities of group, multi-group and associated entities available for sale","Valores representativos de deuda a corto plazo de entidades del grupo, multigrupo y asociadas disponibles para la venta","Valors representatius de deute a curt termini d'entitats del grup, multigrup i associades disponibles per a la venda","5311","asset_current","False"
"account_public_company_5312","Debt securities of group, multi-group and associated entities at fair value through profit or loss","Valores representativos de deuda de entidades del grupo, multigrupo y asociadas a valor razonable con cambios en resultados","Valors representatius de deute d'entitats del grup, multigrup i associades a valor raonable amb canvis en resultats","5312","asset_current","False"
"account_public_company_532","Short-term credits to group, multi-group and associated entities","Créditos a corto plazo a entidades del grupo, multigrupo y asociadas","Crèdits a curt termini a entitats del grup, multigrup i associades","532","asset_current","False"
"account_public_company_535","Short-term interest on financial investments in group, multi-group and associated entities","Intereses a corto plazo de inversiones financieras en entidades del grupo, multigrupo y asociadas","Interessos a curt termini d'inversions financeres en entitats del grup, multigrup i associades","535","asset_current","False"
"account_public_company_536","Dividend receivable from financial investments in group, multi-group and associated entities","Dividendo a cobrar de inversiones financieras en entidades del grupo, multigrupo y asociadas","Dividendi a cobrar d'inversions financeres en entitats del grup, multigrup i associades","536","asset_current","False"
"account_public_company_537","Short-term guarantees constituted in group, multi-group and associated entities","Fianzas constituidas a corto plazo en entidades del grupo, multigrupo y asociadas","Fiances constituïdes a curt termini en entitats del grup, multigrup i associades","537","asset_current","False"
"account_public_company_538","Short-term deposits constituted in group, multi-group and associated entities","Depósitos constituidos a corto plazo en entidades del grupo, multigrupo y asociadas","Dipòsits constituïts a curt termini en entitats del grup, multigrup i associades","538","asset_current","False"
"account_public_company_539","Outstanding disbursements on short-term equity investments in group, multi-group and associated entities","Desembolsos pendientes sobre participaciones a corto plazo en entidades del grupo, multigrupo y asociadas","Desemborsaments pendents sobre participacions a curt termini en entitats del grup, multigrup i associades","539","asset_current","False"
"account_common_540","Short-term investments in equity instruments available for sale","Inversiones a corto plazo en instrumentos de patrimonio disponibles para la venta","Inversions a curt termini en instruments de patrimoni disponibles per a la venda","5400","asset_current","False"
"account_public_company_5401","Investments in equity instruments at fair value through profit or loss","Inversiones en instrumentos de patrimonio a valor razonable con cambios en resultados","Inversions en instruments de patrimoni a valor raonable amb canvis en resultats","5401","asset_current","False"
"account_common_541","Short-term debt securities held to maturity","Valores representativos de deuda a corto plazo mantenidos al vencimiento","Valors representatius de deute a curt termini mantinguts al venciment","5410","asset_current","False"
"account_public_company_5411","Short-term debt securities available for sale","Valores representativos de deuda a corto plazo disponibles para la venta","Valors representatius de deute a curt termini disponibles per a la venda","5411","asset_current","False"
"account_public_company_5412","Short-term debt securities at fair value through profit or loss","Valores representativos de deuda a corto plazo a valor razonable con cambios en resultados","Valors representatius de deute a curt termini a valor raonable amb canvis en resultats","5412","asset_current","False"
"account_common_542","Short-term credits for disposal of fixed assets","Créditos a corto plazo por enajenación de inmovilizado","Crèdits a curt termini per alienació d'immobilitzat","5420","asset_current","False"
"account_public_company_5421","Other short-term credits","Otros créditos a corto plazo","Altres crèdits a curt termini","5421","asset_current","False"
"account_common_543","Assets from short-term financial derivatives designated as hedging instruments","Activos por derivados financieros a corto plazo designados instrumentos de cobertura","Actius per derivats financers a curt termini designats instruments de cobertura","5430","asset_current","False"
"account_public_company_5431","Assets from other short-term financial derivatives","Activos por otros derivados financieros a corto plazo","Actius per altres derivats financers a curt termini","5431","asset_current","False"
"account_public_company_5436","Short-term interest on financial swaps designated as hedging instruments","Intereses a corto plazo de permutas financieras designadas instrumentos de cobertura","Interessos a curt termini de permutes financeres designades instruments de cobertura","5436","asset_current","False"
"account_public_company_5437","Short-term interest on other financial swaps","Intereses a corto plazo de otras permutas financieras","Interessos a curt termini d'altres permutes financeres","5437","asset_current","False"
"account_common_549","From financial assets at fair value through profit or loss","De activos financieros a valor razonable con cambios en resultados","D'actius financers a valor raonable amb canvis en resultats","5490","asset_current","False"
"account_public_company_5491","From available-for-sale financial assets","De activos financieros disponibles para la venta","D'actius financers disponibles per a la venda","5491","asset_current","False"
"account_common_550","Non-bank current accounts","Cuentas corrientes no bancarias","Comptes corrents no bancaris","550","asset_current","False"
"account_common_554","Collections pending application","Cobros pendientes de aplicación","Cobraments pendents d'aplicació","554","asset_current","False"
"account_common_555","Payments pending application","Pagos pendientes de aplicación","Pagaments pendents d'aplicació","555","liability_payable","True"
"account_public_company_556","Internal treasury movements","Movimientos internos de tesorería","Moviments interns de tresoreria","556","asset_current","False"
"account_common_557","Formalization","Formalización","Formalització","557","asset_current","False"
"account_common_5580","Funds provisions for payments to be justified pending approval","Provisiones de fondos para pagos a justificar pendientes de aprobación","Provisions de fons per a pagaments a justificar pendents d'aprovació","5580","asset_current","False"
"account_public_company_5581","Funds provisions for fixed cash advances pending justification","Provisiones de fondos para anticipos de caja fija pendientes de justificación","Provisions de fons per a bestretes de caixa fixa pendents de justificació","5581","asset_current","False"
"account_public_company_5584","Warrants for payments to be justified pending payment","Libramientos para pagos a justificar pendientes de pago","Llibraments per a pagaments a justificar pendents de pagament","5584","asset_current","False"
"account_public_company_5585","Warrants for replenishment of fixed cash advances pending payment","Libramientos para la reposición de anticipos de caja fija pendientes de pago","Llibraments per a la reposició de bestretes de caixa fixa pendents de pagament","5585","asset_current","False"
"account_public_company_5586","Expenses made with funds provisions for payments to be justified pending approval","Gastos realizados con provisiones de fondos para pagos a justificar pendientes de aprobación","Despeses realitzades amb provisions de fons per a pagaments a justificar pendents d'aprovació","5586","asset_current","False"
"account_common_5590","Other items pending application","Otras partidas pendientes de aplicación","Altres partides pendents d'aplicació","559","asset_current","False"
"account_common_567","Prepaid financial expenses","Gastos financieros pagados por anticipado","Despeses financeres pagades per anticipat","567","asset_current","False"
"account_common_568","Prepaid financial income","Ingresos financieros cobrados por anticipado","Ingressos financers cobrats per anticipat","568","liability_payable","True"
"account_common_570","Cash","Caja","Caixa","5700","asset_cash","False"
"account_public_company_5708","Cash. Payments to be justified","Caja. Pagos a justificar","Caixa. Pagaments a justificar","5708","asset_current","False"
"account_public_company_5709","Cash. Fixed cash advances","Caja. Anticipos de caja fija","Caixa. Bestretes de caixa fixa","5709","asset_current","False"
"account_common_571","Banks and credit institutions","Bancos e instituciones de crédito","Bancs i institucions de crèdit","571","asset_current","False"
"account_common_573","Banks and credit institutions. Restricted collection accounts","Bancos e instituciones de crédito. Cuentas restringidas de recaudación","Bancs i institucions de crèdit. Comptes restringits de recaptació","573","asset_current","False"
"account_common_575","Banks and credit institutions. Payments to be justified","Bancos e instituciones de crédito. Pagos a justificar","Bancs i institucions de crèdit. Pagaments a justificar","5750","asset_current","False"
"account_public_company_5751","Banks and credit institutions. Fixed cash advances","Bancos e instituciones de crédito. Anticipos de caja fija","Bancs i institucions de crèdit. Bestretes de caixa fixa","5751","asset_current","False"
"account_common_576","Banks and credit institutions. Payroll payment","Bancos e instituciones de crédito. Pago de nóminas","Bancs i institucions de crèdit. Pagament de nòmines","5760","asset_current","False"
"account_public_company_5761","Banks and credit institutions. Other firm payments","Bancos e instituciones de crédito. Otros pagos en firme","Bancs i institucions de crèdit. Altres pagaments en ferm","5761","asset_current","False"
"account_public_company_577","Liquid assets equivalent to cash","Activos líquidos equivalentes al efectivo","Actius líquids equivalents a l'efectiu","577","asset_current","False"
"account_public_company_582","Short-term provision for liabilities","Provisión a corto plazo para responsabilidades","Provisió a curt termini per a responsabilitats","582","liability_payable","True"
"account_public_company_583","Short-term provision for dismantling, removal or rehabilitation of non-financial fixed assets","Provisión a corto plazo por desmantelamiento, retiro o rehabilitación del inmovilizado no financiero","Provisió a curt termini per desmantellament, retirada o rehabilitació de l'immobilitzat no financer","583","liability_payable","True"
"account_public_company_585","Short-term provision for return of income","Provisión a corto plazo para devolución de ingresos","Provisió a curt termini per a devolució d'ingressos","585","liability_payable","True"
"account_public_company_588","Short-term provision for transfers and grants","Provisión a corto plazo para transferencias y subvenciones","Provisió a curt termini per a transferències i subvencions","588","liability_payable","True"
"account_public_company_589","Other short-term provisions","Otras provisiones a corto plazo","Altres provisions a curt termini","589","liability_payable","True"
"account_public_company_593","Impairment of short-term equity investments in group, multi-group and associated entities","Deterioro de valor de participaciones a corto plazo en entidades del grupo, multigrupo y asociadas","Deteriorament de valor de participacions a curt termini en entitats del grup, multigrup i associades","593","asset_current","False"
"account_public_company_5940","Impairment of securities held to maturity","Deterioro de valor de valores mantenidos a vencimiento","Deteriorament de valor de valors mantinguts al venciment","5940","asset_current","False"
"account_public_company_5941","Impairment of securities available for sale","Deterioro de valor de valores disponibles para la venta","Deteriorament de valor de valors disponibles per a la venda","5941","asset_current","False"
"account_public_company_595","Impairment of short-term credits to group, multi-group and associated entities","Deterioro de valor de créditos a corto plazo a entidades del grupo, multigrupo y asociadas","Deteriorament de valor de crèdits a curt termini a entitats del grup, multigrup i associades","595","asset_current","False"
"account_public_company_596","Impairment of short-term equity investments","Deterioro de valor de participaciones en el patrimonio neto a corto plazo","Deteriorament de valor de participacions en el patrimoni net a curt termini","596","asset_current","False"
"account_common_597","Impairment of securities held to maturity","Deterioro de valor de valores mantenidos a vencimiento","Deteriorament de valor de valors mantinguts al venciment","5970","asset_current","False"
"account_public_company_5971","Impairment of securities available for sale","Deterioro de valor de valores disponibles para la venta","Deteriorament de valor de valors disponibles per a la venda","5971","asset_current","False"
"account_public_company_605","Purchases of assets acquired for other entities","Compras de activos adquiridos para otras entidades","Compres d'actius adquirits per a altres entitats","605","expense","False"
"account_common_621","Land and natural assets","Terrenos y bienes naturales","Terrenys i béns naturals","6210","expense","False"
"account_public_company_6211","Constructions","Construcciones","Construccions","6211","expense","False"
"account_public_company_6212","Infrastructure","Infraestructuras","Infraestructures","6212","expense","False"
"account_public_company_6213","Historical heritage assets","Bienes de patrimonio histórico","Béns de patrimoni històric","6213","expense","False"
"account_public_company_6214","Machinery, tooling, technical installations and other installations","Maquinaria, utillaje, instalaciones técnicas y otras instalaciones","Maquinària, utillatge, instal·lacions tècniques i altres instal·lacions","6214","expense","False"
"account_public_company_6215","Furniture","Mobiliario","Mobiliari","6215","expense","False"
"account_public_company_6216","Information processing equipment","Equipos para procesos de información","Equips per a processos d'informació","6216","expense","False"
"account_public_company_6217","Other tangible fixed assets","Otro inmovilizado material","Altre immobilitzat material","6217","expense","False"
"account_public_company_6218","Royalties","Cánones","Cànons","6218","expense","False"
"account_public_company_6219","Intellectual property","Propiedad intelectual","Propietat intel·lectual","6219","expense","False"
"account_common_622","Land and natural assets","Terrenos y bienes naturales","Terrenys i béns naturals","6220","expense","False"
"account_public_company_6221","Constructions","Construcciones","Construccions","6221","expense","False"
"account_public_company_6222","Infrastructure","Infraestructuras","Infraestructures","6222","expense","False"
"account_public_company_6223","Historical heritage assets","Bienes de patrimonio histórico","Béns de patrimoni històric","6223","expense","False"
"account_public_company_6224","Machinery and tooling","Maquinaria y utillaje","Maquinària i utillatge","6224","expense","False"
"account_public_company_6225","Technical installations and other installations","Instalaciones técnicas y otras instalaciones","Instal·lacions tècniques i altres instal·lacions","6225","expense","False"
"account_public_company_6226","Furniture","Mobiliario","Mobiliari","6226","expense","False"
"account_public_company_6227","Information processing equipment","Equipos para procesos de información","Equips per a processos d'informació","6227","expense","False"
"account_public_company_6228","Other tangible fixed assets","Otro inmovilizado material","Altre immobilitzat material","6228","expense","False"
"account_public_company_6229","Movable investments","Inversiones mobiliarias","Inversions mobiliàries","6229","expense","False"
"account_common_628","Electricity","Energía eléctrica","Energia elèctrica","6280","expense","False"
"account_public_company_6281","Water","Agua","Aigua","6281","expense","False"
"account_public_company_6282","Gas","Gas","Gas","6282","expense","False"
"account_public_company_6283","Fuels","Combustibles","Combustibles","6283","expense","False"
"account_public_company_6284","Other supplies","Otros suministros","Altres subministraments","6284","expense","False"
"account_common_629","Ordinary non-inventory office material","Material de oficina ordinario no inventariable","Material d'oficina ordinari no inventariable","6290","expense","False"
"account_public_company_6291","Press, magazines, books and other publications","Prensa, revistas, libros y otras publicaciones","Premsa, revistes, llibres i altres publicacions","6291","expense","False"
"account_public_company_6292","Cleaning and hygiene","Limpieza y aseo","Neteja i higiene","6292","expense","False"
"account_public_company_6293","Security","Seguridad","Seguretat","6293","expense","False"
"account_public_company_6294","Per diems","Dietas","Dietes","6294","expense","False"
"account_public_company_6295","Travel expenses","Locomoción","Locomoció","6295","expense","False"
"account_public_company_6296","Relocations","Traslados","Trasllats","6296","expense","False"
"account_public_company_6297","Telephone communications","Comunicaciones telefónicas","Comunicacions telefòniques","6297","expense","False"
"account_public_company_6298","Other communications","Otras comunicaciones","Altres comunicacions","6298","expense","False"
"account_public_company_6299","Other services","Otros servicios","Altres serveis","6299","expense","False"
"account_common_6300","Local taxes","Tributos de carácter local","Tributs de caràcter local","630","expense","False"
"account_common_631","Autonomous taxes","Tributos de carácter autonómico","Tributs de caràcter autonòmic","631","expense","False"
"account_public_company_632","State taxes","Tributos de carácter estatal","Tributs de caràcter estatal","632","expense","False"
"account_public_company_634","Negative adjustments in indirect taxation","Ajustes negativos en la imposición indirecta","Ajustos negatius en la imposició indirecta","634","expense","False"
"account_public_company_639","Positive adjustments in indirect taxation","Ajustes positivos en la imposición indirecta","Ajustos positius en la imposició indirecta","639","expense","False"
"account_common_642","Employer's social security contributions","Cotizaciones sociales a cargo del empleador","Cotitzacions socials a càrrec de l'ocupador","642","expense","False"
"account_public_company_643","Contributions to complementary pension systems","Aportaciones a sistemas complementarios de pensiones","Aportacions a sistemes complementaris de pensions","643","expense","False"
"account_public_company_6440","Staff training and development","Formación y perfeccionamiento del personal","Formació i perfeccionament del personal","6440","expense","False"
"account_public_company_6441","Social action","Acción social","Acció social","6441","expense","False"
"account_public_company_6442","Insurance","Seguros","Assegurances","6442","expense","False"
"account_public_company_6449","Other","Otros","Altres","6449","expense","False"
"account_public_company_645","Social benefits","Prestaciones sociales","Prestacions socials","645","expense","False"
"account_public_company_650","Transfers","Transferencias","Transferències","650","expense","False"
"account_public_company_6500","To the owner entity or entities","A la entidad o entidades propietarias","A l'entitat o entitats propietaries","6550","expense","False"
"account_public_company_6501","To the rest of entities","Al resto de entidades","A la resta d'entitats","6551","expense","False"
"account_public_company_6510","To the owner entity or entities","A la entidad o entidades propietarias","A l'entitat o entitats propietaries","6510","income","False"
"account_public_company_6511","To the rest of entities","Al resto de entidades","A la resta d'entitats","6511","income","False"
"account_common_6610","Interest on debentures and other similar issues","Intereses de emprésitos y otras emisiones análogas","Interessos d'emprèstits i altres emissions anàlogues","661","expense","False"
"account_public_company_6625","Interest on debts with credit entities","Intereses de deudas con entidades de crédito","Interessos de deutes amb entitats de crèdit","6625","expense","False"
"account_public_company_6626","Interest on other debts","Intereses de otras deudas","Interessos d'altres deutes","6626","expense","False"
"account_public_company_6628","Interest on financial swaps designated as hedging instruments","Intereses de permutas financieras designadas instrumentos de cobertura","Interessos de permutes financeres designades instruments de cobertura","6628","expense","False"
"account_public_company_6630","Interest on debentures and other similar issues, group, multi-group and associated entities","Intereses de empréstitos y otras emisiones análogas, entidades del grupo, multigrupo y asociadas","Interessos d'emprèstits i altres emissions anàlogues, entitats del grup, multigrup i associades","6630","expense","False"
"account_public_company_6631","Interest on debts with group, multi-group and associated credit entities","Intereses de deudas con entidades de crédito del grupo, multigrupo y asociadas","Interessos de deutes amb entitats de crèdit del grup, multigrup i associades","6631","expense","False"
"account_public_company_6632","Interest on other debts with group, multi-group and associated entities","Intereses de otras deudas con entidades del grupo, multigrupo y asociadas","Interessos d'altres deutes amb entitats del grup, multigrup i associades","6632","expense","False"
"account_common_6640","Losses on financial assets at fair value through profit or loss","Pérdidas en efectivos financieros a valor razonable con cambios en resultados","Pèrdues en efectius financers a valor raonable amb canvis en resultats","6640","expense","False"
"account_common_6641","Losses on available-for-sale financial assets","Pérdidas en activos financieros disponibles para la venta","Pèrdues en actius financers disponibles per a la venda","6641","expense","False"
"account_common_6642","Losses on financial liabilities at fair value through profit or loss","Pérdidas en pasivos financieros a valor razonable con cambios en resultados","Pèrdues en passius financers a valor raonable amb canvis en resultats","6642","expense","False"
"account_public_company_66451","From cash flow hedges of financial liabilities","De coberturas de los flujos de efectivo de pasivos financieros","De cobertures dels fluxos d'efectiu de passius financers","66451","expense","False"
"account_public_company_66452","From hedges of net equity investments","De coberturas de participaciones en el patrimonio neto","De cobertures de participacions en el patrimoni net","66452","expense","False"
"account_public_company_66453","From fair value hedges of debt securities","De coberturas del valor razonable de valores representativos de deuda","De cobertures del valor raonable de valors representatius de deute","66453","expense","False"
"account_public_company_66454","From cash flow hedges of debt securities","De coberturas de los flujos de efectivo de valores representativos de deuda","De cobertures dels fluxos d'efectiu de valors representatius de deute","66454","expense","False"
"account_public_company_66459","From forecasted transactions that do not occur","De transacciones previstas que no se produzcan","De transaccions previstes que no es produeixin","66459","expense","False"
"account_public_company_6646","Losses on other financial derivatives","Pérdidas en otros derivados financieros","Pèrdues en altres derivats financers","6646","expense","False"
"account_common_6650","Losses on financial investments at amortized cost","Pérdidas en inversiones financieras al coste amortizado","Pèrdues en inversions financeres al cost amortitzat","6650","expense","False"
"account_common_6651","Losses on investments in equity instruments valued at cost","Pérdidas en inversiones en instrumentos de patrimonio valorados al coste","Pèrdues en inversions en instruments de patrimoni valorats al cost","6651","expense","False"
"account_common_6655","Losses on financial liabilities at amortized cost","Pérdidas en pasivos financieros al coste amortizado","Pèrdues en passius financers al cost amortitzat","6655","expense","False"
"account_common_6660","Losses on equity investments in group, multi-group and associated entities","Pérdidas en participaciones en entidades del grupo, multigrupo y asociadas","Pèrdues en participacions en entitats del grup, multigrup i associades","6660","expense","False"
"account_common_6661","Losses on debt securities of group, multi-group and associated entities at amortized cost","Pérdidas en valores representativos de deuda de entidades del grupo, multigrupo y asociadas al coste amortizado","Pèrdues en valors representatius de deute d'entitats del grup, multigrup i associades al cost amortitzat","6661","expense","False"
"account_common_6662","Losses on credits to group, multi-group and associated entities","Pérdidas de créditos a entidades del grupo, multigrupo y asociadas","Pèrdues de crèdits a entitats del grup, multigrup i associades","6662","expense","False"
"account_common_6663","Losses on financial liabilities with group, multi-group and associated entities at amortized cost","Pérdidas en pasivos financieros con entidades del grupo, multigrupo y asociadas al coste amortizado","Pèrdues en passius financers amb entitats del grup, multigrup i associades al cost amortitzat","6663","expense","False"
"account_common_6670","With group, multi-group and associated entities","Con entidades del grupo, multigrupo y asociadas","Amb entitats del grup, multigrup i associades","6670","expense","False"
"account_common_6671","With other entities","Con otras entidades","Amb altres entitats","6671","expense","False"
"account_public_company_671","Losses from tangible fixed assets","Pérdidas procedentes del inmovilizado material","Pèrdues procedents de l'immobilitzat material","671","expense","False"
"account_public_company_674","Losses from assets held for sale","Pérdidas procedentes de activos en estado de venta","Pèrdues procedents d'actius en estat de venda","674","expense","False"
"account_public_company_676","Other ordinary management losses","Otras pérdidas de gestión ordinaria","Altres pèrdues de gestió ordinària","676","expense","False"
"account_common_680","Amortization of research investment","Amortización de inversión en investigación","Amortització d'inversió en recerca","6800","expense","False"
"account_public_company_6801","Amortization of development investment","Amortización de inversión en desarrollo","Amortització d'inversió en desenvolupament","6801","expense","False"
"account_public_company_6803","Amortization of industrial and intellectual property","Amortización de propiedad industrial e intelectual","Amortització de propietat industrial e intel·lectual","6803","expense","False"
"account_public_company_6806","Amortization of computer software","Amortización de aplicaciones informáticas","Amortització d'aplicacions informàtiques","6806","expense","False"
"account_public_company_6807","Amortization of investments in assets used under lease or ceded","Amortización de inversiones sobre activos utilizados en régimen de arrendamiento o cedidos","Amortització d'inversions sobre actius utilitzats en règim d'arrendament o cedits","6807","expense","False"
"account_public_company_6809","Amortization of other intangible assets","Amortización de otro inmovilizado intangible","Amortització d'altre immobilitzat intangible","6809","expense","False"
"account_common_681","Amortization of land and natural assets","Amortización de terrenos y bienes naturales","Amortització de terrenys i béns naturals","6810","expense","False"
"account_public_company_6811","Amortization of constructions","Amortización de construcciones","Amortització de construccions","6811","expense","False"
"account_public_company_6812","Amortization of infrastructure","Amortización de infraestructuras","Amortització d'infraestructures","6812","expense","False"
"account_public_company_6813","Amortization of historical heritage assets","Amortización de bienes de patrimonio histórico","Amortització de béns de patrimoni històric","6813","expense","False"
"account_public_company_6814","Amortization of machinery and tooling","Amortización de maquinaria y utillaje","Amortització de maquinària i utillatge","6814","expense","False"
"account_public_company_6815","Amortization of technical installations and other installations","Amortización de instalaciones técnicas y otras instalaciones","Amortització d'instal·lacions tècniques i altres instal·lacions","6815","expense","False"
"account_public_company_6816","Amortization of furniture","Amortización de mobiliario","Amortització de mobiliari","6816","expense","False"
"account_public_company_6817","Amortization of information processing equipment","Amortización de equipos para procesos de información","Amortització d'equips per a processos d'informació","6817","expense","False"
"account_public_company_6818","Amortization of transport elements","Amortización de elementos de transporte","Amortització d'elements de transport","6818","expense","False"
"account_public_company_6819","Amortization of other tangible fixed assets","Amortización de otro inmovilizado material","Amortització d'altre immobilitzat material","6819","expense","False"
"account_common_682","Amortization of investments in land","Amortización de inversiones en terrenos","Amortització d'inversions en terrenys","6820","expense","False"
