"id","sequence","name","name@es","name@ca","auto_apply","vat_required","country_id","country_group_id","tax_ids/tax_src_id","tax_ids/tax_dest_id","account_ids/account_src_id","account_ids/account_dest_id"
"","","","","","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_irpf21p","",""
"","","","","","","","","","account_tax_template_p_iva4_sc","account_tax_template_p_iva4_sc","",""
"","","","","","","","","","account_tax_template_p_iva4_sc","account_tax_template_p_irpf21p","",""
"","","","","","","","","","account_tax_template_p_iva0_bc","account_tax_template_p_iva0_bc","",""
"","","","","","","","","","account_tax_template_p_iva0_bc","account_tax_template_p_irpf21p","",""
"","","","","","","","","","account_tax_template_p_iva0_ns_b","account_tax_template_p_iva0_ns_b","",""
"","","","","","","","","","account_tax_template_p_iva0_ns_b","account_tax_template_p_irpf21p","",""
"","","","","","","","","","account_tax_template_p_iva0_ns","account_tax_template_p_iva0_ns","",""
"","","","","","","","","","account_tax_template_p_iva0_ns","account_tax_template_p_irpf21p","",""
"fp_irpf21a","","Withholding 21% leases","Retención 21% arrendamientos","Retenció 21% arrendaments","","","","","account_tax_template_s_iva21b","account_tax_template_s_iva21b","",""
"","","","","","","","","","account_tax_template_s_iva21b","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_s_iva21isp","account_tax_template_s_iva21isp","",""
"","","","","","","","","","account_tax_template_s_iva21isp","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_s_iva21s","account_tax_template_s_iva21s","",""
"","","","","","","","","","account_tax_template_s_iva21s","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_s_iva10b","account_tax_template_s_iva10b","",""
"","","","","","","","","","account_tax_template_s_iva10b","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_s_iva10s","account_tax_template_s_iva10s","",""
"","","","","","","","","","account_tax_template_s_iva10s","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_s_iva4b","account_tax_template_s_iva4b","",""
"","","","","","","","","","account_tax_template_s_iva4b","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_s_iva4s","account_tax_template_s_iva4s","",""
"","","","","","","","","","account_tax_template_s_iva4s","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_p_iva21_bc","account_tax_template_p_iva21_bc","",""
"","","","","","","","","","account_tax_template_p_iva21_bc","account_tax_template_p_irpf21a","",""
"","","","","","","","","","account_tax_template_p_iva21_sc","account_tax_template_p_iva21_sc","",""
"","","","","","","","","","account_tax_template_p_iva21_sc","account_tax_template_p_irpf21a","",""
"","","","","","","","","","account_tax_template_p_iva10_bc","account_tax_template_p_iva10_bc","",""
"","","","","","","","","","account_tax_template_p_iva10_bc","account_tax_template_p_irpf21a","",""
"","","","","","","","","","account_tax_template_p_iva10_sc","account_tax_template_p_iva10_sc","",""
"","","","","","","","","","account_tax_template_p_iva10_sc","account_tax_template_p_irpf21a","",""
"","","","","","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_iva4_bc","",""
"","","","","","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_irpf21a","",""
"","","","","","","","","","account_tax_template_p_iva4_sc","account_tax_template_p_iva4_sc","",""
"","","","","","","","","","account_tax_template_p_iva4_sc","account_tax_template_p_irpf21a","",""
"","","","","","","","","","account_tax_template_s_iva0","account_tax_template_s_iva0","",""
"","","","","","","","","","account_tax_template_s_iva0","account_tax_template_s_irpf21a","",""
"","","","","","","","","","account_tax_template_p_iva0_bc","account_tax_template_p_iva0_bc","",""
"","","","","","","","","","account_tax_template_p_iva0_bc","account_tax_template_p_irpf21a","",""
"fp_ispn","","National Reverse charge","Inversion del Sujeto Pasivo Nacional","Inversió del subjecte passiu nacional","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_iva4_isp","",""
"","","","","","","","","","account_tax_template_p_iva4_sc","account_tax_template_p_iva4_isp","",""
"","","","","","","","","","account_tax_template_p_iva4_bi","account_tax_template_p_iva4_isp_bi","",""
"","","","","","","","","","account_tax_template_p_iva10_bc","account_tax_template_p_iva10_isp","",""
"","","","","","","","","","account_tax_template_p_iva10_sc","account_tax_template_p_iva10_isp","",""
"","","","","","","","","","account_tax_template_p_iva10_bi","account_tax_template_p_iva10_isp_bi","",""
"","","","","","","","","","account_tax_template_p_iva21_bc","account_tax_template_p_iva21_isp","",""
"","","","","","","","","","account_tax_template_p_iva21_sc","account_tax_template_p_iva21_isp","",""
"","","","","","","","","","account_tax_template_p_iva21_bi","account_tax_template_p_iva21_isp_bi","",""
"","","","","","","","","","account_tax_template_s_iva4b","account_tax_template_s_iva0_isp","",""
"","","","","","","","","","account_tax_template_s_iva4s","account_tax_template_s_iva0_isp","",""
"","","","","","","","","","account_tax_template_s_iva10b","account_tax_template_s_iva0_isp","",""
"","","","","","","","","","account_tax_template_s_iva10s","account_tax_template_s_iva0_isp","",""
"","","","","","","","","","account_tax_template_s_iva21b","account_tax_template_s_iva0_isp","",""
"","","","","","","","","","account_tax_template_s_iva21s","account_tax_template_s_iva0_isp","",""
"","","","","","","","","","account_tax_template_s_iva21isp","account_tax_template_s_iva0_isp","",""
"fp_rnrisp","","National regime reseller reverse charge","Régimen Nacional Revendedor con Inversión del sujeto pasivo","Règim nacional revenedor amb inversió del subjecte passiu","","","","","account_tax_template_s_iva21isp","account_tax_template_s_iva0_isp","",""
"fp_reagyp_a","","REAGYP - Agriculture","REAGYP - Agricultura","REAGYP - Agricultura","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_iva12_agr","",""
"","","","","","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_irpf2","",""
"","","","","","","","","","account_tax_template_p_iva0_s_bc","account_tax_template_p_iva12_agr","",""
"","","","","","","","","","account_tax_template_p_iva0_s_bc","account_tax_template_p_irpf2","",""
"fp_reagyp_gp","","REAGYP - animal breeding and fishing","REAGYP - Ganadería y pesca","REAGYP – Ramaderia i pesca","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_iva105_gan","",""
"","","","","","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_irpf2","",""
"fp_dua","","DUA","DUA","DUA","","","","","account_tax_template_p_iva4_bc","account_tax_template_p_iva4_ibc_group","",""
"","","","","","","","","","account_tax_template_p_iva10_bc","account_tax_template_p_iva10_ibc_group","",""
"","","","","","","","","","account_tax_template_p_iva21_bc","account_tax_template_p_iva21_ibc_group","",""
