"id","code","uom_code","name"
"tariff_fraction_2904109900","2904109900","01","Los demás."
"tariff_fraction_2904200800","2904200800","01","Nitroetano."
"tariff_fraction_2904209900","2904209900","01","Los demás."
"tariff_fraction_2904310100","2904310100","01","Ácido perfluorooctano sulfónico."
"tariff_fraction_2904320100","2904320100","01","Perfluorooctano sulfonato de amonio."
"tariff_fraction_2904330100","2904330100","01","Perfluorooctano sulfonato de litio."
"tariff_fraction_2904340100","2904340100","01","Perfluorooctano sulfonato de potasio."
"tariff_fraction_2904359100","2904359100","01","Las demás sales del ácido perfluorooctano sulfónico."
"tariff_fraction_2904360100","2904360100","01","Fluoruro de perfluorooctano sulfonilo."
"tariff_fraction_2904910100","2904910100","01","Tricloronitrometano (cloropicrina)."
"tariff_fraction_2904999901","2904999901","01","Nitroclorobenceno."
"tariff_fraction_2904999902","2904999902","01","Cloruro de p-toluensulfonilo."
"tariff_fraction_2904999903","2904999903","01","1-Trifluorometil-3,5-dinitro-4-clorobenceno."
"tariff_fraction_2904999904","2904999904","01","Pentacloronitrobenceno."
"tariff_fraction_2904999905","2904999905","01","m-Nitrobencensulfonato de sodio."
"tariff_fraction_2904999906","2904999906","01","2,4-Dinitroclorobenceno; 1-Nitro-2,4,5-triclorobenceno."
"tariff_fraction_2904999999","2904999999","01","Los demás."
"tariff_fraction_2905110100","2905110100","08","Metanol (alcohol metílico)."
"tariff_fraction_2905120201","2905120201","01","Propan-1-ol (alcohol propílico)."
"tariff_fraction_2905120299","2905120299","01","Los demás."
"tariff_fraction_2905130100","2905130100","01","Butan-1-ol (alcohol n-butílico)."
"tariff_fraction_2905149101","2905149101","01","2-Metil-1-propanol (alcohol isobutílico)."
"tariff_fraction_2905149102","2905149102","01","2-Butanol."
"tariff_fraction_2905149199","2905149199","01","Los demás."
"tariff_fraction_2905160301","2905160301","01","2-Etilhexanol."
"tariff_fraction_2905160399","2905160399","01","Los demás."
"tariff_fraction_2905170100","2905170100","01","Dodecan-1-ol (alcohol laurílico), hexadecan-1-ol (alcohol cetílico) y octadecan-1-ol (alcohol estearílico)."
"tariff_fraction_2905190600","2905190600","01","Metil isobutil carbinol."
"tariff_fraction_2905199901","2905199901","01","Alcohol decílico o pentadecílico."
"tariff_fraction_2905199902","2905199902","01","Hexanol."
"tariff_fraction_2905199903","2905199903","01","Alcohol tridecílico o isononílico."
"tariff_fraction_2905199904","2905199904","01","Pentanol (alcohol amílico) y sus isómeros."
"tariff_fraction_2905199999","2905199999","01","Los demás."
"tariff_fraction_2905220601","2905220601","01","Citronelol."
"tariff_fraction_2905220602","2905220602","01","trans-3,7-Dimetil-2,6-octadien-1-ol (Geraniol)."
"tariff_fraction_2905220603","2905220603","01","Linalol."
"tariff_fraction_2905220699","2905220699","01","Los demás."
"tariff_fraction_2905299901","2905299901","01","Hexenol."
"tariff_fraction_2905299999","2905299999","01","Los demás."
"tariff_fraction_2905310100","2905310100","01","Etilenglicol (etanodiol)."
"tariff_fraction_2905320100","2905320100","01","Propilenglicol (propano-1,2-diol)."
"tariff_fraction_2905390100","2905390100","01","Butilenglicol."
"tariff_fraction_2905390200","2905390200","01","2-Metil-2,4-pentanodiol."
"tariff_fraction_2905399901","2905399901","01","Neopentilglicol."
"tariff_fraction_2905399999","2905399999","01","Los demás."
"tariff_fraction_2905410100","2905410100","01","2-Etil-2-(hidroximetil)propano-1,3-diol (trimetilolpropano)."
"tariff_fraction_2905420100","2905420100","01","Pentaeritritol (pentaeritrita)."
"tariff_fraction_2905430100","2905430100","01","Manitol."
"tariff_fraction_2905440100","2905440100","01","D-glucitol (sorbitol)."
"tariff_fraction_2905450100","2905450100","01","Glicerol, excepto grado dinamita."
"tariff_fraction_2905459900","2905459900","01","Los demás."
"tariff_fraction_2905499901","2905499901","01","Trimetiloletano; xilitol."
"tariff_fraction_2905499999","2905499999","01","Los demás."
"tariff_fraction_2905510100","2905510100","01","Etclorvinol (DCI)."
"tariff_fraction_2905599900","2905599900","01","Los demás."
"tariff_fraction_2906110100","2906110100","01","Mentol."
"tariff_fraction_2906120200","2906120200","01","Ciclohexanol, metilciclohexanoles y dimetilciclohexanoles."
"tariff_fraction_2906139900","2906139900","01","Esteroles e inositoles."
"tariff_fraction_2906199901","2906199901","01","Terpineoles."
"tariff_fraction_2906199999","2906199999","01","Los demás."
"tariff_fraction_2906210100","2906210100","01","Alcohol bencílico."
"tariff_fraction_2906290500","2906290500","01","Feniletanol."
"tariff_fraction_2906299900","2906299900","01","Los demás."
"tariff_fraction_2907110201","2907110201","01","Fenol (hidroxibenceno)."
"tariff_fraction_2907110299","2907110299","01","Los demás."
"tariff_fraction_2907120201","2907120201","01","Cresoles."
"tariff_fraction_2907120299","2907120299","01","Los demás."
"tariff_fraction_2907130301","2907130301","01","Nonilfenol."
"tariff_fraction_2907130399","2907130399","01","Los demás."
"tariff_fraction_2907150300","2907150300","01","Naftoles y sus sales."
"tariff_fraction_2907199901","2907199901","01","2,6-Di-ter-butil-4-metilfenol."
"tariff_fraction_2907199902","2907199902","01","p-ter-Butilfenol."
"tariff_fraction_2907199903","2907199903","01","p-Amilfenol."
"tariff_fraction_2907199999","2907199999","01","Los demás."
"tariff_fraction_2907210100","2907210100","01","Resorcinol y sus sales."
"tariff_fraction_2907220100","2907220100","01","Hidroquinona."
"tariff_fraction_2907220200","2907220200","01","Sales de la hidroquinona."
"tariff_fraction_2907230301","2907230301","01","4,4'-Isopropilidendifenol (bisfenol A, difenilolpropano)."
"tariff_fraction_2907230302","2907230302","01","Sales de 4,4'-Isopropilidendifenol."
"tariff_fraction_2907299900","2907299900","01","Los demás."
"tariff_fraction_2908110100","2908110100","01","Pentaclorofenol (ISO)."
"tariff_fraction_2908199900","2908199900","01","Los demás."
"tariff_fraction_2908910100","2908910100","01","Dinoseb (ISO) y sus sales."
"tariff_fraction_2908920100","2908920100","01","4,6-Dinitro-o-cresol (DNOC (ISO)) y sus sales."
"tariff_fraction_2908990100","2908990100","01","p-Nitrofenol y su sal de sodio."
"tariff_fraction_2908999901","2908999901","01","2,5-Dihidroxibencensulfonato de calcio."
"tariff_fraction_2908999902","2908999902","01","2-Naftol-3,6-disulfonato de sodio."
"tariff_fraction_2908999999","2908999999","01","Los demás."
"tariff_fraction_2909110100","2909110100","01","Éter dietílico (óxido de dietilo)."
"tariff_fraction_2909199901","2909199901","01","Éter isopropílico."
"tariff_fraction_2909199902","2909199902","01","Éter metil ter-butílico."
"tariff_fraction_2909199999","2909199999","01","Los demás."
"tariff_fraction_2909200100","2909200100","01","Éteres ciclánicos, ciclénicos, cicloterpénicos, y sus derivados halogenados, sulfonados, nitrados o nitrosados."
"tariff_fraction_2909301001","2909301001","01","Éter fenílico."
"tariff_fraction_2909301099","2909301099","01","Los demás."
"tariff_fraction_2909410100","2909410100","01","2,2'-Oxidietanol (dietilenglicol)."
"tariff_fraction_2909430100","2909430100","01","Éteres monobutílicos del etilenglicol o del dietilenglicol."
"tariff_fraction_2909440100","2909440100","01","Éter monoetílico del etilenglicol o del dietilenglicol."
"tariff_fraction_2909440300","2909440300","01","Éteres monometílicos del etilenglicol o del dietilenglicol."
"tariff_fraction_2909449900","2909449900","01","Los demás."
"tariff_fraction_2909490100","2909490100","01","Éter monometílico, monoetílico o monobutílico del trietilenglicol."
"tariff_fraction_2909490200","2909490200","01","3-(2-Metilfenoxi)-1,2-propanodiol (mefenesina)."
"tariff_fraction_2909490300","2909490300","01","Trietilenglicol."
"tariff_fraction_2909490400","2909490400","01","Éter monofenílico del etilenglicol (Fenoxietanol)."
"tariff_fraction_2909490500","2909490500","01","Alcohol 3-fenoxibencílico."
"tariff_fraction_2909490600","2909490600","01","Dipropilenglicol."
"tariff_fraction_2909490700","2909490700","01","Tetraetilenglicol."
"tariff_fraction_2909490800","2909490800","01","Tripropilenglicol."
"tariff_fraction_2909490900","2909490900","01","1,2-Dihidroxi- 3-(2-metoxifenoxi)propano (Guayacolato de glicerilo)."
"tariff_fraction_2909499900","2909499900","01","Los demás."
"tariff_fraction_2909500100","2909500100","01","Éter monometílico de la hidroquinona."
"tariff_fraction_2909509901","2909509901","01","Eugenol o isoeugenol."
"tariff_fraction_2909509999","2909509999","01","Los demás."
"tariff_fraction_2909600100","2909600100","01","Peróxido de laurilo."
"tariff_fraction_2909600200","2909600200","01","Hidroperóxido de cumeno."
"tariff_fraction_2909600300","2909600300","01","Hidroxioxianisol."
"tariff_fraction_2909600400","2909600400","01","Peróxido de dicumilo."
"tariff_fraction_2909600500","2909600500","01","Hidroperóxido de paramentano."
"tariff_fraction_2909600600","2909600600","01","Peróxidos de acetales y hemiacetales."
"tariff_fraction_2909609900","2909609900","01","Los demás."
"tariff_fraction_2910100100","2910100100","01","Oxirano (óxido de etileno)."
"tariff_fraction_2910200100","2910200100","01","Metiloxirano (óxido de propileno)."
"tariff_fraction_2910300100","2910300100","01","1-Cloro-2,3-epoxipropano (epiclorhidrina)."
"tariff_fraction_2910400100","2910400100","01","Dieldrina (ISO, DCI)."
"tariff_fraction_2910909900","2910909900","01","Los demás."
"tariff_fraction_2911000400","2911000400","01","Acetales y hemiacetales, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfonados, nitrados o nitrosados."
"tariff_fraction_2912110100","2912110100","01","Metanal (formaldehído)."
"tariff_fraction_2912120100","2912120100","01","Etanal (acetaldehído)."
"tariff_fraction_2912190500","2912190500","01","Glutaraldehído."
"tariff_fraction_2912199901","2912199901","01","Metilnonilacetaldehído (2-metilundecanal)."
"tariff_fraction_2912199902","2912199902","01","Citral."
"tariff_fraction_2912199903","2912199903","01","Aldehído undecilénico."
"tariff_fraction_2912199999","2912199999","01","Los demás."
"tariff_fraction_2912210100","2912210100","01","Benzaldehído (aldehído benzoico)."
"tariff_fraction_2912290200","2912290200","01","Fenilacetaldehído."
"tariff_fraction_2912299901","2912299901","01","Aldehídos cinámico, amilcinámico o hexil cinámico."
"tariff_fraction_2912299902","2912299902","01","Aldehído ciclámico."
"tariff_fraction_2912299903","2912299903","01","p-Terbutil-alfa-metil-hidrocinamaldehído (Lilial)."
"tariff_fraction_2912299999","2912299999","01","Los demás."
"tariff_fraction_2912410100","2912410100","01","Vainillina (aldehído metilprotocatéquico)."
"tariff_fraction_2912420100","2912420100","01","Etilvainillina (aldehído etilprotocatéquico)."
"tariff_fraction_2912499901","2912499901","01","Aldehídos-alcoholes."
"tariff_fraction_2912499999","2912499999","01","Los demás."
"tariff_fraction_2912500100","2912500100","01","Polímeros cíclicos de los aldehídos."
"tariff_fraction_2912600100","2912600100","01","Paraformaldehído."
"tariff_fraction_2913000300","2913000300","01","Derivados halogenados, sulfonados, nitrados o nitrosados de los productos de la partida 29.12."
"tariff_fraction_2914110100","2914110100","01","Acetona."
"tariff_fraction_2914120100","2914120100","01","Butanona (metiletilcetona)."
"tariff_fraction_2914130100","2914130100","01","4-Metilpentan-2-ona (metilisobutilcetona)."
"tariff_fraction_2914190200","2914190200","01","Óxido de mesitilo."
"tariff_fraction_2914199901","2914199901","01","Diisobutilcetona."
"tariff_fraction_2914199999","2914199999","01","Las demás."
"tariff_fraction_2914220100","2914220100","01","Ciclohexanona y metilciclohexanonas."
"tariff_fraction_2914230301","2914230301","01","Iononas."
"tariff_fraction_2914230302","2914230302","01","Metiliononas."
"tariff_fraction_2914290100","2914290100","01","2-Metil-5-(1-metiletenil)-2-ciclohexen-1-ona (Carvona)."
"tariff_fraction_2914290200","2914290200","01","3,5,5-Trimetil-2-ciclohexen-1-ona (Isoforona)."
"tariff_fraction_2914290300","2914290300","01","1-p-Menten-3-ona (Piperitona)."
"tariff_fraction_2914290400","2914290400","01","Alcanfor."
"tariff_fraction_2914299900","2914299900","01","Las demás."
"tariff_fraction_2914310100","2914310100","01","Fenilacetona (fenilpropan-2-ona)."
"tariff_fraction_2914399901","2914399901","01","7-Acetil-1,1,3,4,4,6-hexametiltetrahidronaftaleno (Tonalide)."
"tariff_fraction_2914399999","2914399999","01","Los demás."
"tariff_fraction_2914400100","2914400100","01","Acetilmetilcarbinol."
"tariff_fraction_2914400200","2914400200","01","Fenil acetil carbinol."
"tariff_fraction_2914409900","2914409900","01","Los demás."
"tariff_fraction_2914500401","2914500401","01","Derivados de la benzofenona con otras funciones oxigenadas."
"tariff_fraction_2914500402","2914500402","01","p-Metoxiacetofenona."
"tariff_fraction_2914500499","2914500499","01","Los demás."
"tariff_fraction_2914610100","2914610100","01","Antraquinona."
"tariff_fraction_2914620100","2914620100","01","Coenzima Q10 (ubidecarenona (DCI))."
"tariff_fraction_2914699900","2914699900","01","Las demás."
"tariff_fraction_2914710100","2914710100","01","Clordecona (ISO)."
"tariff_fraction_2914799901","2914799901","01","2-Bromo-4-hidroxiacetofenona."
"tariff_fraction_2914799902","2914799902","01","Dinitrodimetilbutilacetofenona."
"tariff_fraction_2914799903","2914799903","01","Sal de sodio del derivado bisulfítico de la 2-metil-1,4-naftoquinona."
"tariff_fraction_2914799999","2914799999","01","Los demás."
"tariff_fraction_2915110100","2915110100","01","Ácido fórmico."
"tariff_fraction_2915120301","2915120301","01","Formiato de sodio o de calcio."
"tariff_fraction_2915120399","2915120399","01","Los demás."
"tariff_fraction_2915130100","2915130100","01","Ésteres del ácido fórmico."
"tariff_fraction_2915210100","2915210100","01","Ácido acético."
"tariff_fraction_2915240100","2915240100","01","Anhídrido acético."
"tariff_fraction_2915299901","2915299901","01","Acetatos de cobalto."
"tariff_fraction_2915299999","2915299999","01","Las demás."
"tariff_fraction_2915310100","2915310100","01","Acetato de etilo."
"tariff_fraction_2915320100","2915320100","01","Acetato de vinilo."
"tariff_fraction_2915330100","2915330100","01","Acetato de n-butilo."
"tariff_fraction_2915360100","2915360100","01","Acetato de dinoseb (ISO)."
"tariff_fraction_2915390200","2915390200","01","Acetato del éter monometílico del etilenglicol."
"tariff_fraction_2915390300","2915390300","01","Acetato de isopropilo o de metilamilo."
"tariff_fraction_2915390400","2915390400","01","Acetato de isobornilo."
"tariff_fraction_2915390500","2915390500","01","Acetato de cedrilo."
"tariff_fraction_2915390900","2915390900","01","Acetato de mentanilo."
"tariff_fraction_2915391300","2915391300","01","Acetato del éter monobutílico del etilenglicol."
"tariff_fraction_2915391500","2915391500","01","Acetato de terpenilo."
"tariff_fraction_2915391700","2915391700","01","Acetato de isobutilo."
"tariff_fraction_2915391800","2915391800","01","Acetato de 2-etoxietilo."
"tariff_fraction_2915399901","2915399901","01","Acetato de metilo."
"tariff_fraction_2915399902","2915399902","01","Acetato de linalilo."
"tariff_fraction_2915399999","2915399999","01","Los demás."
"tariff_fraction_2915400100","2915400100","01","Ácidos mono- o dicloroacéticos y sus sales de sodio."
"tariff_fraction_2915409900","2915409900","01","Los demás."
"tariff_fraction_2915500300","2915500300","01","Propionato de terpenilo."
"tariff_fraction_2915509901","2915509901","01","Ácido propiónico."
"tariff_fraction_2915509902","2915509902","01","Propionato de calcio."
"tariff_fraction_2915509999","2915509999","01","Los demás."
"tariff_fraction_2915600100","2915600100","01","Ácido butanoico (Ácido butírico)."
"tariff_fraction_2915600300","2915600300","01","Diisobutanoato de 2,2,4-trimetilpentanodiol."
"tariff_fraction_2915609901","2915609901","01","Butanoato de etilo (Butirato de etilo)."
"tariff_fraction_2915609999","2915609999","01","Los demás."
"tariff_fraction_2915700100","2915700100","01","Estearato de isopropilo."
"tariff_fraction_2915700200","2915700200","01","Monoestearato de etilenglicol o de propilenglicol."
"tariff_fraction_2915700300","2915700300","01","Estearato de butilo."
"tariff_fraction_2915700400","2915700400","01","Monoestearato de sorbitan."
"tariff_fraction_2915700500","2915700500","01","Monoestearato de glicerilo."
"tariff_fraction_2915700600","2915700600","01","Palmitato de metilo."
"tariff_fraction_2915700700","2915700700","01","Palmitato de isopropilo."
"tariff_fraction_2915709900","2915709900","01","Los demás."
"tariff_fraction_2915900100","2915900100","01","Ácido 2-etilhexanoico."
"tariff_fraction_2915900300","2915900300","01","Ácido cáprico."
"tariff_fraction_2915900400","2915900400","01","Ácido láurico."
"tariff_fraction_2915900500","2915900500","01","Ácido mirístico."
"tariff_fraction_2915900600","2915900600","01","Ácido caproico."
"tariff_fraction_2915900700","2915900700","01","Ácido 2-propilpentanoico (Ácido valproico)."
"tariff_fraction_2915900800","2915900800","01","Heptanoato de etilo."
"tariff_fraction_2915900900","2915900900","01","Laurato de metilo."
"tariff_fraction_2915901000","2915901000","01","Ácido nonanoico o isononanoico."
"tariff_fraction_2915901100","2915901100","01","Sal sódica del ácido 2-propilpentanoico (Valproato de sodio)."
"tariff_fraction_2915901200","2915901200","01","Peróxido de lauroilo o de decanoilo."
"tariff_fraction_2915901500","2915901500","01","Peroxi-2-etilhexanoato de terbutilo; peroxibenzoato de terbutilo."
"tariff_fraction_2915901600","2915901600","01","Cloruro de lauroilo, de decanoilo o de isononanoilo."
"tariff_fraction_2915901800","2915901800","01","Anhídrido propiónico."
"tariff_fraction_2915901900","2915901900","01","Ácido 3-(3,5-diterbutil-4-hidroxifenil)-propiónico."
"tariff_fraction_2915902000","2915902000","01","Tetraésteres del pentaeritritol."
"tariff_fraction_2915902200","2915902200","01","Cloruro de palmitoilo."
"tariff_fraction_2915902300","2915902300","01","Di-(2-etilbutanoato) de trietilenglicol."
"tariff_fraction_2915902400","2915902400","01","Cloruro de n-pentanoilo."
"tariff_fraction_2915902500","2915902500","01","Ácido caprílico."
"tariff_fraction_2915902600","2915902600","01","Ácido behénico."
"tariff_fraction_2915902700","2915902700","01","Cloruro de pivaloilo."
"tariff_fraction_2915902900","2915902900","01","Cloropropionato de metilo."
"tariff_fraction_2915903000","2915903000","01","Ortoformiato de trietilo."
"tariff_fraction_2915903100","2915903100","01","Cloroformiato de 2-etilhexilo."
"tariff_fraction_2915903200","2915903200","01","Cloroformiato de metilo."
"tariff_fraction_2915903300","2915903300","01","Cloroformiato de bencilo."
"tariff_fraction_2915909901","2915909901","01","Miristato de isopropilo."
"tariff_fraction_2915909902","2915909902","01","Sales del ácido 2-propilpentanoico (Sales del ácido valproico)."
"tariff_fraction_2915909999","2915909999","01","Los demás."
"tariff_fraction_2916110100","2916110100","01","Ácido acrílico y sus sales."
"tariff_fraction_2916120100","2916120100","01","Acrilato de metilo o de etilo."
"tariff_fraction_2916120200","2916120200","01","Acrilato de butilo."
"tariff_fraction_2916120300","2916120300","01","Acrilato de 2-etilhexilo."
"tariff_fraction_2916129900","2916129900","01","Los demás."
"tariff_fraction_2916130100","2916130100","01","Ácido metacrílico y sus sales."
"tariff_fraction_2916140100","2916140100","01","Metacrilato de metilo."
"tariff_fraction_2916140200","2916140200","01","Metacrilato de etilo o de butilo."
"tariff_fraction_2916140300","2916140300","01","Metacrilato de 2-hidroxipropilo."
"tariff_fraction_2916140400","2916140400","01","Dimetacrilato de etilenglicol."
"tariff_fraction_2916149900","2916149900","01","Los demás."
"tariff_fraction_2916150500","2916150500","01","Monooleato de sorbitan; monooleato de propanotriol."
"tariff_fraction_2916159900","2916159900","01","Los demás."
"tariff_fraction_2916160100","2916160100","01","Binapacril (ISO)."
"tariff_fraction_2916199901","2916199901","01","Ácido sórbico (ácido 2, 4-hexadienoico)."
"tariff_fraction_2916199902","2916199902","01","Ácido undecilénico y su sal de sodio."
"tariff_fraction_2916199903","2916199903","01","Sorbato de potasio."
"tariff_fraction_2916199904","2916199904","01","Ácido 13-docosenoico (Ácido Erucico)."
"tariff_fraction_2916199999","2916199999","01","Los demás."
"tariff_fraction_2916200501","2916200501","01","(+.-)-cis, trans-3-(2,2-dicloroetenil)-2,2-dimetilciclopropancarboxilato de (3-fenoxifenil)-metilo (Permetrina)."
"tariff_fraction_2916200599","2916200599","01","Los demás."
"tariff_fraction_2916310100","2916310100","01","Sal de sodio del ácido benzoico."
"tariff_fraction_2916310200","2916310200","01","Dibenzoato de dipropilenglicol."
"tariff_fraction_2916310300","2916310300","01","Benzoato de etilo o de bencilo."
"tariff_fraction_2916319901","2916319901","01","Ácido benzoico."
"tariff_fraction_2916319999","2916319999","01","Los demás."
"tariff_fraction_2916320301","2916320301","01","Peróxido de benzoilo."
"tariff_fraction_2916320302","2916320302","01","Cloruro de benzoilo."
"tariff_fraction_2916340100","2916340100","01","Ácido fenilacético y sus sales."
"tariff_fraction_2916390800","2916390800","01","Esteres del ácido fenilacético."
"tariff_fraction_2916399901","2916399901","01","Ácido 2-(4-isobutil fenil) propiónico (Ibuprofén)."
"tariff_fraction_2916399999","2916399999","01","Los demás."
"tariff_fraction_2917110200","2917110200","01","Ácido oxálico, sus sales y sus ésteres."
"tariff_fraction_2917120100","2917120100","01","Ácido adípico, sus sales y sus ésteres."
"tariff_fraction_2917130300","2917130300","01","Ácido azelaico, ácido sebácico, sus sales y sus ésteres."
"tariff_fraction_2917140100","2917140100","01","Anhídrido maleico."
"tariff_fraction_2917190400","2917190400","01","Ácido maleico y sus sales."
"tariff_fraction_2917190800","2917190800","01","Ácido fumárico."
"tariff_fraction_2917199901","2917199901","01","Fumarato ferroso."
"tariff_fraction_2917199902","2917199902","01","Malonato de dietilo; 2-(n-butil)-malonato de dietilo."
"tariff_fraction_2917199999","2917199999","01","Los demás."
"tariff_fraction_2917200401","2917200401","01","Anhídridos: tetrahidroftálico, hexahidroftálico o metiltetrahidroftálico."
"tariff_fraction_2917200499","2917200499","01","Los demás."
"tariff_fraction_2917320100","2917320100","01","Ortoftalatos de dioctilo."
"tariff_fraction_2917330100","2917330100","01","Ortoftalatos de dinonilo o de didecilo."
"tariff_fraction_2917340100","2917340100","01","Ortoftalatos de dibutilo."
"tariff_fraction_2917349900","2917349900","01","Los demás."
"tariff_fraction_2917350100","2917350100","01","Anhídrido ftálico."
"tariff_fraction_2917360100","2917360100","01","Ácido tereftálico y sus sales."
"tariff_fraction_2917370100","2917370100","01","Tereftalato de dimetilo."
"tariff_fraction_2917390100","2917390100","01","Sal sódica del sulfoisoftalato de dimetilo."
"tariff_fraction_2917390200","2917390200","01","Tetracloro tereftalato de dimetilo."
"tariff_fraction_2917390300","2917390300","01","Ftalato dibásico de plomo."
"tariff_fraction_2917390400","2917390400","01","Trimelitato de trioctilo."
"tariff_fraction_2917390500","2917390500","01","Ácido isoftálico."
"tariff_fraction_2917390600","2917390600","01","Anhídrido trimelítico."
"tariff_fraction_2917399900","2917399900","01","Los demás."
"tariff_fraction_2918110100","2918110100","01","Ácido láctico, sus sales y sus ésteres."
"tariff_fraction_2918120100","2918120100","01","Ácido tartárico."
"tariff_fraction_2918130500","2918130500","01","Sales y ésteres del ácido tartárico."
"tariff_fraction_2918140100","2918140100","01","Ácido cítrico."
"tariff_fraction_2918150100","2918150100","01","Citrato de sodio."
"tariff_fraction_2918150200","2918150200","01","Citrato férrico amónico."
"tariff_fraction_2918150500","2918150500","01","Sales del ácido cítrico, excepto citratro de litio; ferrocitrato de calcio; y lo comprendido en las fracciones arancelarias 2918.15.01 y 2918.15.02."
"tariff_fraction_2918159900","2918159900","01","Los demás."
"tariff_fraction_2918160301","2918160301","01","Ácido glucónico y sus sales de sodio, magnesio, calcio o de hierro, excepto lactogluconato de calcio."
"tariff_fraction_2918160399","2918160399","01","Los demás."
"tariff_fraction_2918170100","2918170100","01","Ácido 2,2-difenil-2-hidroxiacético (ácido bencílico)."
"tariff_fraction_2918180100","2918180100","01","Clorobencilato (ISO)."
"tariff_fraction_2918190600","2918190600","01","Ácido málico."
"tariff_fraction_2918199900","2918199900","01","Los demás."
"tariff_fraction_2918210200","2918210200","01","Subsalicilato de bismuto."
"tariff_fraction_2918219901","2918219901","01","Ácido salicílico."
"tariff_fraction_2918219999","2918219999","01","Los demás."
"tariff_fraction_2918220201","2918220201","01","Ácido o-acetilsalicílico."
"tariff_fraction_2918220299","2918220299","01","Los demás."
"tariff_fraction_2918239101","2918239101","01","Salicilato de metilo."
"tariff_fraction_2918239102","2918239102","01","Salicilato de bencilo."
"tariff_fraction_2918239199","2918239199","01","Los demás."
"tariff_fraction_2918290100","2918290100","01","p-Hidroxibenzoato de metilo o propilo."
"tariff_fraction_2918290400","2918290400","01","p-Hidroxibenzoato de etilo."
"tariff_fraction_2918299901","2918299901","01","3-(3,5-diterbutil-4-hidroxifenil)-propionato de octadecilo."
"tariff_fraction_2918299902","2918299902","01","Tetrakis(3-(3,5-Di-ter-butil-4-hidroxifenil) propionato) de pentaeritritol."
"tariff_fraction_2918299999","2918299999","01","Los demás."
"tariff_fraction_2918301001","2918301001","01","Acetoacetato de etilo o de metilo."
"tariff_fraction_2918301002","2918301002","01","Ácido 2-(3-benzoilfenil) propiónico y su sal de sodio; Ácido 3-(4-bifenililcarbonil) propiónico (Ketoprofeno)."
"tariff_fraction_2918301099","2918301099","01","Los demás."
"tariff_fraction_2918910100","2918910100","01","2,4,5-T (ISO) (ácido 2,4,5-triclorofenoxiacético), sus sales y sus ésteres."
"tariff_fraction_2918990100","2918990100","01","Ácido 2,4-diclorofenoxiacético."
"tariff_fraction_2918990200","2918990200","01","Estearoil 2-lactilato de calcio o de sodio."
"tariff_fraction_2918990400","2918990400","01","Ácido d-2-(6-metoxi-2-naftil) propiónico (Naproxeno) o su sal de sodio, excepto Ácido dl-2-(6-metoxi-2-naftil) propiónico."
"tariff_fraction_2918999901","2918999901","01","Ácido 3,6-dicloro-2-metoxibenzoico (Dicamba)."
"tariff_fraction_2918999902","2918999902","01","Ácido dl-2-(6-metoxi-2-naftil) propiónico."
"tariff_fraction_2918999999","2918999999","01","Los demás."
"tariff_fraction_2919100100","2919100100","01","Fosfato de tris(2,3-dibromopropilo)."
"tariff_fraction_2919901000","2919901000","01","Fosfato de dimetil 1,2-dibromo-2,2-dicloroetilo (Naled)."
"tariff_fraction_2919909901","2919909901","01","Fosfato de tributilo, de trietilo o de trioctilo."
"tariff_fraction_2919909902","2919909902","01","Fosfato de dimetil 2,2-diclorovinilo (Diclorvos)."
"tariff_fraction_2919909903","2919909903","01","Tri (cloropropil) fosfato."
"tariff_fraction_2919909999","2919909999","01","Los demás."
"tariff_fraction_2920110100","2920110100","01","Fósforotioato de O,O-dietil-O-p-nitrofenilo (Paratión)."
"tariff_fraction_2920199900","2920199900","01","Los demás."
"tariff_fraction_2920210100","2920210100","01","Fosfito de dimetilo."
"tariff_fraction_2920220100","2920220100","01","Fosfito de dietilo."
"tariff_fraction_2920230100","2920230100","01","Fosfito de trimetilo."
"tariff_fraction_2920240100","2920240100","01","Fosfito de trietilo."
"tariff_fraction_2920290100","2920290100","01","Fosfito del Trisnonilfenilo."
"tariff_fraction_2920299901","2920299901","01","Fosfito de Tris (2,4-diterbutilfenilo)."
"tariff_fraction_2920299902","2920299902","01","Fosfito del didecilfenilo."
"tariff_fraction_2920299999","2920299999","01","Los demás."
"tariff_fraction_2920900900","2920900900","01","Peroxidicarbonatos de: di-secbutilo; di-n-butilo; diisopropilo; di(2-etilhexilo); bis(4- ter-butilciclohexilo); di-cetilo; di- ciclohexilo; dimiristilo."
"tariff_fraction_2920909901","2920909901","01","Tetranitrato de pentaeritritol."
"tariff_fraction_2920909902","2920909902","01","Sulfato de dimetilo o de dietilo."
"tariff_fraction_2920909903","2920909903","01","Silicato de etilo."
"tariff_fraction_2920909904","2920909904","01","Esteres carbónicos, sus sales y sus derivados, excepto carbonato de dietilo, de dimetilo o de etileno."
"tariff_fraction_2920909999","2920909999","01","Los demás."
"tariff_fraction_2921110501","2921110501","01","Monometilamina."
"tariff_fraction_2921110502","2921110502","01","Dimetilamina."
"tariff_fraction_2921110503","2921110503","01","Trimetilamina."
"tariff_fraction_2921119900","2921119900","01","Los demás."
"tariff_fraction_2921120100","2921120100","01","Clorhidrato de 2-cloroetil (N,N-dimetilamina)."
"tariff_fraction_2921130100","2921130100","01","Clorhidrato de 2-cloroetil (N,N-dietilamina)."
