id,name,type_tax_use,amount_type,sequence,amount,description,l10n_ec_code_base,l10n_ec_code_applied,tax_group_id,l10n_ec_code_ats,repartition_line_ids/factor_percent,repartition_line_ids/repartition_type,repartition_line_ids/document_type,repartition_line_ids/tag_ids,repartition_line_ids/account_id,name@es,description@es,"invoice_label",active
tax_vat_15_411_goods,"VAT 15% (411, Goods)",sale,percent,5,15,VAT 15%,411,421,tax_group_vat_15,"",100,base,invoice,+401 (Reporte 104)||+411 (Reporte 104),"","IVA 15% (411, Bienes)",IVA 15%,"IVA 15%","True"
"","","","","","","","","","","","",base,refund,-512 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-522 (Reporte 104),"","","",""
tax_vat_05_512_sup_07,"VAT 5% (512, 07 Inventory Cost IR)",purchase,percent,14,5,VAT 5%,512,522,tax_group_vat_05,"",100,base,invoice,+502 (Reporte 104)||+512 (Reporte 104),"","IVA 5% (512, 07 Inventario Costo IR)",IVA 5%,"IVA 5%","True"
"","","","","","","","","","","",100,tax,invoice,+522 (Reporte 104),"","","",""
"","","","","","","","","","","",100,base,refund,-512 (Reporte 104),"","","",""
"","","","","","","","","","","",100,tax,refund,-522 (Reporte 104),"","","",""
tax_vat_05_513_sup_01,"VAT 5% (513, 01 VAT Credit)",purchase,percent,14,5,VAT 5%,513,523,tax_group_vat_05,"","",base,invoice,+503 (Reporte 104)||+513 (Reporte 104),"","IVA 5% (513, 01 Crédito IVA)",IVA 5%,"IVA 5%","True"
"","","","","","","","","","","","",tax,invoice,+523 (Reporte 104),ec_purchase_vat_service_imports,"","",""
"","","","","","","","","","","","",base,refund,-513 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-523 (Reporte 104),ec_purchase_vat_service_imports,"","",""
tax_vat_05_514_sup_06,"VAT 5% (514, 06 Inventory VAT Credit)",purchase,percent,14,5,VAT 5%,514,524,tax_group_vat_05,"","",base,invoice,+504 (Reporte 104)||+514 (Reporte 104),"","IVA 5% (514, 06 Inventario Crédito IVA)",IVA 5%,"IVA 5%","True"
"","","","","","","","","","","","",tax,invoice,+524 (Reporte 104),ec_purchase_vat_goods_imports,"","",""
"","","","","","","","","","","","",base,refund,-514 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-524 (Reporte 104),ec_purchase_vat_goods_imports,"","",""
tax_vat_05_515_sup_03,"VAT 5% (515, 03 VAT Credit Assets)",purchase,percent,14,5,VAT 5%,515,525,tax_group_vat_05,"","",base,invoice,+505 (Reporte 104)||+515 (Reporte 104),"","IVA 5% (515, 03 Activos Crédito IVA)",IVA 5%,"IVA 5%","True"
"","","","","","","","","","","","",tax,invoice,+525 (Reporte 104),ec_purchase_vat_assets_imports,"","",""
"","","","","","","","","","","","",base,refund,-515 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-525 (Reporte 104),ec_purchase_vat_assets_imports,"","",""
tax_vat_516_sup_07,"VAT 0% (516, 07 Inventory Cost IR)",purchase,percent,20,0,VAT 0%,516,"",tax_group_vat0,"","",base,invoice,+506 (Reporte 104)||+516 (Reporte 104),"","IVA 0% (516, 07 Inventario Costo IR)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","","",base,refund,-516 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_517_sup_02,"VAT 0% (517, 02 IR Cost)",purchase,percent,20,0,VAT 0%,517,"",tax_group_vat0,"","",base,invoice,+507 (Reporte 104)||+517 (Reporte 104),"","IVA 0% (517, 02 Costo IR)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","","",base,refund,-517 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_517_sup_04,"VAT 0% (517, 04 Assets IR Cost)",purchase,percent,20,0,VAT 0%,517,"",tax_group_vat0,"","",base,invoice,+507 (Reporte 104)||+517 (Reporte 104),"","IVA 0% (517, 04 Activos Costo IR)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","","",base,refund,-517 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_517_sup_05,"VAT 0% (517, 05 Settlement Trip Expense IR)",purchase,percent,20,0,VAT 0%,517,"",tax_group_vat0,"","",base,invoice,+507 (Reporte 104)||+517 (Reporte 104),"","IVA 0% (517, 05 Liq. Viaje Gasto IR)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","","",base,refund,-517 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_517_sup_07,"VAT 0% (517, 07 Inventory Cost IR)",purchase,percent,20,0,VAT 0%,517,"",tax_group_vat0,"",100,base,invoice,+507 (Reporte 104)||+517 (Reporte 104),"","IVA 0% (517, 07 Inventario Costo IR)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","",100,tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","",100,base,refund,-517 (Reporte 104),"","","",""
"","","","","","","","","","","",100,tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_517_sup_15,"VAT 0% (517, 15 Digital Services)",purchase,percent,20,0,VAT 0%,517,"",tax_group_vat0,"","",base,invoice,+507 (Reporte 104)||+517 (Reporte 104),"","IVA 0% (517, 15 Servicios Digitales)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","","",base,refund,-517 (Reporte 104),"","","",""
"","","","","","","","","","","",100,tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_518_sup_02,"VAT 0% (518, 02 IR Cost)",purchase,percent,20,0,VAT 0%,518,"",tax_group_vat0,"","",base,invoice,+508 (Reporte 104)||+518 (Reporte 104),"","IVA 0% (518, 02 Costo IR)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","","",base,refund,-518 (Reporte 104),"","","",""
"","","","","","","","","","","",100,tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_541_sup_02,"VAT 0% (541, 02 IR Cost, No Object)",purchase,percent,30,0,VAT 0%,541,"",tax_group_vat_not_charged,"",100,base,invoice,+531 (Reporte 104)||+541 (Reporte 104),"","No Objeto IVA 0% (541, 02 Costo IR)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","",100,base,refund,-541 (Reporte 104),"","","",""
"","","","","","","","","","","",100,tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_510_08_sup_01,"VAT 8% (510, 01 VAT credit)",purchase,percent,50,8,VAT 8%,510,520,tax_group_vat_08,"",100,base,invoice,+500 (Reporte 104)||+510 (Reporte 104),"","IVA 8% (510, 01 Crédito IVA)",IVA 8%,"IVA 8%","True"
"","","","","","","","","","","",100,tax,invoice,+520 (Reporte 104),ec_purchase_vat,"","",""
"","","","","","","","","","","",100,base,refund,-510 (Reporte 104),"","","",""
"","","","","","","","","","","",100,tax,refund,-520 (Reporte 104),ec_purchase_vat,"","",""
tax_vat_542_sup_02,"Exento VAT 0% (542, 02 IR Cost)",purchase,percent,40,0,VAT EXEMPT,542,"",tax_group_vat_exempt,"","",base,invoice,+532 (Reporte 104)||+542 (Reporte 104),"","Exento IVA 0% (542, 02 Costo IR)",IVA EXENTO,"IVA EXENTO","True"
"","","","","","","","","","","","",tax,invoice,"",ec_purchase_vat_zero,"","",""
"","","","","","","","","","","","",base,refund,-542 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,"",ec_purchase_vat_zero,"","",""
tax_vat_15_545_sup_08,"VAT 15% (545, 08 Reimbursement)",purchase,percent,6,15,VAT 15%,545,555,tax_group_vat_15,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","IVA 15% (545, 08 Reembolso)",IVA 15%,"IVA 15%","False"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_545_sup_08,"VAT 12% (545, 08 Reimbursement)",purchase,percent,12,12,VAT 12%,545,555,tax_group_vat_12,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","IVA 12% (545, 08 Reembolso)",IVA 12%,"IVA 12%","False"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_05_545_sup_08,"VAT 5% (545, 08 Reimbursement)",purchase,percent,14,5,VAT 5%,545,555,tax_group_vat_05,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","IVA 5% (545, 08 Reembolso)",IVA 5%,"IVA 5%","True"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_545_sup_08_vat0,"VAT 0% (545, 08 Reimbursement)",purchase,percent,20,0,VAT 0%,545,555,tax_group_vat0,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","IVA 0% (545, 08 Reembolso)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_545_sup_08_vat_exempt,"VAT 0% Exempt (545, 08 Reimbursement)",purchase,percent,30,0,VAT EXEMPT,545,555,tax_group_vat_exempt,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","Exento IVA 0% (545, 08 Reembolso)",IVA EXENTO,"IVA EXENTO","True"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_545_sup_08_vat_not_charged,"VAT 0% Non-Subject (545, 08 Reimbursement)",purchase,percent,40,0,VAT 0%,545,555,tax_group_vat_not_charged,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","No Objeto IVA 0% (545, 08 Reembolso)",IVA 0%,"IVA 0%","True"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_15_545_sup_09,"VAT 15% (545, 09 Reimbursement Sinister)",purchase,percent,6,15,VAT 15%,545,555,tax_group_vat_15,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","IVA 15% (545, 09 Reembolso Siniestro)",IVA 15%,"IVA 15%","True"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_545_sup_09,"VAT 12% (545, 09 Reimbursement Sinister)",purchase,percent,12,12,VAT 12%,545,555,tax_group_vat_12,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","IVA 12% (545, 09 Reembolso Siniestro)",IVA 12%,"IVA 12%","False"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_vat_05_545_sup_09,"VAT 5% (545, 09 Reimbursement Sinister)",purchase,percent,14,5,VAT 5%,545,555,tax_group_vat_05,"","",base,invoice,+535 (Reporte 104)||+545 (Reporte 104),"","IVA 5% (545, 09 Reembolso Siniestro)",IVA 5%,"IVA 5%","True"
"","","","","","","","","","","","",tax,invoice,+555 (Reporte 104),ec_other_downpayments,"","",""
"","","","","","","","","","","","",base,refund,-545 (Reporte 104),"","","",""
"","","","","","","","","","","","",tax,refund,-555 (Reporte 104),ec_other_downpayments,"","",""
tax_withhold_profit_303,303 10% Professional Fees and Other Payments for Services Related to the Professional Degree,none,percent,70,-10,303,303,353,tax_group_withhold_income_purchase,303,"",base,invoice,+303 (Reporte 103),"",303 10% Honorarios Profesionales y Demás Pagos por Servicios Relacionados con el Titulo Profesional,303,"303","True"
"","","","","","","","","","","","",tax,invoice,+353 (Reporte 103),ret_ir_10x100,"","",""
"","","","","","","","","","","","",base,refund,-303 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-353 (Reporte 103),ret_ir_10x100,"","",""
tax_withhold_profit_304,304 8% Services Predominantly Intellectual Services not Related to Professional Degree,none,percent,70,-8,304,304,354,tax_group_withhold_income_purchase,304,"",base,invoice,+304 (Reporte 103),"",304 8% Servicios Predomina el Intelecto No Relacionados con el Titulo Profesional,304,"304","False"
"","","","","","","","","","","","",tax,invoice,+354 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-304 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-354 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_304A,304a 8% Commissions and Other Payments for Services Predominantly Intellectually Unrelated to Professional Title,none,percent,70,-8,304,304,354,tax_group_withhold_income_purchase,304A,"",base,invoice,+304 (Reporte 103),"",304A 8% Comisiones y Demas Pagos por Servicios Predomina Intelecto No Relacionados con el Titulo Profesional,304,"304","False"
"","","","","","","","","","","","",tax,invoice,+354 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-304 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-354 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_304B,304b 8% Payments to Notaries and Property and Commercial Registrars for their Activities as Such,none,percent,70,-8,304,304,354,tax_group_withhold_income_purchase,304B,"",base,invoice,+304 (Reporte 103),"",304B 8% Pagos a Notarios y Registradores de la Propiedad y Mercantil por sus Actividades Ejercidas Como Tales,304,"304","False"
"","","","","","","","","","","","",tax,invoice,+354 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-304 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-354 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_304C,"304c 8% Payments to Athletes, Coaches, Referees, Members of the Coaching Staff for their Activities as Such",none,percent,70,-8,304,304,354,tax_group_withhold_income_purchase,304C,"",base,invoice,+304 (Reporte 103),"","304C 8% Pagos a Deportistas, Entrenadores, Arbitros, Miembros del Cuerpo Tecnico por sus Actividades Ejercidas Como Tales",304,"304","True"
"","","","","","","","","","","","",tax,invoice,+354 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-304 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-354 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_304D,304d 8% Payments to Artists for their Activities as Performers,none,percent,70,-8,304,304,354,tax_group_withhold_income_purchase,304D,"",base,invoice,+304 (Reporte 103),"",304D 8% Pagos a Artistas por sus Actividades Ejercidas Como Tales,304,"304","True"
"","","","","","","","","","","","",tax,invoice,+354 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,+304 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,+354 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_304E,304e 8% Fees and Other Payments for Teaching Services,none,percent,70,-8,304,304,354,tax_group_withhold_income_purchase,304E,"",base,invoice,+304 (Reporte 103),"",304E 8% Honorarios y Demas Pagos por Servicios de Docencia,304,"304","False"
"","","","","","","","","","","","",tax,invoice,+354 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-304 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-354 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_307,307 2% Services Predominantly Labor Force,none,percent,70,-2,307,307,357,tax_group_withhold_income_purchase,307,"",base,invoice,+307 (Reporte 103),"",307 2% Servicios Predomina Mano de Obra,307,"307","True"
"","","","","","","","","","","","",tax,invoice,+357 (Reporte 103),ret_ir_2x100,"","",""
"","","","","","","","","","","","",base,refund,-307 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-357 (Reporte 103),ret_ir_2x100,"","",""
tax_withhold_profit_308,"308 10% Use or Exploitation of Image or Reputation (Natural Persons,Corporations,'Influencers')",none,percent,70,-10,308,308,358,tax_group_withhold_income_purchase,308,"",base,invoice,+308 (Reporte 103),"","308 10% Utilizacion o Aprovechamiento de la Imagen o Renombre (Personas Naturales,Sociedades,'Influencers')",308,"308","True"
"","","","","","","","","","","","",tax,invoice,+358 (Reporte 103),ret_ir_10x100,"","",""
"","","","","","","","","","","","",base,refund,-308 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-358 (Reporte 103),ret_ir_10x100,"","",""
tax_withhold_profit_309,309 1.75% Services Rendered by Media and Advertising Agencies,none,percent,70,-1.75,309,309,359,tax_group_withhold_income_purchase,309,"",base,invoice,+309 (Reporte 103),"",309 1.75% Servicios Prestados por Medios de Comunicación y Agencias de Publicidad,309,"309","False"
"","","","","","","","","","","","",tax,invoice,+359 (Reporte 103),ret_ir_1_75x100,"","",""
"","","","","","","","","","","","",base,refund,-309 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-359 (Reporte 103),ret_ir_1_75x100,"","",""
tax_withhold_profit_310,310 1% Private Passenger Transportation Service or Public or Private Transportation of Cargo,none,percent,70,-1,310,310,360,tax_group_withhold_income_purchase,310,"",base,invoice,+310 (Reporte 103),"",310 1% Servicio de Transporte Privado de Pasajeros o Transporte Publico o Privado de Carga,310,"310","True"
"","","","","","","","","","","","",tax,invoice,+360 (Reporte 103),ret_ir_1x100,"","",""
"","","","","","","","","","","","",base,refund,-310 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-360 (Reporte 103),ret_ir_1x100,"","",""
tax_withhold_profit_311,311 2% For Payments Through Purchase Settlement (Cultural or Rustic Level),none,percent,70,-2,311,311,361,tax_group_withhold_income_purchase,311,"",base,invoice,+311 (Reporte 103),"",311 2% Por Pagos a Traves de Liquidacion de Compra (nivel cultural o rusticidad),311,"311","True"
"","","","","","","","","","","","",tax,invoice,+361 (Reporte 103),ret_ir_2x100,"","",""
"","","","","","","","","","","","",base,refund,-311 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-361 (Reporte 103),ret_ir_2x100,"","",""
tax_withhold_profit_312,312 1.75% Transfer of Tangible Movable Property of a Tangible Nature,none,percent,70,-1.75,312,312,362,tax_group_withhold_income_purchase,312,"",base,invoice,+312 (Reporte 103),"",312 1.75% Transferencia de Bienes Muebles de Naturaleza Corporal,312,"312","True"
"","","","","","","","","","","","",tax,invoice,+362 (Reporte 103),ret_ir_1_75x100,"","",""
"","","","","","","","","","","","",base,refund,-312 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-362 (Reporte 103),ret_ir_1_75x100,"","",""
tax_withhold_profit_312A,"3 312a 1% Purchases from the Producer: of Goods of Bio-aquatic, Forestry Origin and Those Described in Art.27.1 of LRTI",none,percent,70,-1,3120,3120,3620,tax_group_withhold_income_purchase,312A,"",base,invoice,+3120 (Reporte 103),"","312A 1% Compras al Productor: de Bienes de Origen Bioacuático, Forestal y los Descritos el Art.27.1 de LRTI",312,"312","True"
"","","","","","","","","","","","",tax,invoice,+3620 (Reporte 103),ret_ir_1x100,"","",""
"","","","","","","","","","","","",base,refund,-3120 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-3620 (Reporte 103),ret_ir_1x100,"","",""
tax_withhold_profit_314A,314a 8% Royalties From Franchises Under The Intellectual Property Law - Payment to Individuals,none,percent,70,-8,314,314,364,tax_group_withhold_income_purchase,314A,"",base,invoice,+314 (Reporte 103),"",314A 8% Regalias por Concepto de Franquicias de Acuerdo a Ley de Propiedad Intelectual - Pago a Personas Naturales,314,"314","False"
"","","","","","","","","","","","",tax,invoice,+364 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-314 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-364 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_314B,"314b 8% Royalties, Copyrights, Trademarks, Patents and Similar in Accordance with the Intellectual Property Law - Payment to Natural Persons",none,percent,70,-8,314,314,364,tax_group_withhold_income_purchase,314B,"",base,invoice,+314 (Reporte 103),"","314B 8% Casales, Derechos de Autor, Marcas, Patentes y Similares de Acuerdo a Ley de Propiedad Intelectual – Pago a Personas Naturales",314,"314","False"
"","","","","","","","","","","","",tax,invoice,+364 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-314 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-364 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_314C,314c 8% Royalties from Franchises in Accordance with Intellectual Property Law - Payment to Corporations,none,percent,70,-8,314,314,364,tax_group_withhold_income_purchase,314C,"",base,invoice,+314 (Reporte 103),"",314C 8% Regalias por Concepto de Franquicias de Acuerdo a Ley de Propiedad Intelectual - Pago a Sociedades,314,"314","False"
"","","","","","","","","","","","",tax,invoice,+364 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-314 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-364 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_314D,"314d 8% Royalties, Copyrights, Trademarks, Patents and Similar Under Intellectual Property law - Payment to Companies",none,percent,70,-8,314,314,364,tax_group_withhold_income_purchase,314D,"",base,invoice,+314 (Reporte 103),"","314D 8% Casales, Derechos de Autor, Marcas, Patentes y Similares de Acuerdo a Ley de Propiedad Intelectual – Pago a Sociedades",314,"314","False"
"","","","","","","","","","","","",tax,invoice,+364 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-314 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-364 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_319,"319 1.75% Lease Payments (Provided by Companies), Including the Option to Purchase",none,percent,70,-1.75,319,319,369,tax_group_withhold_income_purchase,319,"",base,invoice,+319 (Reporte 103),"","319 1.75% Cuotas de Arrendamiento Mercantil (Prestado por Sociedades), Inclusive la de Opción de Compra",319,"319","False"
"","","","","","","","","","","","",tax,invoice,+369 (Reporte 103),ret_ir_1_75x100,"","",""
"","","","","","","","","","","","",base,refund,-319 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-369 (Reporte 103),ret_ir_1_75x100,"","",""
tax_withhold_profit_319_2,"319 2% Lease Payments (Provided by Companies), Including the Option to Purchase",none,percent,70,-2,319,319,369,tax_group_withhold_income_purchase,319,"",base,invoice,+319 (Reporte 103),"","319 2% Cuotas de Arrendamiento Mercantil (Prestado por Sociedades), Inclusive la de Opción de Compra",319,"319","True"
"","","","","","","","","","","","",tax,invoice,+369 (Reporte 103),ret_ir_2x100,"","",""
"","","","","","","","","","","","",base,refund,-319 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-369 (Reporte 103),ret_ir_2x100,"","",""
tax_withhold_profit_320,320 8% For Lease of Real Estate,none,percent,70,-8,320,320,370,tax_group_withhold_income_purchase,320,"",base,invoice,+320 (Reporte 103),"",320 8% Por Arrendamiento Bienes Inmuebles,320,"320","False"
"","","","","","","","","","","","",tax,invoice,+370 (Reporte 103),ret_ir_8x100,"","",""
"","","","","","","","","","","","",base,refund,-320 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-370 (Reporte 103),ret_ir_8x100,"","",""
tax_withhold_profit_322,322 1.75% Insurance and Reinsurance (Premiums and Cessions),none,percent,70,-1.75,322,322,372,tax_group_withhold_income_purchase,322,"",base,invoice,+322 (Reporte 103),"",322 1.75% Seguros y Reaseguros (Primas y Cesiones) 1.75%,322,"322","False"
"","","","","","","","","","","","",tax,invoice,+372 (Reporte 103),ret_ir_1_75x100,"","",""
"","","","","","","","","","","","",base,refund,-322 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,-372 (Reporte 103),ret_ir_1_75x100,"","",""
tax_withhold_profit_332,332 0% Other Purchases of Goods and Services not Subject to Withholding Tax,none,percent,70,0,332,332,"",tax_group_withhold_income_purchase,332,"",base,invoice,+332 (Reporte 103),"",332 0% Otras Compras de Bienes y Servicios No Sujetas a Retencion,332,"332","True"
"","","","","","","","","","","","",tax,invoice,"",ret_ir_others,"","",""
"","","","","","","","","","","","",base,refund,-332 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,"",ret_ir_others,"","",""
tax_withhold_profit_332A,332a 0% Disposal of Rights Representing Capital and Other Exempted Rights (may 2016),none,percent,70,0,332,332,"",tax_group_withhold_income_purchase,332A,"",base,invoice,+332 (Reporte 103),"",332A 0% Enajenacion de Derechos Representativos de Capital y Otros Derechos Exentos (mayo 2016),332,"332","True"
"","","","","","","","","","","","",tax,invoice,"",ret_ir_others,"","",""
"","","","","","","","","","","","",base,refund,-332 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,"",ret_ir_others,"","",""
tax_withhold_profit_332B,332b 0% Purchase of Real Estate,none,percent,70,0,332,332,"",tax_group_withhold_income_purchase,332B,"",base,invoice,+332 (Reporte 103),"",332B 0% Compra de Bienes Inmuebles,332,"332","True"
"","","","","","","","","","","","",tax,invoice,"",ret_ir_others,"","",""
"","","","","","","","","","","","",base,refund,-332 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,"",ret_ir_others,"","",""
tax_withhold_profit_332C,332c 0% Public Passenger Transportation,none,percent,70,0,332,332,"",tax_group_withhold_income_purchase,332C,"",base,invoice,+332 (Reporte 103),"",332C 0% Transporte Publico de Pasajeros,332,"332","True"
"","","","","","","","","","","","",tax,invoice,"",ret_ir_others,"","",""
"","","","","","","","","","","","",base,refund,-332 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,"",ret_ir_others,"","",""
tax_withhold_profit_332D,"332d 0% Payments in the Country for the Transportation of Passengers or International Transportation of Cargo, to National or Foreign Aviation or Maritime Companies",none,percent,70,0,332,332,"",tax_group_withhold_income_purchase,332D,"",base,invoice,+332 (Reporte 103),"","332D 0% Pagos en el Pais por Transporte de Pasajeros o Transporte Internacional de Carga, a Compañias Nacionales o Extranjeras de Aviacion o Maritimas",332,"332","True"
"","","","","","","","","","","","",tax,invoice,"",ret_ir_others,"","",""
"","","","","","","","","","","","",base,refund,-332 (Reporte 103),"","","",""
"","","","","","","","","","","","",tax,refund,"",ret_ir_others,"","",""
