# generated from https://data.rtr.at/api/v1/tables/plz.json
# version 37355 published 2023-08-07T22:11:00+02:00
3465 location="Königsbrunn am Wagram" region="Niederösterreich"
3470 location="Kirchberg am Wagram" region="Niederösterreich"
3471 location="Großriedenthal" region="Niederösterreich"
3472 location="Hohenwarth" region="Niederösterreich"
3473 location="Mühlbach am Manhartsberg" region="Niederösterreich"
3474 location="Altenwörth" region="Niederösterreich"
3481 location="Fels am Wagram" region="Niederösterreich"
3482 location="Gösing am Wagram" region="Niederösterreich"
3483 location="Feuersbrunn" region="Niederösterreich"
3484 location="Grafenwörth" region="Niederösterreich"
3485 location="Haitzendorf" region="Niederösterreich"
3491 location="Straß im Straßertale" region="Niederösterreich"
3492 location="Etsdorf am Kamp" region="Niederösterreich"
3493 location="Hadersdorf am Kamp" region="Niederösterreich"
3494 location="Gedersdorf" region="Niederösterreich"
3495 location="Rohrendorf bei Krems" region="Niederösterreich"
3500 location="Krems an der Donau" region="Niederösterreich"
3500 location="Krems an der Donau" region="Niederösterreich"
3506 location="Krems-Hollenburg" region="Niederösterreich"
3508 location="Paudorf" region="Niederösterreich"
3511 location="Furth bei Göttweig" region="Niederösterreich"
3512 location="Mautern" region="Niederösterreich"
3521 location="Obermeisling" region="Niederösterreich"
3522 location="Lichtenau" region="Niederösterreich"
3524 location="Grainbrunn" region="Niederösterreich"
3525 location="Sallingberg" region="Niederösterreich"
3531 location="Niedernondorf" region="Niederösterreich"
3532 location="Rastenfeld" region="Niederösterreich"
3532 location="Rastenfeld" region="Niederösterreich"
3533 location="Friedersbach" region="Niederösterreich"
3541 location="Senftenberg" region="Niederösterreich"
3541 location="Senftenberg" region="Niederösterreich"
3542 location="Gföhl" region="Niederösterreich"
3543 location="Krumau am Kamp" region="Niederösterreich"
3544 location="Idolsberg" region="Niederösterreich"
3550 location="Langenlois" region="Niederösterreich"
3552 location="Lengenfeld" region="Niederösterreich"
3553 location="Schiltern" region="Niederösterreich"
3561 location="Zöbing" region="Niederösterreich"
3562 location="Schönberg" region="Niederösterreich"
3564 location="Plank am Kamp" region="Niederösterreich"
3571 location="Gars am Kamp" region="Niederösterreich"
3572 location="St. Leonhard am Hornerwald" region="Niederösterreich"
3573 location="Rosenburg" region="Niederösterreich"
3580 location="Horn" region="Niederösterreich"
3591 location="Altenburg" region="Niederösterreich"
3592 location="Röhrenbach" region="Niederösterreich"
3593 location="Neupölla" region="Niederösterreich"
3593 location="Neupölla" region="Niederösterreich"
3594 location="Franzen" region="Niederösterreich"
3595 location="Brunn an der Wild" region="Niederösterreich"
3601 location="Dürnstein" region="Niederösterreich"
3602 location="Rossatz" region="Niederösterreich"
3610 location="Weißenkirchen in der Wachau" region="Niederösterreich"
3611 location="Großheinrichschlag" region="Niederösterreich"
3613 location="Albrechtsberg an der Großen Krems" region="Niederösterreich"
3620 location="Spitz" region="Niederösterreich"
3621 location="Mitterarnsdorf" region="Niederösterreich"
3622 location="Mühldorf" region="Niederösterreich"
3622 location="Mühldorf" region="Niederösterreich"
3623 location="Kottes" region="Niederösterreich"
3631 location="Ottenschlag" region="Niederösterreich"
3632 location="Bad Traunstein" region="Niederösterreich"
3633 location="Schönbach" region="Niederösterreich"
3641 location="Aggsbach Markt" region="Niederösterreich"
3642 location="Aggsbach Dorf" region="Niederösterreich"
3642 location="Aggsbach Dorf" region="Niederösterreich"
3643 location="Maria Laach am Jauerling" region="Niederösterreich"
3644 location="Emmersdorf an der Donau" region="Niederösterreich"
3650 location="Pöggstall" region="Niederösterreich"
3652 location="Leiben" region="Niederösterreich"
3653 location="Weiten" region="Niederösterreich"
3654 location="Raxendorf" region="Niederösterreich"
3660 location="Klein-Pöchlarn" region="Niederösterreich"
3661 location="Artstetten" region="Niederösterreich"
3662 location="Münichreith" region="Niederösterreich"
3663 location="Laimbach am Ostrong" region="Niederösterreich"
3664 location="Martinsberg" region="Niederösterreich"
3665 location="Gutenbrunn" region="Niederösterreich"
3671 location="Marbach an der Donau" region="Niederösterreich"
3672 location="Maria Taferl" region="Niederösterreich"
3680 location="Persenbeug" region="Niederösterreich"
3681 location="Hofamt Priel" region="Niederösterreich"
3683 location="Yspertal" region="Niederösterreich"
3684 location="St. Oswald" region="Niederösterreich"
3691 location="Nöchling" region="Niederösterreich"
3701 location="Großweikersdorf" region="Niederösterreich"
3701 location="Großweikersdorf" region="Niederösterreich"
3701 location="Großweikersdorf" region="Niederösterreich"
3702 location="Niederrußbach" region="Niederösterreich"
3704 location="Glaubendorf" region="Niederösterreich"
3710 location="Ziersdorf" region="Niederösterreich"
3711 location="Großmeiseldorf" region="Niederösterreich"
3712 location="Maissau" region="Niederösterreich"
3713 location="Harmannsdorf" region="Niederösterreich"
3713 location="Harmannsdorf" region="Niederösterreich"
3714 location="Sitzendorf an der Schmida" region="Niederösterreich"
3720 location="Ravelsbach" region="Niederösterreich"
3721 location="Limberg" region="Niederösterreich"
3722 location="Straning" region="Niederösterreich"
3730 location="Eggenburg" region="Niederösterreich"
3741 location="Pulkau" region="Niederösterreich"
3742 location="Theras" region="Niederösterreich"
3742 location="Theras" region="Niederösterreich"
3743 location="Röschitz" region="Niederösterreich"
3744 location="Stockern" region="Niederösterreich"
3751 location="Sigmundsherberg" region="Niederösterreich"
3752 location="Walkenstein" region="Niederösterreich"
3753 location="Hötzelsdorf" region="Niederösterreich"
3754 location="Irnfritz" region="Niederösterreich"
3761 location="Messern" region="Niederösterreich"
3762 location="Ludweis" region="Niederösterreich"
3763 location="Japons" region="Niederösterreich"
3800 location="Göpfritz an der Wild" region="Niederösterreich"
3804 location="Allentsteig" region="Niederösterreich"
3811 location="Kirchberg an der Wild" region="Niederösterreich"
3812 location="Groß Siegharts" region="Niederösterreich"
3813 location="Dietmanns" region="Niederösterreich"
3814 location="Aigen" region="Niederösterreich"
3820 location="Raabs an der Thaya" region="Niederösterreich"
3822 location="Karlstein an der Thaya" region="Niederösterreich"
3823 location="Weikertschlag an der Thaya" region="Niederösterreich"
3824 location="Großau" region="Niederösterreich"
3830 location="Waidhofen an der Thaya" region="Niederösterreich"
3834 location="Pfaffenschlag bei Waidhofen an der Thaya" region="Niederösterreich"
3834 location="Pfaffenschlag bei Waidhofen an der Thaya" region="Niederösterreich"
3841 location="Windigsteig" region="Niederösterreich"
3842 location="Thaya" region="Niederösterreich"
3843 location="Dobersberg" region="Niederösterreich"
3844 location="Waldkirchen an der Thaya" region="Niederösterreich"
3851 location="Kautzen" region="Niederösterreich"
3852 location="Gastern" region="Niederösterreich"
3860 location="Heidenreichstein" region="Niederösterreich"
3861 location="Eggern" region="Niederösterreich"
3862 location="Eisgarn" region="Niederösterreich"
3863 location="Reingers" region="Niederösterreich"
3871 location="Nagelberg" region="Niederösterreich"
3872 location="Langegg" region="Niederösterreich"
3873 location="Brand" region="Niederösterreich"
3874 location="Litschau" region="Niederösterreich"
3900 location="Schwarzenau" region="Niederösterreich"
3900 location="Schwarzenau" region="Niederösterreich"
3902 location="Vitis" region="Niederösterreich"
3902 location="Vitis" region="Niederösterreich"
3903 location="Echsenbach" region="Niederösterreich"
3910 location="Zwettl" region="Niederösterreich"
3911 location="Rappottenstein" region="Niederösterreich"
3912 location="Grafenschlag" region="Niederösterreich"
3913 location="Großgöttfritz" region="Niederösterreich"
3914 location="Waldhausen" region="Niederösterreich"
3920 location="Groß Gerungs" region="Niederösterreich"
3921 location="Langschlag" region="Niederösterreich"
3922 location="Großschönau" region="Niederösterreich"
3922 location="Großschönau" region="Niederösterreich"
3923 location="Jagenbach" region="Niederösterreich"
3923 location="Jagenbach" region="Niederösterreich"
3924 location="Rosenau Schloß" region="Niederösterreich"
3925 location="Arbesbach" region="Niederösterreich"
3925 location="Arbesbach" region="Niederösterreich"
3931 location="Schweiggers" region="Niederösterreich"
3932 location="Kirchberg am Walde" region="Niederösterreich"
3932 location="Kirchberg am Walde" region="Niederösterreich"
3932 location="Kirchberg am Walde" region="Niederösterreich"
3942 location="Hirschbach" region="Niederösterreich"
3943 location="Schrems" region="Niederösterreich"
3944 location="Pürbach" region="Niederösterreich"
3945 location="Hoheneich" region="Niederösterreich"
3950 location="Gmünd" region="Niederösterreich"
3961 location="Waldenstein" region="Niederösterreich"
3962 location="Heinrichs bei Weitra" region="Niederösterreich"
3970 location="Weitra" region="Niederösterreich"
3971 location="St. Martin" region="Niederösterreich"
3972 location="Bad Großpertholz" region="Niederösterreich"
3973 location="Karlstift" region="Niederösterreich"
3973 location="Karlstift" region="Niederösterreich"
4020 location="Linz" region="Oberösterreich"
4020 location="Linz" region="Oberösterreich"
4030 location="Linz" region="Oberösterreich"
4040 location="Linz" region="Oberösterreich"
4040 location="Linz" region="Oberösterreich"
4048 location="Puchenau" region="Oberösterreich"
4050 location="Traun" region="Oberösterreich"
4052 location="Ansfelden" region="Oberösterreich"
4052 location="Ansfelden" region="Oberösterreich"
4053 location="Haid" region="Oberösterreich"
4055 location="Pucking" region="Oberösterreich"
4060 location="Leonding" region="Oberösterreich"
4061 location="Pasching" region="Oberösterreich"
4062 location="Thening" region="Oberösterreich"
4063 location="Hörsching" region="Oberösterreich"
4064 location="Oftering" region="Oberösterreich"
4070 location="Eferding" region="Oberösterreich"
4072 location="Alkoven" region="Oberösterreich"
4073 location="Wilhering" region="Oberösterreich"
4074 location="Stroheim" region="Oberösterreich"
4075 location="Breitenaich" region="Oberösterreich"
4076 location="St. Marienkirchen an der Polsenz" region="Oberösterreich"
4081 location="Hartkirchen" region="Oberösterreich"
4082 location="Aschach an der Donau" region="Oberösterreich"
4083 location="Haibach ob der Donau" region="Oberösterreich"
4083 location="Haibach ob der Donau" region="Oberösterreich"
4084 location="St. Agatha" region="Oberösterreich"
4085 location="Wesenufer" region="Oberösterreich"
4085 location="Wesenufer" region="Oberösterreich"
4085 location="Wesenufer" region="Oberösterreich"
4090 location="Engelhartszell" region="Oberösterreich"
4091 location="Vichtenstein" region="Oberösterreich"
4092 location="Esternberg" region="Oberösterreich"
4100 location="Ottensheim" region="Oberösterreich"
4101 location="Feldkirchen an der Donau" region="Oberösterreich"
4102 location="Goldwörth" region="Oberösterreich"
4111 location="Walding" region="Oberösterreich"
4112 location="Rottenegg" region="Oberösterreich"
4113 location="St. Martin im Mühlkreis" region="Oberösterreich"
4113 location="St. Martin im Mühlkreis" region="Oberösterreich"
4114 location="Neuhaus an der Donau" region="Oberösterreich"
4115 location="Kleinzell im Mühlkreis" region="Oberösterreich"
4116 location="St. Ulrich im Mühlkreis" region="Oberösterreich"
4120 location="Neufelden" region="Oberösterreich"
4121 location="Altenfelden" region="Oberösterreich"
4122 location="Arnreit" region="Oberösterreich"
4131 location="Kirchberg ob der Donau" region="Oberösterreich"
4132 location="Lembach im Mühlkreis" region="Oberösterreich"
4133 location="Niederkappel" region="Oberösterreich"
4134 location="Putzleinsdorf" region="Oberösterreich"
4141 location="Pfarrkirchen im Mühlkreis" region="Oberösterreich"
4142 location="Hofkirchen im Mühlkreis" region="Oberösterreich"
4143 location="Neustift im Mühlkreis" region="Oberösterreich"
4144 location="Oberkappel" region="Oberösterreich"
4150 location="Rohrbach in Oberösterreich" region="Oberösterreich"
4151 location="Oepping" region="Oberösterreich"
4152 location="Sarleinsbach" region="Oberösterreich"
4153 location="Peilstein im Mühlviertel" region="Oberösterreich"
4154 location="Kollerschlag" region="Oberösterreich"
4155 location="Nebelberg" region="Oberösterreich"
4160 location="Aigen-Schlägl" region="Oberösterreich"
4161 location="Ulrichsberg" region="Oberösterreich"
4162 location="Julbach" region="Oberösterreich"
4163 location="Klaffer am Hochficht" region="Oberösterreich"
4164 location="Schwarzenberg am Böhmerwald" region="Oberösterreich"
4170 location="Haslach an der Mühl" region="Oberösterreich"
4171 location="St. Peter am Wimberg" region="Oberösterreich"
4172 location="St. Johann am Wimberg" region="Oberösterreich"
4173 location="St. Veit im Mühlkreis" region="Oberösterreich"
4174 location="Niederwaldkirchen" region="Oberösterreich"
4175 location="Herzogsdorf" region="Oberösterreich"
4175 location="Herzogsdorf" region="Oberösterreich"
4180 location="Zwettl an der Rodl" region="Oberösterreich"
4181 location="Oberneukirchen" region="Oberösterreich"
4182 location="Waxenberg" region="Oberösterreich"
4182 location="Waxenberg" region="Oberösterreich"
4183 location="Traberg" region="Oberösterreich"
4183 location="Traberg" region="Oberösterreich"
4184 location="Helfenberg" region="Oberösterreich"
4184 location="Helfenberg" region="Oberösterreich"
4190 location="Bad Leonfelden" region="Oberösterreich"
4191 location="Vorderweißenbach" region="Oberösterreich"
4192 location="Schenkenfelden" region="Oberösterreich"
4192 location="Schenkenfelden" region="Oberösterreich"
4193 location="Reichenthal" region="Oberösterreich"
4193 location="Reichenthal" region="Oberösterreich"
4201 location="Gramastetten" region="Oberösterreich"
4202 location="Hellmonsödt" region="Oberösterreich"
4203 location="Altenberg bei Linz" region="Oberösterreich"
4204 location="Reichenau im Mühlkreis" region="Oberösterreich"
4209 location="Engerwitzdorf" region="Oberösterreich"
4210 location="Gallneukirchen" region="Oberösterreich"
4211 location="Alberndorf in der Riedmark" region="Oberösterreich"
4211 location="Alberndorf in der Riedmark" region="Oberösterreich"
4212 location="Neumarkt im Mühlkreis" region="Oberösterreich"
4213 location="Unterweitersdorf" region="Oberösterreich"
4221 location="Steyregg" region="Oberösterreich"
4222 location="St. Georgen an der Gusen" region="Oberösterreich"
4222 location="St. Georgen an der Gusen" region="Oberösterreich"
4223 location="Katsdorf" region="Oberösterreich"
4224 location="Wartberg ob der Aist" region="Oberösterreich"
4224 location="Wartberg ob der Aist" region="Oberösterreich"
4225 location="Luftenberg" region="Oberösterreich"
4230 location="Pregarten" region="Oberösterreich"
4232 location="Hagenberg im Mühlkreis" region="Oberösterreich"
4240 location="Freistadt" region="Oberösterreich"
4240 location="Freistadt" region="Oberösterreich"
4242 location="Hirschbach im Mühlkreis" region="Oberösterreich"
4251 location="Sandl" region="Oberösterreich"
4252 location="Liebenau" region="Oberösterreich"
4261 location="Rainbach im Mühlkreis" region="Oberösterreich"
4262 location="Leopoldschlag" region="Oberösterreich"
4263 location="Windhaag bei Freistadt" region="Oberösterreich"
4264 location="Grünbach" region="Oberösterreich"
4271 location="St. Oswald bei Freistadt" region="Oberösterreich"
4272 location="Weitersfelden" region="Oberösterreich"
4273 location="Unterweißenbach" region="Oberösterreich"
4274 location="Schönau im Mühlkreis" region="Oberösterreich"
4280 location="Königswiesen" region="Oberösterreich"
4281 location="Mönchdorf" region="Oberösterreich"
4281 location="Mönchdorf" region="Oberösterreich"
4282 location="Pierbach" region="Oberösterreich"
4282 location="Pierbach" region="Oberösterreich"
4283 location="Bad Zell" region="Oberösterreich"
4284 location="Tragwein" region="Oberösterreich"
4284 location="Tragwein" region="Oberösterreich"
4291 location="Lasberg" region="Oberösterreich"
4292 location="Kefermarkt" region="Oberösterreich"
4293 location="Gutau" region="Oberösterreich"
4294 location="St. Leonhard bei Freistadt" region="Oberösterreich"
4300 location="St. Valentin" region="Niederösterreich"
4303 location="St. Pantaleon" region="Niederösterreich"
4310 location="Mauthausen" region="Oberösterreich"
4311 location="Schwertberg" region="Oberösterreich"
4311 location="Schwertberg" region="Oberösterreich"
4312 location="Ried in der Riedmark" region="Oberösterreich"
4320 location="Perg" region="Oberösterreich"
4322 location="Windhaag bei Perg" region="Oberösterreich"
4323 location="Münzbach" region="Oberösterreich"
4324 location="Rechberg" region="Oberösterreich"
4331 location="Naarn" region="Oberösterreich"
4332 location="Au an der Donau" region="Oberösterreich"
4341 location="Arbing" region="Oberösterreich"
4342 location="Baumgartenberg" region="Oberösterreich"
4343 location="Mitterkirchen" region="Oberösterreich"
4351 location="Saxen" region="Oberösterreich"
4352 location="Klam" region="Oberösterreich"
4360 location="Grein" region="Oberösterreich"
4362 location="Bad Kreuzen" region="Oberösterreich"
4363 location="Pabneukirchen" region="Oberösterreich"
4364 location="St. Thomas" region="Oberösterreich"
4371 location="Dimbach" region="Oberösterreich"
4372 location="St. Georgen am Walde" region="Oberösterreich"
4372 location="St. Georgen am Walde" region="Oberösterreich"
4381 location="St. Nikola an der Donau" region="Oberösterreich"
4382 location="Sarmingstein" region="Oberösterreich"
4391 location="Waldhausen im Strudengau" region="Oberösterreich"
4392 location="Dorfstetten" region="Niederösterreich"
4392 location="Dorfstetten" region="Niederösterreich"
4400 location="Steyr" region="Oberösterreich"
4400 location="Steyr" region="Oberösterreich"
4407 location="Steyr-Gleink" region="Oberösterreich"
4407 location="Steyr-Gleink" region="Oberösterreich"
4421 location="Aschach an der Steyr" region="Oberösterreich"
4421 location="Aschach an der Steyr" region="Oberösterreich"
4431 location="Haidershofen" region="Niederösterreich"
4432 location="Ernsthofen" region="Niederösterreich"
4441 location="Behamberg" region="Niederösterreich"
4442 location="Kleinraming" region="Oberösterreich"
4442 location="Kleinraming" region="Oberösterreich"
4443 location="Maria Neustift" region="Oberösterreich"
4443 location="Maria Neustift" region="Oberösterreich"
4451 location="Garsten" region="Oberösterreich"
4451 location="Garsten" region="Oberösterreich"
4452 location="Ternberg" region="Oberösterreich"
4453 location="Trattenbach" region="Oberösterreich"
4460 location="Losenstein" region="Oberösterreich"
4461 location="Laussa" region="Oberösterreich"
4462 location="Reichraming" region="Oberösterreich"
4463 location="Großraming" region="Oberösterreich"
4464 location="Kleinreifling" region="Oberösterreich"
4470 location="Enns" region="Oberösterreich"
4481 location="Asten" region="Oberösterreich"
4481 location="Asten" region="Oberösterreich"
4482 location="Ennsdorf" region="Niederösterreich"
4483 location="Hargelsberg" region="Oberösterreich"
4484 location="Kronstorf" region="Oberösterreich"
4484 location="Kronstorf" region="Oberösterreich"
4490 location="St. Florian" region="Oberösterreich"
4491 location="Niederneukirchen" region="Oberösterreich"
4492 location="Hofkirchen im Traunkreis" region="Oberösterreich"
4493 location="Wolfern" region="Oberösterreich"
4501 location="Neuhofen an der Krems" region="Oberösterreich"
4502 location="St. Marien" region="Oberösterreich"
4511 location="Allhaming" region="Oberösterreich"
4521 location="Schiedlberg" region="Oberösterreich"
4521 location="Schiedlberg" region="Oberösterreich"
4522 location="Sierning" region="Oberösterreich"
4523 location="Neuzeug" region="Oberösterreich"
4531 location="Kematen an der Krems" region="Oberösterreich"
4531 location="Kematen an der Krems" region="Oberösterreich"
4532 location="Rohr im Kremstal" region="Oberösterreich"
4532 location="Rohr im Kremstal" region="Oberösterreich"
4532 location="Rohr im Kremstal" region="Oberösterreich"
4533 location="Piberbach" region="Oberösterreich"
4540 location="Bad Hall" region="Oberösterreich"
4540 location="Bad Hall" region="Oberösterreich"
4541 location="Adlwang" region="Oberösterreich"
4542 location="Nußbach" region="Oberösterreich"
4550 location="Kremsmünster" region="Oberösterreich"
4550 location="Kremsmünster" region="Oberösterreich"
4550 location="Kremsmünster" region="Oberösterreich"
4551 location="Ried im Traunkreis" region="Oberösterreich"
4552 location="Wartberg an der Krems" region="Oberösterreich"
4552 location="Wartberg an der Krems" region="Oberösterreich"
4553 location="Schlierbach" region="Oberösterreich"
4554 location="Oberschlierbach" region="Oberösterreich"
4560 location="Kirchdorf an der Krems" region="Oberösterreich"
4562 location="Steinbach am Ziehberg" region="Oberösterreich"
4563 location="Micheldorf" region="Oberösterreich"
4564 location="Klaus an der Pyhrnbahn" region="Oberösterreich"
4565 location="Inzersdorf im Kremstal" region="Oberösterreich"
4571 location="Steyrling" region="Oberösterreich"
4572 location="St. Pankraz" region="Oberösterreich"
4573 location="Hinterstoder" region="Oberösterreich"
4574 location="Vorderstoder" region="Oberösterreich"
4575 location="Roßleithen" region="Oberösterreich"
4580 location="Windischgarsten" region="Oberösterreich"
4581 location="Rosenau am Hengstpaß" region="Oberösterreich"
4582 location="Spital am Pyhrn" region="Oberösterreich"
4591 location="Molln" region="Oberösterreich"
4592 location="Leonstein" region="Oberösterreich"
4593 location="Obergrünburg" region="Oberösterreich"
4594 location="Grünburg" region="Oberösterreich"
4594 location="Grünburg" region="Oberösterreich"
4595 location="Waldneukirchen" region="Oberösterreich"
4596 location="Steinbach an der Steyr" region="Oberösterreich"
4596 location="Steinbach an der Steyr" region="Oberösterreich"
4600 location="Wels" region="Oberösterreich"
4600 location="Wels" region="Oberösterreich"
4611 location="Buchkirchen" region="Oberösterreich"
4611 location="Buchkirchen" region="Oberösterreich"
4612 location="Scharten" region="Oberösterreich"
4612 location="Scharten" region="Oberösterreich"
4613 location="Mistelbach bei Wels" region="Oberösterreich"
4614 location="Marchtrenk" region="Oberösterreich"
4615 location="Holzhausen" region="Oberösterreich"
4616 location="Weißkirchen" region="Oberösterreich"
4616 location="Weißkirchen" region="Oberösterreich"
4621 location="Sipbachzell" region="Oberösterreich"
4621 location="Sipbachzell" region="Oberösterreich"
4622 location="Eggendorf im Traunkreis" region="Oberösterreich"
4623 location="Gunskirchen" region="Oberösterreich"
4624 location="Pennewang" region="Oberösterreich"
4625 location="Offenhausen" region="Oberösterreich"
4625 location="Offenhausen" region="Oberösterreich"
4631 location="Krenglbach" region="Oberösterreich"
4631 location="Krenglbach" region="Oberösterreich"
4632 location="Pichl bei Wels" region="Oberösterreich"
4632 location="Pichl bei Wels" region="Oberösterreich"
4633 location="Kematen am Innbach" region="Oberösterreich"
4633 location="Kematen am Innbach" region="Oberösterreich"
4641 location="Steinhaus" region="Oberösterreich"
4642 location="Sattledt" region="Oberösterreich"
4643 location="Pettenbach" region="Oberösterreich"
4643 location="Pettenbach" region="Oberösterreich"
4644 location="Scharnstein" region="Oberösterreich"
4645 location="Grünau im Almtal" region="Oberösterreich"
4650 location="Lambach" region="Oberösterreich"
4651 location="Stadl-Paura" region="Oberösterreich"
4652 location="Steinerkirchen an der Traun" region="Oberösterreich"
4653 location="Eberstalzell" region="Oberösterreich"
4653 location="Eberstalzell" region="Oberösterreich"
4654 location="Bad Wimsbach-Neydharting" region="Oberösterreich"
4655 location="Vorchdorf" region="Oberösterreich"
4655 location="Vorchdorf" region="Oberösterreich"
4656 location="Kirchham" region="Oberösterreich"
4661 location="Roitham am Traunfall" region="Oberösterreich"
4662 location="Steyrermühl" region="Oberösterreich"
4663 location="Laakirchen" region="Oberösterreich"
4664 location="Oberweis" region="Oberösterreich"
4671 location="Neukirchen bei Lambach" region="Oberösterreich"
4672 location="Bachmanning" region="Oberösterreich"
4672 location="Bachmanning" region="Oberösterreich"
4673 location="Gaspoltshofen" region="Oberösterreich"
4674 location="Altenhof am Hausruck" region="Oberösterreich"
4675 location="Weibern" region="Oberösterreich"
4676 location="Aistersheim" region="Oberösterreich"
4680 location="Haag am Hausruck" region="Oberösterreich"
4680 location="Haag am Hausruck" region="Oberösterreich"
4681 location="Rottenbach" region="Oberösterreich"
4682 location="Geboltskirchen" region="Oberösterreich"
4690 location="Schwanenstadt" region="Oberösterreich"
4690 location="Schwanenstadt" region="Oberösterreich"
4691 location="Breitenschützing" region="Oberösterreich"
4692 location="Niederthalheim" region="Oberösterreich"
4692 location="Niederthalheim" region="Oberösterreich"
4693 location="Desselbrunn" region="Oberösterreich"
4694 location="Ohlsdorf" region="Oberösterreich"
4701 location="Bad Schallerbach" region="Oberösterreich"
4701 location="Bad Schallerbach" region="Oberösterreich"
4702 location="Wallern an der Trattnach" region="Oberösterreich"
4702 location="Wallern an der Trattnach" region="Oberösterreich"
4707 location="Schlüßlberg" region="Oberösterreich"
4710 location="Grieskirchen" region="Oberösterreich"
4712 location="Michaelnbach" region="Oberösterreich"
4713 location="Gallspach" region="Oberösterreich"
4714 location="Meggenhofen" region="Oberösterreich"
4714 location="Meggenhofen" region="Oberösterreich"
4715 location="Taufkirchen an der Trattnach" region="Oberösterreich"
4716 location="Hofkirchen an der Trattnach" region="Oberösterreich"
4720 location="Neumarkt im Hausruckkreis" region="Oberösterreich"
4721 location="Altschwendt" region="Oberösterreich"
4722 location="Peuerbach" region="Oberösterreich"
4723 location="Natternbach" region="Oberösterreich"
4723 location="Natternbach" region="Oberösterreich"
4724 location="Neukirchen am Walde" region="Oberösterreich"
4724 location="Neukirchen am Walde" region="Oberösterreich"
4725 location="St. Aegidi" region="Oberösterreich"
4730 location="Waizenkirchen" region="Oberösterreich"
4730 location="Waizenkirchen" region="Oberösterreich"
4731 location="Prambachkirchen" region="Oberösterreich"
4731 location="Prambachkirchen" region="Oberösterreich"
4732 location="St. Thomas" region="Oberösterreich"
4732 location="St. Thomas" region="Oberösterreich"
4733 location="Heiligenberg" region="Oberösterreich"
4741 location="Wendling" region="Oberösterreich"
4742 location="Pram" region="Oberösterreich"
4743 location="Peterskirchen" region="Oberösterreich"
4751 location="Dorf" region="Oberösterreich"
4751 location="Dorf" region="Oberösterreich"
4752 location="Riedau" region="Oberösterreich"
4752 location="Riedau" region="Oberösterreich"
4753 location="Taiskirchen im Innkreis" region="Oberösterreich"
4754 location="Andrichsfurt" region="Oberösterreich"
4755 location="Zell an der Pram" region="Oberösterreich"
4760 location="Raab" region="Oberösterreich"
4761 location="Enzenkirchen" region="Oberösterreich"
4762 location="St. Willibald" region="Oberösterreich"
4762 location="St. Willibald" region="Oberösterreich"
4770 location="Andorf" region="Oberösterreich"
4771 location="Sigharting" region="Oberösterreich"
4772 location="Lambrechten" region="Oberösterreich"
4772 location="Lambrechten" region="Oberösterreich"
4773 location="Eggerding" region="Oberösterreich"
4774 location="St. Marienkirchen bei Schärding" region="Oberösterreich"
4775 location="Taufkirchen an der Pram" region="Oberösterreich"
4776 location="Diersbach" region="Oberösterreich"
4777 location="Mayrhof" region="Oberösterreich"
4780 location="Schärding" region="Oberösterreich"
4782 location="St. Florian am Inn" region="Oberösterreich"
4783 location="Wernstein am Inn" region="Oberösterreich"
4784 location="Schardenberg" region="Oberösterreich"
4785 location="Freinberg" region="Oberösterreich"
4786 location="Brunnenthal" region="Oberösterreich"
4791 location="Rainbach im Innkreis" region="Oberösterreich"
4792 location="Münzkirchen" region="Oberösterreich"
4793 location="St. Roman" region="Oberösterreich"
4794 location="Kopfing im Innkreis" region="Oberösterreich"
4800 location="Attnang-Puchheim" region="Oberösterreich"
4801 location="Traunkirchen" region="Oberösterreich"
4802 location="Ebensee" region="Oberösterreich"
4810 location="Gmunden" region="Oberösterreich"
4812 location="Pinsdorf" region="Oberösterreich"
4812 location="Pinsdorf" region="Oberösterreich"
4813 location="Altmünster" region="Oberösterreich"
4814 location="Neukirchen" region="Oberösterreich"
4814 location="Neukirchen" region="Oberösterreich"
4816 location="Gschwandt" region="Oberösterreich"
4817 location="St. Konrad" region="Oberösterreich"
4820 location="Bad Ischl" region="Oberösterreich"
4821 location="Lauffen" region="Oberösterreich"
4822 location="Bad Goisern am Hallstättersee" region="Oberösterreich"
4823 location="Steeg" region="Oberösterreich"
4824 location="Gosau" region="Oberösterreich"
4825 location="Gosau-Hintertal" region="Oberösterreich"
4830 location="Hallstatt" region="Oberösterreich"
4831 location="Obertraun" region="Oberösterreich"
4840 location="Vöcklabruck" region="Oberösterreich"
4841 location="Ungenach" region="Oberösterreich"
4842 location="Zell am Pettenfirst" region="Oberösterreich"
4843 location="Ampflwang" region="Oberösterreich"
4844 location="Regau" region="Oberösterreich"
4845 location="Rutzenmoos" region="Oberösterreich"
4845 location="Rutzenmoos" region="Oberösterreich"
4846 location="Redlham" region="Oberösterreich"
4849 location="Puchkirchen am Trattberg" region="Oberösterreich"
4850 location="Timelkam" region="Oberösterreich"
4851 location="Gampern" region="Oberösterreich"
4852 location="Weyregg am Attersee" region="Oberösterreich"
4853 location="Steinbach am Attersee" region="Oberösterreich"
4854 location="Weißenbach" region="Oberösterreich"
4854 location="Weißenbach" region="Oberösterreich"
4860 location="Lenzing" region="Oberösterreich"
4861 location="Schörfling" region="Oberösterreich"
4863 location="Seewalchen am Attersee" region="Oberösterreich"
4864 location="Attersee" region="Oberösterreich"
4865 location="Nußdorf am Attersee" region="Oberösterreich"
