type,name,res_id,src,value
field,"product.template,type",0,Product Type,Тип продукта
field,"product.template,uom_id",0,Default UOM,Ед. изм. по умолчанию
field,"product.template,uom_po_id",0,Purchase UOM,Ед. изм.заказа
field,"product.template,volume",0,Volume,Объем
field,"product.template,warranty",0,Warranty (months),Гарантия (мес.)
field,"product.template,weight",0,Weight,Вес
field,"product.template.name,code",0,Product Code,Код продукта
field,"product.template.name,name",0,Product Name,Название продукта
field,"product.template.name,partner_id",0,Partner,Контрагент
field,"product.template.name,template_id",0,Product Template,Шаблон продукта
field,"product.uom,active",0,Active,Активен
field,"product.uom,category_id",0,UOM Category,Категория ед. изм.
field,"product.uom,factor",0,Factor,Фактор
field,"product.uom,name",0,Name,Название
field,"product.uom,rounding",0,Rounding Precision,Точность округления
field,"product.uom.categ,name",0,Name,Название
field,"project.project,active",0,Active,Активен
field,"project.project,category_id",0,Accounting Classification,Классификация учета
field,"project.project,child_id",0,Subproject,Подчиненный проект
field,"project.project,contact_id",0,Contact,Контактная информация
field,"project.project,date_end",0,Project should end on,Проект должен завершиться
field,"project.project,date_start",0,Project started on,Проект начат
field,"project.project,effective_hours",0,Hours spent,Потрачено часов
field,"project.project,manager",0,Project manager,Руководитель проекта
field,"project.project,members",0,Project members,Участники проекта
field,"project.project,mode",0,Price setting mode,Способ расчета стоимости
field,"project.project,name",0,Project name,Название проекта
field,"project.project,notes",0,Notes,Примечания
field,"project.project,parent_id",0,Parent project,Вышестоящий проект
field,"project.project,partner_id",0,Customer,Заказчик
field,"project.project,planned_hours",0,Hours planned,Планируется часов
field,"project.project,pricelist_id",0,Pricelist,Прайс-лист
field,"project.project,priority",0,Priority,Важность
field,"project.project,shop_id",0,Shop,Магазин
field,"project.project,state",0,unknown,
field,"project.project,tariff",0,Sales price,Цена поставки
field,"project.project,tasks",0,Project tasks,Задачи проекта
field,"project.project,tax_ids",0,Applicable taxes,Используемые налоги
field,"project.project,timesheet_id",0,Timesheet,Расписание
field,"project.project,warn_customer",0,Warn customer,Предупреждение заказчика
field,"project.project,warn_footer",0,Mail footer,Завершение письма
field,"project.project,warn_header",0,Mail header,Заголовок письма
field,"project.project,warn_manager",0,Warn manager,Предупреждение менеджера
field,"project.task,active",0,Active,Активна
field,"project.task,billable",0,To be invoiced,Будет выставлен счет
field,"project.task,comments",0,Task comments,Комментарии
field,"project.task,cust_desc",0,Description for the customer,Описание для заказчика
field,"project.task,date_close",0,Date Closed,Дата завершения
field,"project.task,date_deadline",0,Deadline,Дата сдачи
field,"project.task,date_start",0,Date Start,Дана начала
field,"project.task,description",0,Description,Описание
field,"project.task,effective_hours",0,Effective hours,Использованных часов
field,"project.task,name",0,Task summary,Кр. итог
field,"project.task,order_id",0,Sale Order,Предложение о продаже
field,"project.task,partner_id",0,Customer,Заказчик
field,"project.task,planned_hours",0,Planned hours,Запланировано (часов)
field,"project.task,priority",0,Priority,Важность
field,"project.task,product_id",0,Product,Продукт
field,"project.task,product_qty",0,Product Quantity,Кол-во продукции
field,"project.task,product_uom",0,Product UoM,Ед. изм. продукта
field,"project.task,progress",0,Progress (0-100),Выполнение (0-100)
field,"project.task,project_id",0,Project,Проект
field,"project.task,sequence",0,Sequence,Последовательность
field,"project.task,start_sequence",0,Wait for previous sequences,Ждать предыдущие задачи
field,"project.task,state",0,State,Состояние
field,"project.task,type",0,Type,Тип
field,"project.task,user_id",0,Assigned to,Назначить
field,"project.task.comment,content",0,Comment,Замечания
field,"project.task.comment,date",0,Date,Дата
field,"project.task.comment,name",0,Author,Автор
field,"project.task.comment,task_id",0,Task,Задача
field,"project.task.type,description",0,Description,Описание
field,"project.task.type,name",0,Type,Тип
field,"purchase.order,date_order",0,Date Ordered,Дата заказа
field,"purchase.order,dest_address_id",0,Destination Address,Пункт назначения
field,"purchase.order,invoice_id",0,Invoice,Счет
field,"purchase.order,invoiced",0,Invoiced & Paid,Выставлено счетов & Оплачено
field,"purchase.order,location_id",0,Delivery destination,Место доставки
field,"purchase.order,name",0,Order Description,Описание
field,"purchase.order,notes",0,Notes,Примечания
field,"purchase.order,order_line",0,Order State,Статус заказа
field,"purchase.order,origin",0,Origin,Источник
field,"purchase.order,partner_address_id",0,Address,Адрес
field,"purchase.order,partner_id",0,Partner,Контрагент
field,"purchase.order,partner_ref",0,Partner Reference,Ссылка на контрагента
field,"purchase.order,picking_id",0,Picking list,Список отгрузки
field,"purchase.order,pricelist_id",0,Pricelist,Прайс-лист
field,"purchase.order,project_id",0,Profit/Cost center,Центр выручки/стоимости
field,"purchase.order,ref",0,Order Reference,Ссылка на заказ
field,"purchase.order,shipped",0,Shipped,Доставлено
field,"purchase.order,state",0,Order State,Статус заказа
field,"purchase.order,validator",0,Validated by,Проверен
field,"purchase.order,warehouse_id",0,Warehouse,Товарный склад
field,"purchase.order.line,date_planned",0,Date Promised,Планируемая дата
field,"purchase.order.line,name",0,Description,Описание
field,"purchase.order.line,notes",0,Notes,Примечания
field,"purchase.order.line,order_id",0,Order Ref,Ссылка на заказ
field,"purchase.order.line,price_subtotal",0,Subtotal,Промежуточный итог
field,"purchase.order.line,price_unit",0,Unit Price,Стоимость комплекта
field,"purchase.order.line,product_id",0,Product,Продукт
field,"purchase.order.line,product_qty",0,Quantity,Количество
field,"purchase.order.line,product_uom",0,Product UOM,Ед. изм. продукта
field,"purchase.order.line,reservation_dest_id",0,Reservation Destination,Назначение резерва
field,"purchase.order.line,reservation_id",0,Reservation,Резерв
field,"purchase.order.line,taxes_id",0,Taxes,Налоги
field,"res.country,code",0,Country Code,Код страны
field,"res.country,name",0,Country Name,Страна
field,"res.country.state,code",0,State Code,Код штата
field,"res.country.state,country_id",0,Country,Страна
field,"res.country.state,name",0,State Name,Штат
field,"res.groups,name",0,Group Name,Группа
field,"res.lang,active",0,Active,Активен
field,"res.lang,code",0,Code,Код
field,"res.lang,name",0,Name,Название
field,"res.lang,translatable",0,Translatable,Переводимый
field,"res.partner,active",0,Active,Активен
field,"res.partner,address",0,Contacts,Контакты
field,"res.partner,bank",0,Bank account,Банковский счет
field,"res.partner,category_id",0,Categories,Категории
field,"res.partner,child_ids",0,Partner Ref.,Ссылка на контрагента
field,"res.partner,client_lien",0,Liens,Право удержания
field,"res.partner,comment",0,Notes,Примечания
field,"res.partner,commercial",0,Commercial,Коммерческий
field,"res.partner,credit",0,Credit,Кредит
field,"res.partner,credit_limit",0,Credit Limit,Величина кредита
field,"res.partner,debit",0,Debit,Дебет
field,"res.partner,events",0,events,события
field,"res.partner,lang",0,Language,Язык
field,"res.partner,name",0,Name,Название
field,"res.partner,parent_id",0,Main Company,Головная компания
field,"res.partner,payment_term",0,Payment term,Срок оплаты
field,"res.partner,ref",0,Partner ID,ID партнера
field,"res.partner,responsible",0,Users,Пользователи
field,"res.partner,title",0,Title,Название
field,"res.partner,user_id",0,Users,Пользователи
field,"res.partner,vat",0,VAT,
field,"res.partner,website",0,Website,Сайт
field,"res.partner.address,birthdate",0,Birthdate,Дата рождения
field,"res.partner.address,city",0,City,Город
field,"res.partner.address,country",0,Country,Страна
field,"res.partner.address,email",0,E-Mail,e-mail
field,"res.partner.address,fax",0,Fax,Факс
field,"res.partner.address,function",0,Function,
field,"res.partner.address,mobile",0,Mobile,Мобильный
field,"res.partner.address,name",0,Contact Name,Контакт
field,"res.partner.address,partner_id",0,Partner,Контрагент
field,"res.partner.address,phone",0,Phone,Телефон
field,"res.partner.address,state",0,State,Штат
field,"res.partner.address,street",0,Street,Адрес
field,"res.partner.address,street2",0,Street2,Адрес 2
field,"res.partner.address,title",0,Title,Название
field,"res.partner.address,type",0,Address Type,Тип адреса
field,"res.partner.address,zip",0,Zip,Индекс
field,"res.partner.canal,active",0,Active,Активен
field,"res.partner.canal,name",0,Canal Name,Название способа связи
field,"res.partner.category,active",0,Active,Активен
field,"res.partner.category,child_ids",0,Childs Category,Подчиненные категории
field,"res.partner.category,complete_name",0,Name,Название
field,"res.partner.category,name",0,Category Name,Имя категории
field,"res.partner.category,parent_id",0,Parent Category,Вышестоящие категории
field,"res.partner.category,type_id",0,Category Type,Тип категории
field,"res.partner.category.type,name",0,Category Name,Имя категории
field,"res.partner.event,canal_id",0,Canal,Способ связи
field,"res.partner.event,date",0,Date,Дата
field,"res.partner.event,description",0,Description,Описание
field,"res.partner.event,document",0,Document,Документ
field,"res.partner.event,name",0,Events,События
field,"res.partner.event,partner_id",0,Partner,Контрагент
field,"res.partner.event,partner_type",0,Partner Relation,Взаимосвязи контрагентов
field,"res.partner.event,planned_cost",0,Planned Cost,Планируемая стоимость
field,"res.partner.event,planned_revenue",0,Planned Revenue,Планируемая прибыль
field,"res.partner.event,probability",0,Probability (0.50),Вероятность (0..5)
field,"res.partner.event,som",0,State of Mind,Оценка
field,"res.partner.event,type",0,Type of Event,Тип события
field,"res.partner.event,user_id",0,User,Пользователь
field,"res.partner.function,code",0,Code,Код
field,"res.partner.function,name",0,Name,Название
field,"res.partner.som,factor",0,Factor,Фактор
field,"res.partner.som,name",0,State of Mind,Оценка
field,"res.partner.title,domain",0,Domain,Область
field,"res.partner.title,name",0,Title,Название
field,"res.partner.title,shortcut",0,Shortcut,Ссылка
field,"res.payterm,name",0,Payment term (short name),Срок оплаты
field,"res.request,act_from",0,From,Форма
field,"res.request,act_to",0,To,
field,"res.request,active",0,Active,Активен
field,"res.request,body",0,Request,Запрос
field,"res.request,date_sent",0,Date,Дата
field,"res.request,history",0,History,История
field,"res.request,name",0,Subject,Тема
field,"res.request,priority",0,Priority,Важность
field,"res.request,ref_doc1",0,Document Ref 1,Ссылка на документ 1
field,"res.request,ref_doc2",0,Document Ref 2,Ссылка на документ 2
field,"res.request,ref_partner_id",0,Partner Ref.,Ссылка на контрагента
field,"res.request,state",0,State,Состояние
field,"res.request,trigger_date",0,Trigger Date,Дата выполнения
field,"res.request.history,act_from",0,From,Форма
field,"res.request.history,act_to",0,To,
field,"res.request.history,body",0,Body,Сообщение
field,"res.request.history,date_sent",0,Date sent,Дата отправки
field,"res.request.history,name",0,Summary,Резюме
field,"res.request.history,req_id",0,Request,Запрос
field,"res.request.link,name",0,Name,Имя
field,"res.request.link,object",0,Link Object,Прикрепленный объект
field,"res.request.link,priority",0,Priority,Важность
field,"res.roles,child_id",0,Childs,Подчиненные уровни
field,"res.roles,name",0,Role Name,Название роли
field,"res.roles,parent_id",0,Parent,Вышестоящий уровень
field,"res.users,action_id",0,Action,Действие
field,"res.users,address_id",0,Address,Адрес
field,"res.users,groups_id",0,groups,Группы
field,"res.users,login",0,Login,Логин
field,"res.users,name",0,Name,Имя
field,"res.users,password",0,Password,Пароль
field,"res.users,roles_id",0,Roles,Роли
field,"res.users,signature",0,Signature,Подпись
field,"sale.order,amount_tax",0,Taxes,Налоги
field,"sale.order,amount_total",0,Total,Итого
field,"sale.order,amount_untaxed",0,Untaxed Amount,Сумма без налогов
field,"sale.order,date_order",0,Date Ordered,Дата заказа
field,"sale.order,incoterm",0,Incoterm,
field,"sale.order,invoice_id",0,Invoice,Счет
field,"sale.order,invoiced",0,Paid (reconcilied),Оплачено
field,"sale.order,name",0,Order Description,Описание заказа
field,"sale.order,note",0,Notes,Примечания
field,"sale.order,order_line",0,Order Lines,Строки заказа
field,"sale.order,order_policy",0,Shipping Policy,Схема доставки
field,"sale.order,origin",0,Origin,Источник
field,"sale.order,partner_id",0,Partner,Контрагент
field,"sale.order,partner_invoice_id",0,Invoice Address,Адрес счета
field,"sale.order,partner_shipping_id",0,Shipping Address,Адрес доставки
field,"sale.order,payment_line",0,Order Payments,Оплата заказа
field,"sale.order,payment_term",0,Payment Term,Срок оплаты
field,"sale.order,picking_id",0,Picking List,Список отгрузки
field,"sale.order,picking_policy",0,Picking Policy,Способ отгрузки
field,"sale.order,pricelist_id",0,Pricelist,Прайс-лист
field,"sale.order,project_id",0,Profit/Cost Center,Центр выручки/стоимости
field,"sale.order,shipped",0,Delivered,Доставлено
field,"sale.order,shop_id",0,Shop,Магазин
field,"sale.order,state",0,Order State,Статус заказа
field,"sale.order,user_id",0,Salesman,Продавец
field,"sale.order.line,date_planned",0,Date Promised,Дата поставки
field,"sale.order.line,name",0,Description,Описание
field,"sale.order.line,notes",0,Notes,Примечания
field,"sale.order.line,order_id",0,Order Ref,Ссылка на заказ
field,"sale.order.line,price_subtotal",0,Subtotal,Промежуточный итог
field,"sale.order.line,price_unit",0,Unit Price,Стоимость комплекта
field,"sale.order.line,procurement_id",0,Procurement,Снабжение
field,"sale.order.line,product_id",0,Product,Продукт
field,"sale.order.line,product_qty",0,Quantity,Количество
field,"sale.order.line,product_uom",0,Unit of Measure,Ед. измерения
field,"sale.order.line,property_ids",0,Properties,Свойства
field,"sale.order.line,tax_id",0,Taxes,Налоги
field,"sale.order.line,type",0,Procure Method,Способ получения
field,"sale.order.payment,account_id",0,Account,Счет
field,"sale.order.payment,amount",0,Amount,Сумма
field,"sale.order.payment,name",0,Description,Описание
field,"sale.order.payment,order_id",0,Order Ref,Ссылка на заказ
field,"sale.shop,name",0,Shop name,Название магазина
field,"sale.shop,payment_account_id",0,Payment accounts,Счета оплаты
field,"sale.shop,payment_default_id",0,Default payment account,Счет оплаты по умолчанию
field,"sale.shop,pricelist_id",0,Pricelist,Прайс-лист
field,"sale.shop,project_id",0,Profit/Cost Center,Центр выручки/стоимости
field,"sale.shop,warehouse_id",0,Available Warehouse,Доступные склады
field,"stock.incoterms,active",0,Active,Активен
field,"stock.incoterms,code",0,Code,Код
field,"stock.incoterms,name",0,Name,Имя
field,"stock.location,account_id",0,Inventory Account,Счет инвентаризации
field,"stock.location,active",0,Active,Активен
field,"stock.location,allocation_method",0,Allocation Method,Способ размещения
field,"stock.location,child_ids",0,Contains,Содержит
field,"stock.location,comment",0,Additional Information,Доп. информация
field,"stock.location,lot_id",0,Lot,Партия
field,"stock.location,posx",0,Position X,Позиция X
field,"stock.location,posy",0,Position Y,Позиция Y
field,"stock.location,posz",0,Position Z,Позиция Z
field,"stock.location,usage",0,Location type,Тим места хранения
field,"stock.lot,active",0,Active,Активен
field,"stock.lot,location_id",0,Location,Расположение
field,"stock.lot,lot_ids",0,Lot lines,Строки партии
field,"stock.lot,name",0,Lot Group,Группа
field,"stock.lot,tracking",0,Tracking,Трассировка
field,"stock.lot,type",0,Type,Тип
field,"stock.lot.inventory,date",0,Date create,Дата создания
field,"stock.lot.inventory,date_done",0,Date done,Дата выполнения
field,"stock.lot.inventory,inventory_line_id",0,Inventories,Инвентаризации
field,"stock.lot.inventory,lot_ids",0,Created Lots,Создать партию(серию)
field,"stock.lot.inventory,name",0,Inventory,Инвентаризация
field,"stock.lot.inventory,state",0,State,Состояние
field,"stock.lot.inventory.line,amount",0,Quantity,Количество
field,"stock.lot.inventory.line,inventory_id",0,Inventory,Инвентаризация
field,"stock.lot.inventory.line,lot_id",0,Lot,Партия
field,"stock.lot.inventory.line,product_id",0,Product,Продукт
field,"stock.lot.inventory.line,product_uom",0,Product UOM,Ед. изм. продукта
field,"stock.lot.line,active",0,Active,Активен
field,"stock.lot.line,address_id",0,Address,Адрес
field,"stock.lot.line,child_ids",0,Childs,Подчиненные уровни
field,"stock.lot.line,date",0,Date create,Дата создания
field,"stock.lot.line,location_id",0,Location,Расположение
field,"stock.lot.line,lot_id",0,Lot / Location,Партия / Размещение
field,"stock.lot.line,move_history_lines",0,Lot Line,Строка партии
field,"stock.lot.line,name",0,Lot,Партия
field,"stock.lot.line,parent_ids",0,Parents,Родители
field,"stock.lot.line,product_id",0,Product,Продукт
field,"stock.lot.line,product_price",0,Unit Costs Price,Ед. изм. цены
field,"stock.lot.line,product_qty",0,Quantity,Количество
field,"stock.lot.line,product_uom",0,Product UOM,Ед. изм. продукта
field,"stock.lot.line,reservation_id",0,Reservation,Резерв
field,"stock.lot.line,serial",0,Serial,Сер. №
field,"stock.lot.line,tracking",0,Tracking,Трассировка
field,"stock.lot.move.history,address_id",0,Address,Адрес
field,"stock.lot.move.history,date",0,Date create,Дата создания
field,"stock.lot.move.history,location_id",0,Location,Расположение
field,"stock.lot.move.history,lot_line_id",0,Lot Line,Строка партии
field,"stock.lot.move.history,name",0,Lot,Партия
field,"stock.move,active",0,Active,Активно
field,"stock.move,address_id",0,Destination Address,Пункт назначения
field,"stock.move,date_moved",0,Actual Date,Фактическая дата
field,"stock.move,date_planned",0,Planned Date,Планируемая дата
field,"stock.move,loc_dest_id",0,Destination Location,Пункт назначения
field,"stock.move,lot_id",0,Lot,Партия
field,"stock.move,name",0,Move Description,Описание Перемещения
field,"stock.move,origin",0,Origin,Источник
field,"stock.move,serial",0,Tracking Number,Инв. №
field,"stock.move,state",0,State,Состояние
field,"stock.picking,active",0,Active,Активно
field,"stock.picking,address_id",0,Move to Address,Переслать по адресу
field,"stock.picking,auto_picking",0,Auto-Picking,Авто-отгрузка
field,"stock.picking,date",0,Date create,Дата создания
field,"stock.picking,loc_dest_id",0,Location Destination,Разместить в
field,"stock.picking,loc_move_id",0,Move to Location,Переслать по адресу
field,"stock.picking,lot_dest_id",0,Lot Destination,Партия поставляется
field,"stock.picking,lot_line_lines",0,Lot lines used,Строки используются
field,"stock.picking,lot_lines",0,Lots Created,Партия создана
field,"stock.picking,move_lines",0,Moves Created,Выполненные перемещения
field,"stock.picking,move_type",0,Delivery Method,Способ доставки
field,"stock.picking,name",0,Picking Name,Название отгрузки
field,"stock.picking,note",0,Notes,Примечания
field,"stock.picking,origin",0,Origin,Источник
field,"stock.picking,reservation_lines",0,Reservation Lines,Строки резерва
field,"stock.picking,state",0,State,Состояние
field,"stock.picking,type",0,Shipping Type,Тип доставки
field,"stock.picking,work",0,Work todo,
field,"stock.picking.lot.line,lot_line_id",0,Reserved Lot,Зарезервированная партия
field,"stock.picking.lot.line,name",0,Product,Продукт
field,"stock.picking.lot.line,picking_id",0,Picking List,Список отгрузки
field,"stock.picking.lot.line,product_id",0,Product,Продукт
field,"stock.picking.lot.line,product_qty",0,Quantity,Количество
field,"stock.picking.lot.line,product_uom",0,Product UOM,Ед. изм. продукта
field,"stock.picking.lot.line,reservation_id",0,Reservation,Резерв
field,"stock.picking.lot.line,serial",0,New Serial,Новый сер. №
field,"stock.picking.lot.line,state",0,State,Состояние
field,"stock.picking.lot.line,tracking",0,New Tracking,Новая трассировка
field,"stock.reservation,date",0,Date Created,Дата создания
field,"stock.reservation,date_planned",0,Planned date,Планируемая дата
field,"stock.reservation,location_dest_id",0,Dest. Location,Пункт назначения
field,"stock.reservation,location_id",0,Location,Расположение
field,"stock.reservation,lot_line_ids",0,Reserved Lots,Зарезервированные партии
field,"stock.reservation,name",0,Name,Название
field,"stock.reservation,picking_id",0,Product,Продукт
field,"stock.reservation,priority",0,Priority,Важность
field,"stock.reservation,product_id",0,Product,Продукт
field,"stock.reservation,product_qty",0,Quantity,Количество
field,"stock.reservation,product_uom",0,Product UOM,Ед. изм. продукта
field,"stock.reservation,reservation_dest_id",0,Dest. Reservation,Назначение резерва
field,"stock.reservation,state",0,State,Состояние
field,"stock.warehouse,lot_input_id",0,Location Input,Поступление на склад
field,"stock.warehouse,lot_output_id",0,Location Output,Отгрузка со склада
field,"stock.warehouse,lot_stock_id",0,Location Stock,Склад
field,"stock.warehouse,name",0,Name,Наименование
field,"stock.warehouse.orderpoint,active",0,Active,Активен
field,"stock.warehouse.orderpoint,logic",0,Reordering Mode,Способ сортировки
field,"stock.warehouse.orderpoint,name",0,Name,Название
field,"stock.warehouse.orderpoint,procurement_id",0,Purchase Order,Закупка
field,"stock.warehouse.orderpoint,product_id",0,Product,Продукт
field,"stock.warehouse.orderpoint,product_max_qty",0,Max Quantity,Макс. количество
field,"stock.warehouse.orderpoint,product_min_qty",0,Min Quantity,Мин. количество
field,"stock.warehouse.orderpoint,product_uom",0,Product UOM,Ед. изм. продукта
field,"stock.warehouse.orderpoint,qty_multiple",0,Qty Multiple,кол.
field,"stock.warehouse.orderpoint,warehouse_id",0,Warehouse,Товарный склад
field,"subscription.document,active",0,Active,Активен
field,"subscription.document,field_ids",0,Fields,Поля
field,"subscription.document,model",0,Model,Модель
field,"subscription.document,name",0,Name,Название
field,"subscription.document,workflow_action",0,Workflow Action,Действие процесса
field,"subscription.document.fields,document_id",0,Subscription Document,Документ подписки
field,"subscription.document.fields,field",0,Field name,Имя поля
field,"subscription.document.fields,name",0,Name,Название
field,"subscription.document.fields,value",0,Default Value,Значение по умолчанию
field,"subscription.subscription,active",0,Active,Активна
field,"subscription.subscription,cron_id",0,Cron Job,Назначенное задание
field,"subscription.subscription,date_init",0,First Date,Дата начала
field,"subscription.subscription,doc_lines",0,Documents created,Документы созданы
field,"subscription.subscription,doc_source",0,Source Document,Исходный документ
field,"subscription.subscription,exec_init",0,Number of documents,Кол. документов
field,"subscription.subscription,interval_number",0,Interval Qty,Пред. интервала
field,"subscription.subscription,interval_type",0,Interval Unit,Интервал
field,"subscription.subscription,name",0,Name,Название
field,"subscription.subscription,notes",0,Notes,Примечания
field,"subscription.subscription,partner_id",0,Partner,Контрагент
field,"subscription.subscription,state",0,State,Состояние
field,"subscription.subscription,user_id",0,User,Пользователь
field,"subscription.subscription.history,date",0,Date,Дата
field,"subscription.subscription.history,document_id",0,Source Document,Исходный документ
field,"subscription.subscription.history,name",0,Name,Название
field,"subscription.subscription.history,subscription_id",0,Subscription,Подписка
field,"workflow,name",0,Name,Название
field,"workflow,on_create",0,On Create,При создании
field,"workflow,osv",0,Ressource Model,Модель ресурса
field,"workflow.activity,action",0,Action,Действие
field,"workflow.activity,flow_start",0,Flow Start,Запуск процесса
field,"workflow.activity,flow_stop",0,Flow Stop,Остановка процесса
field,"workflow.activity,join_mode",0,Join Mode,Тип объединения
field,"workflow.activity,kind",0,Kind,Вид деятельности
field,"workflow.activity,name",0,Name,Название
field,"workflow.activity,signal_send",0,Signal (subflow.*),Сигнал (подпроцесс)
field,"workflow.activity,split_mode",0,Split Mode,Тип расщепления
field,"workflow.activity,subflow_id",0,Subflow,Подпроцесс
field,"workflow.activity,wkf_id",0,Workflow,Процесс
field,"workflow.instance,res_id",0,Resource ID,ID ресурса
field,"workflow.instance,res_type",0,Resource Model,Модель ресурсов
field,"workflow.instance,state",0,State,Состояние
field,"workflow.instance,uid",0,User ID,ID пользователя
field,"workflow.instance,wkf_id",0,Workflow,Процесс
field,"workflow.transition,act_from",0,Source Activity,Исходное действие
field,"workflow.transition,act_to",0,Destination Activity,Результирующее действие
field,"workflow.transition,condition",0,Condition,Условие
field,"workflow.transition,role_id",0,Role Required,Требуемая роль
field,"workflow.transition,signal",0,Value Button Name,Подпись кнопки
field,"workflow.transition,trigger_expr_id",0,Trigger Expr ID,ID выражения тригера
field,"workflow.transition,trigger_model",0,Trigger Type,Тип тригера
field,"workflow.triggers,instance_id",0,Destination Instance,
field,"workflow.triggers,model",0,Model,Модель
field,"workflow.triggers,res_id",0,Ressource ID,ID ресурса
model,"account.account,name",1,Account chart,План счетов
model,"account.account,name",10,Long Term Recievable,
model,"account.account,name",11,Current,Текущий
model,"account.account,name",12,Cash,Наличные
model,"account.account,name",13,Bank Account,Банковский счет
model,"account.account,name",14,Paypal Account,Счет Paypal
model,"account.account,name",15,Petty Cash,
model,"account.account,name",16,Stock,Склад
model,"account.account,name",17,Merchandise Type A,Товары тип А
model,"account.account,name",18,Merchandise Type B,Товары тип В
model,"account.account,name",19,Receivable,Дебиторы
model,"account.account,name",2,Assets,Актив
model,"account.account,name",20,Main Receivable,Основной для получения
model,"account.account,name",21,Payable,
model,"account.account,name",22,Main Payable,Основной платежный
model,"account.account,name",23,Credit Cards,Кредитные карты
model,"account.account,name",24,Tax TVA,Налог TVA
model,"account.account,name",25,Results,Результат
model,"account.account,name",26,Income,Прибыль
model,"account.account,name",27,Merchandise Sales,Продажа товаров
model,"account.account,name",28,Products Sales,Продажа продукции
model,"account.account,name",29,Service Sales,Продажи услуг
model,"account.account,name",3,Fixed,Фиксированный
model,"account.account,name",30,Financials Interests,Ком. интересы
model,"account.account,name",31,Expense,Расход
model,"account.account,name",32,Merchandise,Товары
model,"account.account,name",33,Products Purchase,Закупка продукции
model,"account.account,name",34,Accessories Purchase,
model,"account.account,name",35,Subcontractor Purchase,Заказ субподрядчику
model,"account.account,name",36,Merchandise Purchase,Закупка товаров
model,"account.account,name",37,Remises,
model,"account.account,name",38,Services Purchase,Приобретение услуг
model,"account.account,name",39,Loyer and location,Расположение
model,"account.account,name",4,Constitution,Устав
model,"account.account,name",40,Reparations,
model,"account.account,name",41,Water Gaz Electricity,Вода Газ Электричество
model,"account.account,name",42,Phone Post Fax Internet,Телефон Факс Интернет
model,"account.account,name",43,Printed material,Печатная продукция
model,"account.account,name",44,Food,Продукты питания
model,"account.account,name",45,Miscanellous charges,Прочие расходы
model,"account.account,name",46,Insurances,Страховка
model,"account.account,name",47,Transport Carburant,Топливо
model,"account.account,name",48,Travels,Путешествия
model,"account.account,name",49,Publicity,Реклама
model,"account.account,name",5,Immaterial Assets,Нематериальные активы
model,"account.account,name",50,Taxes Charges,Уплата налогов
model,"account.account,name",51,TVA non deductible,TVA не подл. вычетк
model,"account.account,name",52,Miscanellous Taxes,Прочие налоги
model,"account.account,name",53,Financial Charges,Расходы
model,"account.account,name",54,Stock,Склад
model,"account.account,name",55,Stock Income,Складская прибыль
model,"account.account,name",56,Merchandise Type A,Товары тип А
model,"account.account,name",57,Merchandise Type B,Товары тип В
model,"account.account,name",58,Stock Expense,Складские расходы
model,"account.account,name",59,Merchandise Type A,Товары тип А
model,"account.account,name",6,Land Assets,Земельные активы
model,"account.account,name",60,Merchandise Type B,Товары тип В
model,"account.account,name",61,Liabilities,Пассив
model,"account.account,name",62,Equity,Акция
model,"account.account,name",7,Machines and Tools,Оборудование
model,"account.account,name",8,Mobile Equipment,Движимое оборудование
model,"account.account,name",9,Financial Investement,Инвестиции
model,"ir.actions.act_window,name",1,Administration Menu,Административное меню
model,"ir.actions.act_window,name",10,ir.actions.act_window,
model,"ir.actions.act_window,name",100,account.transfer.form,
model,"ir.actions.act_window,name",107,account.project,
model,"ir.actions.act_window,name",11,ir.actions.wizard,
model,"ir.actions.act_window,name",115,product.normal.form,
model,"ir.actions.act_window,name",116,product.variant.form,
model,"ir.actions.act_window,name",117,product.template.form,
model,"ir.actions.act_window,name",118,product.category.form,
model,"ir.actions.act_window,name",119,product.normal.form,
model,"ir.actions.act_window,name",12,res.users,
model,"ir.actions.act_window,name",120,product.pricelist.form,
model,"ir.actions.act_window,name",121,product.pricelist.form,
model,"ir.actions.act_window,name",122,product.uom.form,
model,"ir.actions.act_window,name",123,product.uom.categ.form,
model,"ir.actions.act_window,name",124,crm.case.categ.form,
model,"ir.actions.act_window,name",125,crm.case.form,
model,"ir.actions.act_window,name",126,crm.case.form,
model,"ir.actions.act_window,name",127,crm.case.form,
model,"ir.actions.act_window,name",128,crm.case.form,
model,"ir.actions.act_window,name",129,crm.case.form,
model,"ir.actions.act_window,name",13,res.groups,
model,"ir.actions.act_window,name",130,crm.case.form,
model,"ir.actions.act_window,name",131,crm.case.form,
model,"ir.actions.act_window,name",132,crm.case.form,
model,"ir.actions.act_window,name",133,crm.case.form,
model,"ir.actions.act_window,name",134,crm.segmentation.form,
model,"ir.actions.act_window,name",135,crm.segmentation.tree,
model,"ir.actions.act_window,name",14,res.roles.tree,
model,"ir.actions.act_window,name",145,stock.lot.inventory,
model,"ir.actions.act_window,name",146,stock.lot.line.form,
model,"ir.actions.act_window,name",147,Open Articles (Products),Открытые статьи (продукты)
model,"ir.actions.act_window,name",148,stock.lot.form,
model,"ir.actions.act_window,name",149,Open Lots,Открытые партии
model,"ir.actions.act_window,name",15,ir.ui.view,
model,"ir.actions.act_window,name",150,Tracability: Article Composition,
