"id","city_id:id","name","code","name@es_419"
"district_pe_090115","city_pe_0901","Pilchaca","090115","Pilchaca"
"district_pe_090116","city_pe_0901","Vilca","090116","Vilca"
"district_pe_090117","city_pe_0901","Yauli","090117","Yauli"
"district_pe_090118","city_pe_0901","Ascensión","090118","Ascensión"
"district_pe_090119","city_pe_0901","Huando","090119","Huando"
"district_pe_090201","city_pe_0902","Acobamba","090201","Acobamba"
"district_pe_090202","city_pe_0902","Andabamba","090202","Andabamba"
"district_pe_090203","city_pe_0902","Anta","090203","Anta"
"district_pe_090204","city_pe_0902","Caja","090204","Caja"
"district_pe_090205","city_pe_0902","Marcas","090205","Marcas"
"district_pe_090206","city_pe_0902","Paucara","090206","Paucara"
"district_pe_090207","city_pe_0902","Pomacocha","090207","Pomacocha"
"district_pe_090208","city_pe_0902","Rosario","090208","Rosario"
"district_pe_090301","city_pe_0903","Lircay","090301","Lircay"
"district_pe_090302","city_pe_0903","Anchonga","090302","Anchonga"
"district_pe_090303","city_pe_0903","Callanmarca","090303","Callanmarca"
"district_pe_090304","city_pe_0903","Ccochaccasa","090304","Ccochaccasa"
"district_pe_090305","city_pe_0903","Chincho","090305","Chincho"
"district_pe_090306","city_pe_0903","Congalla","090306","Congalla"
"district_pe_090307","city_pe_0903","Huanca-Huanca","090307","Huanca-Huanca"
"district_pe_090308","city_pe_0903","Huayllay Grande","090308","Huayllay Grande"
"district_pe_090309","city_pe_0903","Julcamarca","090309","Julcamarca"
"district_pe_090310","city_pe_0903","San Antonio de Antaparco","090310","San Antonio de Antaparco"
"district_pe_090311","city_pe_0903","Santo Tomas de Pata","090311","Santo Tomas de Pata"
"district_pe_090312","city_pe_0903","Secclla","090312","Secclla"
"district_pe_090401","city_pe_0904","Castrovirreyna","090401","Castrovirreyna"
"district_pe_090402","city_pe_0904","Arma","090402","Arma"
"district_pe_090403","city_pe_0904","Aurahua","090403","Aurahua"
"district_pe_090404","city_pe_0904","Capillas","090404","Capillas"
"district_pe_090405","city_pe_0904","Chupamarca","090405","Chupamarca"
"district_pe_090406","city_pe_0904","Cocas","090406","Cocas"
"district_pe_090407","city_pe_0904","Huachos","090407","Huachos"
"district_pe_090408","city_pe_0904","Huamatambo","090408","Huamatambo"
"district_pe_090409","city_pe_0904","Mollepampa","090409","Mollepampa"
"district_pe_090410","city_pe_0904","San Juan","090410","San Juan"
"district_pe_090411","city_pe_0904","Santa Ana","090411","Santa Ana"
"district_pe_090412","city_pe_0904","Tantara","090412","Tantara"
"district_pe_090413","city_pe_0904","Ticrapo","090413","Ticrapo"
"district_pe_090501","city_pe_0905","Churcampa","090501","Churcampa"
"district_pe_090502","city_pe_0905","Anco","090502","Anco"
"district_pe_090503","city_pe_0905","Chinchihuasi","090503","Chinchihuasi"
"district_pe_090504","city_pe_0905","El Carmen","090504","El Carmen"
"district_pe_090505","city_pe_0905","La Merced","090505","La Merced"
"district_pe_090506","city_pe_0905","Locroja","090506","Locroja"
"district_pe_090507","city_pe_0905","Paucarbamba","090507","Paucarbamba"
"district_pe_090508","city_pe_0905","San Miguel de Mayocc","090508","San Miguel de Mayocc"
"district_pe_090509","city_pe_0905","San Pedro de Coris","090509","San Pedro de Coris"
"district_pe_090510","city_pe_0905","Pachamarca","090510","Pachamarca"
"district_pe_090511","city_pe_0905","Cosme","090511","Cosme"
"district_pe_090601","city_pe_0906","Huaytara","090601","Huaytara"
"district_pe_090602","city_pe_0906","Ayavi","090602","Ayavi"
"district_pe_090603","city_pe_0906","Córdova","090603","Córdova"
"district_pe_090604","city_pe_0906","Huayacundo Arma","090604","Huayacundo Arma"
"district_pe_090605","city_pe_0906","Laramarca","090605","Laramarca"
"district_pe_090606","city_pe_0906","Ocoyo","090606","Ocoyo"
"district_pe_090607","city_pe_0906","Pilpichaca","090607","Pilpichaca"
"district_pe_090608","city_pe_0906","Querco","090608","Querco"
"district_pe_090609","city_pe_0906","Quito-Arma","090609","Quito-Arma"
"district_pe_090610","city_pe_0906","San Antonio de Cusicancha","090610","San Antonio de Cusicancha"
"district_pe_090611","city_pe_0906","San Francisco de Sangayaico","090611","San Francisco de Sangayaico"
"district_pe_090612","city_pe_0906","San Isidro","090612","San Isidro"
"district_pe_090613","city_pe_0906","Santiago de Chocorvos","090613","Santiago de Chocorvos"
"district_pe_090614","city_pe_0906","Santiago de Quirahuara","090614","Santiago de Quirahuara"
"district_pe_090615","city_pe_0906","Santo Domingo de Capillas","090615","Santo Domingo de Capillas"
"district_pe_090616","city_pe_0906","Tambo","090616","Tambo"
"district_pe_090701","city_pe_0907","Pampas","090701","Pampas"
"district_pe_090702","city_pe_0907","Acostambo","090702","Acostambo"
"district_pe_090703","city_pe_0907","Acraquia","090703","Acraquia"
"district_pe_090704","city_pe_0907","Ahuaycha","090704","Ahuaycha"
"district_pe_090705","city_pe_0907","Colcabamba","090705","Colcabamba"
"district_pe_090706","city_pe_0907","Daniel Hernández","090706","Daniel Hernández"
"district_pe_090707","city_pe_0907","Huachocolpa","090707","Huachocolpa"
"district_pe_090709","city_pe_0907","Huaribamba","090709","Huaribamba"
"district_pe_090710","city_pe_0907","Ñahuimpuquio","090710","Ñahuimpuquio"
"district_pe_090711","city_pe_0907","Pazos","090711","Pazos"
"district_pe_090713","city_pe_0907","Quishuar","090713","Quishuar"
"district_pe_090714","city_pe_0907","Salcabamba","090714","Salcabamba"
"district_pe_090715","city_pe_0907","Salcahuasi","090715","Salcahuasi"
"district_pe_090716","city_pe_0907","San Marcos de Rocchac","090716","San Marcos de Rocchac"
"district_pe_090717","city_pe_0907","Surcubamba","090717","Surcubamba"
"district_pe_090718","city_pe_0907","Tintay Puncu","090718","Tintay Puncu"
"district_pe_090719","city_pe_0907","Quichuas","090719","Quichuas"
"district_pe_090720","city_pe_0907","Andaymarca","090720","Andaymarca"
"district_pe_090721","city_pe_0907","Roble","090721","Roble"
"district_pe_090722","city_pe_0907","Pichos","090722","Pichos"
"district_pe_090723","city_pe_0907","Santiago de Tucuma","090723","Santiago de Tucuma"
"district_pe_100101","city_pe_1001","Huanuco","100101","Huanuco"
"district_pe_100102","city_pe_1001","Amarilis","100102","Amarilis"
"district_pe_100103","city_pe_1001","Chinchao","100103","Chinchao"
"district_pe_100104","city_pe_1001","Churubamba","100104","Churubamba"
"district_pe_100105","city_pe_1001","Margos","100105","Margos"
"district_pe_100106","city_pe_1001","Quisqui (Kichki)","100106","Quisqui (Kichki)"
"district_pe_100107","city_pe_1001","San Francisco de Cayran","100107","San Francisco de Cayran"
"district_pe_100108","city_pe_1001","San Pedro de Chaulan","100108","San Pedro de Chaulan"
"district_pe_100109","city_pe_1001","Santa María del Valle","100109","Santa María del Valle"
"district_pe_100110","city_pe_1001","Yarumayo","100110","Yarumayo"
"district_pe_100111","city_pe_1001","Pillco Marca","100111","Pillco Marca"
"district_pe_100112","city_pe_1001","Yacus","100112","Yacus"
"district_pe_100113","city_pe_1001","San Pablo de Pillao","100113","San Pablo de Pillao"
"district_pe_100201","city_pe_1002","Ambo","100201","Ambo"
"district_pe_100202","city_pe_1002","Cayna","100202","Cayna"
"district_pe_100203","city_pe_1002","Colpas","100203","Colpas"
"district_pe_100204","city_pe_1002","Conchamarca","100204","Conchamarca"
"district_pe_100205","city_pe_1002","Huacar","100205","Huacar"
"district_pe_100206","city_pe_1002","San Francisco","100206","San Francisco"
"district_pe_100207","city_pe_1002","San Rafael","100207","San Rafael"
"district_pe_100208","city_pe_1002","Tomay Kichwa","100208","Tomay Kichwa"
"district_pe_100301","city_pe_1003","La Unión","100301","La Unión"
"district_pe_100307","city_pe_1003","Chuquis","100307","Chuquis"
"district_pe_100311","city_pe_1003","Marías","100311","Marías"
"district_pe_100313","city_pe_1003","Pachas","100313","Pachas"
"district_pe_100316","city_pe_1003","Quivilla","100316","Quivilla"
"district_pe_100317","city_pe_1003","Ripan","100317","Ripan"
"district_pe_100321","city_pe_1003","Shunqui","100321","Shunqui"
"district_pe_100322","city_pe_1003","Sillapata","100322","Sillapata"
"district_pe_100323","city_pe_1003","Yanas","100323","Yanas"
"district_pe_100401","city_pe_1004","Huacaybamba","100401","Huacaybamba"
"district_pe_100402","city_pe_1004","Canchabamba","100402","Canchabamba"
"district_pe_100403","city_pe_1004","Cochabamba","100403","Cochabamba"
"district_pe_100404","city_pe_1004","Pinra","100404","Pinra"
"district_pe_100501","city_pe_1005","Llata","100501","Llata"
"district_pe_100502","city_pe_1005","Arancay","100502","Arancay"
"district_pe_100503","city_pe_1005","Chavín de Pariarca","100503","Chavín de Pariarca"
"district_pe_100504","city_pe_1005","Jacas Grande","100504","Jacas Grande"
"district_pe_100505","city_pe_1005","Jircan","100505","Jircan"
"district_pe_100506","city_pe_1005","Miraflores","100506","Miraflores"
"district_pe_100507","city_pe_1005","Monzón","100507","Monzón"
"district_pe_100508","city_pe_1005","Punchao","100508","Punchao"
"district_pe_100509","city_pe_1005","Puños","100509",""
"district_pe_100510","city_pe_1005","Singa","100510","Singa"
"district_pe_100511","city_pe_1005","Tantamayo","100511","Tantamayo"
"district_pe_100601","city_pe_1006","Rupa-Rupa","100601","Rupa-Rupa"
"district_pe_100602","city_pe_1006","Daniel Alomía Robles","100602","Daniel Alomía Robles"
"district_pe_100603","city_pe_1006","Hermílio Valdizan","100603","Hermílio Valdizan"
"district_pe_100604","city_pe_1006","José Crespo y Castillo","100604","José Crespo y Castillo"
"district_pe_100605","city_pe_1006","Luyando","100605","Luyando"
"district_pe_100606","city_pe_1006","Mariano Damaso Beraun","100606","Mariano Damaso Beraun"
"district_pe_100607","city_pe_1006","Pucayacu","100607","Pucayacu"
"district_pe_100608","city_pe_1006","Castillo Grande","100608","Castillo Grande"
"district_pe_100609","city_pe_1006","Pueblo Nuevo","100609","Pueblo Nuevo"
"district_pe_100610","city_pe_1006","Santo Domingo de Anda","100610","Santo Domingo de Anda"
"district_pe_100701","city_pe_1007","Huacrachuco","100701","Huacrachuco"
"district_pe_100702","city_pe_1007","Cholon","100702","Cholon"
"district_pe_100703","city_pe_1007","San Buenaventura","100703","San Buenaventura"
"district_pe_100704","city_pe_1007","La Morada","100704","La Morada"
"district_pe_100705","city_pe_1007","Santa Rosa de Alto Yanajanca","100705","Santa Rosa de Alto Yanajanca"
"district_pe_100801","city_pe_1008","Panao","100801","Panao"
"district_pe_100802","city_pe_1008","Chaglla","100802","Chaglla"
"district_pe_100803","city_pe_1008","Molino","100803","Molino"
"district_pe_100804","city_pe_1008","Umari","100804","Umari"
"district_pe_100901","city_pe_1009","Puerto Inca","100901","Puerto Inca"
"district_pe_100902","city_pe_1009","Codo del Pozuzo","100902","Codo del Pozuzo"
"district_pe_100903","city_pe_1009","Honoria","100903","Honoria"
"district_pe_100904","city_pe_1009","Tournavista","100904","Tournavista"
"district_pe_100905","city_pe_1009","Yuyapichis","100905","Yuyapichis"
"district_pe_101001","city_pe_1010","Jesús","101001","Jesús"
"district_pe_101002","city_pe_1010","Baños","101002","Baños"
"district_pe_101003","city_pe_1010","Jivia","101003","Jivia"
"district_pe_101004","city_pe_1010","Queropalca","101004","Queropalca"
"district_pe_101005","city_pe_1010","Rondos","101005","Rondos"
"district_pe_101006","city_pe_1010","San Francisco de Asís","101006","San Francisco de Asís"
"district_pe_101007","city_pe_1010","San Miguel de Cauri","101007","San Miguel de Cauri"
"district_pe_101101","city_pe_1011","Chavínillo","101101","Chavínillo"
"district_pe_101102","city_pe_1011","Cahuac","101102","Cahuac"
"district_pe_101103","city_pe_1011","Chacabamba","101103","Chacabamba"
"district_pe_101104","city_pe_1011","Aparicio Pomares","101104","Aparicio Pomares"
"district_pe_101105","city_pe_1011","Jacas Chico","101105","Jacas Chico"
"district_pe_101106","city_pe_1011","Obas","101106","Obas"
"district_pe_101107","city_pe_1011","Pampamarca","101107","Pampamarca"
"district_pe_101108","city_pe_1011","Choras","101108","Choras"
"district_pe_110101","city_pe_1101","Ica","110101","Ica"
"district_pe_110102","city_pe_1101","La Tinguiña","110102","La Tinguiña"
"district_pe_110103","city_pe_1101","Los Aquijes","110103","Los Aquijes"
"district_pe_110104","city_pe_1101","Ocucaje","110104","Ocucaje"
"district_pe_110105","city_pe_1101","Pachacutec","110105","Pachacutec"
"district_pe_110106","city_pe_1101","Parcona","110106","Parcona"
"district_pe_110107","city_pe_1101","Pueblo Nuevo","110107","Pueblo Nuevo"
"district_pe_110108","city_pe_1101","Salas","110108","Salas"
"district_pe_110109","city_pe_1101","San José de Los Molinos","110109","San José de Los Molinos"
"district_pe_110110","city_pe_1101","San Juan Bautista","110110","San Juan Bautista"
"district_pe_110111","city_pe_1101","Santiago","110111","Santiago"
"district_pe_110112","city_pe_1101","Subtanjalla","110112","Subtanjalla"
"district_pe_110113","city_pe_1101","Tate","110113","Tate"
"district_pe_110114","city_pe_1101","Yauca del Rosario","110114","Yauca del Rosario"
"district_pe_110201","city_pe_1102","Chincha Alta","110201","Chincha Alta"
"district_pe_110202","city_pe_1102","Alto Laran","110202","Alto Laran"
"district_pe_110203","city_pe_1102","Chavín","110203","Chavín"
"district_pe_110204","city_pe_1102","Chincha Baja","110204","Chincha Baja"
"district_pe_110205","city_pe_1102","El Carmen","110205","El Carmen"
"district_pe_110206","city_pe_1102","Grocio Prado","110206","Grocio Prado"
"district_pe_110207","city_pe_1102","Pueblo Nuevo","110207","Pueblo Nuevo"
"district_pe_110208","city_pe_1102","San Juan de Yanac","110208","San Juan de Yanac"
"district_pe_110209","city_pe_1102","San Pedro de Huacarpana","110209","San Pedro de Huacarpana"
"district_pe_110210","city_pe_1102","Sunampe","110210","Sunampe"
"district_pe_110211","city_pe_1102","Tambo de Mora","110211","Tambo de Mora"
"district_pe_110301","city_pe_1103","Nazca","110301","Nazca"
"district_pe_110302","city_pe_1103","Changuillo","110302","Changuillo"
"district_pe_110303","city_pe_1103","El Ingenio","110303","El Ingenio"
"district_pe_110304","city_pe_1103","Marcona","110304","Marcona"
"district_pe_110305","city_pe_1103","Vista Alegre","110305","Vista Alegre"
"district_pe_110401","city_pe_1104","Palpa","110401","Palpa"
"district_pe_110402","city_pe_1104","Llipata","110402","Llipata"
"district_pe_110403","city_pe_1104","Río Grande","110403","Río Grande"
"district_pe_110404","city_pe_1104","Santa Cruz","110404","Santa Cruz"
"district_pe_110405","city_pe_1104","Tibillo","110405","Tibillo"
"district_pe_110501","city_pe_1105","Pisco","110501","Pisco"
"district_pe_110502","city_pe_1105","Huancano","110502","Huancano"
"district_pe_110503","city_pe_1105","Humay","110503","Humay"
"district_pe_110504","city_pe_1105","Independencia","110504","Independencia"
"district_pe_110505","city_pe_1105","Paracas","110505","Paracas"
"district_pe_110506","city_pe_1105","San Andrés","110506","San Andrés"
"district_pe_110507","city_pe_1105","San Clemente","110507","San Clemente"
"district_pe_110508","city_pe_1105","Tupac Amaru Inca","110508","Tupac Amaru Inca"
"district_pe_120101","city_pe_1201","Huancayo","120101","Huancayo"
"district_pe_120104","city_pe_1201","Carhuacallanga","120104","Carhuacallanga"
"district_pe_120105","city_pe_1201","Chacapampa","120105","Chacapampa"
"district_pe_120106","city_pe_1201","Chicche","120106","Chicche"
"district_pe_120107","city_pe_1201","Chilca","120107","Chilca"
"district_pe_120108","city_pe_1201","Chongos Alto","120108","Chongos Alto"
"district_pe_120111","city_pe_1201","Chupuro","120111","Chupuro"
"district_pe_120112","city_pe_1201","Colca","120112","Colca"
"district_pe_120113","city_pe_1201","Cullhuas","120113","Cullhuas"
"district_pe_120114","city_pe_1201","El Tambo","120114","El Tambo"
"district_pe_120116","city_pe_1201","Huacrapuquio","120116","Huacrapuquio"
"district_pe_120117","city_pe_1201","Hualhuas","120117","Hualhuas"
"district_pe_120119","city_pe_1201","Huancan","120119","Huancan"
"district_pe_120120","city_pe_1201","Huasicancha","120120","Huasicancha"
"district_pe_120121","city_pe_1201","Huayucachi","120121","Huayucachi"
"district_pe_120122","city_pe_1201","Ingenio","120122","Ingenio"
"district_pe_120124","city_pe_1201","Pariahuanca","120124","Pariahuanca"
"district_pe_120125","city_pe_1201","Pilcomayo","120125","Pilcomayo"
"district_pe_120126","city_pe_1201","Pucara","120126","Pucara"
"district_pe_120127","city_pe_1201","Quichuay","120127","Quichuay"
"district_pe_120128","city_pe_1201","Quilcas","120128","Quilcas"
"district_pe_120129","city_pe_1201","San Agustín","120129","San Agustín"
"district_pe_120130","city_pe_1201","San Jerónimo de Tunan","120130","San Jerónimo de Tunan"
"district_pe_120132","city_pe_1201","Saño","120132","Saño"
"district_pe_120133","city_pe_1201","Sapallanga","120133","Sapallanga"
"district_pe_120134","city_pe_1201","Sicaya","120134","Sicaya"
"district_pe_120135","city_pe_1201","Santo Domingo de Acobamba","120135","Santo Domingo de Acobamba"
"district_pe_120136","city_pe_1201","Viques","120136","Viques"
"district_pe_120201","city_pe_1202","Concepción","120201","Concepción"
"district_pe_120202","city_pe_1202","Aco","120202","Aco"
"district_pe_120203","city_pe_1202","Andamarca","120203","Andamarca"
"district_pe_120204","city_pe_1202","Chambara","120204","Chambara"
"district_pe_120205","city_pe_1202","Cochas","120205","Cochas"
"district_pe_120206","city_pe_1202","Comas","120206","Comas"
"district_pe_120207","city_pe_1202","Heroínas Toledo","120207","Heroínas Toledo"
"district_pe_120208","city_pe_1202","Manzanares","120208","Manzanares"
"district_pe_120209","city_pe_1202","Mariscal Castilla","120209","Mariscal Castilla"
"district_pe_120210","city_pe_1202","Matahuasi","120210","Matahuasi"
"district_pe_120211","city_pe_1202","Mito","120211","Mito"
"district_pe_120212","city_pe_1202","Nueve de Julio","120212","Nueve de Julio"
"district_pe_120213","city_pe_1202","Orcotuna","120213","Orcotuna"
"district_pe_120214","city_pe_1202","San José de Quero","120214","San José de Quero"
"district_pe_120215","city_pe_1202","Santa Rosa de Ocopa","120215","Santa Rosa de Ocopa"
"district_pe_120301","city_pe_1203","Chanchamayo","120301","Chanchamayo"
"district_pe_120302","city_pe_1203","Perene","120302","Perene"
"district_pe_120303","city_pe_1203","Pichanaqui","120303","Pichanaqui"
"district_pe_120304","city_pe_1203","San Luis de Shuaro","120304","San Luis de Shuaro"
"district_pe_120305","city_pe_1203","San Ramón","120305","San Ramón"
"district_pe_120306","city_pe_1203","Vitoc","120306","Vitoc"
"district_pe_120401","city_pe_1204","Jauja","120401","Jauja"
"district_pe_120402","city_pe_1204","Acolla","120402","Acolla"
"district_pe_120403","city_pe_1204","Apata","120403","Apata"
"district_pe_120404","city_pe_1204","Ataura","120404","Ataura"
"district_pe_120405","city_pe_1204","Canchayllo","120405","Canchayllo"
"district_pe_120406","city_pe_1204","Curicaca","120406","Curicaca"
"district_pe_120407","city_pe_1204","El Mantaro","120407","El Mantaro"
"district_pe_120408","city_pe_1204","Huamali","120408","Huamali"
"district_pe_120409","city_pe_1204","Huaripampa","120409","Huaripampa"
"district_pe_120410","city_pe_1204","Huertas","120410","Huertas"
"district_pe_120411","city_pe_1204","Janjaillo","120411","Janjaillo"
"district_pe_120412","city_pe_1204","Julcán","120412","Julcán"
"district_pe_120413","city_pe_1204","Leonor Ordoñez","120413","Leonor Ordoñez"
"district_pe_120414","city_pe_1204","Llocllapampa","120414","Llocllapampa"
"district_pe_120415","city_pe_1204","Marco","120415","Marco"
"district_pe_120416","city_pe_1204","Masma","120416","Masma"
"district_pe_120417","city_pe_1204","Masma Chicche","120417","Masma Chicche"
"district_pe_120418","city_pe_1204","Molinos","120418","Molinos"
"district_pe_120419","city_pe_1204","Monobamba","120419","Monobamba"
"district_pe_120420","city_pe_1204","Muqui","120420","Muqui"
"district_pe_120421","city_pe_1204","Muquiyauyo","120421","Muquiyauyo"
"district_pe_120422","city_pe_1204","Paca","120422","Paca"
"district_pe_120423","city_pe_1204","Paccha","120423","Paccha"
"district_pe_120424","city_pe_1204","Pancan","120424","Pancan"
"district_pe_120425","city_pe_1204","Parco","120425","Parco"
"district_pe_120426","city_pe_1204","Pomacancha","120426","Pomacancha"
"district_pe_120427","city_pe_1204","Ricran","120427","Ricran"
"district_pe_120428","city_pe_1204","San Lorenzo","120428","San Lorenzo"
"district_pe_120429","city_pe_1204","San Pedro de Chunan","120429","San Pedro de Chunan"
"district_pe_120430","city_pe_1204","Sausa","120430","Sausa"
"district_pe_120431","city_pe_1204","Sincos","120431","Sincos"
"district_pe_120432","city_pe_1204","Tunan Marca","120432","Tunan Marca"
"district_pe_120433","city_pe_1204","Yauli","120433","Yauli"
"district_pe_120434","city_pe_1204","Yauyos","120434","Yauyos"
"district_pe_120501","city_pe_1205","Junin","120501","Junin"
"district_pe_120502","city_pe_1205","Carhuamayo","120502","Carhuamayo"
"district_pe_120503","city_pe_1205","Ondores","120503","Ondores"
"district_pe_120504","city_pe_1205","Ulcumayo","120504","Ulcumayo"
"district_pe_120601","city_pe_1206","Satipo","120601","Satipo"
"district_pe_120602","city_pe_1206","Coviriali","120602","Coviriali"
"district_pe_120603","city_pe_1206","Llaylla","120603","Llaylla"
"district_pe_120604","city_pe_1206","Mazamari","120604","Mazamari"
"district_pe_120605","city_pe_1206","Pampa Hermosa","120605","Pampa Hermosa"
"district_pe_120606","city_pe_1206","Pangoa","120606","Pangoa"
"district_pe_120607","city_pe_1206","Río Negro","120607","Río Negro"
"district_pe_120608","city_pe_1206","Río Tambo","120608","Río Tambo"
"district_pe_120609","city_pe_1206","Vizcatan del Enengoa","120609","Vizcatan del Enengoa"
"district_pe_120701","city_pe_1207","Tarma","120701","Tarma"
"district_pe_120702","city_pe_1207","Acobamba","120702","Acobamba"
"district_pe_120703","city_pe_1207","Huaricolca","120703","Huaricolca"
"district_pe_120704","city_pe_1207","Huasahuasi","120704","Huasahuasi"
"district_pe_120705","city_pe_1207","La Unión","120705","La Unión"
"district_pe_120706","city_pe_1207","Palca","120706","Palca"
"district_pe_120707","city_pe_1207","Palcamayo","120707","Palcamayo"
"district_pe_120708","city_pe_1207","San Pedro de Cajas","120708","San Pedro de Cajas"
"district_pe_120709","city_pe_1207","Tapo","120709","Tapo"
"district_pe_120801","city_pe_1208","La Oroya","120801","La Oroya"
"district_pe_120802","city_pe_1208","Chacapalpa","120802","Chacapalpa"
"district_pe_120803","city_pe_1208","Huay-Huay","120803","Huay-Huay"
"district_pe_120804","city_pe_1208","Marcapomacocha","120804","Marcapomacocha"
"district_pe_120805","city_pe_1208","Morococha","120805","Morococha"
"district_pe_120806","city_pe_1208","Paccha","120806","Paccha"
"district_pe_120807","city_pe_1208","Santa Bárbara de Carhuacayan","120807","Santa Bárbara de Carhuacayan"
"district_pe_120808","city_pe_1208","Santa Rosa de Sacco","120808","Santa Rosa de Sacco"
"district_pe_120809","city_pe_1208","Suitucancha","120809","Suitucancha"
"district_pe_120810","city_pe_1208","Yauli","120810","Yauli"
"district_pe_120901","city_pe_1209","Chupaca","120901","Chupaca"
"district_pe_120902","city_pe_1209","Ahuac","120902","Ahuac"
"district_pe_120903","city_pe_1209","Chongos Bajo","120903","Chongos Bajo"
"district_pe_120904","city_pe_1209","Huachac","120904","Huachac"
"district_pe_120905","city_pe_1209","Huamancaca Chico","120905","Huamancaca Chico"
"district_pe_120906","city_pe_1209","San Juan de Iscos","120906","San Juan de Iscos"
"district_pe_120907","city_pe_1209","San Juan de Jarpa","120907","San Juan de Jarpa"
"district_pe_120908","city_pe_1209","Tres de Diciembre","120908","Tres de Diciembre"
"district_pe_120909","city_pe_1209","Yanacancha","120909","Yanacancha"
"district_pe_130101","city_pe_1301","Trujillo","130101","Trujillo"
"district_pe_130102","city_pe_1301","El Porvenir","130102","El Porvenir"
"district_pe_130103","city_pe_1301","Florencia de Mora","130103","Florencia de Mora"
"district_pe_130104","city_pe_1301","Huanchaco","130104","Huanchaco"
"district_pe_130105","city_pe_1301","La Esperanza","130105","La Esperanza"
"district_pe_130106","city_pe_1301","Laredo","130106","Laredo"
"district_pe_130107","city_pe_1301","Moche","130107","Moche"
"district_pe_130108","city_pe_1301","Poroto","130108","Poroto"
"district_pe_130109","city_pe_1301","Salaverry","130109","Salaverry"
"district_pe_130110","city_pe_1301","Simbal","130110","Simbal"
"district_pe_130111","city_pe_1301","Victor Larco Herrera","130111","Victor Larco Herrera"
"district_pe_130201","city_pe_1302","Ascope","130201","Ascope"
"district_pe_130202","city_pe_1302","Chicama","130202","Chicama"
"district_pe_130203","city_pe_1302","Chocope","130203","Chocope"
"district_pe_130204","city_pe_1302","Magdalena de Cao","130204","Magdalena de Cao"
"district_pe_130205","city_pe_1302","Paijan","130205","Paijan"
"district_pe_130206","city_pe_1302","Rázuri","130206","Rázuri"
"district_pe_130207","city_pe_1302","Santiago de Cao","130207","Santiago de Cao"
"district_pe_130208","city_pe_1302","Casa Grande","130208","Casa Grande"
"district_pe_130301","city_pe_1303","Bolívar","130301","Bolívar"
"district_pe_130302","city_pe_1303","Bambamarca","130302","Bambamarca"
"district_pe_130303","city_pe_1303","Condormarca","130303","Condormarca"
"district_pe_130304","city_pe_1303","Longotea","130304","Longotea"
"district_pe_130305","city_pe_1303","Uchumarca","130305","Uchumarca"
"district_pe_130306","city_pe_1303","Ucuncha","130306","Ucuncha"
"district_pe_130401","city_pe_1304","Chepen","130401","Chepen"
"district_pe_130402","city_pe_1304","Pacanga","130402","Pacanga"
"district_pe_130403","city_pe_1304","Pueblo Nuevo","130403","Pueblo Nuevo"
"district_pe_130501","city_pe_1305","Julcán","130501","Julcán"
"district_pe_130502","city_pe_1305","Calamarca","130502","Calamarca"
"district_pe_130503","city_pe_1305","Carabamba","130503","Carabamba"
"district_pe_130504","city_pe_1305","Huaso","130504","Huaso"
"district_pe_130601","city_pe_1306","Otuzco","130601","Otuzco"
"district_pe_130602","city_pe_1306","Agallpampa","130602","Agallpampa"
"district_pe_130604","city_pe_1306","Charat","130604","Charat"
"district_pe_130605","city_pe_1306","Huaranchal","130605","Huaranchal"
"district_pe_130606","city_pe_1306","La Cuesta","130606","La Cuesta"
"district_pe_130608","city_pe_1306","Mache","130608","Mache"
"district_pe_130610","city_pe_1306","Paranday","130610","Paranday"
"district_pe_130611","city_pe_1306","Salpo","130611","Salpo"
"district_pe_130613","city_pe_1306","Sinsicap","130613","Sinsicap"
"district_pe_130614","city_pe_1306","Usquil","130614","Usquil"
"district_pe_130701","city_pe_1307","San Pedro de Lloc","130701","San Pedro de Lloc"
"district_pe_130702","city_pe_1307","Guadalupe","130702","Guadalupe"
"district_pe_130703","city_pe_1307","Jequetepeque","130703","Jequetepeque"
"district_pe_130704","city_pe_1307","Pacasmayo","130704","Pacasmayo"
"district_pe_130705","city_pe_1307","San José","130705","San José"
"district_pe_130801","city_pe_1308","Tayabamba","130801","Tayabamba"
"district_pe_130802","city_pe_1308","Buldibuyo","130802","Buldibuyo"
"district_pe_130803","city_pe_1308","Chillia","130803","Chillia"
"district_pe_130804","city_pe_1308","Huancaspata","130804","Huancaspata"
"district_pe_130805","city_pe_1308","Huaylillas","130805","Huaylillas"
"district_pe_130806","city_pe_1308","Huayo","130806","Huayo"
"district_pe_130807","city_pe_1308","Ongon","130807","Ongon"
"district_pe_130808","city_pe_1308","Parcoy","130808","Parcoy"
"district_pe_130809","city_pe_1308","Pataz","130809","Pataz"
"district_pe_130810","city_pe_1308","Pias","130810","Pias"
"district_pe_130811","city_pe_1308","Santiago de Challas","130811","Santiago de Challas"
"district_pe_130812","city_pe_1308","Taurija","130812","Taurija"
"district_pe_130813","city_pe_1308","Urpay","130813","Urpay"
"district_pe_130901","city_pe_1309","Huamachuco","130901","Huamachuco"
"district_pe_130902","city_pe_1309","Chugay","130902","Chugay"
"district_pe_130903","city_pe_1309","Cochorco","130903","Cochorco"
"district_pe_130904","city_pe_1309","Curgos","130904","Curgos"
"district_pe_130905","city_pe_1309","Marcabal","130905","Marcabal"
"district_pe_130906","city_pe_1309","Sanagoran","130906","Sanagoran"
