"id","name","code","account_type","chart_template_id/id","reconcile"
"l10n_mz_account_717","Sales - Discounts and rebates","717","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_721","Services rendered","721","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_722","VAT from services rendered with tax included","722","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_726","Discounts and rebates Services","726","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_731","Work performed by the entity and capitalised - financial investments","731","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_732","Work performed by the entity and capitalised - Tangible assets","732","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_733","Work performed by the entity and capitalised - Intangible assets","733","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_734","Work performed by the entity and capitalised - Assets under construction","734","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7411","Reversals for the period from adjustments of inventories to net realisable value","7411","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7412","Reversals for the period from adjustments of Financial investments","7412","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7413","Reversals for the period from adjustments of Tangible assets","7413","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7414","Reversals for the period from adjustments of Receivables","7414","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7421","Reversals from depreciation - Tangible assets","7421","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7422","Reversals from depreciation - Intangible assets","7422","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7423","Reversals from depreciation - Investment property","7423","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7431","Reversals from provisions - Outstanding legal matters","7431","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7432","Reversals from provisions - Accidents at work and occupational diseases","7432","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7433","Reversals from provisions - Taxes","7433","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7434","Reversals from provisions - Business restructuring","7434","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7435","Reversals from provisions - Onerous contracts","7435","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7436","Reversals from provisions - Warranty obligations","7436","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7437","Reversals from provisions - Losses on construction contracts","7437","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7439","Reversals from provisions - Other provisions","7439","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_75","Supplementary income","75","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7611","Grants for investments from State and other public entities","7611","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7619","Grants for investments from other entities","7619","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7621","Operating grants from State and other public entities","7621","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7629","Operating grants from other entities","7629","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7631","Profit on disposals from capital investments","7631","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7632","Profit on claims from capital investments","7632","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7641","Profit on claims in inventories and biological assets","7641","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7642","Profit on scrap","7642","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7649","Other gains in inventories and biological assets ","7649","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7691","Tax refund","7691","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7692","Benefits from contractual penalties","7692","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7693","Excess of tax estimate","7693","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7699","Other income","7699","income_other","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7811","Interest received - Bank deposits","7811","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7812","Interest received - Loans","7812","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7814","Other cash investments","7814","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7819","Other interest","7819","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_782","Income from investment property","782","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_783","Income from financial investments","783","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7841","Foreign exchange gains - Realised","7841","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_7842","Foreign exchange gains - Unrealised","7842","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_785","Discounts on cash payments","785","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_789","Other financial income and gains","789","income","l10n_mz.l10n_mz_chart_template","False"
"l10n_mz_account_85","Income tax","85","expense","l10n_mz.l10n_mz_chart_template","False"
