id,name,state_id:id,country_id:id
city_us_8774,Sunset,base.state_us_19,base.us
city_us_8775,Rineyville,base.state_us_18,base.us
city_us_8776,Henderson,base.state_us_11,base.us
city_us_8777,Winnebago,base.state_us_14,base.us
city_us_8778,Odell,base.state_us_32,base.us
city_us_8779,Mountville,base.state_us_39,base.us
city_us_8780,Windsor,base.state_us_38,base.us
city_us_8781,Shrub Oak,base.state_us_27,base.us
city_us_8782,Orwigsburg,base.state_us_39,base.us
city_us_8783,North Browning,base.state_us_21,base.us
city_us_8784,Lake Wissota,base.state_us_50,base.us
city_us_8785,David City,base.state_us_22,base.us
city_us_8786,South Point,base.state_us_30,base.us
city_us_8787,Saugatuck,base.state_us_7,base.us
city_us_8788,Kingston,base.state_us_48,base.us
city_us_8789,Verona Walk,base.state_us_10,base.us
city_us_8790,Egypt,base.state_us_39,base.us
city_us_8791,Palermo,base.state_us_25,base.us
city_us_8792,Watkinsville,base.state_us_11,base.us
city_us_8793,Gluckstadt,base.state_us_37,base.us
city_us_8794,Kingwood,base.state_us_49,base.us
city_us_8795,Pine Ridge,base.state_us_39,base.us
city_us_8796,Iron River,base.state_us_35,base.us
city_us_8797,Grenelefe,base.state_us_10,base.us
city_us_8798,Meadowdale,base.state_us_48,base.us
city_us_8799,Castroville,base.state_us_44,base.us
city_us_8800,Brent,base.state_us_1,base.us
city_us_8801,Blue Ridge,base.state_us_47,base.us
city_us_8802,Strathmore,base.state_us_5,base.us
city_us_8803,West Union,base.state_us_30,base.us
city_us_8804,Buzzards Bay,base.state_us_34,base.us
city_us_8805,Lead,base.state_us_42,base.us
city_us_8806,Galena,base.state_us_14,base.us
city_us_8807,Sisters,base.state_us_32,base.us
city_us_8808,Girard,base.state_us_39,base.us
city_us_8809,Liberty City,base.state_us_44,base.us
city_us_8810,Canterwood,base.state_us_48,base.us
city_us_8811,Spearman,base.state_us_44,base.us
city_us_8812,Ester,base.state_us_2,base.us
city_us_8813,Turnersville,base.state_us_25,base.us
city_us_8814,Granite Quarry,base.state_us_28,base.us
city_us_8815,The Homesteads,base.state_us_44,base.us
city_us_8816,Brookville,base.state_us_27,base.us
city_us_8817,Inman,base.state_us_41,base.us
city_us_8818,Bishopville,base.state_us_41,base.us
city_us_8819,Alva,base.state_us_10,base.us
city_us_8820,Lakewood,base.state_us_27,base.us
city_us_8821,Delphi,base.state_us_15,base.us
city_us_8822,Oaklawn-Sunview,base.state_us_17,base.us
city_us_8823,Kenhorst,base.state_us_39,base.us
city_us_8824,North Sioux City,base.state_us_42,base.us
city_us_8825,Brighton,base.state_us_1,base.us
city_us_8826,Dresden,base.state_us_43,base.us
city_us_8827,Long Neck,base.state_us_8,base.us
city_us_8828,New Hope,base.state_us_37,base.us
city_us_8829,Malabar,base.state_us_10,base.us
city_us_8830,Williamstown,base.state_us_49,base.us
city_us_8831,Monrovia,base.state_us_33,base.us
city_us_8832,Williston,base.state_us_10,base.us
city_us_8833,Drum Point,base.state_us_33,base.us
city_us_8834,Cold Spring Harbor,base.state_us_27,base.us
city_us_8835,Chickamauga,base.state_us_11,base.us
city_us_8836,Big Lake,base.state_us_44,base.us
city_us_8837,Lake Junaluska,base.state_us_28,base.us
city_us_8838,Simpsonville,base.state_us_18,base.us
city_us_8839,Chattahoochee,base.state_us_10,base.us
city_us_8840,Genoa City,base.state_us_50,base.us
city_us_8841,Hilliard,base.state_us_10,base.us
city_us_8842,Lake Wynonah,base.state_us_39,base.us
city_us_8843,Winfield,base.state_us_49,base.us
city_us_8844,Cache,base.state_us_31,base.us
city_us_8845,Union,base.state_us_25,base.us
city_us_8846,Millen,base.state_us_11,base.us
city_us_8847,Huntsville,base.state_us_4,base.us
city_us_8848,Sisco Heights,base.state_us_48,base.us
city_us_8849,East Gaffney,base.state_us_41,base.us
city_us_8850,Villa Ridge,base.state_us_38,base.us
city_us_8851,Yadkinville,base.state_us_28,base.us
city_us_8852,Kalaeloa,base.state_us_12,base.us
city_us_8853,East Prairie,base.state_us_38,base.us
city_us_8854,Emma,base.state_us_28,base.us
city_us_8855,Baltimore,base.state_us_30,base.us
city_us_8856,Green Island,base.state_us_27,base.us
city_us_8857,Paddock Lake,base.state_us_50,base.us
city_us_8858,Timberville,base.state_us_47,base.us
city_us_8859,Bowmansville,base.state_us_39,base.us
city_us_8860,Millersburg,base.state_us_32,base.us
city_us_8861,Bean Station,base.state_us_43,base.us
city_us_8862,Wise,base.state_us_47,base.us
city_us_8863,Everson,base.state_us_48,base.us
city_us_8864,Hokendauqua,base.state_us_39,base.us
city_us_8865,Strawberry Plains,base.state_us_43,base.us
city_us_8866,Amery,base.state_us_50,base.us
city_us_8867,Ferrysburg,base.state_us_35,base.us
city_us_8868,Dade City North,base.state_us_10,base.us
city_us_8869,Oconto Falls,base.state_us_50,base.us
city_us_8870,Fobes Hill,base.state_us_48,base.us
city_us_8871,Newton,base.state_us_14,base.us
city_us_8872,Wilkshire Hills,base.state_us_30,base.us
city_us_8873,Haskell,base.state_us_44,base.us
city_us_8874,North Catasauqua,base.state_us_39,base.us
city_us_8875,Chimayo,base.state_us_26,base.us
city_us_8876,Youngwood,base.state_us_39,base.us
city_us_8877,Flemingsburg,base.state_us_18,base.us
city_us_8878,Harriman,base.state_us_27,base.us
city_us_8879,Kalama,base.state_us_48,base.us
city_us_8880,Cherry Valley,base.state_us_14,base.us
city_us_8881,Afton,base.state_us_36,base.us
city_us_8882,Fowlerville,base.state_us_35,base.us
city_us_8883,Summerset,base.state_us_42,base.us
city_us_8884,Kechi,base.state_us_17,base.us
city_us_8885,Elkton,base.state_us_47,base.us
city_us_8886,Williams Bay,base.state_us_50,base.us
city_us_8887,Lakeview,base.state_us_32,base.us
city_us_8888,Frostproof,base.state_us_10,base.us
city_us_8889,Borrego Springs,base.state_us_5,base.us
city_us_8890,Riverside,base.state_us_27,base.us
city_us_8891,Sublimity,base.state_us_32,base.us
city_us_8892,Versailles,base.state_us_30,base.us
city_us_8893,Bar Nunn,base.state_us_51,base.us
city_us_8894,Vienna,base.state_us_11,base.us
city_us_8895,Buckner,base.state_us_38,base.us
city_us_8896,Castle Point,base.state_us_38,base.us
city_us_8897,Millington,base.state_us_25,base.us
city_us_8898,Long Lake,base.state_us_14,base.us
city_us_8899,Wilton,base.state_us_16,base.us
city_us_8900,Union City,base.state_us_39,base.us
city_us_8901,Polkton,base.state_us_28,base.us
city_us_8902,Florida,base.state_us_27,base.us
city_us_8903,Great Neck Estates,base.state_us_27,base.us
city_us_8904,San Andreas,base.state_us_5,base.us
city_us_8905,Meadowood,base.state_us_39,base.us
city_us_8906,Whitehall,base.state_us_35,base.us
city_us_8907,Lakemore,base.state_us_30,base.us
city_us_8908,Bloomingdale,base.state_us_11,base.us
city_us_8909,Ava,base.state_us_38,base.us
city_us_8910,Sierra Ridge,base.state_us_6,base.us
city_us_8911,Belle Meade,base.state_us_43,base.us
city_us_8912,Crewe,base.state_us_47,base.us
city_us_8913,Madison,base.state_us_10,base.us
city_us_8914,Blackhawk,base.state_us_42,base.us
city_us_8915,Clinton,base.state_us_35,base.us
city_us_8916,Lake Delta,base.state_us_27,base.us
city_us_8917,Lakeland,base.state_us_11,base.us
city_us_8918,Roslyn,base.state_us_27,base.us
city_us_8919,Mount Gilead,base.state_us_30,base.us
city_us_8920,Homedale,base.state_us_13,base.us
city_us_8921,Richmond,base.state_us_45,base.us
city_us_8922,Clever,base.state_us_38,base.us
city_us_8923,Delavan Lake,base.state_us_50,base.us
city_us_8924,Shallowater,base.state_us_44,base.us
city_us_8925,Lake City,base.state_us_39,base.us
city_us_8926,Jones,base.state_us_31,base.us
city_us_8927,Medina,base.state_us_48,base.us
city_us_8928,Mohnton,base.state_us_39,base.us
city_us_8929,Ajo,base.state_us_3,base.us
city_us_8930,Columbus,base.state_us_17,base.us
city_us_8931,Sewanee,base.state_us_43,base.us
city_us_8932,Troy,base.state_us_28,base.us
city_us_8933,Pine Ridge,base.state_us_42,base.us
city_us_8934,Citrus City,base.state_us_44,base.us
city_us_8935,Philippi,base.state_us_49,base.us
city_us_8936,Gramercy,base.state_us_19,base.us
city_us_8937,Portageville,base.state_us_38,base.us
city_us_8938,Mamou,base.state_us_19,base.us
city_us_8939,Platteville,base.state_us_6,base.us
city_us_8940,Winchester,base.state_us_5,base.us
city_us_8941,Turley,base.state_us_31,base.us
city_us_8942,Lake City,base.state_us_11,base.us
city_us_8943,Lake Orion,base.state_us_35,base.us
city_us_8944,Lucedale,base.state_us_37,base.us
city_us_8945,River Bend,base.state_us_28,base.us
city_us_8946,Cumberland Center,base.state_us_20,base.us
city_us_8947,Dogtown,base.state_us_5,base.us
city_us_8948,Riverview,base.state_us_38,base.us
city_us_8949,Akron,base.state_us_27,base.us
city_us_8950,Hopelawn,base.state_us_25,base.us
city_us_8951,Meadow Oaks,base.state_us_10,base.us
city_us_8952,Greenfield,base.state_us_36,base.us
city_us_8953,Westminster,base.state_us_19,base.us
city_us_8954,Selbyville,base.state_us_8,base.us
city_us_8955,Swift Trail Junction,base.state_us_3,base.us
city_us_8956,Norwood,base.state_us_28,base.us
city_us_8957,Beechwood Trails,base.state_us_30,base.us
city_us_8958,Soperton,base.state_us_11,base.us
city_us_8959,Coalfield,base.state_us_43,base.us
city_us_8960,Winner,base.state_us_42,base.us
city_us_8961,Homestead,base.state_us_39,base.us
city_us_8962,Marion,base.state_us_18,base.us
city_us_8963,Woodlynne,base.state_us_25,base.us
city_us_8964,Grottoes,base.state_us_47,base.us
city_us_8965,Seven Fields,base.state_us_39,base.us
city_us_8966,Culloden,base.state_us_49,base.us
city_us_8967,Lawai,base.state_us_12,base.us
city_us_8968,Frisco,base.state_us_6,base.us
city_us_8969,Wendell,base.state_us_13,base.us
city_us_8970,Jay,base.state_us_31,base.us
city_us_8971,New Orleans Station,base.state_us_19,base.us
city_us_8972,Baiting Hollow,base.state_us_27,base.us
city_us_8973,McChord AFB,base.state_us_48,base.us
city_us_8974,Loudonville,base.state_us_30,base.us
city_us_8975,Hamilton,base.state_us_44,base.us
city_us_8976,Nixon,base.state_us_44,base.us
city_us_8977,Chester Heights,base.state_us_39,base.us
city_us_8978,Gosnell,base.state_us_4,base.us
city_us_8979,Calera,base.state_us_31,base.us
city_us_8980,Brandenburg,base.state_us_18,base.us
city_us_8981,Kurtistown,base.state_us_12,base.us
city_us_8982,Lake Arrowhead,base.state_us_20,base.us
city_us_8983,Haw River,base.state_us_28,base.us
city_us_8984,Bridgetown,base.state_us_37,base.us
city_us_8985,Taylor,base.state_us_1,base.us
city_us_8986,Indian Hills,base.state_us_18,base.us
city_us_8987,Eutaw,base.state_us_1,base.us
city_us_8988,Aspinwall,base.state_us_39,base.us
city_us_8989,Waverly,base.state_us_47,base.us
city_us_8990,Fayetteville,base.state_us_49,base.us
city_us_8991,East Dublin,base.state_us_11,base.us
city_us_8992,Harbor Bluffs,base.state_us_10,base.us
city_us_8993,West Monroe,base.state_us_35,base.us
city_us_8994,Buena Vista,base.state_us_6,base.us
city_us_8995,Chandler,base.state_us_31,base.us
city_us_8996,Cordaville,base.state_us_34,base.us
city_us_8997,Providence,base.state_us_18,base.us
city_us_8998,Womelsdorf,base.state_us_39,base.us
city_us_8999,Elgin,base.state_us_41,base.us
city_us_9000,Vails Gate,base.state_us_27,base.us
city_us_9001,Lula,base.state_us_11,base.us
city_us_9002,Wales,base.state_us_50,base.us
city_us_9003,Skidway Lake,base.state_us_35,base.us
city_us_9004,Madison,base.state_us_49,base.us
city_us_9005,Poteet,base.state_us_44,base.us
city_us_9006,Stamford,base.state_us_44,base.us
city_us_9007,Brighton,base.state_us_43,base.us
city_us_9008,Williston,base.state_us_41,base.us
city_us_9009,South Rosemary,base.state_us_28,base.us
city_us_9010,Pearisburg,base.state_us_47,base.us
city_us_9011,Onawa,base.state_us_16,base.us
city_us_9012,Victor,base.state_us_13,base.us
city_us_9013,Gibsonia,base.state_us_39,base.us
city_us_9014,Brazoria,base.state_us_44,base.us
city_us_9015,New Hope,base.state_us_1,base.us
city_us_9016,La Salle,base.state_us_6,base.us
city_us_9017,Keokea,base.state_us_12,base.us
city_us_9018,La Villa,base.state_us_44,base.us
city_us_9019,High Bridge,base.state_us_48,base.us
city_us_9020,Littleton Common,base.state_us_34,base.us
city_us_9021,Clarksville,base.state_us_44,base.us
city_us_9022,Mountain View,base.state_us_4,base.us
city_us_9023,Fairfield,base.state_us_44,base.us
city_us_9024,Valley Green,base.state_us_39,base.us
city_us_9025,Lake Belvedere Estates,base.state_us_10,base.us
city_us_9026,Rogers City,base.state_us_35,base.us
city_us_9027,Atkins,base.state_us_4,base.us
city_us_9028,Glenrock,base.state_us_51,base.us
city_us_9029,Lindsay,base.state_us_31,base.us
city_us_9030,Mountain Iron,base.state_us_36,base.us
city_us_9031,Hackberry,base.state_us_44,base.us
city_us_9032,Diamond,base.state_us_14,base.us
city_us_9033,Freemansburg,base.state_us_39,base.us
city_us_9034,Haverhill,base.state_us_10,base.us
city_us_9035,Bakerstown,base.state_us_39,base.us
city_us_9036,Bonny Doon,base.state_us_5,base.us
city_us_9037,George West,base.state_us_44,base.us
city_us_9038,Wimberley,base.state_us_44,base.us
city_us_9039,Libby,base.state_us_21,base.us
city_us_9040,Dakota City,base.state_us_22,base.us
city_us_9041,Braddock Heights,base.state_us_33,base.us
city_us_9042,Old Hill,base.state_us_7,base.us
city_us_9043,Hillsville,base.state_us_47,base.us
city_us_9044,El Paso,base.state_us_14,base.us
city_us_9045,Osage City,base.state_us_17,base.us
city_us_9046,Albany,base.state_us_15,base.us
city_us_9047,Mount Morris,base.state_us_14,base.us
city_us_9048,Anahola,base.state_us_12,base.us
city_us_9049,Bayfield,base.state_us_6,base.us
city_us_9050,Sonora,base.state_us_44,base.us
city_us_9051,Bushnell,base.state_us_14,base.us
city_us_9052,Ford City,base.state_us_39,base.us
city_us_9053,Zellwood,base.state_us_10,base.us
city_us_9054,Colwyn,base.state_us_39,base.us
city_us_9055,Juniper Canyon,base.state_us_32,base.us
city_us_9056,Wrightsville Beach,base.state_us_28,base.us
city_us_9057,Sutter,base.state_us_5,base.us
city_us_9058,Norco,base.state_us_19,base.us
city_us_9059,Pima,base.state_us_3,base.us
city_us_9060,Arcadia,base.state_us_41,base.us
city_us_9061,Springfield,base.state_us_18,base.us
city_us_9062,Moorefield,base.state_us_49,base.us
city_us_9063,New Bremen,base.state_us_30,base.us
city_us_9064,Weed,base.state_us_5,base.us
city_us_9065,Eatonville,base.state_us_48,base.us
city_us_9066,Graymoor-Devondale,base.state_us_18,base.us
city_us_9067,Cherryvale,base.state_us_41,base.us
city_us_9068,Mars Hill,base.state_us_28,base.us
city_us_9069,Fords Prairie,base.state_us_48,base.us
city_us_9070,Croom,base.state_us_33,base.us
city_us_9071,Ithaca,base.state_us_35,base.us
city_us_9072,Voorheesville,base.state_us_27,base.us
city_us_9073,Taft,base.state_us_44,base.us
city_us_9074,Manistique,base.state_us_35,base.us
city_us_9075,Saylorville,base.state_us_16,base.us
city_us_9076,Warren AFB,base.state_us_51,base.us
city_us_9077,Lake Helen,base.state_us_10,base.us
city_us_9078,Albion,base.state_us_15,base.us
city_us_9079,Park View,base.state_us_16,base.us
city_us_9080,Stockton University,base.state_us_25,base.us
city_us_9081,Quarryville,base.state_us_39,base.us
city_us_9082,K. I. Sawyer,base.state_us_35,base.us
city_us_9083,Norway,base.state_us_35,base.us
city_us_9084,Caledonia,base.state_us_36,base.us
city_us_9085,Mondovi,base.state_us_50,base.us
city_us_9086,Pembroke,base.state_us_28,base.us
city_us_9087,Dodge Center,base.state_us_36,base.us
city_us_9088,New Palestine,base.state_us_15,base.us
city_us_9089,Inwood,base.state_us_49,base.us
city_us_9090,Lakeside Park,base.state_us_18,base.us
city_us_9091,Sibley,base.state_us_16,base.us
city_us_9092,Statham,base.state_us_11,base.us
city_us_9093,East Norwich,base.state_us_27,base.us
city_us_9094,Edneyville,base.state_us_28,base.us
city_us_9095,Wilburton,base.state_us_31,base.us
city_us_9096,Huntingtown,base.state_us_33,base.us
city_us_9097,Fiskdale,base.state_us_34,base.us
city_us_9098,Almont,base.state_us_35,base.us
city_us_9099,Lake Success,base.state_us_27,base.us
city_us_9100,Clayton,base.state_us_26,base.us
city_us_9101,Big Sky,base.state_us_21,base.us
city_us_9102,Bellows Falls,base.state_us_46,base.us
city_us_9103,Greenville,base.state_us_8,base.us
city_us_9104,Donalsonville,base.state_us_11,base.us
city_us_9105,Crownpoint,base.state_us_26,base.us
city_us_9106,Ross,base.state_us_30,base.us
city_us_9107,Petersburg,base.state_us_49,base.us
city_us_9108,St. Helen,base.state_us_35,base.us
city_us_9109,Davis,base.state_us_31,base.us
city_us_9110,South Hutchinson,base.state_us_17,base.us
city_us_9111,Marietta,base.state_us_31,base.us
city_us_9112,Kewaunee,base.state_us_50,base.us
city_us_9113,Uvalde Estates,base.state_us_44,base.us
city_us_9114,Bicknell,base.state_us_15,base.us
city_us_9115,Sage,base.state_us_5,base.us
city_us_9116,Federalsburg,base.state_us_33,base.us
city_us_9117,Emmitsburg,base.state_us_33,base.us
city_us_9118,Montgomery City,base.state_us_38,base.us
city_us_9119,West Brattleboro,base.state_us_46,base.us
city_us_9120,White Mountain Lake,base.state_us_3,base.us
city_us_9121,North Pole,base.state_us_2,base.us
city_us_9122,Fairfield Harbour,base.state_us_28,base.us
city_us_9123,Moline Acres,base.state_us_38,base.us
city_us_9124,Cape May,base.state_us_25,base.us
city_us_9125,Fairfax,base.state_us_16,base.us
city_us_9126,Rancho Viejo,base.state_us_44,base.us
city_us_9127,Bath,base.state_us_39,base.us
city_us_9128,Poplarville,base.state_us_37,base.us
city_us_9129,Delta,base.state_us_30,base.us
city_us_9130,Marengo,base.state_us_16,base.us
city_us_9131,Sharpes,base.state_us_10,base.us
city_us_9132,Chappaqua,base.state_us_27,base.us
city_us_9133,Follansbee,base.state_us_49,base.us
city_us_9134,Shady Shores,base.state_us_44,base.us
city_us_9135,Quail Ridge,base.state_us_10,base.us
city_us_9136,Lena,base.state_us_14,base.us
city_us_9137,Towanda,base.state_us_39,base.us
city_us_9138,Premont,base.state_us_44,base.us
city_us_9139,Burley,base.state_us_48,base.us
city_us_9140,Hartley,base.state_us_5,base.us
city_us_9141,Longtown,base.state_us_31,base.us
city_us_9142,La Paloma,base.state_us_44,base.us
city_us_9143,Narragansett Pier,base.state_us_40,base.us
city_us_9144,Beechwood,base.state_us_35,base.us
city_us_9145,Reed Creek,base.state_us_11,base.us
city_us_9146,Manchester,base.state_us_39,base.us
city_us_9147,Cottonwood,base.state_us_5,base.us
city_us_9148,Naples,base.state_us_45,base.us
city_us_9149,Holly Hills,base.state_us_6,base.us
city_us_9150,Verona,base.state_us_37,base.us
city_us_9151,Owensville,base.state_us_38,base.us
city_us_9152,Clarion,base.state_us_16,base.us
city_us_9153,Colfax,base.state_us_48,base.us
city_us_9154,Kingston Springs,base.state_us_43,base.us
city_us_9155,Goldstream,base.state_us_2,base.us
city_us_9156,West Simsbury,base.state_us_7,base.us
city_us_9157,Newmanstown,base.state_us_39,base.us
city_us_9158,Albany,base.state_us_36,base.us
city_us_9159,Paramount-Long Meadow,base.state_us_33,base.us
city_us_9160,McLeansboro,base.state_us_14,base.us
city_us_9161,Knob Noster,base.state_us_38,base.us
city_us_9162,Harveys Lake,base.state_us_39,base.us
city_us_9163,Munsey Park,base.state_us_27,base.us
city_us_9164,Hamburg,base.state_us_4,base.us
city_us_9165,Turner,base.state_us_32,base.us
city_us_9166,Grundy Center,base.state_us_16,base.us
city_us_9167,Cutchogue,base.state_us_27,base.us
city_us_9168,Bon Secour,base.state_us_1,base.us
city_us_9169,Fayette,base.state_us_38,base.us
city_us_9170,Arcanum,base.state_us_30,base.us
city_us_9171,Tainter Lake,base.state_us_50,base.us
city_us_9172,Weedpatch,base.state_us_5,base.us
city_us_9173,Spring Lake,base.state_us_25,base.us
city_us_9174,Seymour,base.state_us_44,base.us
city_us_9175,Irvine,base.state_us_18,base.us
city_us_9176,Ferris,base.state_us_44,base.us
city_us_9177,Osceola,base.state_us_50,base.us
city_us_9178,North Yelm,base.state_us_48,base.us
city_us_9179,Licking,base.state_us_38,base.us
city_us_9180,Madrid,base.state_us_16,base.us
city_us_9181,West Grove,base.state_us_39,base.us
city_us_9182,Savanna,base.state_us_14,base.us
city_us_9183,Lagrange,base.state_us_15,base.us
city_us_9184,Eddyville,base.state_us_18,base.us
city_us_9185,Centreville,base.state_us_1,base.us
city_us_9186,Philipsburg,base.state_us_39,base.us
city_us_9187,Lake Cassidy,base.state_us_48,base.us
city_us_9188,Pennington,base.state_us_25,base.us
city_us_9189,Burlington,base.state_us_30,base.us
city_us_9190,New Tazewell,base.state_us_43,base.us
city_us_9191,Union,base.state_us_37,base.us
city_us_9192,Greensboro,base.state_us_33,base.us
city_us_9193,Hurlburt Field,base.state_us_10,base.us
city_us_9194,Lincoln Beach,base.state_us_32,base.us
city_us_9195,Carthage,base.state_us_28,base.us
city_us_9196,One Loudoun,base.state_us_47,base.us
city_us_9197,Walworth,base.state_us_50,base.us
city_us_9198,Sleepy Hollow,base.state_us_5,base.us
city_us_9199,Eufaula,base.state_us_31,base.us
city_us_9200,Pemberton Heights,base.state_us_25,base.us
city_us_9201,Choccolocco,base.state_us_1,base.us
city_us_9202,Mangum,base.state_us_31,base.us
city_us_9203,Jacksboro,base.state_us_43,base.us
city_us_9204,Honeoye Falls,base.state_us_27,base.us
city_us_9205,Summit,base.state_us_37,base.us
city_us_9206,Barnesville,base.state_us_36,base.us
city_us_9207,Milton,base.state_us_49,base.us
city_us_9208,Rossmoor,base.state_us_25,base.us
city_us_9209,Pine Lawn,base.state_us_38,base.us
city_us_9210,Inverness,base.state_us_6,base.us
city_us_9211,Seagraves,base.state_us_44,base.us
city_us_9212,Weimar,base.state_us_44,base.us
city_us_9213,Keego Harbor,base.state_us_35,base.us
city_us_9214,Cokato,base.state_us_36,base.us
city_us_9215,Maugansville,base.state_us_33,base.us
city_us_9216,Heritage Lake,base.state_us_15,base.us
city_us_9217,Marietta,base.state_us_39,base.us
city_us_9218,Hallam,base.state_us_39,base.us
city_us_9219,New Cordell,base.state_us_31,base.us
city_us_9220,Wernersville,base.state_us_39,base.us
city_us_9221,Seward,base.state_us_2,base.us
city_us_9222,Rothsville,base.state_us_39,base.us
city_us_9223,Filer,base.state_us_13,base.us
city_us_9224,Stepping Stone,base.state_us_6,base.us
city_us_9225,Polk City,base.state_us_10,base.us
city_us_9226,White River Junction,base.state_us_46,base.us
city_us_9227,Plainsboro Center,base.state_us_25,base.us
city_us_9228,Windsor,base.state_us_47,base.us
city_us_9229,St. Clair,base.state_us_39,base.us
city_us_9230,Galena,base.state_us_17,base.us
city_us_9231,Lodi,base.state_us_30,base.us
city_us_9232,Honaunau-Napoopoo,base.state_us_12,base.us
city_us_9233,Riverton,base.state_us_25,base.us
city_us_9234,Dayton,base.state_us_48,base.us
city_us_9235,Lockport,base.state_us_19,base.us
city_us_9236,New Madrid,base.state_us_38,base.us
city_us_9237,Bonifay,base.state_us_10,base.us
city_us_9238,McCormick,base.state_us_41,base.us
city_us_9239,Centerville,base.state_us_15,base.us
city_us_9240,Erwinville,base.state_us_19,base.us
city_us_9241,Morton,base.state_us_39,base.us
city_us_9242,Eglin AFB,base.state_us_10,base.us
city_us_9243,Kulpmont,base.state_us_39,base.us
city_us_9244,Chatfield,base.state_us_36,base.us
city_us_9245,Rising Sun,base.state_us_33,base.us
city_us_9246,Riverdale,base.state_us_5,base.us
city_us_9247,Evansville,base.state_us_51,base.us
city_us_9248,Lincoln,base.state_us_4,base.us
city_us_9249,Edcouch,base.state_us_44,base.us
city_us_9250,Middlefield,base.state_us_30,base.us
city_us_9251,Olga,base.state_us_10,base.us
city_us_9252,Springfield,base.state_us_11,base.us
city_us_9253,Abbeville,base.state_us_11,base.us
city_us_9254,Monterey,base.state_us_43,base.us
city_us_9255,North Crossett,base.state_us_4,base.us
city_us_9256,Thomaston,base.state_us_27,base.us
city_us_9257,North Kingsville,base.state_us_30,base.us
city_us_9258,Ridgeway,base.state_us_2,base.us
city_us_9259,Stroud,base.state_us_31,base.us
city_us_9260,Pleasant Valley,base.state_us_38,base.us
city_us_9261,Santa Claus,base.state_us_15,base.us
city_us_9262,Iona,base.state_us_13,base.us
city_us_9263,Eagle Point,base.state_us_1,base.us
city_us_9264,Fennimore,base.state_us_50,base.us
city_us_9265,Butler,base.state_us_15,base.us
city_us_9266,South Nyack,base.state_us_27,base.us
city_us_9267,Keasbey,base.state_us_25,base.us
city_us_9268,Fayetteville,base.state_us_39,base.us
city_us_9269,De Leon Springs,base.state_us_10,base.us
city_us_9270,Goldsby,base.state_us_31,base.us
city_us_9271,University Park,base.state_us_26,base.us
city_us_9272,Hillsboro,base.state_us_17,base.us
city_us_9273,Brogden,base.state_us_28,base.us
city_us_9274,Aromas,base.state_us_5,base.us
city_us_9275,Panhandle,base.state_us_44,base.us
city_us_9276,Warsaw,base.state_us_28,base.us
city_us_9277,Hamilton,base.state_us_14,base.us
city_us_9278,Belmont,base.state_us_39,base.us
city_us_9279,Jefferson,base.state_us_33,base.us
city_us_9280,Santa Rosa,base.state_us_26,base.us
city_us_9281,Pepperdine University,base.state_us_5,base.us
city_us_9282,Paden City,base.state_us_49,base.us
city_us_9283,Piedmont,base.state_us_38,base.us
city_us_9284,Hawthorne,base.state_us_23,base.us
city_us_9285,Homer,base.state_us_19,base.us
city_us_9286,Denver,base.state_us_28,base.us
city_us_9287,Romoland,base.state_us_5,base.us
city_us_9288,Tipton,base.state_us_38,base.us
city_us_9289,Imperial,base.state_us_39,base.us
city_us_9290,Burns,base.state_us_32,base.us
city_us_9291,Morgantown,base.state_us_18,base.us
city_us_9292,Lineville,base.state_us_1,base.us
city_us_9293,Canton,base.state_us_38,base.us
city_us_9294,New Richmond,base.state_us_30,base.us
city_us_9295,West Dennis,base.state_us_34,base.us
city_us_9296,Roseau,base.state_us_36,base.us
city_us_9297,Forsyth,base.state_us_38,base.us
city_us_9298,Lake Heritage,base.state_us_39,base.us
city_us_9299,Angwin,base.state_us_5,base.us
city_us_9300,Highlands,base.state_us_5,base.us
city_us_9301,Norton,base.state_us_17,base.us
city_us_9302,Balcones Heights,base.state_us_44,base.us
city_us_9303,Hallettsville,base.state_us_44,base.us
city_us_9304,Lake Kiowa,base.state_us_44,base.us
city_us_9305,Luverne,base.state_us_1,base.us
city_us_9306,Refugio,base.state_us_44,base.us
city_us_9307,Townsend,base.state_us_8,base.us
city_us_9308,North Seekonk,base.state_us_34,base.us
city_us_9309,Pageland,base.state_us_41,base.us
city_us_9310,Arcola,base.state_us_14,base.us
city_us_9311,Essex Village,base.state_us_7,base.us
city_us_9312,Arcadia,base.state_us_19,base.us
city_us_9313,Heyworth,base.state_us_14,base.us
city_us_9314,Hampton,base.state_us_41,base.us
city_us_9315,The Plains,base.state_us_30,base.us
city_us_9316,Whetstone,base.state_us_3,base.us
city_us_9317,Mohave Valley,base.state_us_3,base.us
city_us_9318,Hypoluxo,base.state_us_10,base.us
city_us_9319,Venetian Village,base.state_us_14,base.us
city_us_9320,Pajaro,base.state_us_5,base.us
city_us_9321,Thermopolis,base.state_us_51,base.us
city_us_9322,Bayview,base.state_us_5,base.us
city_us_9323,Merrimac,base.state_us_47,base.us
city_us_9324,Frazier Park,base.state_us_5,base.us
city_us_9325,Dora,base.state_us_1,base.us
city_us_9326,Vassar,base.state_us_35,base.us
city_us_9327,East Newark,base.state_us_25,base.us
city_us_9328,Rose Hills,base.state_us_5,base.us
city_us_9329,Sunray,base.state_us_44,base.us
city_us_9330,Bay Pines,base.state_us_10,base.us
city_us_9331,Graceville,base.state_us_10,base.us
city_us_9332,Montana City,base.state_us_21,base.us
