id,code,name,account_type,reconcile,chart_template_id/id,tag_ids/id
do_niif_52011100,61011100,Prestaciones Laborales (Preaviso y Cesantia),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201"
do_niif_52011200,61011200,Incentivos,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201"
do_niif_52011300,61011300,Horas Extras,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201"
do_niif_52011400,61011400,Uniformes,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201"
do_niif_52011500,61011500,Otros Gastos de Personal,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201"
do_niif_52010102,61010102,Contribución a la Administradora de Fondos de Pensiones (AFP),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520101"
do_niif_52010103,61010103,Contribución al Seguro Riesgo Laboral (SRL),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520101"
do_niif_52010104,61010104,Contribución al Seguro Familiar de Salud (SFS),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520101"
do_niif_52010201,61010201,Contribución a la Administradora de Riesgos de Salud (ARS),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520102"
do_niif_52010202,61010202,Contribución a Seguros del Personal,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520102"
do_niif_52010203,61010203,Contribución a Planes Complementarios de Salud,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520102"
do_niif_52010204,61010204,Contribución Seguros de Vida,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520102"
do_niif_52010205,61010205,Contribución al INFOTEP,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5201,account_tag_520102"
do_niif_52020100,61020100,Energía Eléctrica,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020200,61020200,Comunicaciones,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020300,61020300,Suministros de Oficina (Papelería y útiles),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020400,61020400,Útiles de Aseo y Limpieza,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020500,61020500,Agua y Basura,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020600,61020600,Seguro de Edificio y Locales,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020700,61020700,Combustibles y Lubricantes,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020800,61020800,Alquileres / Arrendamientos,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52020900,61020900,Franquicias,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52021000,61021000,Eventos,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52021100,61021100,Seguros,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52021200,61021200,Servicios de Mensajería,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52021300,61021300,Flete y Carga,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52021400,61021400,Cuotas y Suscripciones,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52021500,61021500,Alojamiento en Hoteles,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5202"
do_niif_52030101,61030101,Legales (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030102,61030102,Contabilidad y Auditoría (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030103,61030103,Tecnología (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030104,61030104,Mantenimientos de Planta (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030105,61030105,Mantenimientos de Local (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030106,61030106,Mantenimientos Mobiliarios y Equipos (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030107,61030107,Asesorías (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030108,61030108,Fumigaciones (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030109,61030109,Copias y Escaneos (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030110,61030110,Servicios de Vigilancia (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030111,61030111,Otros Servicios Profesionales (P. Física),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520301"
do_niif_52030201,61030201,Legales (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030202,61030202,Contabilidad y Auditoría (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030203,61030203,Tecnología (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030204,61030204,Mantenimiento de Planta (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030205,61030205,Mantenimiento del Local (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030206,61030206,Mantenimiento Mobiliario y Equipos (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030207,61030207,Asesorías (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030208,61030208,Fumigaciones (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030209,61030209,Copias y Escaneos (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030210,61030210,Servicios de Vigilancia (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030211,61030211,Otros Servicios Profesionales  (P. Jurídica),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520302"
do_niif_52030301,61030301,Honorarios por Servicios del Exterior - Relacionadas,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520303"
do_niif_52030302,61030302,Honorarios por Servicios del Exterior - Terceros,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5203,account_tag_520303"
do_niif_52040100,61040100,Gastos por Depreciación de Edificios,expense_depreciation,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5204"
do_niif_52040200,61040200,Gastos por Depreciación de Equipo de Transporte,expense_depreciation,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5204"
do_niif_52040300,61040300,Gastos por Depreciación de Mobiliario y Equipos,expense_depreciation,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5204"
do_niif_52040400,61040400,Gastos por Depreciación de Maquinaria,expense_depreciation,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5204"
do_niif_52040500,61040500,Gastos por Depreciación de Herramientas,expense_depreciation,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5204"
do_niif_52040600,61040600,Gastos por Depreciación de Instalaciones,expense_depreciation,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5204"
do_niif_52050100,61050100,Gastos por Reparación de Edificios,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5205"
do_niif_52050200,61050200,Gastos por Reparación de Equipo de Transporte,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5205"
do_niif_52050300,61050300,Gastos por Reparación de Mobiliario y Equipos,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5205"
do_niif_52050400,61050400,Gastos por Reparación de Maquinaria,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5205"
do_niif_52050500,61050500,Gastos por Reparación de Herramientas,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5205"
do_niif_52050600,61050600,Gastos por Reparación de Instalaciones,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5205"
do_niif_52060100,61060100,Relaciones Públicas,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5206"
do_niif_52060200,61060200,Publicidad,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5206"
do_niif_52060300,61060300,Gastos de Viajes y Representación,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5206"
do_niif_52060400,61060400,Donaciones,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5206"
do_niif_52060500,61060500,Donaciones a ProIndustria (Ley 392-07),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5206"
do_niif_52060600,61060600,Promociones,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5206"
do_niif_52060700,61060700,Gastos en Restaurantes,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5206"
do_niif_52070100,61070100,Gastos por Préstamos Financieros,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070200,61070200,Retención por Cheques o Transferencias Electrónicas (0.15%),expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070300,61070300,Intereses Bancarios,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070400,61070400,Comisiones Bancarias,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070500,61070500,Comisiones de Tarjeta de Crédito,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070600,61070600,Cargos Bancarios,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070700,61070700,Seguro sobre Préstamos Bancarios,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070800,61070800,Pérdidas por Diferencia Cambiaria,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52070900,61070900,Otro Gastos Financieros,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5207"
do_niif_52080100,61080100,Pérdidas por Faltante en Caja,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080200,61080200,Pérdidas por Ventas de Activos Fijos,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080300,61080300,Pérdidas por Cuentas Incobrables,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080400,61080400,Gastos por ISR,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080500,61080500,Impuestos a los Activos,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080600,61080600,Gastos por Penalidades/Recargos de DGII,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080700,61080700,Gastos por Penalidades/Recargos de TSS,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080800,61080800,Gastos sin Comprobantes,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52080900,61080900,Gastos No Deducibles,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_52081000,61081000,Gastos por Impuestos,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_61010100,71010100,Ganancias o Pérdidas,equity_unaffected,FALSE,do_chart_template,"account_tag_7,account_tag_61,account_tag_6101"
do_niif_99900003,99900003,Cash Discount Loss,expense,FALSE,do_chart_template,"account_tag_6,account_tag_52,account_tag_5208"
do_niif_99900004,99900004,Cash Discount Gain,income_other,FALSE,do_chart_template,"account_tag_4,account_tag_42,account_tag_4204"
