id,code,name,user_type_id/id,reconcile,chart_template_id/id
gov_central_210302000100080001,210302000100080001,SERVICIOS ESPECIALES DE MANTENIMIENTO Y REPARACIÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080002,210302000100080002,MANTENIMIENTO Y REPARACIÓN DE OBRAS CIVILES EN INSTALACIONES VARIAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080003,210302000100080003,MANTENIMIENTO Y REPARACIÓN DE MUEBLES Y EQUIPOS DE OFICINA DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080004,210302000100080004,MANTENIMIENTO Y REPARACIÓN DE EQUIPO PARA COMPUTACIÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080005,210302000100080005,MANTENIMIENTO Y REPARACIÓN DE EQUIPO EDUCACIONAL DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080006,210302000100080006,MANTENIMIENTO Y REPARACIÓN DE EQUIPOS SANITARIOS Y DE LABORATORIO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080007,210302000100080007,MANTENIMIENTO Y REPARACIÓN DE EQUIPO DE COMUNICACIÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080008,210302000100080008,"MANTENIMIENTO Y REPARACIÓN DE EQUIPOS DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080009,210302000100080009,"SERVICIOS DE MANTENIMIENTO, DESMONTE E INSTALACIÓN PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080010,210302000100080010,Mantenimiento y reparación de equipos de producción de proveedores directos internos a pagar c/p,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100080011,210302000100080011,"OTROS SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE MAQUINARIA Y EQUIPOS, NO IDENTIFICADOS EN LOS CONCEPTOS ANTERIORES E PROVEEDORES DIRECTOS INTERNOS A",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090001,210302000100090001,GASTOS JUDICIALES A PAGAR DE PROVEEDORES DIRECTOS INTERNOS A CORTO PLAZO,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090002,210302000100090002,AUDITORIAS Y ESTUDIOS FINANCIEROS A PAGAR DE PROVEEDORES DIRECTOS INTERNOS A CORTO PLAZO,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090003,210302000100090003,SERVICIOS FUNERARIOS Y GASTOS CONEXOS A PAGAR DE PROVEEDORES DIRECTOS INTERNOS A CORTO PLAZO,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090004,210302000100090004,SERVICIOS TECNICOS Y PROFESIONALES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR CORTO PLAZO,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090005,210302000100090005,"IMPUESTOS, DERECHOS Y TASAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR CORTO PLAZO",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090006,210302000100090006,EVENTOS GENERALES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090007,210302000100090007,FESTIVIDADES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090008,210302000100090008,ACTUACIONES DEPORTIVAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090009,210302000100090009,ACTUACIONES ARTÍSTICAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090010,210302000100090010,PREMIOS DE BILLETES Y QUINIELAS DE LA LOTERÍA NACIONAL DE PROVEEDORES DIRECTOS INTERNOS APAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090011,210302000100090011,GASTOS POR INDEMNIZACIONES Y COMPENSACIONES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090012,210302000100090012,GASTOS OPERATIVOS DE INSTITUCIONES EMPRESARIALES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090013,210302000100090013,OTROS INTERESES DEVENGADOS INTERNOS POR EJECUCIÓN DE UN AVAL A PAGAR A CORTO PLAZO,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090014,210302000100090014,OTROS GASTOS OPERATIVOS POR EJECUCIÓN DE GARANTÍA DE EMPLEADOS DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090015,210302000100090015,OTRAS CONTRATACIONES DE SERVICIOS POR PAGAR,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090016,210302000100090016,SERVICIOS DE ALIMENTACIÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090017,210302000100090017,SERVICIOS DE ALIMENTACIÓN ESCOLAR PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090018,210302000100090018,SERVICIOS DE GRABACIÓN Y TRANSMISIÓN DE JORNADAS ACADÉMICAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100090019,210302000100090019,SERVICIOS DE CATERING PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100100001,210302000100100001,ALIMENTOS Y BEBIDAS PARA PERSONAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100100002,210302000100100002,DESAYUNO ESCOLAR DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100100003,210302000100100003,ALIMENTOS PARA ANIMALES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100100004,210302000100100004,PRODUCTOS PECUARIOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100100005,210302000100100005,PRODUCTOS AGRÍCOLAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100100006,210302000100100006,PRODUCTOS FORESTALES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100100007,210302000100100007,"MADERA, CORCHO Y SUS MANUFACTURAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100110001,210302000100110001,HILADOS Y TELAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100110002,210302000100110002,ACABADOS TEXTILES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100110003,210302000100110003,PRENDAS DE VESTIR DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100110004,210302000100110004,CALZADOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100120001,210302000100120001,PAPEL DE ESCRITORIO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100120002,210302000100120002,PRODUCTOS DE PAPEL Y CARTÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100120003,210302000100120003,PRODUCTOS DE ARTES GRÁFICAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100120004,210302000100120004,"LIBROS, REVISTAS Y PERIÓDICOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100120005,210302000100120005,TEXTOS DE ENSEÑANZA DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100120006,210302000100120006,ESPECIES TIMBRADOS Y VALORADAS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130001,210302000100130001,PRODUCTOS MEDICINALES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130002,210302000100130002,PRODUCTOS VETERINARIOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130003,210302000100130003,GASOLINA DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130004,210302000100130004,GASOIL DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130005,210302000100130005,KEROSENO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130006,210302000100130006,GAS GLP DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130007,210302000100130007,ACEITES Y GRASAS DE PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130008,210302000100130008,LUBRICANTES DE  PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130009,210302000100130009,GAS NATURAL DE  PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130010,210302000100130010,PRODUCTOS EXPLOSIVOS Y PIROTECNIA  DE PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130011,210302000100130011,PRODUCTOS FOTOQUÍMICOS DE  PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130012,210302000100130012,PRODUCTOS QUÍMICOS DE USO PERSONAL  DE PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130013,210302000100130013,ABONOS Y FERTILIZANTES DE PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130014,210302000100130014,"INSECTICIDAS, FUMIGANTES Y OTROS  DE PROVEEDORES DIRECTOS INTERNOS A  PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130015,210302000100130015,"PINTURAS, LACAS, BARNICES, DILUYENTES Y ABSORBENTES PARA PINTURAS  DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130016,210302000100130016,Productos químicos para saneamiento de las aguas DE PROVEEDORES DIRECTOS INTERNOS A PAGAR  C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130017,210302000100130017,OTROS PRODUCTOS QUÍMICOS Y CONEXOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100130018,210302000100130018,OTROS COMBUSTIBLES POR PAGAR,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100140001,210302000100140001,CUEROS Y PIELES DE PROVEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100140002,210302000100140002,ARTÍCULOS DE CUERO DE PROVEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100140003,210302000100140003,LLANTAS Y NEUMÁTICOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100140004,210302000100140004,ARTÍCULOS DE CAUCHO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100140005,210302000100140005,ARTÍCULOS DE PLASTICO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150001,210302000100150001,PRODUCTOS DE CEMENTO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150002,210302000100150002,PRODUCTOS DE CAL DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150003,210302000100150003,PRODUCTOS DE ASBESTOS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150004,210302000100150004,PRODUCTOS DE YESO DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150005,210302000100150005,PRODUCTOS DE ARCILLA Y DERIVADOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150006,210302000100150006,PRODUCTOS DE VIDRIO DE PROVEEDORES DIRECTOS  INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150007,210302000100150007,PRODUCTOS DE LOZA DE  PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150008,210302000100150008,PRODUCTOS DE ACELANA DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150009,210302000100150009,PRODUCTOS FERROSOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150010,210302000100150010,PRODUCTOS NO FERROSOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150011,210302000100150011,ESTRUCTURAS METÁLICAS ACABADAS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150012,210302000100150012,HERRAMIENTAS MENORES DE PROVEEDORES INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150013,210302000100150013,PRODUCTOS DE HOJALATA DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150014,210302000100150014,ACCESORIOS DE METAL DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150015,210302000100150015,MINERALES METALÍFEROS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150016,210302000100150016,PETRÓLEO CRUDO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150017,210302000100150017,CARBÓN MINERAL  DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150018,210302000100150018,"PIEDRA, ARCILLA Y ARENA DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150019,210302000100150019,PRODUCTOS AISLANTES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150020,210302000100150020,PRODUCTOS ABRASIVOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150021,210302000100150021,OTROS MINERALES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100150022,210302000100150022,OTROS PRODUCTOS METALICOS DE DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100159999,210302000100159999,OTROS PRODUCTOS MINERALES NO METÁLICOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160001,210302000100160001,MATERIAL PARA LIMPIEZA DE  PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160002,210302000100160002,"UTILES DE ESCRITORIO, OFICINA INFORMÁTICA Y DE ENSEÑANZA DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160003,210302000100160003,UTILES MENORES MÉDICO QUIRURGICOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160004,210302000100160004,UTILES DESTINADOS A ACTIVIDADES DEPORTIVAS Y RECREATIVAS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160005,210302000100160005,UTILES DE COCINA Y COMEDOR DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160006,210302000100160006,PRODUCTOS ELÉCTRICOS Y AFINES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160007,210302000100160007,PRODUCTOS Y ÚTILES VETERINARIOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160008,210302000100160008,REPUESTOS Y ACCESORIOS MENORES DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160009,210302000100160009,ÚTILES ESCOLARES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160010,210302000100160010,PRODUCTOS Y ÚTILES DE DEFENSA Y SEGURIDAD DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100160011,210302000100160011,ÚTILES Y MATERIALES DE LIMPIEZA E HIGIENE PERSONAL  DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100169999,210302000100169999,OTROS PRODUCTOS Y UTILES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100170001,210302000100170001,MAQUINARIA Y EQUIPO AGROPECUARIO DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100170002,210302000100170002,MAQUINARIA Y EQUIPO INDUSTRIAL DE  PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100170003,210302000100170003,MAQUINARIA Y EQUIPO DE CONSTRUCCIÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100170004,210302000100170004,"SISTEMAS DE AIRE ACONDICIONADO, CALEFACCIÓN Y REFRIGERACIÓN INDUSTRIAL Y COMERCIAL DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100170005,210302000100170005,"EQUIPO DE GENERACIÓN ELÉCTRICA, APARATOS Y ACCESORIOS ELÉCTRICOS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P",account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100170006,210302000100170006,MAQUINARIA Y EQUIPO PARA EL TRATAMIENTO Y SUMINISTRO DE AGUA DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100170999,210302000100170999,OTRAS MAQUINARIAS Y EQUIPOS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100180001,210302000100180001,EQUIPOS Y APARATOS AUDIOVISUALES DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100180002,210302000100180002,APARATOS DEATIVOS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100180003,210302000100180003,CÁMARAS FOTOGRÁFICAS Y DE VIDEO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100180999,210302000100180999,OTROS MOBILIARIOS Y EQUIPOS EDUCACIONALES Y RECREATIVOS DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190001,210302000100190001,AUTOMÓVILES Y CAMIONES DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190002,210302000100190002,CARROCERÍAS Y REMOLQUES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190003,210302000100190003,EQUIPOS AERONAÚTICO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190004,210302000100190004,EQUIPOS FERROVIARIO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190005,210302000100190005,EMBARCACIONES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190006,210302000100190006,EQUIPOS DE TRACCIÓN DE PROVEEDORES DIRECTOS INTERNOS  A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190007,210302000100190007,EQUIPOS DE ELEVACIÓN DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100190999,210302000100190999,OTROS EQUIPOS DE TRANSPORTE DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_21030200010020,21030200010020,EQUIPOS DE COMPUTACION A PAGAR CORTO PLAZO,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100210001,210302000100210001,EQUIPOS MÉDICOS Y DE LABORATORIO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100210002,210302000100210002,INSTRUMENTAL MÉDICO Y DE LABORATORIO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100210003,210302000100210003,EQUIPOS VETERINARIOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100220001,210302000100220001,EQUIPOS METEOROLÓGICOS Y SISMOLÓGICOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100220002,210302000100220002,EQUIPO DE TELECOMUNICACIONES Y SEÑALAMIENTO DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100230001,210302000100230001,MUEBLES DE OFICINA Y ESTANTERÍA DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100230002,210302000100230002,ELECTRODOMÉSTICOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100230999,210302000100230999,OTROS MOBILIARIOS Y EQUIPOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_21030200010024,21030200010024,HERRAMIENTAS Y REPUESTOS MAYORES A PAGAR CORTO PLAZO,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100250001,210302000100250001,EQUIPOS DE DEFENSA DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100250002,210302000100250002,EQUIPOS DE SEGURIDAD DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100260001,210302000100260001,BOVINOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100260002,210302000100260002,PORCINOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100260003,210302000100260003,AVES DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
gov_central_210302000100260004,210302000100260004,OVINOS Y CAPRINOS DE PROVEEDORES DIRECTOS INTERNOS A PAGAR C/P,account.data_account_type_payable,TRUE,gov_central_chart_template
