"id","code","name","account_type","tag_ids","reconcile","name@nb_NO"
"chart2716","2716","Input VAT - import of goods, medium rate","liability_current","","False","Inngående merverdiavgift - innførsel av varer, middels sats"
"chart2717","2717","Input VAT - domestic purchase of goods and services with reversed VAT liability, high rate","liability_current","","False","Inngående merverdiavgift - innenlands kjøp av varer og tjenester med omvendt avgiftsplikt, høy sats"
"chart2718","2718","Input VAT purchase of services from abroad, low rate","liability_current","","False","Inngående merverdiavgift ved kjøp av tjenester fra utlandet, lav sats"
"chart2740","2740","Settlement account for VAT","liability_current","","False","Oppgjørskonto merverdiavgift"
"chart2770","2770","Unpaid employers national insurance contributions","liability_current","","False","Skyldig arbeidsgiveravgift"
"chart2771","2771","Paid employers national insurance contributions","liability_current","","False","Betalt arbeidsgiveravgift"
"chart2772","2772","Unpaid finance tax payroll","liability_current","","False","Skyldig finansskatt av lønn"
"chart2773","2773","Paid finance tax payroll","liability_current","","False","Betalt finansskatt av lønn"
"chart2780","2780","Accrued employers national insurance contributions on accrued wages and salaries","liability_current","","False","Påløpt arbeidsgiveravgift påløpt lønn"
"chart2781","2781","Accrued employers national insurance contributions on holiday pay","liability_current","","False","Påløpt arbeidsgiveravgift ferielønn"
"chart2782","2782","Accrued employers national insurance contributions on other remuneration","liability_current","","False","Påløpt arbeidsgiveravgift andre honorarer"
"chart2783","2783","Accrued finance tax on accrued wages and salaries","liability_current","","False","Påløpt finansskatt påløpt lønn"
"chart2784","2784","Accrued finance tax on accrued holiday pay","liability_current","","False","Påløpt finansskatt ferielønn"
"chart2785","2785","Accrued finance tax on other remuneration","liability_current","","False","Påløpt finansskatt andre honorarer"
"chart2790","2790","Other public duties payable","liability_current","","False","Andre offentlige avgifter"
"chart2800","2800","Provisions for dividends","liability_current","","False","Avsatt utbytte"
"chart2900","2900","Prepayments from customers","liability_current","","False","Forskudd fra kunder"
"chart2910","2910","Liabilities to employees","liability_current","","False","Gjeld til ansatte"
"chart2915","2915","Liabilities to owners","liability_current","","False","Gjeld til eiere"
"chart2920","2920","Liabilities to companies in the same group","liability_current","","False","Gjeld til selskap i samme konsern"
"chart2930","2930","Unpaid wages and salaries","liability_current","","False","Skyldig lønn"
"chart2940","2940","Unpaid holiday pay","liability_current","","False","Skyldige feriepenger"
"chart2945","2945","Paid holiday pay","liability_current","","False","Utbetalte feriepenger"
"chart2950","2950","Accrued interest","liability_current","","False","Påløpt rente"
"chart2960","2960","Other accrued expenses","liability_current","","False","Annen påløpt kostnad"
"chart2965","2965","Prepaid income","liability_current","","False","Forskuddsbetalt inntekt"
"chart2970","2970","Future guarantee provision","liability_current","","False","Fremtidig garantiytelse"
"chart2975","2975","Future service provision","liability_current","","False","Fremtidig serviceytelse"
"chart2980","2980","Provisions for board members fees","liability_current","","False","Avsetning styrehonorar"
"chart2982","2982","Provisions for auditors remuneration","liability_current","","False","Avsetning revisjonshonorar"
"chart2983","2983","Provisions for accountants fees","liability_current","","False","Avsetning regnskapshonorar"
"chart2989","2989","Other provisions for liabilities","liability_current","","False","Avsetning for andre forpliktelser"
"chart2990","2990","Liabilities to persons other than employees and owners","liability_current","","False","Gjeld til andre personer enn ansatte og eiere"
"chart2999","2999","Other current liabilities","liability_current","","False","Annen kortsiktig gjeld"
"chart3000","3000","Sales revenue, merchandise, subject to VAT, high rate","income","account.account_tag_operating","False","Salgsinntekt handelsvarer, avgiftspliktig, høy sats"
"chart3005","3005","Revenue trade goods, reversed VAT liability","income","","False","Salgsinntekt handelsvarer, omvendt avgiftsplikt"
"chart3009","3009","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3010","3010","Sales revenue, goods of own production, subject to VAT, high rate","income","account.account_tag_operating","False","Salgsinntekt egentilvirkede varer, avgiftspliktig, høy sats"
"chart3015","3015","Revenue self-produced goods, reversed VAT liability","income","","False","Salgsinntekt egentilvirkede varer, omvendt avgiftsplikt"
"chart3019","3019","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3020","3020","Sales revenue, services, subject to VAT, high rate","income","","False","Salgsinntekt tjenester, avgiftspliktig, høy sats"
"chart3025","3025","Revenue services, reversed VAT liability","income","","False","Salgsinntekt tjenester, omvendt avgiftsplikt"
"chart3029","3029","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3030","3030","Sales revenue, merchandise, subject to VAT, medium rate","income","","False","Salgsinntekt handelsvarer, avgiftspliktig, middels sats"
"chart3035","3035","Sales revenue,raw fish and other marine wild resources ,subject to VAT, medium rate","income","","False","Salgsinntekt råfisk og andre marine viltlevende ressurser, avgiftspliktig, middels sats"
"chart3039","3039","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3040","3040","Sales revenue, goods of own production, subject to VAT, medium rate","income","","False","Salgsinntekt egentilvirkede varer, avgiftspliktig, middels sats"
"chart3049","3049","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3050","3050","Sales revenue, services, subject to VAT, low rate","income","","False","Salgsinntekt tjenester, avgiftspliktig, lav sats"
"chart3059","3059","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3060","3060","Withdrawal of goods, subject to VAT, high rate","income","","False","Uttak av varer, avgiftspliktig, høy sats"
"chart3063","3063","Withdrawal of goods, subject to VAT, medium rate","income","","False","Uttak av varer, avgiftspliktig, middels sats"
"chart3070","3070","Withdrawal of services, subject to VAT, high rate","income","","False","Uttak av tjenester, avgiftspliktig, høy sats"
"chart3074","3074","Withdrawal of services, subject to VAT, low rate","income","","False","Uttak av tjenester, avgiftspliktig, lav sats"
"chart3081","3081","Cash discount, sales subject to VAT, high rate","income","","False","Kontantrabatt, avgiftspliktig salg, høy sats"
"chart3082","3082","Cash discount, sales subject to VAT, medium rate","income","","False","Kontantrabatt, avgiftspliktig salg, middel sats"
"chart3083","3083","Cash discount, sales subject to VAT, low rate","income","","False","Kontantrabatt, avgiftspliktig salg, lav sats"
"chart3084","3084","Quantity discount, sales subject to VAT, high rate","income","","False","Kvantumsrabatt, avgiftspliktig salg, høy sats"
"chart3085","3085","Quantity discount, sales subject to VAT, medium rate","income","","False","Kvantumsrabatt, avgiftspliktig salg, middels sats"
"chart3086","3086","Quantity discount, sales subject to VAT, low rate","income","","False","Kvantumsrabatt, avgiftspliktig salg, lav sats"
"chart3087","3087","Other reduction in sales revenue, sales subject to VAT, high rate","income","","False","Annen salgsinntektsreduksjon, avgiftspliktig salg, høy sats"
"chart3088","3088","Other reduction in sales revenue, sales subject to VAT, medium rate","income","","False","Annen salgsinntektsreduksjon, avgiftspliktig salg, middels sats"
"chart3089","3089","Other reduction in sales revenue, sales subject to VAT, low rate","income","","False","Annen salgsinntektsreduksjon, avgiftspliktig salg, lav sats"
"chart3090","3090","Re-invoicing of sales costs, high rate","income","","False","Viderefakturering av omkostninger ved salg, høy sats"
"chart3091","3091","Re-invoicing of sales costs, medium rate","income","","False","Viderefakturering av omkostninger ved salg, middels sats"
"chart3092","3092","Re-invoicing of sales costs, low rate","income","","False","Viderefakturering av omkostninger ved salg, lav sats"
"chart3100","3100","Revenue trade goods, domestic, duty free","income","account.account_tag_operating","False","Salgsinntekt handelsvarer, innenlands, avgiftsfri"
"chart3105","3105","Revenue trade goods, exportation, duty free","income","","False","Salgsinntekt handelsvarer, utførsel, avgiftsfri"
"chart3109","3109","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3110","3110","Revenue self-produced goods, domestic, duty free","income","account.account_tag_operating","False","Salgsinntekt egentilvirkede varer, innenlands, avgiftsfri"
"chart3115","3115","Revenue self-produced goods, exportation, duty free","income","","False","Salgsinntekt egentilvirkede varer, utførsel, avgiftsfri"
"chart3119","3119","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3120","3120","Revenue services, domestic, duty free","income","account.account_tag_operating","False","Salgsinntekt tjenester, innenlands, avgiftsfri"
"chart3125","3125","Revenue services, exportation, duty free","income","","False","Salgsinntekt tjenester, utførsel, avgiftsfri"
"chart3129","3129","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3160","3160","Withdrawal of goods, not subject to VAT","income","account.account_tag_operating","False","Uttak av varer, avgiftsfritt"
"chart3170","3170","Withdrawal of services, not subject to VAT","income","","False","Uttak av tjenester, avgiftsfritt"
"chart3181","3181","Cash discounts, domestic, sales not subject to VAT","income","","False","Kontantrabatt, innenlands, avgiftsfritt"
"chart3182","3182","Cash discounts, exportation, sales not subject to VAT","income","","False","Kontantrabatt, utførsel, avgiftsfritt"
"chart3185","3185","Quantity discounts, domestic, sales not subject to VAT","income","","False","Kvantumsrabatt, innenlands, avgiftsfritt"
"chart3186","3186","Quantity discounts, exportation, sales not subject to VAT","income","","False","Kvantumsrabatt, utførsel, avgiftsfritt"
"chart3188","3188","Other reductions in sales revenue, domestic, sales not subject to VAT","income","","False","Annen salgsinntektsreduksjon, innenlands, avgiftsfritt"
"chart3189","3189","Other reductions in sales revenue, exportation, sales not subject to VAT","income","","False","Annen salgsinntektsreduksjon, utførsel, avgiftsfritt"
"chart3190","3190","Re-invoicing of sales costs, domestic, not subject to VAT","income","","False","Viderefakturering av omkostninger ved salg, innenlands, avgiftsfritt"
"chart3191","3191","Re-invoicing of sales costs, exportation, sales not subject to VAT","income","","False","Viderefakturering av omkostninger ved salg, utførsel, avgiftsfritt"
"chart3200","3200","Sales revenue, merchandise, exempt from VAT","income","","False","Salgsinntekt handelsvarer, unntatt avgiftsplikt"
"chart3209","3209","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3210","3210","Sales revenue, goods of own production, exempt from VAT","income","","False","Salgsinntekt egentilvirkede varer, unntatt avgiftsplikt"
"chart3219","3219","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3220","3220","Sales revenue, services, exempt from VAT","income","","False","Salgsinntekt tjenester, unntatt avgiftsplikt"
"chart3229","3229","Earned income that has not been invoiced","income","","False","Opptjent, ikke fakturert inntekt"
"chart3260","3260","Withdrawal of goods, exempt from VAT","income","","False","Uttak av varer, unntatt avgiftsplikt"
"chart3281","3281","Cash discounts, exempt from VAT","income","","False","Kontantrabatt, unntatt avgiftsplikt"
"chart3285","3285","Quantity discounts, exempt from VAT","income","","False","Kvantumsrabatt, unntatt avgiftsplikt"
"chart3289","3289","Other reductions in sales revenue, exempt from VAT","income","","False","Annen salgsinntektsreduksjon, unntatt avgiftsplikt"
"chart3290","3290","Re-invoicing of sales costs, exempt from VAT","income","","False","Viderefakturering av omkostninger ved salg, unntatt avgiftsplikt"
"chart3300","3300","Special government fees and taxes on goods manufactured/sold","income","","False","Spesiell offentlig avgift for tilvirkede/solgte varer"
"chart3400","3400","Special public grant for manufactured/sold goods","income","","False","Spesielt offentlig tilskudd for tilvirkede/solgte varer"
"chart3440","3440","Special public grant for services","income","","False","Spesielt offentlig tilskudd for tjeneste"
"chart3500","3500","Guarantees","income","","False","Garanti"
"chart3510","3510","Service","income","","False","Service"
"chart3600","3600","Rental income from real property, exempt from VAT","income","","False","Leieinntekt fast eiendom, unntatt avgiftsplikt"
"chart3605","3605","Rental income from real property, subject to VAT","income","","False","Leieinntekt fast eiendom, avgiftspliktig"
"chart3609","3609","Earned rental income that has not been invoiced","income","","False","Opptjent, ikke fakturert leieinntekt"
"chart3610","3610","Rental income from other tangible fixed assets, subject to VAT","income","","False","Leieinntekt andre varige driftsmidler, avgiftspliktig"
"chart3615","3615","Rental income from other tangible fixed assets, not subject to VAT","income","","False","Leieinntekt andre varige driftsmidler, avgiftsfri"
"chart3619","3619","Earned rental income that has not been invoiced","income","","False","Opptjent, ikke fakturert leieinntekt"
"chart3620","3620","Other rental income","income","","False","Annen leieinntekt"
"chart3700","3700","Commission income, subject to VAT","income","","False","Provisjonsinntekt, avgiftspliktig"
"chart3705","3705","Commission income, not subject to VAT","income","","False","Provisjonsinntekt, avgiftsfri"
"chart3709","3709","Earned commission income that has not been invoiced","income","","False","Opptjent, ikke fakturert provisjonsinntekt"
"chart3710","3710","Commission income, exempt from VAT","income","","False","Provisjonsinntekt, unntatt avgiftsplikt"
"chart3850","3850","Change in value of investment properties","income","","False","Verdiendringer investeringseiendommer"
"chart3870","3870","Change in value of biological assets","income","","False","Verdiendringer biologiske eiendeler"
"chart3880","3880","Gains from selling intangible assets and fixed assets","income","","False","Gevinst ved avgang av immaterielle eiendeler og varige driftsmidler"
"chart3881","3881","Selling price of intangible assets and tangible fixed assets, sale subject to VAT","income","","False","Salgssum immatr. eiendeler og varige driftsmidler, avgiftspliktig salg"
"chart3882","3882","Selling price of intangible assets and tangible fixed assets, sale not subject to VAT","income","","False","Salgssum immatr. eiendeler og varige driftsmidler, avgiftsfritt salg"
"chart3883","3883","Selling price of intangible assets and tangible fixed assets, exempt from VAT","income","","False","Salgssum immatr. eiendeler og varige driftsmidler, unntatt avgiftsplikt"
"chart3889","3889","Contra account, book value of intangible assets and tangible fixed assets","income","","False","Motkonto balanseverdi solgte immatr. eiendeler og varige driftsmidler"
"chart3891","3891","Selling price of financial assets","income","","False","Salgssum finansielle anleggsmidler"
"chart3899","3899","Contra account, book value of financial assets","income","","False","Motkonto balanseverdi finansielle anleggsmidler"
"chart3900","3900","Other operational income","income","","False","Annen driftsrelatert inntekt"
"chart3971","3971","Adjustments VAT property","income","","False","Justering merverdiavgift fast eiendom"
"chart3972","3972","Adjustments VAT machines","income","","False","Justering merverdiavgift maskiner"
"chart4000","4000","Purchase of raw materials and semi-manufactures, high rate","expense","","False","Innkjøp av råvarer og halvfabrikata, høy sats"
"chart4030","4030","Purchase of raw materials and semi-manufactures, medium rate","expense","","False","Innkjøp av råvarer og halvfabrikata, middels sats"
"chart4035","4035","Purchase of raw materials and semi-manufactures, without VAT","expense","","False","Innkjøp av råvarer og halvfabrikata, uten MVA"
"chart4040","4040","Foreign purchase of raw materials and semi-manufactures, high rate","expense","","False","Utenlandsk innkjøp av råvarer og halvfabrikata, høy sats"
"chart4041","4041","Foreign purchase of raw materials and semi-manufactures, medium rate","expense","","False","Utenlandsk innkjøp av råvarer og halvfabrikata, middels sats"
"chart4042","4042","Foreign purchase of raw materials and semi-manufactures, not subject for VAT","expense","","False","Utenlandsk innkjøp av råvarer og halvfabrikata, fritatt for avgift"
"chart4060","4060","Freight, customs duty and forwarding","expense","","False","Frakt, toll og spedisjon"
"chart4071","4071","Cash discount raw materials and semi-manufactures, high rate","expense","","False","Kontantrabatt, råvarer og halvfabrikata, høy sats"
"chart4072","4072","Cash discount raw materials and semi-manufatures, medium rate","expense","","False","Kontantrabatt, råvarer og halvfabrikata, middels sats"
"chart4075","4075","Quantity discount raw materials and semi-manufactures, high rate","expense","","False","Kvantumsrabatt, råvarer og halvfabrikata, høy sats"
"chart4076","4076","Quantity discount raw materials and semi-manufactures, medium rate","expense","","False","Kvantumsrabatt, råvarer og halvfabrikata, middels sats"
"chart4078","4078","Other purchase price reduction, high rate","expense","","False","Annen innkjøpsprisreduksjon, høy sats"
"chart4079","4079","Other purchase price reduction, medium rate","expense","","False","Annen innkjøpsprisreduksjon, middels sats"
"chart4080","4080","Basis VAT import of goods, high rate","expense","","False","Grunnlag MVA innførsel av varer, høy sats"
"chart4081","4081","Basis VAT import of goods, high rate, contra account","expense","","False","Grunnlag MVA innførsel av varer, høy sats, motkonto"
"chart4082","4082","Basis VAT import of goods, medium rate","expense","","False","Grunnlag MVA innførsel av varer, middels sats"
"chart4083","4083","Basis VAT import of goods, medium rate, contra account","expense","","False","Grunnlag MVA innførsel av varer, middels sats, motkonto"
"chart4084","4084","Basis import of goods with zero rate","expense","","False","Grunnlag innførsel av varer med null sats"
"chart4085","4085","Basis import of goods with zero rate, contra account","expense","","False","Grunnlag innførsel av varer med null sats, motkonto"
"chart4086","4086","Domestic purchase of goods, reversed VAT liability","expense","","False","Innenlands kjøp av varer, omvendt avgiftsplikt"
"chart4087","4087","Domestic purchase of goods, reversed VAT liability, contra account","expense","","False","Innenlands kjøp av varer, omvendt avgiftsplikt, motkonto"
"chart4090","4090","Change in stock","expense","","False","Beholdningsendring"
"chart4100","4100","Purchases of work in progress, high rate","expense","","False","Innkjøp varer under tilvirkning, høy sats"
"chart4130","4130","Purchases of work in progress, medium rate","expense","","False","Innkjøp varer under tilvirkning, middels sats"
"chart4140","4140","Purchases of work in progress, without VAT","expense","","False","Innkjøp av råvarer under tilvirkning, uten MVA"
"chart4160","4160","Freight, customs duty and forwarding","expense","","False","Frakt, toll og spedisjon"
"chart4171","4171","Cash discount work in progress, high rate","expense","","False","Kontantrabatt, varer under tilvirkning, høy sats"
"chart4172","4172","Cash discount work in progress, medium rate","expense","","False","Kontantrabatt, varer under tilvirkning, middels sats"
"chart4175","4175","Quantity discount work in progress, high rate","expense","","False","Kvantumsrabatt, varer under tilvirkning, høy sats"
"chart4176","4176","Quantity discount work in progress, medium rate","expense","","False","Kvantumsrabatt, varer under tilvirkning, middels sats"
"chart4178","4178","Other purchase price reduction work in progress, high rate","expense","","False","Annen innkjøpsprisreduksjon, varer under tilvirkning, høy sats"
"chart4179","4179","Other purchase price reduction work in progress, medium rate","expense","","False","Annen innkjøpsprisreduksjon, varer under tilvirkning, middels sats"
"chart4190","4190","Change in stock","expense","","False","Beholdningsendring"
"chart4200","4200","Purchase of self-produced finished goods, high rate","expense","","False","Innkjøp ferdig egentilvirkede varer, høy sats"
"chart4230","4230","Purchase of self-produced finished goods, medium rate","expense","","False","Innkjøp ferdig egentilvirkede varer, middels sats"
"chart4240","4240","Purchase of self-produced finished goods, without VAT","expense","","False","Innkjøp ferdig egentilvirkede varer, uten MVA"
"chart4260","4260","Freight, customs duty and forwarding","expense","","False","Frakt, toll og spedisjon"
"chart4270","4270","Purchase price reduction self-produced finished goods, high rate","expense","","False","Innkjøpsprisreduksjon, egentilvirkede varer, høy sats"
"chart4271","4271","Purchase price reduction self-produced finished goods, medium rate","expense","","False","Innkjøpsprisreduksjon, egentilvirkede varer, middels sats"
"chart4290","4290","Change in stock","expense","","False","Beholdningsendring"
"chart4300","4300","Purchase of goods for resale, high rate","expense","","False","Innkjøp av varer for videresalg, høy sats"
"chart4330","4330","Purchase of goods for resale, medium rate","expense","","False","Innkjøp av varer for videresalg, middels sats"
"chart4335","4335","Purchase of goods for resale, without VAT","expense","","False","Innkjøp av varer for videresalg, uten MVA"
"chart4340","4340","Foreign purchase of goods for resale, high rate","expense","","False","Utenlands innkjøp av varer for videresalg, høy sats"
"chart4341","4341","Foreign purchase of goods for resale, medium rate","expense","","False","Utenlands innkjøp av varer for videresalg, middels sats"
"chart4342","4342","Foreign purchase of goods for resale, not subject for VAT","expense","","False","Utenlands innkjøp av varer for videresalg, fritatt for avgift"
"chart4350","4350","Losses","expense","","False","Svinn og tap"
"chart4360","4360","Freight, customs duty and forwarding","expense","","False","Frakt, toll og spedisjon"
"chart4371","4371","Cash discount goods for resale, high rate","expense","","False","Kontantrabatt, varer for videresalg, høy sats"
"chart4372","4372","Cash discount goods for resale, medium rate","expense","","False","Kontantrabatt, varer for videresalg, middels sats"
"chart4375","4375","Quantity discount goods for resale, high rate","expense","","False","Kvantumsrabatt, varer for videresalg, høy sats"
"chart4376","4376","Quantity discount goods for resale, medium rate","expense","","False","Kvantumsrabatt, varer for videresalg, middels sats"
"chart4378","4378","Other purchase price reduction, high rate","expense","","False","Annen innkjøpsprisreduksjon, høy sats"
"chart4379","4379","Other purchase price reduction, medium rate","expense","","False","Annen innkjøpsprisreduksjon, middels sats"
"chart4380","4380","Basis VAT import of goods, high rate","expense","","False","Grunnlag MVA innførsel av varer, høy sats"
"chart4381","4381","Basis VAT import of goods, high rate, contra account","expense","","False","Grunnlag MVA innførsel av varer, høy sats, motkonto"
"chart4382","4382","Basis VAT import of goods, medium rate","expense","","False","Grunnlag MVA innførsel av varer, middels sats"
"chart4383","4383","Basis VAT import of goods, medium rate, contra account","expense","","False","Grunnlag MVA innførsel av varer, middels sats, motkonto"
"chart4384","4384","Basis import of goods with zero rate","expense","","False","Grunnlag innførsel av varer med nullsats"
"chart4385","4385","Basis import of goods with zero rate, contra account","expense","","False","Grunnlag innførsel av varer med nullsats, motkonto"
"chart4386","4386","Domestic purchase of goods, reversed VAT liability","expense","","False","Innenlands kjøp av varer, omvendt avgiftsplikt"
"chart4387","4387","Domestic purchase of goods, reversed VAT liability, contra account","expense","","False","Innenlands kjøp av varer, omvendt avgiftsplikt, motkonto"
"chart4390","4390","Change in stock","expense","","False","Beholdningsendring"
"chart4500","4500","External services and subcontracts","expense","","False","Fremmedytelse og underentreprise"
"chart4550","4550","External services and subcontracts, reportable","expense","","False","Fremmedytelse og underentreprise, opplysningspliktig"
"chart4590","4590","Change in stock","expense","","False","Beholdningsendring"
"chart4600","4600","Packing materials","expense","","False","Emballasjematerialer"
"chart4690","4690","Change in stock","expense","","False","Beholdningsendring"
"chart4900","4900","Other accruals","expense","","False","Annen periodisering"
"chart4990","4990","Change in stock, fixed assets of own production","expense","","False","Beholdningsendring, egentilvirkede anleggsmidler"
"chart5000","5000","Wages and salaries to employees","expense","","False","Lønn til ansatte"
"chart5005","5005","Contractual remuneration","expense","","False","Avtalte tariffgodtgjørelser"
"chart5090","5090","Accrued, unpaid wages and salaries","expense","","False","Påløpt, ikke utbetalt lønn"
"chart5092","5092","Holiday pay","expense","","False","Feriepenger"
"chart5099","5099","Other pay items","expense","","False","Andre lønnsposteringer"
"chart5200","5200","Company car","expense","","False","Fri bil"
"chart5210","5210","Company-paid telephone","expense","","False","Fri telefon"
"chart5220","5220","Company-paid newspaper","expense","","False","Fri avis"
"chart5230","5230","Free board","expense","","False","Fri kost"
"chart5235","5235","Free accommodation","expense","","False","Fri losji"
"chart5236","5236","Free housing","expense","","False","Fri bolig"
"chart5240","5240","Interest rate benefit","expense","","False","Rentefordel"
"chart5250","5250","Group life insurance","expense","","False","Gruppelivsforsikring"
"chart5252","5252","Accident insurance","expense","","False","Ulykkesforsikring"
"chart5253","5253","Personal consequential loss insurance","expense","","False","Personavbruddsforsikring"
"chart5254","5254","Occupational injuries insurance, taxable portion","expense","","False","Yrkesskadeforsikring, skattepliktig del"
"chart5255","5255","Contributions and premiums to pension schemes, subject to national insurance contributions","expense","","False","Tilskudd og premie til pensjonsordning, arbeidsgiveravgiftspliktig"
"chart5280","5280","Other benefits of employment","expense","","False","Annen fordel i arbeidsforhold"
"chart5290","5290","Contra account for group 52","expense","","False","Motkonto for gruppe 52"
"chart5330","5330","Remuneration to members of the board","expense","","False","Godtgjørelse til styremedlemmer"
"chart5335","5335","Remuneration to members of the corporate assembly","expense","","False","Godtgjørelse til medlemmer av bedriftsforsamlingen"
"chart5390","5390","Other reportable remuneration","expense","","False","Annen opplysningspliktig godtgjørelse"
"chart5400","5400","Employers national insurance contributions","expense","","False","Arbeidsgiveravgift"
"chart5404","5404","Accured employers national insurance contributions accrued wages and salaries","expense","","False","Påløpt arbeidsgiveravgift påløpt lønn"
"chart5405","5405","Employers national insurance contributions on accrued holiday pay","expense","","False","Arbeidsgiveravgift av påløpte feriepenger"
"chart5406","5406","Accrued employers national insurance contributions on accrued other fees","expense","","False","Påløpt arbeidsgiveravgift av påløpte andre honorarer"
"chart5420","5420","Reportable pension costs expenced, not insured","expense","","False","Innberetningspliktig pensjonskostnad utbetalt over drift"
"chart5430","5430","Finance tax on wages and salaries","expense","","False","Finansskatt av lønn"
"chart5431","5431","Finance tax on accrued holiday pay","expense","","False","Finansskatt av påløpte feriepenger"
"chart5434","5434","Accrued finance tax on accrued wages and salaries","expense","","False","Påløpt finansskatt påløpt lønn"
"chart5435","5435","Accrued finance tax on accrued holiday pay","expense","","False","Påløpt finansskatt påløpte feriepenger"
"chart5436","5436","Accrued finance tax on accrued other fees","expense","","False","Påløpt finansskatt påløpte andre honorarer"
"chart5500","5500","Other expense allowances","expense","","False","Annen kostnadsgodtgjørelse"
"chart5600","5600","Labour remuneration to owners of general partnership companies","expense","","False","Arbeidsgodtgjørelse til eiere i DLS"
"chart5700","5700","Apprentice grant","expense","","False","Lærlingtilskudd"
"chart5750","5750","Other wage subsidies","expense","","False","Annet lønnstilskudd"
"chart5800","5800","Reimbursement of sickness benefits","expense","","False","Refusjon av sykepenger"
"chart5820","5820","Reimbursement of national insurance contributions","expense","","False","Refusjon av arbeidsgiveravgift"
"chart5830","5830","Refund, labour market schemes","expense","","False","Refusjon arbeidsmarkedstiltak"
"chart5890","5890","Other refunds","expense","","False","Annen refusjon"
"chart5899","5899","Contra account for group 58","expense","","False","Motkonto for gruppe 58"
"chart5900","5900","Gifts to employees, deductible","expense","","False","Gaver til ansatte, fradragsberettiget"
"chart5905","5905","Gifts to employees, non-deductible","expense","","False","Gaver til ansatte, ikke fradragsberettiget"
"chart5910","5910","Canteen costs","expense","","False","Kantinekostnad"
"chart5915","5915","Overtime meals","expense","","False","Overtidsmat"
"chart5919","5919","Deduction for canteen costs, employees","expense","","False","Trekk kantinekostnader ansatte"
"chart5920","5920","Occupational injury insurance","expense","","False","Yrkesskadeforsikring"
"chart5930","5930","Other insurance not subject to national insurance contributions","expense","","False","Annen ikke arbeidsgiveravgiftspliktig forsikring"
"chart5941","5941","LO/NHO scheme (O&U + severance pay)","expense","","False","LO/NHO-ordningen (O&U + sluttvederlag)"
"chart5942","5942","LO/NHO scheme (AFP)","expense","","False","LO/NHO-ordningen (AFP)"
"chart5943","5943","Insured pensions, with social security taxes","expense","","False","Pensjonsforsikring, arbeidsgiveravgiftspliktig"
"chart5944","5944","Insured pensions, without social security taxes","expense","","False","Pensjonsforsikring, ikke arbeidsgiveravgiftspliktig"
"chart5950","5950","Mandatory Occupational Pension (OTP)","expense","","False","Obligatorisk tjenestepensjon (OTP)"
"chart5990","5990","Other personnel costs","expense","","False","Annen personalkostnad"
"chart5999","5999","Contra account for group 59","expense","","False","Motkonto for gruppe 59"
"chart6000","6000","Depreciation of buildings and other real property","expense_depreciation","","False","Avskrivning på bygninger og annen fast eiendom"
"chart6005","6005","Depreciation of capitalized expenses, leased assets","expense_depreciation","","False","Avskrivning på påkostninger, leid driftsmiddel"
"chart6010","6010","Depreciation of means of transport","expense_depreciation","","False","Avskrivning på transportmidler"
"chart6015","6015","Depreciation of machinery","expense_depreciation","","False","Avskrivning på maskiner"
"chart6017","6017","Depreciation of fixtures and fittings","expense_depreciation","","False","Avskrivning på inventar"
"chart6020","6020","Depreciation of acquired goodwill","expense_depreciation","","False","Avskrivning på ervervet goodwill"
"chart6029","6029","Depreciation of other intangible assets","expense_depreciation","","False","Avskrivning på andre immaterielle eiendeler"
"chart6030","6030","Depreciation other","expense_depreciation","","False","Avskrivning annet"
"chart6050","6050","Write-down on tangible fixed assets","expense","","False","Nedskrivning av varige driftsmidler"
"chart6055","6055","Write-down on intangible assets","expense","","False","Nedskrivning av immaterielle eiendeler"
"chart6059","6059","Reversal of write-down on tangible fixed assets and intangible assets","expense","","False","Reversering av nedskrivning varige driftsmidler og immaterielle eiendeler"
"chart6060","6060","Write-down other","expense","","False","Nedskrivning annet"
"chart6061","6061","Reversal of write-down other","expense","","False","Reversering nedskrivning annet"
"chart6100","6100","Freight, transport costs and insurance for shipment of goods","expense","","False","Frakt, transportkostnad og forsikring ved vareforsendelse"
"chart6110","6110","Customs duty and forwarding cost for shipment of goods","expense","","False","Toll og spedisjonskostnad ved vareforsendelse"
"chart6190","6190","Other freight and transport cost related to sales","expense","","False","Annen frakt- og transportkostnad ved salg"
"chart6200","6200","Electricity","expense","","False","Elektrisitet"
"chart6210","6210","Gas","expense","","False","Gass"
"chart6220","6220","Heating oil","expense","","False","Fyringsolje"
"chart6230","6230","Coal, coke","expense","","False","Kull, koks"
