"id","parent_id","active","name","code","account_type","reconcile","non_trade","name@ar_001"
"lb_account_411112","lb_group_40","True","Invoices ordinary export clients","411112","asset_receivable","True","","الفواتير العادية التي يتم إصدارها للعملاء خارج الدولة"
"lb_account_411501","lb_group_41","True","Doubtful clients","411501","asset_receivable","True","","العملاء المترددون"
"lb_account_413001","lb_group_42","True","Notes receivable local clients","413001","asset_receivable","True","","الإشعارات مستحقة القبض من العملاء داخل الدولة"
"lb_account_413002","lb_group_42","True","Notes receivable export clients","413002","asset_receivable","True","","الإشعارات مستحقة القبض من العملاء خارج الدولة"
"lb_account_413003","lb_group_42","True","Accounts Receivable (PoS)","413003","asset_receivable","True","","الحسابات المستحقة القبض (نقاط البيع)"
"lb_account_413004","lb_group_42","True","Notes receivable","413004","asset_receivable","True","","الإشعارات مستحقة القبض"
"lb_account_415001","lb_group_43","True","Advances for works unbilled local clients","415001","asset_receivable","True","","المبالغ المدفوعة مقدماً للعمل الذي لم تتم فوترته للعملاء داخل الدولة"
"lb_account_415002","lb_group_43","True","Advances for works unbilled export clients","415002","asset_receivable","True","","المبالغ المدفوعة مقدماً للعمل الذي لم تتم فوترته للعملاء خارج الدولة"
"lb_account_419101","lb_group_44","True","Advances & payments for orders local clients","419101","asset_receivable","True","","المبالخ المدفوعة مقدماً والمدفوعات لطلبات العملاء المحليين"
"lb_account_419102","lb_group_44","True","Advances & payments for orders export clients","419102","asset_receivable","True","","المدفوعات المقدمة ومدفوعات عملاء طلبات التصدير"
"lb_account_421101","lb_group_45","True","Due to personnel","421101","liability_payable","True","","بسبب العاملين"
"lb_account_428001","lb_group_46","True","Personals accounts receivable","428001","asset_receivable","True","","الحسابات الشخصية المستحقة القبض"
"lb_account_431101","lb_group_48","True","NSSF payable - family allowances","431101","liability_payable","True","","الصندوق الوطني للضمان الاجتماعي (NSSF) المستحق الدفع - المخصصات العائلية"
"lb_account_431102","lb_group_48","True","NSSF payable - sickness & motherhood allowance","431102","liability_payable","True","","الصندوق الوطني للضمان الاجتماعي (NSSF) المستحق الدفع - إعانة المرض والأمومة"
"lb_account_431103","lb_group_48","True","NSSF Payable - end of service indemnity","431103","liability_payable","True","","الصندوق الوطني للضمان الاجتماعي (NSSF) المستحق الدفع - تعويض نهاية الخدمة"
"lb_account_438001","lb_group_49","True","NSSF - accounts receivable from social security fund","438001","asset_receivable","True","","الصندوق الوطني للضمان الاجتماعي (NSSF) - الحسابات المستحقة القبض من صندوق الضمان الاجتماعي"
"lb_account_441101","lb_group_50","True","Taxes due on salaries","441101","liability_current","False","","الضريبة المستحقة على المرتبات"
"lb_account_441102","lb_group_50","True","Taxes due on salaries temporary employees","441102","liability_current","False","","الضريبة المستحقة على مرتبات الموظفين المؤقتين"
"lb_account_441111","lb_group_50","True","Taxes due (operational) excluding on profit","441111","liability_current","False","","الضرائب المستحقة (التشغيلية) باستثناء الضرائب على الأرباح"
"lb_account_441121","lb_group_50","True","Taxes due non-resident purchases 2.25%","441121","liability_current","False","","الضرائب المستحقة على مشتريات غير المقيمين 2.25%"
"lb_account_441122","lb_group_50","True","Taxes due non-resident services 7.50%","441122","liability_current","False","","الضرائب المستحقة على خدمات غير المقيمين 7.50%"
"lb_account_442001","lb_group_51","True","VAT Payable","442001","liability_payable","True","True","ضريبة القيمة المضافة مستحقة الدفع"
"lb_account_442101","lb_group_52","True","VAT paid purchased goods / services with activities with right to deduct","442101","liability_current","False","","ضريبة القيمة المضافة التي تم دفعها على السلع/الخدمات المشتراة مع الحق في الخصم"
"lb_account_442111","lb_group_52","True","VAT paid purchased goods / services with activities with right to recover","442111","asset_current","False","","ضريبة القيمة المضافة التي تم دفعها على السلع/الخدمات المشتراة مع الحق في استردادها"
"lb_account_442121","lb_group_52","True","VAT paid purchased goods / services not allocated activities","442121","asset_current","False","","ضريبة القيمة المضافة التي يتم دفعها على السلع/ الخدمات المشتراة غير الأنشطة المخصصة"
"lb_account_442131","lb_group_52","True","VAT purchases fixed assets with activities with right to deduct","442131","asset_current","False","","ضريبة القيمة المضافة على مشتريات الأصول الثابتة ذات الأنشطة التي لها الحق في الخصم"
"lb_account_442141","lb_group_52","True","VAT purchases fixed assets with activities with right to recover","442141","asset_current","False","","ضريبة القيمة المضافة على مشتريات الأصول الثابتة ذات الأنشطة التي لها الحق في الاسترداد"
"lb_account_442151","lb_group_52","True","VAT purchases fixed not allocated nature of activities","442151","asset_current","False","","مشتريات ضريبة القيمة المضافة الثابتة دون تخصيص طبيعة الأنشطة"
"lb_account_442161","lb_group_52","True","VAT paid on overheads activities with right to deduct","442161","asset_current","False","","ضريبة القيمة المضافة المدفوعة على الأنشطة العامة مع الحق في الخصم"
"lb_account_442171","lb_group_52","True","VAT on overheads activities with right to recover","442171","asset_current","False","","ضريبة القيمة المضافة على الأنشطة العامة مع الحق في الاسترداد"
"lb_account_442181","lb_group_52","True","VAT overheads not allocated to nature of activities","442181","asset_current","False","","النفقات العامة لضريبة القيمة المضافة غير المخصصة لطبيعة الأنشطة"
"lb_account_442191","lb_group_52","True","VAT paid on advances to suppliers","442191","asset_current","False","","ضريبة القيمة المضافة المدفوعة مقدماً للموردين"
"lb_account_442201","lb_group_53","True","VAT Receivable","442201","asset_receivable","True","True","ضريبة القيمة المضافة المستحقة القبض"
"lb_account_442211","lb_group_53","True","VAT recoverable (end quarter) purchases (article 59)","442211","asset_current","False","","المشتريات القابلة للاسترداد ضريبة القيمة المضافة (نهاية الربع) (المادة 59)"
"lb_account_442221","lb_group_53","True","VAT recoverable partially (end quarter) purchases (article 59)","442221","asset_current","False","","المشتريات القابلة للاسترداد جزئيًا لضريبة القيمة المضافة (نهاية الربع) (المادة 59)"
"lb_account_442231","lb_group_53","True","VAT recoverable (end quarter) on fixed assets (article 59)","442231","asset_current","False","","ضريبة القيمة المضافة القابلة للاسترداد (نهاية الربع) على الأصول الثابتة (المادة 59)"
"lb_account_442241","lb_group_53","True","VAT recoverable partially (end quarter) on fixed assets (article 59)","442241","asset_current","False","","ضريبة القيمة المضافة القابلة للاسترداد جزئيًا (نهاية الربع) على الأصول الثابتة (المادة 59)"
"lb_account_442251","lb_group_53","True","VAT recoverable (end quarter) overheads (article 59)","442251","asset_current","False","","النفقات العامة القابلة للاسترداد من ضريبة القيمة المضافة (نهاية الربع) (المادة 59)"
"lb_account_442261","lb_group_53","True","VAT recoverable partially (end quarter) overheads (article 59)","442261","asset_current","False","","النفقات العامة القابلة للاسترداد جزئيًا لضريبة القيمة المضافة (نهاية الربع) (المادة 59)"
"lb_account_442511","lb_group_54","True","VAT payable","442511","asset_current","False","","ضريبة القيمة المضافة مستحقة الدفع"
"lb_account_442521","lb_group_54","True","VAT carried forward with right to recover","442521","asset_current","False","","ضريبة القيمة المضافة التي تم ترحيلها مع الحق في الاسترداد"
"lb_account_442611","lb_group_55","True","VAT deductible on purchases","442611","asset_current","False","","ضريبة القيمة المضافة القابلة للخصم على المشتريات"
"lb_account_442621","lb_group_55","True","VAT deductible pro-rata on purchases","442621","asset_current","False","","خصم ضريبة القيمة المضافة بنسبة مئوية على المشتريات"
"lb_account_442631","lb_group_55","True","VAT deductible acquisition of fixed assets","442631","asset_current","False","","اقتناء الأصول الثابتة القابلة للخصم من ضريبة القيمة المضافة"
"lb_account_442641","lb_group_55","True","VAT deductible pro-rata on fixed assets","442641","asset_current","False","","ضريبة القيمة المضافة القابلة للخصم تناسبياً على الأصول الثابتة"
"lb_account_442651","lb_group_55","True","VAT deductible on overheads","442651","asset_current","False","","ضريبة القيمة المضافة القابلة للخصم من النفقات العامة"
"lb_account_442661","lb_group_55","True","VAT deductible pro-rata on overheads","442661","asset_current","False","","خصم ضريبة القيمة المضافة على النفقات العامة بنسبة مئوية"
"lb_account_442671","lb_group_55","True","VAT deductible on advances to suppliers","442671","asset_current","False","","ضريبة القيمة المضافة القابلة للخصم مقدماً للموردين"
"lb_account_442681","lb_group_55","True","VAT deductible pro-rata on advances to suppliers","442681","asset_current","False","","ضريبة القيمة المضافة القابلة للخصم بنسبة على الدفعات المقدمة للموردين"
"lb_account_442701","lb_group_56","True","VAT collected on delivery of goods","442701","liability_current","False","","ضريبة القيمة المضافة المحصلة عند إيصال البضائع"
"lb_account_442711","lb_group_56","True","VAT collected on delivery of services","442711","liability_current","False","","ضريبة القيمة المضافة المحصلة عند تقديم الخدمات"
"lb_account_442721","lb_group_56","True","VAT collected on delivery of goods - cash basis","442721","liability_current","False","","ضريبة القيمة المضافة التي يتم تحصيلها عند تسليم البضائع - على أساس نقدي"
"lb_account_442731","lb_group_56","True","VAT collected on delivery of services - cash basis","442731","liability_current","False","","ضريبة القيمة المضافة التي يتم تحصيلها عند تقديم الخدمات - على أساس نقدي"
"lb_account_442741","lb_group_56","True","VAT collected on delivery gold basis gross margin","442741","liability_current","False","","هامش الربح الإجمالي لضريبة القيمة المضافة التي يتم تحصيلها على أساس التسليم"
"lb_account_442751","lb_group_56","True","VAT collected on delivery of goods tourists","442751","liability_current","False","","ضريبة القيمة المضافة التي يتم تحصيلها عند تسليم البضائع السياحية"
"lb_account_442761","lb_group_56","True","VAT collected on self supply of goods & services","442761","liability_current","False","","ضريبة القيمة المضافة التي يتم تحصيلها على التوريد الذاتي للسلع والخدمات"
"lb_account_442771","lb_group_56","True","VAT collected on amounts due to non residents","442771","liability_current","False","","ضريبة القيمة المضافة التي يتم تحصيلها على المبالغ المستحقة لغير المقيمين"
"lb_account_442781","lb_group_56","True","VAT collected on sales of fixed assets","442781","liability_current","False","","ضريبة القيمة المضافة التي تم تحصيلها على مبيعات الأصول الثابتة"
"lb_account_442791","lb_group_56","True","VAT collected on payments & advance work in progress","442791","liability_current","False","","ضريبة القيمة المضافة التي تم تحصيلها على المدفوعات والأعمال الجارية مقدماً"
"lb_account_442811","lb_group_57","True","VAT subject to regularization Dr.","442811","liability_current","False","","ضريبة القيمة المضافة الخاضعة للتنظيم د."
"lb_account_442812","lb_group_57","True","VAT subject to regularization Dr. on other accounts","442812","liability_current","False","","ضريبة القيمة المضافة الخاضعة للتسوية د. على الحسابات الأخرى"
"lb_account_442821","lb_group_57","True","VAT subject to regularization credit on advances","442821","liability_current","False","","ضريبة القيمة المضافة الخاضعة للتنظيم على الدفعات المقدمة"
"lb_account_442822","lb_group_57","True","VAT subject to regularization credit on other accounts","442822","liability_current","False","","ضريبة القيمة المضافة الخاضعة للتنظيم على الحسابات الأخرى"
"lb_account_442911","lb_group_58","True","VAT required to be recovered - quarterly","442911","liability_current","False","","ضريبة القيمة المضافة المطلوب استردادها - كل ثلاثة أشهر"
"lb_account_442921","lb_group_58","True","VAT required to be recovered - half yearly","442921","liability_current","False","","ضريبة القيمة المضافة المطلوب استردادها - نصف سنوية"
"lb_account_442931","lb_group_58","True","VAT required to be recovered - yearly","442931","liability_current","False","","ضريبة القيمة المضافة المطلوب استردادها - سنويًا"
"lb_account_442941","lb_group_58","True","VAT required to be recovered - article 59","442941","liability_current","False","","ضريبة القيمة المضافة المطلوب استردادها - المادة 59"
"lb_account_443101","lb_group_59","True","Taxes on profit","443101","liability_current","False","","ضرائب الإيرادات"
"lb_account_443201","lb_group_60","True","Taxes on profit improvement or disposal of fixed assets","443201","liability_current","False","","تحسين ضرائب الأرباح أو التخلص من الأصول الثابتة"
"lb_account_445001","lb_group_61","True","Government & public institutions - other account payable","445001","liability_payable","True","","المؤسسات الحكومية والمؤسسات العامة - حسابات أخرى مستحقة الدفع"
"lb_account_445011","lb_group_61","True","Tax on consummation (hotel & rest)","445011","liability_current","False","","الضريبة على الاستهلاك ( الفنادق والاستراحات)"
"lb_account_449011","lb_group_62","True","Government & public institutions - debtors","449011","asset_receivable","True","","المؤسسات الحكومية والعامة - المدينون"
"lb_account_451111","lb_group_63","True","Partners - mother companies Dr.","451111","asset_current","False","","الشركاء - الشركات الرئيسية Dr."
"lb_account_451121","lb_group_63","True","Partners - subsidiary Company Dr.","451121","asset_current","False","","الشركاء - الشركة الفرعية Dr."
"lb_account_451131","lb_group_63","True","Partners - affiliated companies Dr.","451131","asset_current","False","","الشركاء - الشركات التابعة Dr."
"lb_account_451141","lb_group_63","True","Partners - multi-group companies Dr.","451141","asset_current","False","","الشركاء - الشركات المتعددة المجموعات Dr."
"lb_account_451211","lb_group_64","True","Partners - mother companies Cr.","451211","liability_current","False","","الشركاء - الشركات الرئيسية Cr."
"lb_account_451221","lb_group_64","True","Partners - subsidiary company Cr.","451221","liability_current","False","","الشركاء - الشركات الفرعية Cr."
"lb_account_451231","lb_group_64","True","Partners - affiliated companies Cr.","451231","liability_current","False","","الشركاء - الشركات التابعة Cr."
"lb_account_451241","lb_group_64","True","Partners - multi-group companies Cr.","451241","liability_current","False","","الشركاء - الشركات متعددة المجموعات Cr."
"lb_account_451511","lb_group_65","True","Partners balance Dr.","451511","asset_current","False","","رصيد الشركاء Dr."
"lb_account_451521","lb_group_65","True","Partners balance Cr.","451521","liability_current","False","","رصيد الشركاء Cr."
"lb_account_451531","lb_group_65","True","Partners affiliated companies Dr.","451531","asset_current","False","","شركات الشركاء التابعة، د."
"lb_account_451541","lb_group_65","True","Partners - multi-group companies Dr.","451541","asset_current","False","","الشركاء - الشركات متعددة المجموعات Dr."
"lb_account_451581","lb_group_65","True","Partners - joined operations Dr.","451581","asset_current","False","","الشركاء - العمليات المشتركة Dr."
"lb_account_453001","lb_group_66","True","Dividends payable on profit","453001","liability_current","False","","توزيعات الأرباح مستحقة الدفع على الأرباح"
"lb_account_455111","lb_group_67","True","Other partners payables & contributions","455111","liability_payable","True","","مستحقات ومساهمات الشركاء الآخرين"
"lb_account_461901","lb_group_68","True","Miscellaneous operating accounts payable","461901","liability_payable","True","","الحسابات التشغيلية المتنوعة مستحقة الدفع"
"lb_account_465091","lb_group_69","True","other misc payables non operating","465091","liability_payable","True","","مدفوعات متنوعة أخرى غير التشغيلية"
"lb_account_471101","lb_group_70","True","Deferred charges over many years pre-operation expenses","471101","asset_non_current","False","","رسوم مؤجلة على مدى سنوات عديدة قبل التشغيل"
"lb_account_471201","lb_group_71","True","Deferred charges over many years major repairs for amortization","471201","asset_non_current","False","","الرسوم المؤجلة على مدى سنوات عديدة والعديد من الإصلاحات للاستهلاك"
"lb_account_472001","lb_group_72","True","Prepaid expenses","472001","asset_current","False","","النفقات المدفوعة مسبقاً"
"lb_account_473001","lb_group_73","True","Unearned income","473001","liability_current","False","","الدخل غير المكتسب"
"lb_account_474001","lb_group_74","True","Accrued expenses","474001","asset_current","False","","النفقات المستحقة"
"lb_account_475011","lb_group_75","True","Exchange difference - liabilities receivables","475011","asset_current","False","","فرق سعر الصرف - الالتزامات مستحقة القبض"
"lb_account_475021","lb_group_75","True","Decrease on accounts payables","475021","asset_current","False","","انخفاض في الحسابات الدائنة مستحقة الدفع"
"lb_account_481001","lb_group_76","True","Periodical allocation of expenses","481001","liability_current","False","","التخصيص الدوري للنفقات"
"lb_account_530002","lb_group_78","True","Petty Cash","530002","asset_cash","False","","المصروفات النثرية"
"lb_account_540002","lb_group_79","True","Bank Suspense Account","540002","asset_current","False","","الحساب البنكي المعلق"
"lb_account_540003","lb_group_79","True","Outstanding Receipts","540003","asset_current","True","","الإيصالات المستحقة"
"lb_account_540004","lb_group_79","True","Outstanding Payments","540004","asset_current","True","","المدفوعات المستحقة"
"lb_account_540005","lb_group_79","True","Credit cards","540005","liability_credit_card","False","","البطاقات الائتمانية"
"lb_account_601101","lb_group_80","True","Goods & Services Type A","601101","expense","False","","السلع والخدمات من النوع A"
"lb_account_601102","lb_group_80","True","Goods & Services Type A - VAT paid in source","601102","expense","False","","السلع والخدمات النوع A - ضريبة القيمة المضافة يتم دفعها من المصدر"
"lb_account_601121","lb_group_80","True","Goods & Services Type B","601121","expense","False","","السلع والخدمات من النوع B"
"lb_account_601122","lb_group_80","True","Goods & Services Type B - VAT paid in source","601122","expense","False","","السلع والخدمات من النوع B - ضريبة القيمة المضافة التي يتم دفعها في المصدر"
"lb_account_601201","lb_group_81","True","Purchases containers & packing materials","601201","expense","False","","حاويات المشتريات ومواد التعبئة والتغليف"
"lb_account_601811","lb_group_82","True","Purchases - freight & transportations","601811","expense","False","","المشتريات - الشحن والنقل"
"lb_account_601821","lb_group_82","True","Purchases - commissions","601821","expense","False","","المشتريات - العمولات"
"lb_account_601831","lb_group_82","True","Purchases - insurance on freight","601831","expense","False","","المشتريات - التأمين على الشحن"
"lb_account_601841","lb_group_82","True","Purchases - clearing charges","601841","expense","False","","المشتريات - رسوم التخليص - المقاصة"
"lb_account_601851","lb_group_82","True","Purchases - customs charges","601851","expense","False","","المشتريات - الرسوم الجمركية"
"lb_account_601901","lb_group_83","True","Discount & allowances earned purchases","601901","expense","False","","الخصومات والبدلات المكتسبة من المشتريات"
"lb_account_601902","lb_group_83","True","Discount allowances earned purchases - VAT paid in source","601902","expense","False","","بدلات الخصم على المشتريات المكتسبة - ضريبة القيمة المضافة التي يتم دفعها في المصدر"
"lb_account_605101","lb_group_84","True","Opening stock","605101","expense","False","","المخزون الافتتاحي"
"lb_account_605201","lb_group_85","True","Closing stock","605201","expense","False","","المخزون الختامي"
"lb_account_611111","lb_group_86","True","Purchases raw materials A","611111","expense","False","","مشتريات المواد الخام A"
"lb_account_611121","lb_group_86","True","Purchases raw materials B","611121","expense","False","","مشتريات المواد الخام B"
"lb_account_611211","lb_group_87","True","Purchases consumables fuel & gas","611211","expense","False","","مشتريات الوقود والغاز والمواد الاستهلاكية"
"lb_account_611221","lb_group_87","True","Purchases consumables maintenance products","611221","expense","False","","مشتريات الوقود والغاز والمواد الاستهلاكية"
"lb_account_611231","lb_group_87","True","Purchases workshop & factory supplies","611231","expense","False","","مشتريات الورشة ولوازم المصنع"
"lb_account_611241","lb_group_87","True","Purchases stores supplies","611241","expense","False","","شراء لوازم المخازن"
"lb_account_611311","lb_group_88","True","Purchase unreturnable containers","611311","expense","False","","شراء حاويات لا يمكن إرجاعها"
"lb_account_611321","lb_group_88","True","Purchase returnable containers","611321","expense","False","","شراء حاويات يمكن إرجاعها"
"lb_account_611331","lb_group_88","True","Purchase other containers","611331","expense","False","","شراء حاويات أخرى"
"lb_account_611701","lb_group_89","True","Transitory account of cost of goods sold","611701","expense","False","","الحساب المؤقت لتكلفة البضائع المباعة"
"lb_account_611811","lb_group_90","True","Purchases - freight & transportations","611811","expense","False","","المشتريات - الشحن والنقل"
"lb_account_611821","lb_group_90","True","Purchases - commissions & brokerage","611821","expense","False","","المشتريات - العمولات والسمسرة"
"lb_account_611831","lb_group_90","True","Purchases - insurance on freight","611831","expense","False","","المشتريات - التأمين على الشحن"
"lb_account_611841","lb_group_90","True","Purchases - clearing charges","611841","expense","False","","المشتريات - رسوم التخليص - المقاصة"
"lb_account_611851","lb_group_90","True","Purchases - customs charges","611851","expense","False","","المشتريات - الرسوم الجمركية"
"lb_account_611901","lb_group_91","True","Discount & allowances earned on purchases","611901","expense","False","","الخصم والبدلات المكتسبة على المشتريات"
"lb_account_615101","lb_group_92","True","Opening stock raw materials","615101","expense","False","","المواد الخام في المخزون الافتتاحي"
"lb_account_615201","lb_group_93","True","Closing stock raw materials","615201","expense","False","","المواد الخام في المخزون الختامي"
"lb_account_615252","lb_group_93","True","Depreciation of heavy transportation - pickups, trucks","615252","expense","False","","إهلاك وسائل النقل الثقيل - الشاحنات الصغيرة والشاحنات"
"lb_account_621101","lb_group_94","True","Purchases - costs related to subcontractor A","621101","expense","False","","المشتريات - التكاليف المتعلقة بالمتعاقد من الباطن A"
"lb_account_621201","lb_group_95","True","Purchases - costs related to subcontractor B","621201","expense","False","","المشتريات - التكاليف المتعلقة بالمتعاقد من الباطن B"
"lb_account_621911","lb_group_96","True","Discounts & allowances purchases subcontractors A","621911","expense","False","","خصومات وبدلات مشتريات المتعاقدين من الباطن A"
"lb_account_621921","lb_group_96","True","Discounts & allowances purchases subcontractors B","621921","expense","False","","خصومات وبدلات مشتريات المتعاقدين من الباطن B"
"lb_account_625011","lb_group_97","True","Leasing on materials","625011","expense","False","","تأجير المواد"
"lb_account_625021","lb_group_97","True","Leasing on property","625021","expense","False","","تأجير العقارات"
"lb_account_625031","lb_group_97","True","Royalties","625031","expense","False","","العائدات"
"lb_account_625041","lb_group_97","True","Licenses","625041","expense","False","","التراخيص"
"lb_account_625061","lb_group_97","True","Trademarks","625061","expense","False","","العلامات التجارية"
"lb_account_625071","lb_group_97","True","Knowhow & methods","625071","expense","False","","المعرفة والأساليب"
"lb_account_625081","lb_group_97","True","Similar values & rights","625081","expense","False","","القيم والحقوق المماثلة"
"lb_account_626111","lb_group_99","True","Transportation & expenses on sales","626111","expense","False","","النقل ونفقات المبيعات"
"lb_account_626112","lb_group_99","True","Transportation & commuting expenses","626112","expense","False","","نفقات المواصلات والتنقل"
"lb_account_626121","lb_group_99","True","Collective transportation commuting","626121","expense","False","","التنقل عن طريق وسائل النقل الجماعي"
"lb_account_626151","lb_group_99","True","Postage, telephone & telecommunication","626151","expense","False","","رسوم البريد والهاتف والاتصالات السلكية واللاسلكية"
"lb_account_626200","lb_group_100","True","Maintenance & repairs","626200","expense","False","","الصيانة والإصلاحات"
"lb_account_626201","lb_group_100","True","Maintenance & repairs of transportation equipment","626201","expense","False","","صيانة وإصلاح معدات النقل"
"lb_account_626310","lb_group_101","True","Rent","626310","expense","False","","الإيجار"
"lb_account_626330","lb_group_101","True","Water fees","626330","expense","False","","رسوم المياه"
"lb_account_626340","lb_group_101","True","Lighting electricity - generator substances & combustibles","626340","expense","False","","كهرباء الإضاءة - مواد المولدات والمواد القابلة للاحتراق"
"lb_account_626350","lb_group_101","True","Common charges & building reparations","626350","expense","False","","الرسوم العامة وتعويضات المباني"
"lb_account_626390","lb_group_101","True","Other building expenses","626390","expense","False","","نفقات المباني الأخرى"
"lb_account_626410","lb_group_102","True","Entertainment & receptions","626410","expense","False","","وسائل الترفيه والاستقبال"
"lb_account_626420","lb_group_102","True","Travel expenses (hotel - food & beverages - transport)","626420","expense","False","","نفقات السفر (الفندق - الطعام والمشروبات - النقل)"
"lb_account_626430","lb_group_102","True","Personnel meals (restaurant)","626430","expense","False","","وجبات الموظفين (مطعم)"
"lb_account_626440","lb_group_102","True","Representation expenses & charges","626440","expense","False","","نفقات ورسوم التمثيل"
"lb_account_626510","lb_group_103","True","Temporary personnel","626510","expense","False","","الموظفون المؤقتون"
"lb_account_626520","lb_group_103","True","Agent's commission","626520","expense","False","","عمولة الوكيل"
"lb_account_626530","lb_group_103","True","Fees (lawyer - audit - consulting)","626530","expense","False","","الرسوم (محام - تدقيق حسابات - استشارات)"
"lb_account_626540","lb_group_103","True","Recruitment fees","626540","expense","False","","رسوم التوظيف"
"lb_account_626610","lb_group_104","True","Training & development","626610","expense","False","","التدريب والتطوير"
"lb_account_626620","lb_group_104","True","Documentation","626620","expense","False","","التوثيق"
"lb_account_626700","lb_group_105","True","Studies & research","626700","expense","False","","الدراسات والأبحاث"
"lb_account_626800","lb_group_106","True","Insurance","626800","expense","False","","التأمين"
"lb_account_626910","lb_group_107","True","Medical care expenses","626910","expense","False","","نفقات الرعاية الطبية"
"lb_account_626920","lb_group_107","True","Financial fees & expenses (on securities & notes)","626920","expense","False","","الرسوم والمصروفات المالية (على الأوراق المالية والأوراق المالية)"
"lb_account_626930","lb_group_107","True","Advertising & public relation fees","626930","expense","False","","الرسوم والنفقات المالية (على الأوراق المالية والأوراق النقدية)"
"lb_account_626940","lb_group_107","True","Office supplies & expenses","626940","expense","False","","لوازم ونفقات المكتب"
"lb_account_626990","lb_group_107","True","Subscriptions & other charges","626990","expense","False","","الاشتراكات والرسوم الأخرى"
"lb_account_626991","lb_group_107","True","Miscellaneous","626991","expense","False","","متفرقات"
"lb_account_631100","lb_group_109","True","Salaries - retroactive","631100","expense","False","","الرواتب - بأثر رجعي"
"lb_account_631101","lb_group_109","True","Earning taxable & other primes & gratifications","631101","expense","False","","الأرباح الخاضعة للضريبة وغيرها من المزايا والإكراميات الأخرى"
"lb_account_631200","lb_group_110","True","Wages","631200","expense","False","","الأجور"
"lb_account_631600","lb_group_111","True","Manager remuneration (voting rights) (1)","631600","expense","False","","مكافآت المدراء (صلاحيات التصويت) (1)"
"lb_account_631700","lb_group_112","True","Directors remuneration (2)","631700","expense","False","","مكافآت المدراء العموميين (2)"
"lb_account_631910","lb_group_113","True","Personnel transportation","631910","expense","False","","نقل الموظفين"
"lb_account_631920","lb_group_113","True","Staff meal","631920","expense","False","","وجبات الموظفين"
"lb_account_631950","lb_group_113","True","Schooling - employees","631950","expense","False","","التعليم - الموظفين"
"lb_account_631990","lb_group_113","True","Primes, gratifications & allocatives","631990","expense","False","","المميزات والإكراميات والمخصصات"
"lb_account_635100","lb_group_114","True","NSSF expenses & contributions","635100","expense","False","","نفقات ومساهمات صندوق التضامن الاجتماعي الوطني"
"lb_account_635500","lb_group_115","True","Difference IEOS - Indemnity End of Service","635500","expense","False","","الفرق في IEOS - تعويض نهاية الخدمة"
"lb_account_641000","lb_group_116","True","Income tax on salaries & remuneration","641000","expense","False","","ضريبة الدخل على المرتبات والأجور"
"lb_account_642000","lb_group_117","True","Municipality taxes","642000","expense","False","","ضرائب البلدية"
"lb_account_643000","lb_group_118","True","VAT non-recoverable","643000","expense","False","","ضريبة القيمة المضافة غير قابلة للاسترداد"
"lb_account_644000","lb_group_119","True","Registration fees","644000","expense","False","","رسوم التسجيل"
"lb_account_644001","lb_group_119","True","Registration fees related to employees","644001","expense","False","","رسوم التسجيل المتعلقة بالموظفين"
"lb_account_645100","lb_group_120","True","Taxes # 51 Reg.#497.2003","645100","expense","False","","ضرائب رقم 51 Reg.#497.2003"
"lb_account_645200","lb_group_121","True","Taxes on disposal of fixed assets or reevaluation 10%","645200","expense","False","","ضرائب التصرف في الأصول الثابتة أو إعادة تقييمها 10%"
"lb_account_645500","lb_group_122","True","Taxes holding - offshore - on income Services","645500","expense","False","","الضرائب المحتجزة - في الخارج - على الخدمات المتعلقة بالدخل"
"lb_account_645801","lb_group_123","True","Penalties taxes interest on delay & fines","645801","expense","False","","الفوائد التي يتم دفعها في ضرائب غرامات التأخير والغرامات العامة"
"lb_account_645900","lb_group_124","True","Other taxes","645900","expense","False","","الضرائب الأخرى"
"lb_account_651101","lb_group_125","True","Amortization of business concern (key money)","651101","expense","False","","استهلاك المشروع التجاري (المفتاح المالي)"
"lb_account_651110","lb_group_125","True","Amortization of establishment expenses","651110","expense","False","","استهلاك نفقات التأسيس"
"lb_account_651120","lb_group_125","True","Amortization of research & development expenses","651120","expense","False","","استهلاك نفقات البحث والتطوير"
"lb_account_651130","lb_group_125","True","Amortization of patents, licenses, trademarks","651130","expense","False","","استهلاك براءات الاختراع والتراخيص والعلامات التجارية"
"lb_account_651190","lb_group_125","True","Amortization of other intangible assets","651190","expense","False","","استهلاك الأصول الأخرى غير الملموسة"
"lb_account_651231","lb_group_126","True","Depreciation of construction","651231","expense","False","","إهلاك الإنشاءات"
"lb_account_651232","lb_group_126","True","Depreciation, general installation, & leasehold improvements","651232","expense","False","","الاستهلاك، والتركيبات العامة، وتحسينات الحيازة الإيجارية"
"lb_account_651233","lb_group_126","True","Depreciation infrastructure works","651233","expense","False","","إهلاك أعمال البنية التحتية"
"lb_account_651234","lb_group_126","True","Depreciation construction on leased land","651234","expense","False","","إهلاك بناء على أرض مستأجرة"
"lb_account_651241","lb_group_126","True","Depreciation specialized installations","651241","expense","False","","المنشآت المتخصصة في الاستهلاك"
"lb_account_651242","lb_group_126","True","Depreciation specific installations","651242","expense","False","","منشآت محددة للاستهلاك"
"lb_account_651243","lb_group_126","True","Depreciation industrial equipment","651243","expense","False","","إهلاك المعدات الصناعية"
"lb_account_651244","lb_group_126","True","Depreciation industrial tools","651244","expense","False","","إهلاك الأدوات الصناعية"
