"id","code","name","user_type_id/id","tag_ids/id","reconcile","chart_template_id/id"
"chart5005","5005","Avtalte tariffgodtgjørelser","account.data_account_type_expenses","","False","no_chart_template"
"chart5090","5090","Periodiseringskonto lønn","account.data_account_type_expenses","","False","no_chart_template"
"chart5091","5091","Påløpt, ikke utbetalt lønn","account.data_account_type_expenses","","False","no_chart_template"
"chart5092","5092","Feriepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5099","5099","Andre lønnsposteringer","account.data_account_type_expenses","","False","no_chart_template"
"chart5100","5100","Lønn til ansatte, timeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5105","5105","Avtalte tariffgodtgjørelser, timeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5180","5180","Feriepenger beregnet","account.data_account_type_expenses","","False","no_chart_template"
"chart5182","5182","Arbeidsgiveravgift påløpte feriepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5191","5191","Påløpt, ikke utbetalt lønn timeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5192","5192","Feriepenger, timeaansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5199","5199","Andre lønnsposteringer, timeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5200","5200","Fri bil","account.data_account_type_expenses","","False","no_chart_template"
"chart5210","5210","Fri telefon","account.data_account_type_expenses","","False","no_chart_template"
"chart5220","5220","Fri avis","account.data_account_type_expenses","","False","no_chart_template"
"chart5230","5230","Fri losji og bolig","account.data_account_type_expenses","","False","no_chart_template"
"chart5240","5240","Rentefordel","account.data_account_type_expenses","","False","no_chart_template"
"chart5251","5251","Gruppelivsforsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart5252","5252","Ulykkesforsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart5260","5260","Smusstillegg","account.data_account_type_expenses","","False","no_chart_template"
"chart5280","5280","Andre fordeler i arbeidsforhold","account.data_account_type_expenses","","False","no_chart_template"
"chart5290","5290","Motkonto for gruppe 52","account.data_account_type_expenses","","False","no_chart_template"
"chart5300","5300","Tantieme","account.data_account_type_expenses","","False","no_chart_template"
"chart5330","5330","Godtgj. til styre- og bedriftsforsamling","account.data_account_type_expenses","","False","no_chart_template"
"chart5390","5390","Annen oppgavepliktig godtgjørelse","account.data_account_type_expenses","","False","no_chart_template"
"chart5395","5395","Annen oppgavepliktig godtgjørelse, trekkfri","account.data_account_type_expenses","","False","no_chart_template"
"chart5400","5400","Arbeidsgiveravgift","account.data_account_type_expenses","","False","no_chart_template"
"chart5405","5405","Arbeidsgiveravgift av påløpte feriepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5411","5411","Arb.giv.avg. pål. feriep.","account.data_account_type_expenses","","False","no_chart_template"
"chart5420","5420","Innberetningspliktige pensjonskostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5430","5430","Premie pensjonsordning","account.data_account_type_expenses","","False","no_chart_template"
"chart5500","5500","Andre kostnadsgodtgjørelser","account.data_account_type_expenses","","False","no_chart_template"
"chart5510","5510","Overtidsmat etter regning","account.data_account_type_expenses","","False","no_chart_template"
"chart5520","5520","Kantinekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5600","5600","Arbeidsgodtgjørelse til eiere i DLS","account.data_account_type_expenses","","False","no_chart_template"
"chart5700","5700","Lærlingtilskudd","account.data_account_type_expenses","","False","no_chart_template"
"chart5800","5800","Refusjon av sykepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5820","5820","Refusjon av arbeidsgiveravgift","account.data_account_type_expenses","","False","no_chart_template"
"chart5890","5890","Annen refusjon","account.data_account_type_expenses","","False","no_chart_template"
"chart5900","5900","Gaver til ansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5910","5910","Kantinekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5920","5920","Yrkesskadeforsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart5930","5930","Andre ikke arb.giv.avg.pliktige forsikr.","account.data_account_type_expenses","","False","no_chart_template"
"chart5940","5940","Øvrige personalkostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5950","5950","Obligatorisk tjenestepensjon (OTP)","account.data_account_type_expenses","","False","no_chart_template"
"chart5990","5990","Annen personalkostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6000","6000","Avskrivning på bygn. & annen fast eiend.","account.data_account_type_expenses","","False","no_chart_template"
"chart6010","6010","Avskrivning på transportmidler, maskiner","account.data_account_type_expenses","","False","no_chart_template"
"chart6020","6020","Avskrivning på immaterielle eiendeler","account.data_account_type_expenses","","False","no_chart_template"
"chart6050","6050","Nedskr. varige driftsmidl. & imat. eiend","account.data_account_type_expenses","","False","no_chart_template"
"chart6100","6100","Frakter, transportkostnader og forsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart6110","6110","Toll og spedisjonskostnader ved forsend","account.data_account_type_expenses","","False","no_chart_template"
"chart6200","6200","Elektrisitet","account.data_account_type_expenses","","False","no_chart_template"
"chart6210","6210","Gass","account.data_account_type_expenses","","False","no_chart_template"
"chart6220","6220","Fyringsolje","account.data_account_type_expenses","","False","no_chart_template"
"chart6230","6230","Kull, koks","account.data_account_type_expenses","","False","no_chart_template"
"chart6240","6240","Ved","account.data_account_type_expenses","","False","no_chart_template"
"chart6250","6250","Bensin, dieselolje","account.data_account_type_expenses","","False","no_chart_template"
"chart6260","6260","Vann","account.data_account_type_expenses","","False","no_chart_template"
"chart6290","6290","Annen brensel","account.data_account_type_expenses","","False","no_chart_template"
"chart6300","6300","Leie lokaler","account.data_account_type_expenses","","False","no_chart_template"
"chart6320","6320","Renovasjon, vann, avløp mv.","account.data_account_type_expenses","","False","no_chart_template"
"chart6340","6340","Lys, varme","account.data_account_type_expenses","","False","no_chart_template"
"chart6360","6360","Renhold","account.data_account_type_expenses","","False","no_chart_template"
"chart6390","6390","Annen kostnad lokaler","account.data_account_type_expenses","","False","no_chart_template"
"chart6400","6400","Leie av driftsmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart6410","6410","Leie av inventar","account.data_account_type_expenses","","False","no_chart_template"
"chart6420","6420","Leie datasystemer","account.data_account_type_expenses","","False","no_chart_template"
"chart6430","6430","Leie andre kontormaskiner","account.data_account_type_expenses","","False","no_chart_template"
"chart6440","6440","Leie transportmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart6490","6490","Annen leiekostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6500","6500","Motordrevet verktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6510","6510","Håndverktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6520","6520","Hjelpeverktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6530","6530","Spesialverktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6540","6540","Inventar","account.data_account_type_expenses","","False","no_chart_template"
"chart6550","6550","Driftsmaterialer","account.data_account_type_expenses","","False","no_chart_template"
"chart6560","6560","Rekvisita","account.data_account_type_expenses","","False","no_chart_template"
"chart6570","6570","Arbeidsklær og verneutstyr","account.data_account_type_expenses","","False","no_chart_template"
"chart6590","6590","Annet driftsmateriel","account.data_account_type_expenses","","False","no_chart_template"
"chart6600","6600","Reparasjoner og vedlikehold bygninger","account.data_account_type_expenses","","False","no_chart_template"
"chart6620","6620","Reparasjoner og vedlikehold utstyr","account.data_account_type_expenses","","False","no_chart_template"
"chart6690","6690","Reparasjon og vedlikehold annet","account.data_account_type_expenses","","False","no_chart_template"
"chart6700","6700","Revisjonshonorar","account.data_account_type_expenses","","False","no_chart_template"
"chart6720","6720","Honorar for økonomisk & juridisk bistand","account.data_account_type_expenses","","False","no_chart_template"
"chart6750","6750","Honorar regnskapsfører","account.data_account_type_expenses","","False","no_chart_template"
"chart6785","6785","Kjøp av tjenester fra utlandet","account.data_account_type_expenses","","False","no_chart_template"
"chart6800","6800","Kontorrekvisita","account.data_account_type_expenses","","False","no_chart_template"
"chart6810","6810","Datakostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6820","6820","Trykksaker","account.data_account_type_expenses","","False","no_chart_template"
"chart6840","6840","Aviser, tidsskrifter, bøker mv.","account.data_account_type_expenses","","False","no_chart_template"
"chart6860","6860","Møter, kurs, oppdatering mv.","account.data_account_type_expenses","","False","no_chart_template"
"chart6890","6890","Annen kontorkostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6900","6900","Telefon","account.data_account_type_expenses","","False","no_chart_template"
"chart6901","6901","Telefon fritt","account.data_account_type_expenses","","False","no_chart_template"
"chart6940","6940","Porto","account.data_account_type_expenses","","False","no_chart_template"
"chart7000","7000","Drivstoff","account.data_account_type_expenses","","False","no_chart_template"
"chart7020","7020","Vedlikehold","account.data_account_type_expenses","","False","no_chart_template"
"chart7040","7040","Forsikringer","account.data_account_type_expenses","","False","no_chart_template"
"chart7080","7080","Bilkostnader, bruk av privat bil i næring","account.data_account_type_expenses","","False","no_chart_template"
"chart7090","7090","Annen kostnad transportmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart7100","7100","Bilgodtgjørelse, oppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7130","7130","Reisekostnader, oppgavepliktige","account.data_account_type_expenses","","False","no_chart_template"
"chart7140","7140","Reisekostnader, ikke oppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7150","7150","Diettkostnader, oppgaveplikig","account.data_account_type_expenses","","False","no_chart_template"
"chart7160","7160","Diettkostnader, ikke oppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7190","7190","Annen kostnadsgodtgjørelse","account.data_account_type_expenses","","False","no_chart_template"
"chart7200","7200","Provisjonskostnader, oppgavepliktige","account.data_account_type_expenses","","False","no_chart_template"
"chart7210","7210","Provisjonskostnader, ikke oppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7300","7300","Salgskostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7320","7320","Reklamekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7350","7350","Representasjon, fradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7360","7360","Representasjon, ikke fradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7390","7390","MVA-øreavrunding","account.data_account_type_expenses","","False","no_chart_template"
"chart7395","7395","Øreavrunding","account.data_account_type_expenses","","False","no_chart_template"
"chart7400","7400","Kontingenter og gaver","account.data_account_type_expenses","","False","no_chart_template"
"chart7410","7410","Kontingenter, ikke fradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7420","7420","Gaver, fradragsberettigede","account.data_account_type_expenses","","False","no_chart_template"
"chart7430","7430","Gaver, ikke fradrag","account.data_account_type_expenses","","False","no_chart_template"
"chart7500","7500","Forsikringspremier","account.data_account_type_expenses","","False","no_chart_template"
"chart7550","7550","Garanti- og servicekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7560","7560","Servicekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7600","7600","Lisenesavgifter og royalties","account.data_account_type_expenses","","False","no_chart_template"
"chart7610","7610","Patentkostnad ved egen patent","account.data_account_type_expenses","","False","no_chart_template"
"chart7620","7620","Kostnader ved varemerker o.l.","account.data_account_type_expenses","","False","no_chart_template"
"chart7630","7630","Kontroll-,prøve- og stempelavgifter","account.data_account_type_expenses","","False","no_chart_template"
"chart7700","7700","Styre- og bedriftsforsamlingsmøter","account.data_account_type_expenses","","False","no_chart_template"
"chart7710","7710","Generalforsamling","account.data_account_type_expenses","","False","no_chart_template"
"chart7730","7730","Kostnader ved egne aksjer","account.data_account_type_expenses","","False","no_chart_template"
"chart7740","7740","Øreavrunding, MVA - oppgjør","account.data_account_type_expenses","","False","no_chart_template"
"chart7745","7745","Øreavrunding, avgiftspliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7746","7746","Øreavrunding, avgiftsfritt","account.data_account_type_expenses","","False","no_chart_template"
"chart7750","7750","Eiendoms- og festeavgift","account.data_account_type_expenses","","False","no_chart_template"
"chart7770","7770","Bank og kortgebyrer","account.data_account_type_expenses","","False","no_chart_template"
"chart7780","7780","Renter og gebyrer inkasso","account.data_account_type_expenses","","False","no_chart_template"
"chart7798","7798","Annen kostnad, fradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7799","7799","Annen kostnad, ikke fradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7800","7800","Tap ved avgang driftsmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart7820","7820","Innkommet på tidligere nedskrevne fordri","account.data_account_type_expenses","","False","no_chart_template"
"chart7830","7830","Tap på fordringer","account.data_account_type_expenses","","False","no_chart_template"
"chart7850","7850","Tap pga. brannskade","account.data_account_type_expenses","","False","no_chart_template"
"chart7860","7860","Tap på kontrakter","account.data_account_type_expenses","","False","no_chart_template"
"chart7900","7900","Beholdningsendring anlegg under utførelse","account.data_account_type_expenses","","False","no_chart_template"
"chart7910","7910","Ukurante varer","account.data_account_type_expenses","","False","no_chart_template"
"chart8000","8000","Inntekter på investeringer i datterselskap","account.data_account_type_expenses","","False","no_chart_template"
"chart8010","8010","Inntekt på investering i annet foretak. s/ konsern","account.data_account_type_expenses","","False","no_chart_template"
"chart8020","8020","Inntekt på investering i tilknyttet selskap","account.data_account_type_expenses","","False","no_chart_template"
"chart8030","8030","Renteinntekt på foretak i  samme konsern","account.data_account_type_expenses","","False","no_chart_template"
"chart8040","8040","Renteinntekter, skattefrie","account.data_account_type_expenses","","False","no_chart_template"
"chart8050","8050","Annen renteinntekt","account.data_account_type_expenses","","False","no_chart_template"
"chart8056","8056","Påminnelsesavgift","account.data_account_type_expenses","","False","no_chart_template"
"chart8060","8060","Valutagevinst (agio)","account.data_account_type_expenses","","False","no_chart_template"
"chart8065","8065","Valutakursvinster, revenue","account.data_account_type_expenses","","False","no_chart_template"
"chart8070","8070","Annen finansinntekt","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8071","8071","Aksjeutbytte","account.data_account_type_expenses","","False","no_chart_template"
"chart8078","8078","Gevinst realisasjon av aksjer","account.data_account_type_expenses","","False","no_chart_template"
"chart8080","8080","Verdiøkning finanseille omløpsmidler","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8090","8090","Inntekt på andre investeringer","account.data_account_type_expenses","","False","no_chart_template"
"chart8100","8100","Verdired. av markedsbas.finans. omløps.","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8110","8110","Nedskrivn. av andre finansielle omløps.","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8120","8120","Nedskrivning av finansielle anleggsmidl.","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8130","8130","Rentekostnad foretak i samme konsern","account.data_account_type_expenses","","False","no_chart_template"
"chart8140","8140","Rentekostnader, ikke fradragsberettigede","account.data_account_type_expenses","","False","no_chart_template"
"chart8150","8150","Annen rentekostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8160","8160","Valutatap (disagio)","account.data_account_type_expenses","","False","no_chart_template"
"chart8178","8178","Tap ved realisasjon av aksjer","account.data_account_type_expenses","","False","no_chart_template"
"chart8179","8179","Annen finanskostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8300","8300","Betalbar skatt","account.data_account_type_expenses","","False","no_chart_template"
"chart8320","8320","Utsatt skatt","account.data_account_type_expenses","","False","no_chart_template"
"chart8350","8350","Skattekostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8400","8400","Ekstraordinær inntekt","account.data_account_type_expenses","","False","no_chart_template"
"chart8500","8500","Ekstraordinær kostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8600","8600","Betalbar skatt, ekstraordinært resultat","account.data_account_type_expenses","","False","no_chart_template"
"chart8620","8620","Utsatt skatt, ekstraordinært resultat","account.data_account_type_expenses","","False","no_chart_template"
"chart8800","8800","Årsresultat","account.data_account_type_expenses","","False","no_chart_template"
"chart8900","8900","Overføringer fond for vurderingsforskjel","account.data_account_type_expenses","","False","no_chart_template"
"chart8910","8910","Overføringer felleseid andelskapital for","account.data_account_type_expenses","","False","no_chart_template"
"chart8920","8920","Avsatt utbytte/renter på grunnfondsbevis","account.data_account_type_expenses","","False","no_chart_template"
"chart8922","8922","Avsatt tilleggsutbytte","account.data_account_type_expenses","","False","no_chart_template"
"chart8923","8923","Avsatt ekstraordinært utbytte","account.data_account_type_expenses","","False","no_chart_template"
"chart8930","8930","Konsernbidrag","account.data_account_type_expenses","","False","no_chart_template"
"chart8940","8940","Aksjonærbidrag","account.data_account_type_expenses","","False","no_chart_template"
"chart8950","8950","Fondsemisjon","account.data_account_type_expenses","","False","no_chart_template"
"chart8960","8960","Overføringer annen egenkapital","account.data_account_type_expenses","","False","no_chart_template"
"chart8980","8980","Avsatt til fri egenkapital","account.data_account_type_expenses","","False","no_chart_template"
"chart8990","8990","Udekket tap","account.data_account_type_expenses","","False","no_chart_template"
"chart9970","9970","Expense account on product template","account.data_account_type_expenses","","False","no_chart_template"
"chart9990","9990","Income account on product template","account.data_account_type_revenue","","False","no_chart_template"
