"id","name","code","account_type","tag_ids","reconcile","non_trade","name@fr","description","description@fr","tax_ids","active","asset_model_ids"
"pcg_2806","Tenancy Law","280600","asset_fixed","","False","","Droit du bail","Legal rights related to a tenancy or lease agreement, often capitalized as an intangible asset.","Droits légaux liés à un contrat de location ou de bail, souvent capitalisés en tant qu’actif incorporel.","","True",""
"pcg_2807","Goodwill","280700","asset_fixed","","False","","Bonne volonté","An intangible asset representing the value of a company's brand name, solid customer base, good customer relations, good employee relations, and proprietary technology; typically arises during an acquisition.","Un actif incorporel représentant la valeur de la marque d'une entreprise, une base de clientèle solide, de bonnes relations avec les clients, de bonnes relations avec les employés et une technologie propriétaire ; apparaît généralement lors d'une acquisition.","","True",""
"pcg_2808","Other intangible fixed assets","280800","asset_fixed","","False","","Autres immobilisations incorporelles","A category for other long-term intangible assets not specifically listed, such as customer lists or non-compete agreements.","Une catégorie pour d’autres actifs incorporels à long terme non spécifiquement répertoriés, tels que les listes de clients ou les accords de non-concurrence.","","True",""
"pcg_28081","Amortisation of merger loss on intangible assets","280810","asset_fixed","","False","","Amortissement des pertes de fusion sur actifs incorporels","The systematic expensing of losses arising from intangible asset valuation issues during a merger over time.","La comptabilisation systématique des pertes découlant de problèmes d’évaluation des actifs incorporels lors d’une fusion au fil du temps.","","False",""
"pcg_2812","Site development","281200","asset_fixed","","False","","Développement du site","Costs associated with preparing land for construction, including grading, excavation, and installation of basic infrastructure. (same allocation as for Account 212)","Coûts associés à la préparation du terrain pour la construction, y compris le nivellement, l'excavation et l'installation des infrastructures de base. (même répartition que pour le compte 212)","","True",""
"pcg_2813","Constructions","281300","asset_fixed","","False","","Constructions","Same allocation as for Account 213","Même répartition que pour le compte 213","","True",""
"pcg_2814","Constructions on third-party site","281400","asset_fixed","","False","","Constructions sur site tiers","Same allocation as for Account 214","Même répartition que pour le compte 214","","True",""
"pcg_2815","Industrial machinery and equipment","281500","asset_fixed","","False","","Machines et équipements industriels","Same allocation as for Account 215","Même répartition que pour le compte 215","","True",""
"pcg_2818","Other tangible fixed assets","281800","asset_fixed","","False","","Autres immobilisations corporelles","Same allocation as for Account 218","Même répartition que pour le compte 218","","True",""
"pcg_28187","Amortization of merger loss on tangible assets","281870","asset_fixed","","False","","Amortissement des pertes de fusion sur actifs corporels","The systematic expensing of losses arising from tangible asset valuation issues during a merger over time.","La comptabilisation systématique des pertes découlant de problèmes d’évaluation des actifs corporels lors d’une fusion au fil du temps.","","False",""
"pcg_282","Depreciation on assets in concession","282000","asset_fixed","","False","","Amortissement des actifs en concession","Fixed assets that are used or operated under a concession agreement.","Actifs fixes utilisés ou exploités dans le cadre d’un accord de concession.","","True",""
"pcg_2901","Establishment costs","290100","asset_fixed","","False","","Coûts d'établissement","Costs incurred in setting up a business (e.g., legal fees, initial administrative expenses).","Coûts engagés pour créer une entreprise (par exemple, frais juridiques, frais administratifs initiaux).","","True",""
"pcg_2903","Development costs","290300","asset_fixed","","False","","Coûts de développement","Costs incurred in the development of new products, processes, or services.","Coûts engagés dans le développement de nouveaux produits, procédés ou services.","","True",""
"pcg_2905","Intangible Rights","290500","asset_fixed","","False","","droits intangibles","Trade marks, processes, rights and similar assets","Marques, procédés, droits et actifs similaires","","True",""
"pcg_2906","Lease Premium","290600","asset_fixed","","False","","Prime de location","An upfront payment made to acquire a leasehold interest in a property.","Un paiement initial effectué pour acquérir un droit de bail dans une propriété.","","True",""
"pcg_2907","Goodwill","290700","asset_fixed","","False","","Bonne volonté","An intangible asset representing the value of a company's brand name, solid customer base, good customer relations, good employee relations, and proprietary technology; typically arises during an acquisition.","Un actif incorporel représentant la valeur de la marque d'une entreprise, une base de clientèle solide, de bonnes relations avec les clients, de bonnes relations avec les employés et une technologie propriétaire ; apparaît généralement lors d'une acquisition.","","True",""
"pcg_2908","Other intangible fixed assets","290800","asset_fixed","","False","","Autres immobilisations incorporelles","A category for other long-term intangible assets not specifically listed, such as customer lists or non-compete agreements.","Une catégorie pour d’autres actifs incorporels à long terme non spécifiquement répertoriés, tels que les listes de clients ou les accords de non-concurrence.","","True",""
"pcg_29081","Impairment of merger loss on intangible assets","290810","asset_fixed","","False","","Dépréciation de la perte de fusion sur actifs incorporels","A reduction in the value of an intangible asset loss from a merger, when its carrying amount is no longer recoverable.","Une réduction de la valeur d’une perte d’actif incorporel résultant d’une fusion, lorsque sa valeur comptable n’est plus recouvrable.","","False",""
"pcg_2911","Depreciation on land","291100","asset_fixed","","False","","Amortissement des terrains","Accumulated depreciation or amortization expense for land assets","Dépenses d'amortissement cumulées pour les actifs fonciers","","True",""
"pcg_2912","Depreciation on land improvements and fittings","291200","asset_fixed","","False","","Amortissement des améliorations et aménagements fonciers","The systematic expensing of the cost of improvements made to land (e.g., landscaping, fences, parking lots) over their estimated useful life.","La comptabilisation systématique du coût des améliorations apportées au terrain (par exemple, aménagement paysager, clôtures, stationnements) sur leur durée de vie utile estimée.","","True",""
"pcg_2913","Depreciation on buildings","291300","asset_fixed","","False","","Amortissement des bâtiments","The systematic expensing of the cost of buildings over their estimated useful life due to wear and tear, age, or obsolescence","La comptabilisation systématique du coût des bâtiments sur leur durée de vie utile estimée en raison de l'usure, de l'âge ou de l'obsolescence","","True",""
"pcg_2914","Depreciation on buildings on undeveloped land","291400","asset_fixed","","False","","Amortissement des bâtiments sur des terrains non aménagés","The systematic expensing of the cost of buildings situated on undeveloped land over their estimated useful life. The depreciation applies to the building, not the land itself","L'amortissement systématique du coût des bâtiments situés sur des terrains non bâtis sur leur durée de vie utile estimée. L'amortissement s'applique au bâtiment, et non au terrain lui-même.","","True",""
"pcg_2915","Depreciation on industrial plant, machinery and equipment","291500","asset_fixed","","False","","Amortissement des installations industrielles, des machines et des équipements","The systematic expensing of the cost of industrial machinery, factory equipment, and similar assets over their estimated useful life.","La comptabilisation systématique du coût des machines industrielles, des équipements d’usine et des actifs similaires sur leur durée de vie utile estimée.","","True",""
"pcg_2918","Depreciation on other tangible fixed assets","291800","asset_fixed","","False","","Amortissements sur autres immobilisations corporelles","The systematic expensing of the cost of various other physical long-term assets that are not specifically categorized elsewhere, over their estimated useful life","La comptabilisation systématique du coût de divers autres actifs physiques à long terme qui ne sont pas spécifiquement classés ailleurs, sur leur durée de vie utile estimée","","True",""
"pcg_29187","Impairment of merger loss on tangible assets","291870","asset_fixed","","False","","Dépréciation de la perte de fusion sur les actifs corporels","A reduction in the value of a tangible asset loss from a merger, when its carrying amount is no longer recoverable.","Une réduction de la valeur d’une perte d’actif corporel résultant d’une fusion, lorsque sa valeur comptable n’est plus recouvrable.","","False",""
"pcg_292","Fixed assets in concession","292000","asset_fixed","","False","","Immobilisations en concession","Fixed assets that are used or operated under a concession agreement.","Actifs fixes utilisés ou exploités dans le cadre d’un accord de concession.","","True",""
"pcg_2931","Tangible assets in progress","293100","asset_fixed","","False","","Immobilisations corporelles en cours","Physical long-term fixed assets currently under construction or development.","Actifs fixes physiques à long terme actuellement en construction ou en développement.","","True",""
"pcg_2932","Intangible assets in progress","293200","asset_fixed","","False","","Immobilisations incorporelles en cours","Non-physical long-term fixed assets (like software) currently under development.","Actifs fixes à long terme non physiques (comme les logiciels) actuellement en cours de développement.","","True",""
"pcg_2960","Provisions for depreciation of investments and receivables from investments","296000","asset_fixed","","False","","Provisions pour dépréciation des placements et des créances sur placements","Provisions for impairment or depreciation of investments and related receivables, ensuring accurate reflection of their recoverable value","Provisions pour dépréciation ou dépréciation des investissements et des créances associées, garantissant une représentation fidèle de leur valeur recouvrable","","True",""
"pcg_2961","Provisions for depreciation of long-term equity interests","296100","asset_fixed","","False","","Provisions pour dépréciation des participations à long terme","Amounts set aside for a potential decrease in the value of long-term equity investments.","Montants mis de côté pour une éventuelle diminution de la valeur des placements en actions à long terme.","","False",""
"pcg_2962","Provisions for depreciation of Equity-valued securities","296200","asset_fixed","","False","","Provisions pour dépréciation des titres valorisés en actions","Securities valued using the equity method of accounting, typically for significant influence investments.","Titres évalués selon la méthode de la mise en équivalence, généralement pour les investissements d'influence notable.","","False",""
"pcg_2966","Provisions for depreciation of other forms of participation","296600","asset_fixed","","False","","Provisions pour dépréciation des autres formes de participation","Amounts set aside for a potential decrease in the value of other forms of long-term investments that provide influence.","Montants mis de côté pour une diminution potentielle de la valeur d’autres formes d’investissements à long terme qui exercent une influence.","","False",""
"pcg_2967","Provisions for depreciation of debts receivable related to participating interests","296700","asset_fixed","","False","","Provisions pour dépréciation des créances liées aux participations","Amounts set aside for potential uncollectible debts owed by entities in which the company holds a participating interest (same allocation as for Account 267)","Montants mis de côté pour les créances potentiellement irrécouvrables dues par les entités dans lesquelles la société détient une participation (même affectation que pour le compte 267)","","False",""
"pcg_2968","Provisions for depreciation of debts receivable related to joint ventures","296800","asset_fixed","","False","","Provisions pour dépréciation des créances liées aux coentreprises","Amounts set aside for potential uncollectible debts owed by joint ventures (same allocation as for Account 268)","Montants mis de côté pour les créances potentiellement irrécouvrables dues par les coentreprises (même répartition que pour le compte 268)","","False",""
"pcg_2970","Provisions for depreciation of other long-term investments","297000","asset_fixed","","False","","Provisions pour dépréciation des autres investissements à long terme","Provisions for potential depreciation or impairment of other long-term investments, to reflect their current recoverable value","Provisions pour dépréciation ou dépréciation potentielle d'autres investissements à long terme, afin de refléter leur valeur recouvrable actuelle","","True",""
"pcg_2971","Provisions for depreciation of long-term investment for other equity securities","297100","asset_fixed","","False","","Provisions pour dépréciation des placements à long terme pour autres titres de participation","Amounts set aside for a potential decrease in the value of long-term equity investments not held as portfolio securities (same allocation as for Account 271)","Montants mis de côté pour une diminution potentielle de la valeur des placements en actions à long terme non détenus en tant que titres de portefeuille (même affectation que pour le compte 271)","","False",""
"pcg_2972","Provisions for depreciation of long-term investment debt securities","297200","asset_fixed","","False","","Provisions pour dépréciation des titres de créance d'investissement à long terme","Amounts set aside for a potential decrease in the value of long-term debt securities held as investments (same allocation as for Account 272)","Montants réservés pour une éventuelle diminution de la valeur des titres de créance à long terme détenus à titre de placements (même affectation que pour le compte 272)","","False",""
"pcg_2973","Provisions for depreciation of portfolio long-term investment securities","297300","asset_fixed","","False","","Provisions pour dépréciation des titres de placement à long terme du portefeuille","Securities held as long-term investments within a portfolio.","Titres détenus en tant qu’investissements à long terme au sein d’un portefeuille.","","False",""
"pcg_2974","Provisions for depreciation of loans","297400","asset_fixed","","False","","Provisions pour dépréciation des prêts","Amounts set aside for potential uncollectible amounts from loans granted by the company (same allocation as for Account 274)","Montants provisionnés pour d'éventuels montants irrécouvrables provenant de prêts accordés par l'entreprise (même affectation que pour le compte 274)","","False",""
"pcg_2975","Provisions for depreciation of deposits and sureties advanced","297500","asset_fixed","","False","","Provisions pour dépréciation des dépôts et cautions avancés","Guarantees provided by the company for the obligations of a third party (same allocation as for Account 275)","Garanties fournies par la société pour les obligations d'un tiers (même affectation que pour le compte 275)","","False",""
"pcg_2976","Provisions for depreciation of Other debts receivable","297600","asset_fixed","","False","","Provisions pour dépréciation des autres créances","Amounts set aside for potential uncollectible amounts from other miscellaneous debts owed to the company (same allocation as for Account 276)","Montants mis de côté pour les montants potentiellement irrécouvrables provenant d'autres dettes diverses dues à la société (même affectation que pour le compte 276)","","False",""
"pcg_29787","Impairment of merger loss on financial assets","297870","asset_fixed","","False","","Dépréciation de la perte de fusion sur les actifs financiers","Losses arising from valuation issues or irregularities related to financial assets during a merger.","Pertes découlant de problèmes d’évaluation ou d’irrégularités liées aux actifs financiers lors d’une fusion.","","False",""
"pcg_31_account","Raw materials and supplies","310000","asset_current","","False","","Matières premières et fournitures","","","","True",""
"pcg_321_account","Consumable materials","321000","asset_current","","False","","Matières consommables","","","","True",""
"pcg_3221","Fuels","322100","asset_current","","False","","Combustibles","","","","True",""
"pcg_3222","Cleaning products","322200","asset_current","","False","","Produits d'entretien","","","","True",""
"pcg_3223","Workshop and factory supplies","322300","asset_current","","False","","Fournitures d'atelier et d'usine","","","","True",""
"pcg_3224","Store supplies","322400","asset_current","","False","","Fournitures de magasin","","","","True",""
"pcg_3225","Office supplies","322500","asset_current","","False","","Fournitures de bureau","","","","True",""
"pcg_3261","Non-returnable packaging","326100","asset_current","","False","","Emballages perdus","","","","True",""
"pcg_3265","Unidentifiable recoverable packaging","326500","asset_current","","False","","Emballages récupérables non identifiables","","","","True",""
"pcg_3267","Mixed usage packaging","326700","asset_current","","False","","Emballages à usage mixte","","","","True",""
"pcg_331_account","Products in progress","331000","asset_current","","False","","Produits en cours","","","","True",""
"pcg_335_account","Works in progress","335000","asset_current","","False","","Travaux en cours","","","","True",""
"pcg_341_account","Project studies in progress","341000","asset_current","","False","","Études en cours","","","","True",""
"pcg_345_account","Supply of services in progress","34000","asset_current","","False","","Prestations de services en cours","","","","True",""
"pcg_351_account","Semi-finished products","351000","asset_current","","False","","Produits intermédiaires","","","","True",""
"pcg_355_account","Finished products","355000","asset_current","","False","","Ventes de produits finis","","","","True",""
"pcg_3581","Waste","358100","asset_current","","False","","Déchets","","","","True",""
"pcg_3585","Refuse","358500","asset_current","","False","","Rebuts","","","","True",""
"pcg_3586","Recoverable materials","358600","asset_current","","False","","Matières de récupération","","","","True",""
"pcg_36","Stocks from fixed assets","360000","asset_current","","False","","Stocks provenant d'immobilisations","","","","True",""
"pcg_37_account","Stocks of goods","370000","asset_current","","False","","Stocks de marchandises","","","","True",""
"pcg_38","Stocks in transit","380000","asset_current","","False","","Stocks en voie d'acheminement","","","","True",""
"pcg_391_account","Provisions for diminution in value of raw materials and supplies","391000","asset_current","","False","","Dépréciations des matières premières et fournitures","","","","True",""
"pcg_392_account","Provisions for diminution in value of other consumables","392000","asset_current","","False","","Dépréciations des autres approvisionnements","","","","True",""
"pcg_393_account","Provisions for diminution in value of work in progress (goods)","393000","asset_current","","False","","Dépréciations des en cours de production de biens","","","","True",""
"pcg_394_account","Provisions for diminution in value of work in progress (services)","394000","asset_current","","False","","Dépréciations des en cours de production de services","","","","True",""
"pcg_395_account","Provisions for diminution in value of product stocks","395000","asset_current","","False","","Dépréciations des stocks de produits","","","","True",""
"pcg_397_account","Provisions for diminution in value of stocks of goods for resales","397000","asset_current","","False","","Dépréciations des stocks de marchandises","","","","True",""
"pcg_400","Suppliers and related accounts","400000","liability_payable","","True","","Fournisseurs et comptes rattachés","","","","True",""
"fr_pcg_pay","Suppliers - Purchase of goods and services","401100","liability_payable","","True","","Fournisseurs - Achats de biens et prestations de services","","","","True",""
"pcg_4017","Suppliers - Contract performance holdbacks","401700","liability_payable","","True","","Fournisseurs - Retenues de garantie","","","","True",""
"pcg_403","Suppliers - Bills payable","403000","liability_payable","","True","","Fournisseurs - Effets à payer","","","","True",""
"pcg_4041","Suppliers - Fixed asset purchases","404100","liability_payable","","True","","Fournisseurs - Achats d'immobilisations","","","","True",""
"pcg_4047","Fixed asset suppliers - Contract performance holdbacks","404700","liability_payable","","True","","Fournisseurs d'immobilisations - Retenues de garantie","","","","True",""
"pcg_405","Fixed asset suppliers - Bills payable","405000","liability_payable","","True","","Fournisseurs d'immobilisations - Effets à payer","","","","True",""
"pcg_4081","Suppliers - Invoices outstanding - Suppliers","408100","liability_current","","True","","Factures non parvenues - Fournisseurs","","","","True",""
"pcg_4084","Suppliers - Invoices outstanding - Fixed asset suppliers","408400","liability_current","","True","","Factures non parvenues - Fournisseurs d'immobilisations","","","","True",""
"pcg_4088","Suppliers - Invoices outstanding - Suppliers - Accrued interest","408800","liability_current","","True","","Factures non parvenues - Fournisseurs - Intérêts courus","","","","True",""
"pcg_4091","Suppliers in debit - Payments on account on orders","409100","liability_current","","False","","Fournisseurs avance et acomptes versés sur commandes","","","","True",""
"pcg_4096","Suppliers in debit - Debts receivable for returnable packaging andequipment","409600","asset_current","","True","","Fournisseurs débiteurs - Créances pour emballages et matériel à rendre","","","","True",""
"pcg_40971","Suppliers in debit - Other debits","409710","asset_current","","True","","Fournisseurs débiteurs - Autres avoirs des fournisseurs d'exploitation","","","","True",""
"pcg_40974","Suppliers in debit - Other debits of fixed asset suppliers","409740","asset_current","","True","","Fournisseurs débiteurs - Autres avoirs des fournisseurs d'immobilisations","","","","True",""
"pcg_4098","Suppliers in debit - Purchase rebates, discounts, allowances and other outstanding debits","409800","asset_current","","True","","Fournisseurs débiteurs - Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus","","","","True",""
"pcg_410","Customers and related accounts","410000","asset_receivable","","True","","Clients et comptes rattachés","","","","True",""
"fr_pcg_recv","Customers - Sales of goods or services","411100","asset_receivable","","True","","Clients - Ventes de biens ou de prestations de services","","","","True",""
"fr_pcg_recv_pos","Customers - Sales of goods or services (PoS)","411101","asset_receivable","","True","","Clients - Ventes de biens ou de prestations de services (PoS)","","","","True",""
"pcg_4117","Customers - Contract performance holdbacks","411700","asset_receivable","","True","","Clients - Retenues de garantie","","","","True",""
"pcg_413","Customers - Bills receivable","413000","asset_receivable","","True","","Clients - Effets à recevoir","","","","True",""
"pcg_416","Doubtful or contested customer accounts","416000","asset_current","","True","","Clients douteux ou litigieux","","","","True",""
"pcg_4181","Customers - Invoices to be made out","418100","asset_current","","True","","Clients - Factures à établir","","","","True",""
"pcg_4188","Customers - Accrued interest","418800","asset_current","","True","","Clients - Intérêts courus non encore facturés","","","","True",""
"pcg_4191","Customers - Payments on account received on orders","419100","liability_current","","True","","Clients créditeurs - Avances et acomptes reçus sur commandes","","","","True",""
"pcg_4196","Customers - Debts payable for returnable packaging and equipment","419600","liability_current","","True","","Clients créditeurs - Dettes pour emballages et matériels consignés","","","","True",""
"pcg_4197","Customers - Other credits","419700","liability_current","","True","","Clients créditeurs - Autres avoirs","","","","True",""
"pcg_4198","Sales rebates, discounts, allowances and other credits not yet issued","419800","liability_current","","True","","Clients créditeurs - Rabais, remises, ristournes à accorder et autres avoirs à établir","","","","True",""
"pcg_421","Personnel - Remuneration payable","421000","liability_current","","True","","Personnel - Rémunérations dues","","","","True",""
"pcg_422","Social and Economic Committee","422000","liability_current","","True","","Comité social et économique","","","","True",""
"pcg_4246","Employee profit share - Special reserve","424600","liability_current","","True","","Participation des salariés aux résultats - Réserve spéciale","","","","True",""
"pcg_4248","Employee profit share - Current accounts","424800","liability_current","","True","","Participation des salariés aux résultats - Comptes courants","","","","True",""
"pcg_425","Personnel - Payments on account","425000","asset_current","","True","","Personnel - Avances et acomptes","","","","True",""
"pcg_426","Personnel - Deposits","426000","liability_current","","True","","Personnel - Dépôts","","","","True",""
"pcg_427","Personnel - Stoppages of payment","427000","liability_current","","True","","Personnel - Oppositions","","","","True",""
"pcg_4282","Personnel - Accrued charges payable for holiday pay","428200","liability_current","","True","","Personnel - Dettes provisionnées pour congés à payer","","","","True",""
"pcg_4284","Personnel - Accrued charges payable for employee profit share","428400","liability_current","","True","","Personnel - Dettes provisionnées pour participation des salariés aux résultats","","","","True",""
"pcg_4286","Personnel - Other accrued charges payable","428600","liability_current","","True","","Personnel - Autres charges à payer","","","","True",""
"pcg_431","Social security","431000","liability_current","","True","","Sécurité Sociale","","","","True",""
"pcg_437","Other social agencies","437000","liability_current","","True","","Autres organismes sociaux","","","","True",""
"pcg_4382","Contributions for holiday pay","438200","liability_current","","True","","Charges sociales sur congés à payer","","","","True",""
"pcg_4386","Other accrued charges payable","438600","liability_current","","True","","Organismes sociaux - Autres charges à payer","","","","True",""
"pcg_439","Social security - Accrued income","439000","asset_current","","True","","Organismes sociaux - Produits à recevoir","","","","True",""
"pcg_441_account","State - Subsidies and grants receivable","441000","asset_current","","True","","État - Subventions et aides à recevoir","","","","True",""
"pcg_4421","Withholding tax (Income tax)","442100","liability_current","","True","","Prélèvements à la source (Impôt sur le revenu)","","","","True",""
"pcg_4422","Non-liberating flat-rate deductions","442200","liability_current","","True","","Prélèvements forfaitaires non libératoires","","","","True",""
"pcg_4423","Deductions and withholdings on distributions","442300","liability_current","","True","","Retenues et prélèvements sur les distributions","","","","True",""
"pcg_444","State - Income tax","444000","liability_current","","True","","État - Impôts sur les bénéfices","","","","True",""
"pcg_4452","Value added tax due within the European Union","445200","liability_current","","False","","TVA due sur acquisitions intracommunautaires","","","","True",""
"pcg_44521","Value added tax to be disbursed","445210","liability_current","","False","","TVA due sur prestations intracommunautaires","","","","True",""
"pcg_4453","VAT due on imports (reverse charge)","445300","liability_current","","False","","TVA due sur importations (autoliquidation)","","","","True",""
"pcg_44531","VAT due on non-EU supplies","445310","liability_current","","False","","TVA due sur prestations hors UE","","","","True",""
"pcg_44551","VAT to be paid","445510","liability_payable","","True","True","TVA à décaisser","","","","True",""
"pcg_44558","Taxes assimilated to VAT","445580","liability_current","","True","","Taxes assimilées à la TVA","","","","True",""
"pcg_44562","Deductible VAT on fixed assets","445620","asset_current","","False","","TVA déductible sur immobilisations","","","","True",""
"pcg_44563","VAT transferred by other entities","445630","asset_current","","True","","TVA transférée par d'autres entités","","","","True",""
"pcg_44564","Deductible VAT on unsettled transactions","445640","asset_current","","True","","TVA déductible sur opérations non réglées","","","","True",""
"pcg_44566","Deductible VAT on other goods and services","445660","asset_current","","False","","TVA déductible sur autres biens et services","","","","True",""
"pcg_445662","Intra-Community deductible VAT","445662","asset_current","","False","","TVA déductible intracommunautaire","","","","True",""
"pcg_445663","Deductible VAT outside the EU (reverse charge)","445663","asset_current","","False","","TVA déductible hors UE (autoliquidation)","","","","True",""
"pcg_44567","VAT credit to be carried forward","445670","asset_receivable","","True","True","Crédit de TVA à reporter","","","","True",""
"pcg_445671","VAT claimed from the administration","445671","asset_current","","True","","TVA réclamée à l'administration","","","","True",""
"pcg_44568","Deductible taxes assimilated to VAT","445680","asset_current","","True","","Taxes déductibles assimilées à la TVA","","","","True",""
"pcg_44571","VAT collected","445710","liability_current","","False","","TVA collectée","","","","True",""
"pcg_44574","VAT collected on unsettled transactions","445740","liability_current","","True","","TVA collectée sur opérations non réglées","","","","True",""
"pcg_44578","Taxes collected as VAT","445780","liability_current","","True","","Taxes collectées assimilées à la TVA","","","","True",""
"pcg_445800","Turnover taxes to be regularised or pending","445800","liability_current","","True","","Taxes sur le chiffre d'affaires à régulariser ou en attente","","","","True",""
"pcg_44581","Advance payments - Simplified taxation system","445810","asset_current","","True","","Acomptes - Régime simplifié d'imposition","","","","True",""
"pcg_44583","Turnover tax refunds claimed","445830","asset_current","","True","","Remboursement de taxes sur le chiffre d'affaires demandé","","","","True",""
"pcg_44584","Prepaid VAT","445840","liability_current","","True","","TVA récupérée d'avance","","","","True",""
"pcg_44586","Turnover taxes on non-received invoices","445860","asset_current","","True","","Taxes sur le chiffre d'affaires sur factures non parvenues","","","","True",""
"pcg_44587","Turnover taxes on invoices to be issued","445870","liability_current","","True","","Taxes sur le chiffre d'affaires sur factures à établir","","","","True",""
"pcg_446","Guaranteed bonds","446000","liability_current","","True","","Obligations cautionnées","","","","True",""
"pcg_447","Other taxes, levies and similar payments","447000","liability_current","","True","","Autres impôts, taxes et versements assimilés","","","","True",""
"pcg_4481","State - Accrued charges payable","448100","liability_current","","True","","État - Charges à payer","","","","True",""
"pcg_44811","Tax on holiday pay","448110","liability_current","","True","","Charges fiscales sur congés à payer","","","","True",""
"pcg_4412","Accrued expenses","448120","asset_current","","True","","Charges à payer","","","","True",""
"pcg_4482","State - Accrued income receivable","448200","asset_current","","True","","État - Produits à recevoir","","","","True",""
"pcg_449","Emission allowances to be surrendered to the State","449000","liability_current","","True","","Quotas d'émission à restituer à l'État","","","","True",""
"pcg_451","Group","451000","liability_current","","True","","Groupe","","","","True",""
"pcg_4551","Partners/associates - Current accounts - Principal","455100","liability_current","","True","","Associés - Comptes courants - Principal","","","","True",""
"pcg_4558","Partners/associates - Current accounts - Accrued interest","455800","liability_current","","True","","Associés - Comptes courants - Intérêts courus","","","","True",""
"pcg_45611","Partners/associates - Capital transactions - Contributions in kind","456110","asset_current","","True","","Associés - Comptes d'apport en société - Apports en nature","","","","True",""
"pcg_45615","Partners/associates - Capital transactions - Contributions in money","456150","asset_current","","True","","Associés - Comptes d'apport en société - Apports en numéraire","","","","True",""
"pcg_45621","Shareholders - Subscribed capital calledup, unpaid","456210","asset_current","","True","","Actionnaires - Capital souscrit et appelé, non versé","","","","True",""
"pcg_45625","Partners/associates - Capital called up, unpaid","456250","asset_current","","True","","Associés - Capital appelé, non versé","","","","True",""
"pcg_4563","Partners/associates - Payments received for capital increase","456300","asset_current","","True","","Associés - Versements reçus sur augmentation de capital","","","","True",""
"pcg_4564","Partners/associates - Advance payments","456400","asset_current","","True","","Associés - Versements anticipés","","","","True",""
"pcg_4566","Defaulting shareholders","456600","asset_current","","True","","Actionnaires défaillants","","","","True",""
"pcg_4567","Partners/associates - Capital to be reimbursed","456700","asset_current","","True","","Associés - Capital à rembourser","","","","True",""
"pcg_457","Partners/associates - Dividends payable","457000","liability_current","","True","","Associés - Dividendes à payer","","","","True",""
"pcg_4581","Partners/associates - Joint and Economic Interest Group transaction - Current transactions","458100","asset_current","","True","","Associés - Opérations faites en commun et en GIE - Opérations courantes","","","","True",""
"pcg_4588","Partners/associates - Joint and Economic Interest Group transaction - Accrued interest","458800","asset_current","","True","","Associés - Opérations faites en commun et en GIE - Intérêts courus","","","","True",""
"pcg_462","Debts receivable on realisation of fixed assets","462000","asset_current","","True","","Créances sur cessions d'immobilisations","","","","True",""
"pcg_464","Debts payable on purchases of short-term investment securities","464000","liability_current","","True","","Dettes sur acquisitions de valeurs mobilières de placement","","","","True",""
"pcg_465","Debts receivable on realisation of short-term investment securities","465000","asset_current","","True","","Créances sur cessions de valeurs mobilières de placement","","","","True",""
"pcg_467","Other accounts receivable and accrued income","467000","liability_current","","True","","Divers comptes débiteurs et produits à recevoir","","","","True",""
"pcg_468_account","Other accounts payable and accrued liabilities","468000","liability_current","","False","","Divers comptes créditeurs et charges à payer","","","","True",""
"pcg_471","Suspense accounts","471000","asset_current","","True","","Compte d'attente","","","","True",""
"pcg_472","Suspense accounts","472000","asset_current","","True","","Compte d'attente","","","","True",""
"pcg_473","Suspense accounts","473000","asset_current","","True","","Compte d'attente","","","","True",""
"pcg_4741","Valuation differences on forward financial instruments - Assets","474100","asset_current","","True","","Différences d'évaluation sur instruments financiers à terme - Actif","","","","True",""
"pcg_4742","Valuation difference on tokens held - Assets","474200","asset_current","","True","","Différences d'évaluation sur jetons détenus - Actif","","","","True",""
"pcg_4746","Valuation differences of tokens on liabilities - Assets","474600","asset_current","","True","","Différences d’évaluation de jetons sur des passifs - Actif","","","","True",""
"pcg_4751","Valuation differences on forward financial instruments - Liabilities","475100","liability_current","","True","","Différences d'évaluation sur instruments financiers à terme - Passif","","","","True",""
"pcg_4752","Valuation differences on tokens held - Liabilities","475200","liability_current","","True","","Différences d'évaluation sur jetons détenus - Passif","","","","True",""
"pcg_4756","Valuation differences of tokens on liabilities - Liabilities","475600","liability_current","","True","","Différences d’évaluation de jetons sur des passifs - Passif","","","","True",""
"pcg_4761","Decrease in receivables","476100","asset_current","","True","","Diminution des créances","","","","True",""
"pcg_4762","Increase in liabilities","476200","asset_current","","True","","Augmentation des dettes","","","","True",""
"pcg_4768","Differences offset by currency hedging","476800","asset_current","","True","","Différences compensées par couverture de change","","","","True",""
"pcg_4771","Increase in receivables","477100","liability_current","","True","","Augmentation des créances","","","","True",""
"pcg_4772","Decrease in liabilities","477200","liability_current","","True","","Diminution des dettes","","","","True",""
"pcg_4778","Differences offset by currency hedging","477800","liability_current","","True","","Différences compensées par couverture de change","","","","True",""
"pcg_478","Other transitory accounts","478000","liability_current","","False","","Autres comptes transitoires","","","","True",""
"pcg_4781","Merger loss on current assets","478100","liability_current","","False","","Mali de fusion sur actif circulant","","","","True",""
"pcg_481_account","Debt issuance costs","481000","asset_current","","True","","Frais d’émission des emprunts","","","","True",""
"pcg_486","Prepayments","486000","asset_current","","True","","Charges constatées d'avance","","","","True",""
