"id","name","code","account_type","tag_ids","reconcile","name@fr"
"pca_294","Impairment of assets received through legacies or donations intended for sale","294000","equity","","False","Dépréciationsdes biens reçus par legs ou donations destinés à être cédés"
"pca_2961","Provisions for depreciation of long-term equity interests","296100","asset_fixed","","False","Provisions pour dépréciation des titres de participation"
"pca_2966","Provisions for depreciation of other forms of participation","296600","asset_fixed","","False","Provisions pour dépréciation des autres formes de participation"
"pca_2967","Provisions for depreciation of debts receivable related to participating interests (same allocation as for Account 267)","296700","asset_fixed","","False","Provisions pour dépréciation des créances rattachées à des participations (même ventilation que celle du compte 267)"
"pca_2968","Provisions for depreciation of debts receivable related to joint ventures (same allocation as for Account 268)","296800","asset_fixed","","False","Provisions pour dépréciation des créances rattachées à des sociétés en participation (même ventilation que celle du compte 268)"
"pca_2971","Provisions for depreciation of long-term investment equity securities other than portfolio long-term equity investment securities (same allocation as for Account 271)","297100","asset_fixed","","False","Provisions pour dépréciation des titres immobilisés autres que les titres immobilisés de l'activité de portefeuille - droit de propriété (ventilation : 271)"
"pca_2972","Provisions for depreciation of long-term investment debt securities (same allocation as for Account 272)","297200","asset_fixed","","False","Provisions pour dépréciation des titres immobilisés - droit de créance (même ventilation que celle du compte 272)"
"pca_2973","Provisions for depreciation of portfolio long-term investment securities","297300","asset_fixed","","False","Provisions pour dépréciation des titres immobilisés de l'activité de portefeuille"
"pca_2974","Provisions for depreciation of loans (same allocation as for Account 274)","297400","asset_fixed","","False","Provisions pour dépréciation des prêts (même ventilation que celle du compte 274)"
"pca_2975","Provisions for depreciation of deposits and sureties advanced (same allocation as for Account 275)","297500","asset_fixed","","False","Provisions pour dépréciation des dépôts et cautionnements versés (même ventilation que celle du compte 275)"
"pca_2976","Provisions for depreciation of Other debts receivable (same allocation as for Account 276)","297600","asset_fixed","","False","Provisions pour dépréciation des autres créances immobilisées (même ventilation que celle du compte 276)"
"pca_29787","Impairment of merger loss on financial assets","297870","asset_fixed","","False","Dépréciation du mali de fusion sur actifs financiers"
"pca_311","Materials (or group) A","311000","asset_current","","False","Matières premières (ou groupe) A"
"pca_312","Materials (or group) B","312000","asset_current","","False","Matières premières (ou groupe) B"
"pca_317","Supplies A, B, C, ...","317000","asset_current","","False","Fournitures A, B, C, ..."
"pca_3211","Materials (or group) C","321100","asset_current","","False","Matières consommables (ou groupe) C"
"pca_3212","Materials (or group) D","321200","asset_current","","False","Matières consommables (ou groupe) D"
"pca_3221","Fuels","322100","asset_current","","False","Combustibles"
"pca_3222","Cleaning products","322200","asset_current","","False","Produits d'entretien"
"pca_3223","Workshop and factory supplies","322300","asset_current","","False","Fournitures d'atelier et d'usine"
"pca_3224","Store supplies","322400","asset_current","","False","Fournitures de magasin"
"pca_3225","Office supplies","322500","asset_current","","False","Fournitures de bureau"
"pca_3261","Non-returnable packaging","326100","asset_current","","False","Emballages perdus"
"pca_3265","Unidentifiable recoverable packaging","326500","asset_current","","False","Emballages récupérables non identifiables"
"pca_3267","Mixed usage packaging","326700","asset_current","","False","Emballages à usage mixte"
"pca_3311","Products in progress P 1","331100","asset_current","","False","Produit en cours P 1"
"pca_3312","Products in progress P 2","331200","asset_current","","False","Produit en cours P 2"
"pca_3351","Works in progress T 1","335100","asset_current","","False","Travaux en cours T 1"
"pca_3352","Works in progress T 2","335200","asset_current","","False","Travaux en cours T 2"
"pca_3411","Project studies in progress E 1","341100","asset_current","","False","Études en cours E 1"
"pca_3412","Project studies in progress E 2","341200","asset_current","","False","Études en cours E 2"
"pca_3451","Supply of services in progress S 1","345100","asset_current","","False","Prestations de services en cours S 1"
"pca_3452","Supply of services in progress S 2","345200","asset_current","","False","Prestations de services en cours S 2"
"pca_3511","Semi-finished products (or group) A","351100","asset_current","","False","Stocks produits intermédiaires (ou groupe) A"
"pca_3512","Semi-finished products (or group) B","351200","asset_current","","False","Stocks produits intermédiaires (ou groupe) B"
"pca_3551","Finished products (or group) A","355100","asset_current","","False","Ventes de produits finis (ou groupe) A"
"pca_3552","Finished products (or group) B","355200","asset_current","","False","Ventes de produits finis (ou groupe) B"
"pca_3581","Residual products - Waste","358100","asset_current","","False","Stocks produits résiduels - Déchets"
"pca_3585","Residual products - Refuse","358500","asset_current","","False","Stocks produits résiduels - Rebuts"
"pca_3586","Residual products - Recoverable materials","358600","asset_current","","False","Stocks produits résiduels - Matières de récupération"
"pca_36","Stocks from fixed assets","360000","asset_current","","False","Stocks provenant d'immobilisations"
"pca_371","Stocks of goods (or group) A","371000","asset_current","","False","Stocks de marchandises (ou groupe) A"
"pca_372","Stocks of goods (or group) B","372000","asset_current","","False","Stocks de marchandises (ou groupe) B"
"pca_38","Stocks in transit","380000","asset_current","","False","Stocks en voie d'acheminement"
"pca_3911","Provisions for depreciation of materials (or group) A","391100","asset_current","","False","Provisions pour dépréciation des matières premières (ou groupe) A"
"pca_3912","Provisions for depreciation of materials (or group) B","391200","asset_current","","False","Provisions pour dépréciation des matières premières (ou groupe) B"
"pca_3917","Provisions for depreciation of supplies A, B, C, ...","391700","asset_current","","False","Provisions pour dépréciation des fournitures A, B, C, ..."
"pca_3921","Provisions for depreciation of consumable materials (same allocation as for Account 321)","392100","asset_current","","False","Provisions pour dépréciation des matières consommables (même ventilation que celle du compte 321)"
"pca_3922","Provisions for depreciation of consumable supplies (same allocation as for Account 322)","392200","asset_current","","False","Provisions pour dépréciation des fournitures consommables (même ventilation que celle du compte 322)"
"pca_3926","Provisions for depreciation of packaging (same allocation as for Account 326)","392600","asset_current","","False","Provisions pour dépréciation des emballages (même ventilation que celle du compte 326)"
"pca_3931","Provisions for depreciation of products in progress (same allocation as for Account 331)","393100","asset_current","","False","Provisions pour dépréciation des produits en cours (même ventilation que celle du compte 331)"
"pca_3935","Provisions for depreciation of works in progress (same allocation as for Account 335)","393500","asset_current","","False","Provisions pour dépréciation des travaux en cours (même ventilation que celle du compte 335)"
"pca_3941","Provisions for depreciation of project studies in progress (same allocation as for Account 341)","394100","asset_current","","False","Provisions pour dépréciation des études en cours (même ventilation que celle du compte 341)"
"pca_3945","Provisions for depreciation of supply of services in progress (same allocation as for Account 345)","394500","asset_current","","False","Provisions pour dépréciation des prestations de services en cours (même ventilation que celle du compte 345)"
"pca_3951","Provisions for depreciation of semi-finished products (same allocation as for Account 351)","395100","asset_current","","False","Provisions pour dépréciation des produits intermédiaires (même ventilation que celle du compte 351)"
"pca_3955","Provisions for depreciation of finished products (same allocation as for Account 355)","395500","asset_current","","False","Provisions pour dépréciation des produits finis (même ventilation que celle du compte 355)"
"pca_3971","Provisions for depreciation of goods for resale (or group) A","397100","asset_current","","False","Provisions pour dépréciation des stocks de marchandises (ou groupe) A"
"pca_3972","Provisions for depreciation of goods for resale (or group) B","397200","asset_current","","False","Provisions pour dépréciation des stocks de marchandises (ou groupe) B"
"pca_400","Suppliers and related accounts","400000","liability_payable","","True","Fournisseurs et comptes rattachés"
"fr_pca_pcg_pay","Suppliers - Purchase of goods and services","401100","liability_payable","","True","Fournisseurs - Achats de biens et prestations de services"
"pca_4017","Suppliers - Contract performance holdbacks","401700","liability_payable","","True","Fournisseurs - Retenues de garantie"
"pca_403","Suppliers - Bills payable","403000","liability_payable","","True","Fournisseurs - Effets à payer"
"pca_4041","Suppliers - Fixed asset purchases","404100","liability_payable","","True","Fournisseurs - Achats d'immobilisations"
"pca_4047","Fixed asset suppliers - Contract performance holdbacks","404700","liability_payable","","True","Fournisseurs d'immobilisations - Retenues de garantie"
"pca_405","Fixed asset suppliers - Bills payable","405000","liability_payable","","True","Fournisseurs d'immobilisations - Effets à payer"
"pca_4081","Suppliers - Invoices outstanding - Suppliers","408100","liability_current","","True","Factures non parvenues - Fournisseurs"
"pca_4084","Suppliers - Invoices outstanding - Fixed asset suppliers","408400","liability_current","","True","Factures non parvenues - Fournisseurs d'immobilisations"
"pca_4088","Suppliers - Invoices outstanding - Suppliers - Accrued interest","408800","liability_current","","True","Factures non parvenues - Fournisseurs - Intérêts courus"
"pca_4091","Suppliers in debit - Payments on account on orders","409100","liability_current","","False","Fournisseurs avance et acomptes versés sur commandes"
"pca_4096","Suppliers in debit - Debts receivable for returnable packaging andequipment","409600","asset_current","","True","Fournisseurs débiteurs - Créances pour emballages et matériel à rendre"
"pca_40971","Suppliers in debit - Other debits","409710","asset_current","","True","Fournisseurs débiteurs - Autres avoirs des fournisseurs d'exploitation"
"pca_40974","Suppliers in debit - Other debits of fixed asset suppliers","409740","asset_current","","True","Fournisseurs débiteurs - Autres avoirs des fournisseurs d'immobilisations"
"pca_4098","Suppliers in debit - Purchase rebates, discounts, allowances and other outstanding debits","409800","asset_current","","True","Fournisseurs débiteurs - Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus"
"pca_410","Customers and related accounts","410000","asset_receivable","","True","Clients et comptes rattachés"
"fr_pca_pcg_recv","Customers - Sales of goods or services","411100","asset_receivable","","True","Clients - Ventes de biens ou de prestations de services"
"fr_pca_pcg_recv_pos","Customers - Sales of goods or services (PoS)","411101","asset_receivable","","True","Clients - Ventes de biens ou de prestations de services (PoS)"
"pca_4117","Customers - Contract performance holdbacks","411700","asset_receivable","","True","Clients - Retenues de garantie"
"pca_413","Customers - Bills receivable","413000","asset_receivable","","True","Clients - Effets à recevoir"
"pca_416","Doubtful or contested customer accounts","416000","asset_current","","True","Clients douteux ou litigieux"
"pca_4181","Customers - Invoices to be made out","418100","asset_current","","True","Clients - Factures à établir"
"pca_4188","Customers - Accrued interest","418800","asset_current","","True","Clients - Intérêts courus non encore facturés"
"pca_4191","Customers - Payments on account received on orders","419100","liability_current","","True","Clients créditeurs - Avances et acomptes reçus sur commandes"
"pca_4196","Customers - Debts payable for returnable packaging and equipment","419600","liability_current","","True","Clients créditeurs - Dettes pour emballages et matériels consignés"
"pca_4197","Customers - Other credits","419700","liability_current","","True","Clients créditeurs - Autres avoirs"
"pca_4198","Sales rebates, discounts, allowances and other credits not yet issued","419800","liability_current","","True","Clients créditeurs - Rabais, remises, ristournes à accorder et autres avoirs à établir"
"pca_421","Personnel - Remuneration payable","421000","liability_current","","True","Personnel - Rémunérations dues"
"pca_422","Enterprise/establishment consultative committees","422000","liability_current","","True","Comités d'entreprise, d'établissement"
"pca_4246","Employee profit share - Special reserve","424600","liability_current","","True","Participation des salariés aux résultats - Réserve spéciale"
"pca_4248","Employee profit share - Current accounts","424800","liability_current","","True","Participation des salariés aux résultats - Comptes courants"
"pca_425","Personnel - Payments on account","425000","asset_current","","True","Personnel - Avances et acomptes"
"pca_426","Personnel - Deposits","426000","liability_current","","True","Personnel - Dépôts"
"pca_427","Personnel - Stoppages of payment","427000","liability_current","","True","Personnel - Oppositions"
"pca_4282","Personnel - Accrued charges payable for holiday pay","428200","liability_current","","True","Personnel - Dettes provisionnées pour congés à payer"
"pca_4284","Personnel - Accrued charges payable for employee profit share","428400","liability_current","","True","Personnel - Dettes provisionnées pour participation des salariés aux résultats"
"pca_4286","Personnel - Other accrued charges payable","428600","liability_current","","True","Personnel - Autres charges à payer"
"pca_4287","Personnel - Accrued income receivable","428700","asset_current","","True","Personnel - Produits à recevoir"
"pca_431","Social security","431000","liability_current","","True","Sécurité Sociale"
"pca_437","Other social agencies","437000","liability_current","","True","Autres organismes sociaux"
"pca_4382","Contributions for holiday pay","438200","liability_current","","True","Charges sociales sur congés à payer"
"pca_4386","Other accrued charges payable","438600","liability_current","","True","Organismes sociaux - Autres charges à payer"
"pca_4387","Accrued income receivable","438700","asset_current","","True","Produits à recevoir"
"pca_4411","State - Grants receivable - Investment grants","441100","asset_current","","True","État - Subventions à recevoir - Subventions d'investissement"
"pca_4417","State - Grants receivable - Operating grants","441700","asset_current","","True","État - Subventions à recevoir - Subventions d'exploitation"
"pca_4418","State - Grants receivable - Deficit grants","441800","asset_current","","True","État - Subventions à recevoir - Subventions d'équilibre"
"pca_4419","State - Grants receivable - Grant advances","441900","asset_current","","True","État - Subventions à recevoir - Avances sur subventions"
"pca_4424","State - Taxes and levies recoverable from third parties - Bondholders","442400","liability_current","","True","État - Impôts et taxes recouvrables sur des tiers - Obligataires"
"pca_4425","State - Taxes and levies recoverable from third parties - Partners/associates","442500","liability_current","","True","État - Impôts et taxes recouvrables sur des tiers - Associés"
"pca_4431","Debts receivable from the state resulting from abolition of the rule relating to delay of one month in value added tax","443100","asset_current","","True","Créances sur l'État résultant de la suppression de la règle du décalage d'un mois en matière de TVA"
"pca_4438","State - Accrued interest on debts receivable recorded in Account 4431","443800","asset_current","","True","État - Intérêts courus sur créances figurant au compte 4431"
"pca_444","State - Income tax","444000","liability_current","","True","État - Impôts sur les bénéfices"
"pca_4452","Value added tax due within the European Union","445200","liability_current","","False","TVA due sur acquisitions intracommunautaires"
"pca_44521","Value added tax to be disbursed","445210","liability_current","","False","TVA due sur prestations intracommunautaires"
"pca_4453","VAT due on imports (reverse charge)","445300","liability_current","","False","TVA due sur importations (autoliquidation)"
"pca_44531","VAT due on non-EU supplies","445310","liability_current","","False","TVA due sur prestations hors UE"
"pca_44551","VAT to be paid","445510","liability_current","","True","TVA à décaisser"
"pca_44558","Taxes assimilated to VAT","445580","liability_current","","True","Taxes assimilées à la TVA"
"pca_44562","Deductible VAT on fixed assets","445620","asset_current","","False","TVA déductible sur immobilisations"
"pca_44563","Input VAT transferred by other businesses","445630","asset_current","","True","TVA déductible transférée par d'autres entreprises"
"pca_44564","Deductible VAT on unsettled transactions","445640","asset_current","","True","TVA déductible sur opérations non réglées"
"pca_44566","Deductible VAT on other goods and services","445660","asset_current","","False","TVA déductible sur autres biens et services"
"pca_445662","Intra-Community deductible VAT","445662","asset_current","","False","TVA déductible intracommunautaire"
"pca_445663","Deductible VAT outside the EU (reverse charge)","445663","asset_current","","False","TVA déductible hors UE (autoliquidation)"
"pca_44567","VAT credit to be carried forward","445670","asset_current","","True","Crédit de TVA à reporter"
"pca_445671","VAT claimed from the administration","445671","asset_current","","True","TVA réclamée à l'administration"
"pca_44568","Deductible taxes assimilated to VAT","445680","asset_current","","True","Taxes déductibles assimilées à la TVA"
"pca_44571","VAT collected","445710","liability_current","","False","TVA collectée"
"pca_44574","VAT collected on unsettled transactions","445740","liability_current","","False","TVA collectée sur opérations non réglées"
"pca_44578","Taxes collected as VAT","445780","liability_current","","True","Taxes collectées assimilées à la TVA"
"pca_445800","Turnover taxes to be regularised or pending","445800","liability_current","","True","Taxes sur le chiffre d'affaires à régulariser ou en attente"
"pca_44581","Advance payments - Simplified taxation system","445810","asset_current","","True","Acomptes - Régime simplifié d'imposition"
"pca_44582","Advance payments - Flat rate system","445820","asset_current","","True","Acomptes - Régime du forfait"
"pca_44583","Turnover tax refunds claimed","445830","asset_current","","True","Remboursement de taxes sur le chiffre d'affaires demandé"
"pca_44584","Prepaid VAT","445840","liability_current","","True","TVA récupérée d'avance"
"pca_44586","Turnover taxes on non-received invoices","445860","asset_current","","True","Taxes sur le chiffre d'affaires sur factures non parvenues"
"pca_44587","Turnover taxes on invoices to be issued","445870","liability_current","","True","Taxes sur le chiffre d'affaires sur factures à établir"
"pca_446","Guaranteed bonds","446000","liability_current","","True","Obligations cautionnées"
"pca_447","Other taxes, levies and similar payments","447000","liability_current","","True","Autres impôts, taxes et versements assimilés"
"pca_4482","State - Tax charges on holiday pay","448200","liability_current","","True","État - Charges fiscales sur congés à payer"
"pca_4486","State - Accrued charges payable","448600","liability_current","","True","État - Charges à payer"
"pca_4487","State - Accrued income receivable","448700","asset_current","","True","État - Produits à recevoir"
"pca_449","Emission allowances to be surrendered to the State","449000","liability_current","","True","Quotas d'émission à restituer à l'État"
"pca_451","Group","451000","liability_current","","True","Groupe"
"pca_4551","Partners/associates - Current accounts - Principal","455100","liability_current","","True","Associés - Comptes courants - Principal"
"pca_4558","Partners/associates - Current accounts - Accrued interest","455800","liability_current","","True","Associés - Comptes courants - Intérêts courus"
"pca_45611","Partners/associates - Capital transactions - Contributions in kind","456110","asset_current","","True","Associés - Comptes d'apport en société - Apports en nature"
"pca_45615","Partners/associates - Capital transactions - Contributions in money","456150","asset_current","","True","Associés - Comptes d'apport en société - Apports en numéraire"
"pca_45621","Shareholders - Subscribed capital calledup, unpaid","456210","asset_current","","True","Actionnaires - Capital souscrit et appelé, non versé"
"pca_45625","Partners/associates - Capital called up, unpaid","456250","asset_current","","True","Associés - Capital appelé, non versé"
"pca_4563","Partners/associates - Payments received for capital increase","456300","asset_current","","True","Associés - Versements reçus sur augmentation de capital"
"pca_4564","Partners/associates - Advance payments","456400","asset_current","","True","Associés - Versements anticipés"
"pca_4566","Defaulting shareholders","456600","asset_current","","True","Actionnaires défaillants"
"pca_4567","Partners/associates - Capital to be reimbursed","456700","asset_current","","True","Associés - Capital à rembourser"
"pca_457","Partners/associates - Dividends payable","457000","liability_current","","True","Associés - Dividendes à payer"
"pca_4581","Partners/associates - Joint and Economic Interest Group transaction - Current transactions","458100","asset_current","","True","Associés - Opérations faites en commun et en GIE - Opérations courantes"
"pca_4588","Partners/associates - Joint and Economic Interest Group transaction - Accrued interest","458800","asset_current","","True","Associés - Opérations faites en commun et en GIE - Intérêts courus"
"pca_461","Receivables from legacies or donations","461000","equity","","False","Créances reçues par legs ou donations"
"pca_462","Debts receivable on realisation of fixed assets","462000","asset_current","","True","Créances sur cessions d'immobilisations"
"pca_464","Debts payable on purchases of short-term investment securities","464000","liability_current","","True","Dettes sur acquisitions de valeurs mobilières de placement"
"pca_465","Debts receivable on realisation of short-term investment securities","465000","asset_current","","True","Créances sur cessions de valeurs mobilières de placement"
"pca_466","Debts from legacies or donations","466000","equity","","False","Dettes des legs ou donations"
"pca_467","Other debtors or creditors","467000","liability_current","","False","Autres comptes débiteurs ou créditeurs"
"pca_4681","Volunteer expenses","468100","equity","","False","Frais des bénévoles"
"pca_4686","Accrued charges payable","468600","liability_current","","True","Charges à payer"
"pca_4687","Accrued income receivable","468700","asset_current","","True","Produits à recevoir"
"pca_471","Suspense accounts","471000","asset_current","","True","Compte d'attente"
"pca_472","Suspense accounts","472000","asset_current","","True","Compte d'attente"
"pca_473","Suspense accounts","473000","asset_current","","True","Compte d'attente"
"pca_474","Suspense accounts","474000","asset_current","","True","Compte d'attente"
"pca_475","Suspense accounts","475000","asset_current","","True","Compte d'attente"
"pca_4761","Conversion difference - Assets - Decrease in receivables","476100","asset_current","","True","Différence de conversion - Actif - Diminution des créances"
"pca_4762","Conversion difference - Assets - Increase in liabilities","476200","asset_current","","True","Différence de conversion - Actif - Augmentation des dettes"
"pca_4768","Translation difference - Assets - Differences offset by currency hedging","476800","asset_current","","True","Différence de conversion - Actif - Différences compensées par couverture de change"
"pca_4771","Translation differences - Liabilities - Increase in receivables","477100","liability_current","","True","Différences de conversion - Passif - Augmentation des créances"
"pca_4772","Conversion differences - Liabilities - Decrease in liabilities","477200","liability_current","","True","Différences de conversion - Passif - Diminution des dettes"
"pca_4778","Translation differences - Liabilities - Differences offset by currency hedging","477800","liability_current","","True","Différences de conversion - Passif - Différences compensées par couverture de change"
"pca_478","Other transitory accounts","478000","liability_current","","False","Autres comptes transitoires"
"pca_4816","Deferred charges - Loan issue costs","481600","asset_current","","True","Charges à répartir sur plusieurs exercices - Frais d'émission des emprunts"
"pca_486","Prepayments","486000","asset_current","","True","Charges constatées d'avance"
"pca_487","Deferred income","487000","liability_current","","True","Produits constatés d'avance"
"pca_4886","Periodic load balancing accounts","488600","asset_current","","True","Comptes de répartition périodique des charges"
"pca_4887","Periodic Revenue Allocation Accounts","488700","liability_current","","True","Comptes de répartition périodique des produits"
"pca_491","Provisions for impairment of trade receivables","491000","asset_current","","True","Provisions pour dépréciation des comptes de clients"
"pca_4951","Provisions for impairment of group accounts","495100","asset_current","","True","Provisions pour dépréciation des comptes du groupe"
"pca_4955","Provisions for depreciation of partners' current accounts","495500","asset_current","","True","Provisions pour dépréciation des comptes courants des associés"
"pca_4958","Provisions for depreciation of joint and EIG operations","495800","asset_current","","True","Provisions pour dépréciation des opérations faites en commun et en GIE"
"pca_4962","Provisions for impairment of receivables on disposals of fixed assets","496200","asset_current","","True","Provisions pour dépréciation des créances sur cessions d'immobilisations"
"pca_4965","Provisions for impairment of receivables on sales of marketable securities","496500","asset_current","","True","Provisions pour dépréciation des créances sur cessions de valeurs mobilières de placement"
"pca_4967","Provisions for depreciation - Other accounts receivable","496700","asset_current","","True","Provisions pour dépréciation - Autres comptes débiteurs"
"pca_501","Marketable securities - Shares in affiliated companies","501000","asset_cash","","False","Valeurs mobilières de placement - Parts dans entreprises liées"
"pca_502","Marketable securities - Own shares","502000","asset_cash","","False","Valeurs mobilières de placement - Actions propres"
"pca_5021","Shares to be allocated to employees and assigned to specific plans","502100","asset_cash","","False","Actons destinées à être attribuées aux employés et affectées à des plans déterminés"
"pca_5022","Shares available for allocation to employees or for stock market adjustment","502200","asset_cash","","False","Actons disponibles pour être attribuées aux employés ou pour la régularisation des cours de la bourse"
"pca_5031","Marketable securities - Listed securities","503100","asset_cash","","False","Valeurs mobilières de placement - Titres cotés"
"pca_5035","Marketable securities - Unlisted securities","503500","asset_cash","","False","Valeurs mobilières de placement - Titres non cotés"
"pca_504","Marketable securities - Other securities conferring a right of ownership","504000","asset_cash","","False","Valeurs mobilières de placement - Autres titres conférant un droit de propriété"
"pca_505","Bonds and notes issued by the company and redeemed by it","505000","asset_cash","","False","Obligations et bons émis par la société et rachetés par elle"
"pca_5061","Quoted bonds","506100","asset_cash","","False","Obligations cotés"
"pca_5065","Unquoted bonds","506500","asset_cash","","False","Obligations non cotés"
"pca_507","Treasury bills and short-term notes","507000","asset_cash","","False","Bons du Trésor et bons de caisse à court terme"
"pca_5081","Other securities","508100","asset_cash","","False","Autres valeurs mobilières de placement"
"pca_5082","Equity and bond warrants","508200","asset_cash","","False","Bons de souscription"
"pca_5088","Accrued interest on bonds, warrants and similar securities","508800","asset_cash","","False","Intérêts courus sur obligations, bons et valeurs assimilées"
"pca_509","Unpaid instalments on unpaid short-term investment securities","509000","asset_cash","","False","Versements restant à effectuer sur valeurs mobilières de placement non libérées"
"pca_5111","Outstanding coupons for collection","511100","asset_cash","","True","Coupons échus à l'encaissement"
"pca_5112","Cheques for collection","511200","asset_current","","True","Chèques à encaisser"
"pca_5113","Bills for collection","511300","asset_cash","","True","Effets à l'encaissement"
"pca_5114","Bills for discount","511400","asset_cash","","True","Effets à l'escompte"
"pca_5121","Banks - Accounts in French francs/euros","512100","asset_cash","","False","Comptes en monnaie nationale"
"pca_5124","Banks - Accounts in foreign currencies","512400","asset_cash","","False","Banques - Comptes en devises"
"pca_514","Postal cheques","514000","asset_cash","","False","Chèques postaux"
"pca_515","Treasury and public agency accounts","515000","asset_cash","","False","Caisses du Trésor et des établissements publics"
"pca_516","Stockbrokers","516000","asset_cash","","False","Sociétés de bourse"
"pca_517","Other financial bodies","517000","asset_cash","","False","Autres organismes financiers"
"pca_5181","Accrued interest payable","518100","asset_cash","","False","Intérêts courus à payer"
"pca_5188","Accrued interest receivable","518800","asset_cash","","False","Intérêts courus à recevoir"
"pca_5191","Current bank advances - Credit for assignment of commercial debts receivable","519100","asset_cash","","False","Concours bancaires courants - Crédit de mobilisation de créances commerciales (CMCC)"
"pca_5193","Current bank advances - Assignment of debts receivable originating outside France","519300","asset_cash","","False","Concours bancaires courants - Mobilisation de créances nées à l'étranger"
"pca_5198","Current bank advances - Accrued interest on current bank advances","519800","asset_cash","","False","Concours bancaires courants - Intérêts courus sur concours bancaires courants"
"pca_52","Short-term financial instruments","520000","asset_cash","","False","Instruments de trésorerie"
"pca_5311","Cash in French francs/euros","531100","asset_cash","","False","Caisse en monnaie nationale"
"pca_5314","Cash in foreign currencies","531400","asset_cash","","False","Caisse en devises"
"pca_532","Cash at branch (or factory) A","532000","asset_cash","","False","Caisse succursale (ou usine) A"
"pca_533","Cash at branch (or factory) B","533000","asset_cash","","False","Caisse succursale (ou usine) B"
"pca_54","Expenditure authorisations and letters of credit","540000","asset_cash","","False","Régies d'avances et accréditifs"
"pca_5903","Provisions for impairment of shares","590300","asset_current","","False","Provisions pour dépréciation des actions"
"pca_5904","Provisions for depreciation of other securities conferring a right of ownership","590400","asset_current","","False","Provisions pour dépréciation des autres titres conférant un droit de propriété"
"pca_5906","Provisions for impairment of bonds","590600","asset_current","","False","Provisions pour dépréciation des obligations"
"pca_5908","Provisions for depreciation of other marketable securities and similar receivables (provisions)","590800","asset_current","","False","Provisions pour dépréciation des autres valeurs mobilières de placement et créances assimilées (provisions)"
"pca_6011","Inventory item purchases - Materials (or group) A","601100","expense","account.account_tag_operating","False","Achats stockés - Matières premières (ou groupe) A"
"pca_6012","Inventory item purchases - Materials (or group) B","601200","expense","account.account_tag_operating","False","Achats stockés - matières premières (ou groupe) B"
"pca_6017","Inventory item purchases - Supplies A, B, C...","601700","expense","account.account_tag_operating","False","Achats stockés - Fournitures A, B, C, .."
"pca_60211","Inventory item purchases - Materials (or group) C","602110","expense","account.account_tag_operating","False","Achats stockés - Matières consommables (ou groupe) C"
"pca_60212","Inventory item purchases - Materials (or group) D","602120","expense","account.account_tag_operating","False","Achats stockés - Matières consommables (ou groupe) D"
"pca_60221","Inventory item purchases - Fuels","602210","expense","account.account_tag_operating","False","Achats stockés - Combustibles"
"pca_60222","Inventory item purchases - Maintenance products","602220","expense","account.account_tag_operating","False","Achats stockés - Produits d'entretien"
"pca_60223","Inventory item purchases - Workshop and factory supplies","602230","expense","account.account_tag_operating","False","Achats stockés - Fournitures d'atelier et d'usine"
"pca_60224","Inventory item purchases - Store supplies","602240","expense","account.account_tag_operating","False","Achats stockés - Fournitures de magasin"
"pca_60225","Inventory item purchases - Office supplies","602250","expense","account.account_tag_operating","False","Achats stockés - Fournitures de bureau"
"pca_60261","Inventory item purchases - Non-returnable packaging","602610","expense","account.account_tag_operating","False","Achats stockés - Emballages perdus"
"pca_60265","Inventory item purchases - Unidentifiable recoverable packaging","602650","expense","account.account_tag_operating","False","Achats stockés - Emballages récupérables non identifiables"
"pca_60267","Inventory item purchases - Mixed usage packaging","602670","expense","account.account_tag_operating","False","Achats stockés - Emballages à usage mixte"
"pca_6031","Change in stocks of raw materials (and supplies)","603100","expense","account.account_tag_operating","False","Variation des stocks de matières premières (et fournitures)"
"pca_6032","Change in stocks of other supplies","603200","expense","account.account_tag_operating","False","Variation des stocks des autres approvisionnements"
"pca_6037","Change in inventories of goods","603700","expense","account.account_tag_operating","False","Variation des stocks de marchandises"
"pca_604","Purchases of project studies and services","604000","expense","account.account_tag_operating","False","Achats d'études et prestations de services"
"pca_605","Purchases of equipment, facilities and works","605000","expense","account.account_tag_operating","False","Achats de matériel équipements et travaux"
"pca_6061","Non-inventoriable supplies (eg. water, energy)","606100","expense","account.account_tag_operating","False","Fournitures non stockables (eau, énergie...)"
"pca_6063","Maintenance and minor equipment supplies","606300","expense","account.account_tag_operating","False","Fournitures d'entretien et de petit équipement"
"pca_6064","Administrative supplies","606400","expense","account.account_tag_operating","False","Fournitures administratives"
"pca_6068","Other materials and supplies","606800","expense","account.account_tag_operating","False","Achats autres matières et fournitures"
"pca_6071","Purchase of goods (or group) A","607100","expense","account.account_tag_operating","False","Achats de marchandises (ou groupe) A"
"pca_6072","Purchase of goods (or group) B","607200","expense","account.account_tag_operating","False","Achats de marchandises (ou groupe) B"
"pca_608","Incidental costs included in purchases","608000","expense","","False","Frais accessoires incorporés aux achats"
"pca_6091","Discounts, rebates and discounts - Inventory item purchases - Raw materials (and supplies)","609100","expense","account.account_tag_operating","False","Achats stockés matières premières (et fournitures)"
"pca_6092","Discounts, rebates and discounts - Inventory item purchases - Other inventory item consumables","609200","expense","account.account_tag_operating","False","Rabais, remises et ristournes obtenus sur achats d'autres approvisionnements stockés"
