id,code,name,ncms
nbm_2916139900,2916.13.9900,SAIS DE ACIDO METACRILICO,29161320
nbm_2916140100,2916.14.0100,METACRILATO DE METILA,29161410
nbm_2916140200,2916.14.0200,METACRILATO DE ETILA,29161420
nbm_2916149900,2916.14.9900,OUTS.ESTERES DE ACIDO METACRILICO,"29161430,29161490"
nbm_2916150101,2916.15.0101,ACIDO OLEICO (ACIDO MONOCARBOXIL.ACICLICO N/SATURADO),29161519
nbm_2916150199,2916.15.0199,QQ.OUT.SAL/ESTER DE ACIDO OLEICO,"29161511,29161519"
nbm_2916150200,2916.15.0200,"ACIDO LINOLEICO/LINONENICO,SEUS SAIS E ESTERES",29161520
nbm_2916190100,2916.19.0100,"ACIDO SORBICO,SEUS SAIS E ESTERES","29161911,29161919"
nbm_2916190200,2916.19.0200,UNDECILINATO DE ZINCO,"29161923,29161929"
nbm_2916199900,2916.19.9900,OUTS.ACIDOS MONOCARBOXIL.ACICLICOS N/SATURADOS E DERIVS,"29161921,29161922,29161929,29161990"
nbm_2916200100,2916.20.0100,PIRETRINA,"29162019,29162090"
nbm_2916200200,2916.20.0200,"CLORETO DO ACIDO 3(2,2DICLOROVINIL)2,2DIMETILCICLOPROP.",29162012
nbm_2916200300,2916.20.0300,"ACIDO 3-(2,2-DIBROMOVINIL) 2,2-DIMETILCICLOPROPANOCARB.",29162011
nbm_2916200401,2916.20.0401,ACIDO CHAULMUGRICO,"29162019,29162090"
nbm_2916200499,2916.20.0499,QQ.OUT.SAL/ESTER DE ACIDO CHAULMUGRICO,"29162014,29162019,29162090"
nbm_2916200500,2916.20.0500,ACIDO CICLOEXANOCARBOXILICO,"29162019,29162090"
nbm_2916200600,2916.20.0600,ACIDO CICLOPENTENILACETICO,"29162019,29162090"
nbm_2916200700,2916.20.0700,ACIDO COLANICO,"29162019,29162090"
nbm_2916200801,2916.20.0801,ACIDO HIDNOCARPICO,"29162019,29162090"
nbm_2916200899,2916.20.0899,QQ.OUT.SAL/ESTER DE ACIDO HIDNOCARPICO,"29162014,29162019,29162090"
nbm_2916200900,2916.20.0900,ALETRINA,29162013
nbm_2916209900,2916.20.9900,OUTS.ACIDOS MONOCARBOXILICOS CICLANICOS/CICLENICOS/ETC.,"29162013,29162014,29162015,29162019,29162090"
nbm_2916310100,2916.31.0100,ACIDO BENZOICO,29163110
nbm_2916310201,2916.31.0201,BENZOATO DE BENZILA,29163132
nbm_2916310299,2916.31.0299,"QQ.OUT.ESTER DO ACIDO BENZOICO,EXC.BENZOATO DE BENZILA","29163131,29163139"
nbm_2916310301,2916.31.0301,BENZOATO DE SODIO,29163121
nbm_2916310399,2916.31.0399,QQ.OUT.SAL DE ACIDO BENZOICO,"29163122,29163129"
nbm_2916320100,2916.32.0100,PEROXIDO DE BENZOILA,29163210
nbm_2916320200,2916.32.0200,CLORETO DE BENZOILA,29163220
nbm_2916330100,2916.33.0100,ACIDO FENILACETICO (ACIDO BENZENOACETICO/ALFA-TOLUICO),29163400
nbm_2916330201,2916.33.0201,FENILACETATO DE POTASSIO,29163400
nbm_2916330299,2916.33.0299,QQ.OUT.SAL DE ACIDO FENILACETICO,29163400
nbm_2916330300,2916.33.0300,ESTER DO ACIDO FENILACETICO,29163500
nbm_2916390100,2916.39.0100,"ACIDO CINAMICO,SEUS SAIS E ESTERES","29163910,29163940,29163990"
nbm_2916390200,2916.39.0200,"ACIDO CLORO/NITROBENZOICO,SEUS SAIS/ESTERES","29163910,29163930,29163940,29163990"
nbm_2916390300,2916.39.0300,CLORETO DO ACIDO 2-(4-CLOROFENIL)-3-METIL-BUTILICO,29163990
nbm_2916390400,2916.39.0400,ACIDO HIDROCINAMICO,29163990
nbm_2916390500,2916.39.0500,ACIDO NAFTOICO,29163990
nbm_2916390600,2916.39.0600,CLORETO DE NITROBENZOILA,29163990
nbm_2916390700,2916.39.0700,ACIDO O-TOLUILICO,29163990
nbm_2916390800,2916.39.0800,"CLORETO DE 2,4-DICLOROBENZOILA",29163990
nbm_2916399900,2916.39.9900,OUTS.ACIDOS MONOCARBOXILICOS AROMATICOS ANIDRIDOS/ETC.,"29163910,29163920,29163930,29163940,29163990"
nbm_2917110100,2917.11.0100,ACIDO OXALICO,29171110
nbm_2917110200,2917.11.0200,SAIS DE ACIDO OXALICO,29171110
nbm_2917110300,2917.11.0300,ESTER DO ACIDO OXALICO,29171120
nbm_2917120100,2917.12.0100,ACIDO ADIPICO,29171210
nbm_2917129900,2917.12.9900,SAIS/ESTER DE ACIDO ADIPICO,29171220
nbm_2917130100,2917.13.0100,"ACIDO AZELAICO,SEUS SAIS E ESTERES",29171310
nbm_2917130201,2917.13.0201,ACIDO SEBACICO,29171321
nbm_2917130202,2917.13.0202,SEBACATO DE DIOCTILA,29171323
nbm_2917130299,2917.13.0299,QQ.OUT.SAL/ESTER DE ACIDO SEBACICO,"29171322,29171329"
nbm_2917140000,2917.14.0000,ANIDRIDO MALEICO,29171400
nbm_2917190101,2917.19.0101,ACIDO MALEICO,29171921
nbm_2917190199,2917.19.0199,QQ.OUT.SAL/ESTER DE ACIDO MALEICO,29171922
nbm_2917190200,2917.19.0200,ACIDO MALONICO,29171990
nbm_2917190300,2917.19.0300,ACIDO SUCCINICO,29171990
nbm_2917190400,2917.19.0400,ACIDO FUMARICO,29171930
nbm_2917190500,2917.19.0500,ACIDO ITACONICO,29171990
nbm_2917199900,2917.19.9900,OUTS.ACIDOS POLICARBOXILICOS ACICLICOS/SEUS ANIDROS/ETC,"29171910,29171930,29171990"
nbm_2917200000,2917.20.0000,ACIDO POLICARBOXILICO CICLANICO/CICLENICO/ETC.,29172000
nbm_2917310000,2917.31.0000,ORTOFTALATO DE DIBUTILA,29173100
nbm_2917320000,2917.32.0000,ORTOFTALATO DE DIOCTILA,29173200
nbm_2917330000,2917.33.0000,ORTOFTALATO DE DINONILA OU DE DIDECILA,29173300
nbm_2917340100,2917.34.0100,ORTOFTALATO DE ETILA,29173400
nbm_2917340200,2917.34.0200,ORTOFTALATO DE CICLO-HEXILA,29173400
nbm_2917349900,2917.34.9900,OUTS.ESTERES DE ACIDO ORTOFTALICO,29173400
nbm_2917350000,2917.35.0000,ANIDRIDO FTALICO,29173500
nbm_2917360100,2917.36.0100,ACIDO TEREFTALICO,29173600
nbm_2917369900,2917.36.9900,SAIS DE ACIDO TEREFTALICO,29173600
nbm_2917370000,2917.37.0000,TEREFTALATO DE DIMETILA,29173700
nbm_2917390100,2917.39.0100,"ACIDO ISOFTALICO,SEUS SAIS E ESTERES","29173911,29173919"
nbm_2917390201,2917.39.0201,ACIDO DICLOROFTALICO,29173990
nbm_2917390202,2917.39.0202,ACIDO TETRACLOROFTALICO,29173990
nbm_2917390299,2917.39.0299,QQ.OUT.ACIDO CLOROFTALICO,"29173920,29173990"
nbm_2917399900,2917.39.9900,OUTS.ACIDOS POLICARBOXILICOS AROMATICOS/ANIDROS/ETC.,"29173920,29173931,29173939,29173940,29173950,29173990"
nbm_2918110100,2918.11.0100,ACIDO LACTICO,29181100
nbm_2918110201,2918.11.0201,LACTATO DE CALCIO,29181100
nbm_2918110299,2918.11.0299,QQ.OUT.SAL DE ACIDO LACTICO,29181100
nbm_2918110300,2918.11.0300,ESTER DO ACIDO LACTICO,29181100
nbm_2918120000,2918.12.0000,ACIDO TARTARICO,29181200
nbm_2918130000,2918.13.0000,SAIS/ESTER DE ACIDO TARTARICO,"29181310,29181320"
nbm_2918140000,2918.14.0000,ACIDO CITRICO,29181400
nbm_2918150101,2918.15.0101,CITRATO DE FERRO,29181500
nbm_2918150102,2918.15.0102,CITRATO DE SODIO,29181500
nbm_2918150103,2918.15.0103,CITRATO MONOSSODICO,29181500
nbm_2918150104,2918.15.0104,CITRATO DE POTASSIO,29181500
nbm_2918150199,2918.15.0199,QQ.OUT.SAL DE ACIDO CITRICO,29181500
nbm_2918150200,2918.15.0200,ESTER DO ACIDO CITRICO,29181500
nbm_2918160100,2918.16.0100,ACIDO GLUCONICO,29181690
nbm_2918160200,2918.16.0200,GLUCONATO DE CALCIO,29181610
nbm_2918160300,2918.16.0300,GLUCONATO FERROSO,29181690
nbm_2918160400,2918.16.0400,GLUCONATO DE MAGNESIO,29181690
nbm_2918169900,2918.16.9900,OUTS.SAIS/ESTERES DE ACIDO GLUCONICO,29181690
nbm_2918170100,2918.17.0100,ACIDO FENILGLICOLICO (ACIDO MANDELICO),29181700
nbm_2918179900,2918.17.9900,SAIS/ESTER DE ACIDO FENILGLICOLICO,29181700
nbm_2918190100,2918.19.0100,ACIDO AGARICICO,"29181929,29181990"
nbm_2918190200,2918.19.0200,ACIDO BETA-HIDROXI-ALFA-DIIODOFENILPROPIONICO,"29181929,29181990"
nbm_2918190300,2918.19.0300,ACIDO COLICO E DESOXICOLICO,"29181929,29181990"
nbm_2918190400,2918.19.0400,ACIDO GLICOLICO,"29181929,29181990"
nbm_2918190500,2918.19.0500,ACIDO MALICO,"29181929,29181990"
nbm_2918199900,2918.19.9900,OUTS.ACIDOS CARBOXILICOS DE FUNCAO ALCOOL N/OXIGEN.ETC.,"29181910,29181921,29181922,29181929,29181930,29181941,29181942,29181943,29181990"
nbm_2918210100,2918.21.0100,ACIDO SALICILICO,29182110
nbm_2918210200,2918.21.0200,SAIS DE ACIDO SALICILICO,29182120
nbm_2918220100,2918.22.0100,ACIDO O-ACETILSALICILICO (ASPIRINA),29182211
nbm_2918220200,2918.22.0200,SAIS/ESTER DE ACIDO O-ACETILSALICILICO,"29182212,29182219,29182220"
nbm_2918230000,2918.23.0000,OUTS.ESTERES DE ACIDO SALICILICO E SEUS SAIS,29182300
nbm_2918290100,2918.29.0100,"ACIDO GALICO,SEUS SAIS E ESTERES",29182930
nbm_2918290200,2918.29.0200,ACIDO HIDROXINAFTOICO,29182910
nbm_2918290301,2918.29.0301,ACIDO P-HIDROXIBENZOICO,29182921
nbm_2918290302,2918.29.0302,METIL E PROPILPARABENO,"29182922,29182923"
nbm_2918290399,2918.29.0399,QQ.OUT.SAL/ESTER DE ACIDO P-HIDROXIBENZOICO,29182929
nbm_2918290400,2918.29.0400,ACIDO CRESOTINICO E O-ACETILCRESOTINICO,29182990
nbm_2918290500,2918.29.0500,ACIDO GENTISICO,29182990
nbm_2918290600,2918.29.0600,ACIDO HIDROXIANTRACENICO CARBOXILICO,29182990
nbm_2918290700,2918.29.0700,DIFLUNISAL,29182990
nbm_2918290800,2918.29.0800,ACIDO 5-SULFOSSALICILICO,29182990
nbm_2918299900,2918.29.9900,OUTS.ACIDOS CARBOXILICOS DE FUNCAO FENOL N/OXIGEN.ETC.,"29182910,29182940,29182950,29182990"
nbm_2918300101,2918.30.0101,ACIDO DEIDROCOLICO,29183031
nbm_2918300102,2918.30.0102,DEIDROCOLATO DE SODIO,29183032
nbm_2918300199,2918.30.0199,QQ.OUT.SAL DE ACIDO DEIDROCOLICO,"29183033,29183039"
nbm_2918300200,2918.30.0200,ACIDO LEVULINICO,29183090
nbm_2918300300,2918.30.0300,ACIDO OXALACETICO,29183090
nbm_2918300400,2918.30.0400,ACIDO PIRUVICO,29183090
nbm_2918300500,2918.30.0500,ACETILACETATO DE ETILA,29183090
nbm_2918300600,2918.30.0600,CETOPROFENO,29183010
nbm_2918300700,2918.30.0700,ACETILSUCCINATO DE DIMETILA,29183090
nbm_2918300800,2918.30.0800,ACETILACETATO DE METILA,29183090
nbm_2918300900,2918.30.0900,ACETILACETATO DE 2-NITROMETILBENZILIDENO,29183040
nbm_2918309900,2918.30.9900,OUTS.ACIDOS CARBOXIL.FUNCAO ALDEIDO/CETONA N/OXIGEN.ETC,"29183020,29183090"
nbm_2918900101,2918.90.0101,"ACIDO 2,4-DICLOROFENOXIACETICO",29189012
nbm_2918900199,2918.90.0199,"QQ.OUT.SAL DE ACIDO 2,4-DICLOROFENOXIACETICO",29189012
nbm_2918900201,2918.90.0201,ACIDO FENOXIACETICO,29189011
nbm_2918900299,2918.90.0299,QQ.OUT.SAL/ESTER DE ACIDO FENOXIACETICO,29189011
nbm_2918900301,2918.90.0301,ACIDO METILCLOROFENOXIACETICO,29189092
nbm_2918900399,2918.90.0399,QQ.OUT.SAL DE ACIDO METILCLOROFENOXIACETICO,29189092
nbm_2918900401,2918.90.0401,ACIDO TRICLOROFENOXIACETICO,29189013
nbm_2918900499,2918.90.0499,QQ.OUT.SAL DE ACIDO TRICLOROFENOXIACETICO,29189019
nbm_2918900500,2918.90.0500,CLOFIBRATO,"29189019,29189021,29189029,29189099"
nbm_2918900600,2918.90.0600,"ACIDO 3-(2""-CLORO-4""-TRIFLUORMETILFENOX) BENZOICO","29189019,29189021,29189029,29189099"
nbm_2918900700,2918.90.0700,ACIFLUORFEN SODICO (ACIDO CARBOXILICO),29189030
nbm_2918900800,2918.90.0800,ACIDO ANISICO,29189099
nbm_2918900900,2918.90.0900,ACIDO OCTIL-OXI-ACETICO,"29189019,29189021,29189029,29189099"
nbm_2918901000,2918.90.1000,CINARINA,"29189019,29189021,29189029,29189099"
nbm_2918901100,2918.90.1100,ACETATO DE 3-METOXIBUTILA,"29189019,29189021,29189029,29189099"
nbm_2918901201,2918.90.1201,ACIDO LACTOBIONICO,29400021
nbm_2918901202,2918.90.1202,BROMO LACTOBIONATO DE CALCIO,29400023
nbm_2918901299,2918.90.1299,QQ.OUT.SAL/ESTER DE ACIDO LACTOBIONICO,"29400022,29400029"
nbm_2918901300,2918.90.1300,NAPROXENO E SEUS SAIS,"29189040,29189099"
nbm_2918901400,2918.90.1400,"ACIDO 3,4,5-TRIMETOXIBENZOICO",29189099
nbm_2918901500,2918.90.1500,"CLORETO DE 3,4,5-TRIMETOXIBENZOILA","29189019,29189021,29189029,29189099"
nbm_2918909900,2918.90.9900,OUTS.ACIDOS CARBOXIL.FUNCAO OXIGENADA SUPLEMENTAR/ETC.,"29189019,29189021,29189029,29189050,29189060,29189091,29189093,29189094,29189095,29189099"
nbm_2919000101,2919.00.0101,GLICEROFOSFATO DE SODIO,29190090
nbm_2919000102,2919.00.0102,GLICEROFOSFATO DE CALCIO,29190090
nbm_2919000199,2919.00.0199,QQ.OUT.ACIDO GLICEROFOSFORICO E SEUS SAIS,29190090
nbm_2919000200,2919.00.0200,MEVINFOS,29190090
nbm_2919000300,2919.00.0300,ACIDO FITICO (INOSITOLEXAFOSFORICO) E SEUS SAIS,29190090
nbm_2919000400,2919.00.0400,FOSFATO DE TRIBUTILA,29190010
nbm_2919000500,2919.00.0500,FOSFATO DE TRICRESILA,29190020
nbm_2919000600,2919.00.0600,FOSFATO DE TRIETILA,29190090
nbm_2919000700,2919.00.0700,FOSFATO DE TRIFENILA,29190030
nbm_2919000800,2919.00.0800,"DICLORVOS (FOSFATO DE 2,2-DICLOROVINIL DIMETILA)",29190040
nbm_2919000900,2919.00.0900,CLORFENVINFOS,29190060
nbm_2919001000,2919.00.1000,CARDIOLIPINA,29190090
nbm_2919009900,2919.00.9900,OUTS.ESTERES FOSFORICOS/SEUS SAIS/DERIVS.HALOGENADOS/,"29190010,29190020,29190030,29190050,29190090"
nbm_2920100100,2920.10.0100,"PARATION (FOSFOROTIOATO 0,0-DIETIL-0-4-NITROFENILA)",29201090
nbm_2920100200,2920.10.0200,"METIL PARATION (FOSFOROTIOATO 0,0-DIMETIL-0-4-NITROFEN)",29201020
nbm_2920100300,2920.10.0300,FENITROTION,29201010
nbm_2920109900,2920.10.9900,OUTS.ESTERES TIOFOSFORICOS/SEUS SAIS/DERIVS.HALOGENADOS,"29201031,29201039,29201090"
nbm_2920900101,2920.90.0101,FOSFITO DE DIMETILA,29209061
nbm_2920900102,2920.90.0102,FOSFITO DE TRIMETILA,29209062
nbm_2920900103,2920.90.0103,FOSFITO DE TRIETILA,"29209019,29209064"
nbm_2920900199,2920.90.0199,QQ.OUT.ESTER DE ACIDO FOSFOROSO,"29209013,29209014,29209015,29209016,29209017,29209019,29209063,29209069"
nbm_2920900201,2920.90.0201,SULFATO DE DIETILA,29209049
nbm_2920900202,2920.90.0202,SULFATO DE DIMETILA,29209049
nbm_2920900299,2920.90.0299,QQ.OUT.ESTER SULFURICO E SEUS SAIS,"29209041,29209042,29209049"
nbm_2920900301,2920.90.0301,SILICATO DE ETILA,29209051
nbm_2920900399,2920.90.0399,QQ.OUT.ESTER DE ACIDO SILICICO E SEUS SAIS,29209059
nbm_2920900401,2920.90.0401,ENDOSSULFAN,29209021
nbm_2920900499,2920.90.0499,QQ.OUT.ESTER DE ACIDO SULFUROSO E SEUS SAIS,"29209022,29209029"
nbm_2920900501,2920.90.0501,CARBONATO DIMETILICO,29209090
nbm_2920900502,2920.90.0502,CARBONATO DE PROPILENO,29209090
nbm_2920900599,2920.90.0599,QQ.OUT.ESTER CARBONICOS E SEUS SAIS,29209090
nbm_2920900601,2920.90.0601,NITRATO DE PROPATILA,29209031
nbm_2920900602,2920.90.0602,NITROGLICOL,29209039
nbm_2920900603,2920.90.0603,NITRATO DE AMILA (ETER AMILNITRICO),29209039
nbm_2920900604,2920.90.0604,NITROGLICERINA (TRINITRINA),29209032
nbm_2920900605,2920.90.0605,DINITROGLICOIS,29209039
nbm_2920900606,2920.90.0606,TETRANITRATO DE PENTAERITRITOL (PEIN),29209033
nbm_2920900699,2920.90.0699,QQ.OUT.ESTER DE ACIDO NITRICO,29209039
nbm_2920900700,2920.90.0700,CLOROSSULFONATO DE ETILA (SULVINITA),29209090
nbm_2920900800,2920.90.0800,CLOROSSULFONATO DE METILA (VILANTITA),29209090
nbm_2920909900,2920.90.9900,OUTS.ESTERES DE OUTS.ACIDOS INORGANICOS/SEUS SAIS/ETC.,29209090
nbm_2921110101,2921.11.0101,"METILAMINA (AMINOMETANO,METAMINA,MONOMETILAMINA)",29211111
nbm_2921110199,2921.11.0199,"QQ.OUT.DIMETILAMINA OU TRIMETILAMINA,E SEUS SAIS","29211112,29211121,29211129,29211131,29211139"
nbm_2921110200,2921.11.0200,CLORIDRATO DE TRIMETILAMINA (CLORETO DE TRIMETILAMONIO),29211132
nbm_2921110300,2921.11.0300,"2,4-DICLOROFENOXIACETATO DE DIMETILAMINA",29211122
nbm_2921110400,2921.11.0400,METILCLOROFENOXIACETATO DE DIMETILAMINA,29211123
nbm_2921119900,2921.11.9900,"OUTS.SAIS DE MONO-,DI- OU TRIMETILAMINA","29211129,29211139"
nbm_2921120000,2921.12.0000,DIETILAMINA E SEUS SAIS,"29211210,29211220,29211290"
nbm_2921190101,2921.19.0101,ETILAMINAS E SEUS SAIS,"29211911,29211912,29211919"
nbm_2921190102,2921.19.0102,2-BROMOETILAMINA,29211919
nbm_2921190103,2921.19.0103,BROMIDRATO DE 2-BROMOETILAMINA,29211919
nbm_2921190199,2921.19.0199,QQ.OUT.DERIV.DE ETILAMINA E SEUS SAIS,"29211913,29211914,29211919,29211991,29211992"
nbm_2921190201,2921.19.0201,N-MONOPROPILAMINA E SEUS SAIS,29211921
nbm_2921190202,2921.19.0202,N-DIPROPILAMINA E SEUS SAIS,29211922
nbm_2921190203,2921.19.0203,MONOISOPROPILAMINA E SEUS SAIS,29211923
nbm_2921190204,2921.19.0204,DIISOPROPILAMINA,29211924
nbm_2921190299,2921.19.0299,QQ.OUT.N-PROPILAMINA/ISOPROPILAMINA E SEUS SAIS,"29211924,29211929"
nbm_2921190301,2921.19.0301,DIISOBUTILAMINA E SEUS SAIS,29211931
nbm_2921190399,2921.19.0399,QQ.OUT.N-BUTILAMINA/ISOBUTILAMINA E SEUS SAIS,29211939
nbm_2921190400,2921.19.0400,MECLORETAMINA,29211999
nbm_2921199900,2921.19.9900,"OUTS.MONOAMINAS ACICLICAS,SEUS DERIVADOS E SEUS SAIS","29211941,29211949,29211999"
nbm_2921210100,2921.21.0100,DINITRATO DE ETILENODIAMINA,29212100
nbm_2921219900,2921.21.9900,OUTS.ETILENODIAMINAS E SEUS SAIS,29212100
nbm_2921220000,2921.22.0000,HEXAMETILENODIAMINA E SEUS SAIS,29212200
nbm_2921290101,2921.29.0101,DIETILENOTRIAMINA,29212910
nbm_2921290199,2921.29.0199,QQ.OUT.SAL DE DIETILENOTRIAMINA,29212910
nbm_2921290300,2921.29.0300,TRIETILENOTETRAMINA E SEUS SAIS,29212920
nbm_2921299900,2921.29.9900,"OUTS.POLIAMINAS ACICLICAS,SEUS DERIVADOS E SEUS SAIS",29212990
nbm_2921300100,2921.30.0100,CICLOEXILAMINA E SEUS SAIS,"29213011,29213019"
nbm_2921300200,2921.30.0200,DICICLOEXILAMINA,29213012
nbm_2921300300,2921.30.0300,ISOFORONODIAMINA,29213090
nbm_2921309900,2921.30.9900,OUTS.MONOAMINAS/POLIAMINAS CICLANICAS/ETC.DERIVS.E SAIS,"29213019,29213020,29213090"
nbm_2921410000,2921.41.0000,ANILINA E SEUS SAIS,29214100
nbm_2921420100,2921.42.0100,ACIDO AMINOBENZENOSSULFONICO E SEUS SAIS,"29214211,29214219"
nbm_2921420201,2921.42.0201,"3,4-DICLOROANILINA E SEUS SAIS",29214221
nbm_2921420299,2921.42.0299,QQ.OUT.CLOROANILINA E SEUS SAIS,29214229
nbm_2921420300,2921.42.0300,"N,N-DIMETILANILINA E SEUS SAIS",29214290
nbm_2921420401,2921.42.0401,O-NITROANILINA E SEUS SAIS,"29214231,29214239"
nbm_2921420402,2921.42.0402,P-NITROANILINA,"29214231,29214239"
nbm_2921420499,2921.42.0499,QQ.OUT.NITROANILINA E SEUS SAIS,"29214231,29214239"
nbm_2921420501,2921.42.0501,5-CLORO-2-NITROANILINA,29214241
nbm_2921420502,2921.42.0502,2-CLORO-4-NITROANILINA,29214249
nbm_2921420599,2921.42.0599,QQ.OUT.CLORONITROANILINA E SEUS SAIS,29214249
nbm_2921420600,2921.42.0600,"2,6 DIETILANILINA",29214290
nbm_2921420700,2921.42.0700,TRINITROANILINA (PICRAMIDA),29214290
nbm_2921420800,2921.42.0800,TETRANITROANILINA,29214290
nbm_2921420900,2921.42.0900,TETRANITROMETILANILINA (TETRIL),29214290
nbm_2921421000,2921.42.1000,BUTILTETRANITROMETILANILINA (BUTILTETRIL),29214290
nbm_2921429900,2921.42.9900,OUTS.DERIVS.DE ANILINA E SEUS SAIS,29214290
nbm_2921430101,2921.43.0101,"O-TOLUIDINA (O-AMINOTOLUENO,2-AMINOTOLUENO)",29214311
nbm_2921430102,2921.43.0102,SAIS DE TOLUIDINA,29214319
nbm_2921430199,2921.43.0199,QQ.OUT.TOLUIDINA,29214319
nbm_2921430201,2921.43.0201,M-NITRO-P-TOLUIDINA E SEUS SAIS,"29214321,29214329"
nbm_2921430202,2921.43.0202,TRIFLURALINA,29214322
nbm_2921430299,2921.43.0299,QQ.OUT.DERIV.DE TOLUIDINA E SEUS SAIS,"29214321,29214323,29214329"
nbm_2921440100,2921.44.0100,DIFENILAMINA E SEUS SAIS,29214410
nbm_2921440200,2921.44.0200,DERIVADO/SAIS DA DIFENILAMINA,"29214421,29214422,29214429"
nbm_2921450100,2921.45.0100,N-FENIL-2-NAFTILAMINA,29214500
nbm_2921459900,2921.45.9900,"OUTS.1-NAFTILAMINA,2-NAFTILAMINA,SEUS DERIVS.E SAIS",29214500
nbm_2921490101,2921.49.0101,"2,4-XILIDINA E SEUS SAIS",29214921
nbm_2921490102,2921.49.0102,"2,6-XILIDINA",29214929
nbm_2921490199,2921.49.0199,QQ.OUT.XILIDINA E SEUS SAIS,"29214922,29214929"
nbm_2921490201,2921.49.0201,CLORIDRATO DE MAPROTILINA,29214990
nbm_2921490202,2921.49.0202,MESILATO DE MAPROTILINA,29214990
nbm_2921490299,2921.49.0299,QQ.OUT.MAPROTILINA E SEUS SAIS,29214990
nbm_2921490300,2921.49.0300,CLORIDRATO DE FENFLURAMINA,29214910
nbm_2921490400,2921.49.0400,BENZILAMINA,29214990
nbm_2921490500,2921.49.0500,ACIDO FENIL PERI (AC.N-FENIL-1-NAFTILAMINO-8-SULFONICO),29214990
nbm_2921490600,2921.49.0600,ANFETAMINA (ALFA-METILFENETILAMINA),"29214941,29214990"
nbm_2921490700,2921.49.0700,DEXANFETAMINA,"29214943,29214990"
nbm_2921490800,2921.49.0800,"SPA [(-)DIMETILAMINO-1,2-DIFENILETANO]",29214990
nbm_2921499900,2921.49.9900,"OUTS.MONOAMINAS AROMATICAS,SEUS DERIVADOS E SEUS SAIS","29214929,29214931,29214939,29214941,29214942,29214943,29214944,29214945,29214946,29214949,29214951,29214952,29214953,29214990"
nbm_2921510101,2921.51.0101,O-FENILENODIAMINA E SEUS SAIS,29215119
nbm_2921510199,2921.51.0199,"QQ.OUT.DERIVADO/SAIS,DA O-FENILENODIAMINA","29215120,29215139"
nbm_2921510201,2921.51.0201,M-FENILENODIAMINA E SEUS SAIS,29215111
nbm_2921510202,2921.51.0202,ACIDO METAFENILENODIAMINO-4-SULFONICO,29215120
nbm_2921510203,2921.51.0203,"ACIDO METAFENILENODIAMINO-4,6-DISSULFONICO",29215120
nbm_2921510299,2921.51.0299,QQ.OUT.DERIVADO DE M-FENILENODIAMINA E SEUS SAIS,"29215120,29215139"
nbm_2921510301,2921.51.0301,N-FENIL-P-FENILENODIAMINA (P-AMINO-DIFENILAMINA) E SAIS,29215135
nbm_2921510399,2921.51.0399,QQ.OUT.P-FENILENODIAMINA/SEUS DERIVADOS E SEUS SAIS,"29215119,29215120,29215131,29215132,29215133,29215134,29215139"
nbm_2921510401,2921.51.0401,M-TOLUILENODIAMINA E SEUS SAIS,"29215112,29215119"
nbm_2921510499,2921.51.0499,"QQ.OUT.DIAMINOTOLUENO,SEUS DERIVADOS E SEUS SAIS","29215119,29215190"
nbm_2921590101,2921.59.0101,"3,3'-DICLOROBENZIDINA",29215911
nbm_2921590102,2921.59.0102,BENZIDINA,29215919
nbm_2921590103,2921.59.0103,CLORIDRATO DE BENZIDINA,29215919
nbm_2921590199,2921.59.0199,QQ.OUT.DERIVADO DE BENZIDINA E SEUS SAIS,29215919
nbm_2921590200,2921.59.0200,N-N'-DIBENZILETILENODIAMINA/SEUS DERIVADOS E SEUS SAIS,29215990
nbm_2921590300,2921.59.0300,"4,4'-DIAMINODIFENILMETANO,COM PUREZA<=75%",29215921
nbm_2921590400,2921.59.0400,DIAMINODIFENILAMINA,"29215931,29215939"
nbm_2921590500,2921.59.0500,MONOAMINODIFENILAMINA,29215990
nbm_2921599900,2921.59.9900,"OUTS.POLIAMINAS AROMATICAS,SEUS DERIVADOS E SEUS SAIS","29215921,29215929,29215931,29215932,29215939,29215990"
nbm_2922110000,2922.11.0000,MONOETANOLAMINA E SEUS SAIS,29221100
nbm_2922120100,2922.12.0100,DIETANOLAMINA,29221200
nbm_2922129900,2922.12.9900,SAIS DE DIETANOLAMINA,29221200
nbm_2922130100,2922.13.0100,TRIETANOLAMINA,29221310
nbm_2922139900,2922.13.9900,SAIS DE TRIETANOLAMINA,29221320
nbm_2922190100,2922.19.0100,CITRATO DE ORFENADRINA,29221921
nbm_2922190200,2922.19.0200,DICICLOMINA E SEUS SAIS,"29221919,29221992,29221999"
nbm_2922190300,2922.19.0300,DIFENIDRAMINA E SEUS SAIS,"29221919,29221992,29221999"
nbm_2922190400,2922.19.0400,ETAMBUTOL E SEUS SAIS,"29221919,29221992,29221999"
nbm_2922190501,2922.19.0501,ANTIMONIATO DE MEGLUMINA (AMINOALCOOIS),"29221919,29221999"
nbm_2922190599,2922.19.0599,QQ.OUT.MEGLUMINA E SEUS SAIS,"29221919,29221992,29221999"
nbm_2922190600,2922.19.0600,NAPSILATO DE PROPOXIFENO,"29221919,29221929,29221939,29221949,29221999"
nbm_2922190700,2922.19.0700,"TREO-1-P-NITROFENIL-2-AMINO-1,3-PROPANODIOL","29221991,29221999"
nbm_2922190800,2922.19.0800,DIISOPROPANOLAMINA,29221919
