"id","code","name","version","internal_type","parent_id:id"
"cnae_21220","21.22-0","Fabricação de medicamentos para uso veterinário","2.3","view","cnae_212"
"cnae_2122000","2122-0/00","Fabricação de medicamentos para uso veterinário","2.3","normal","cnae_21220"
"cnae_21238","21.23-8","Fabricação de preparações farmacêuticas","2.3","view","cnae_212"
"cnae_2123800","2123-8/00","Fabricação de preparações farmacêuticas","2.3","normal","cnae_21238"
"cnae_22","22","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","2.3","view","cnae_c"
"cnae_221","22.1","Fabricação de produtos de borracha","2.3","view","cnae_22"
"cnae_22111","22.11-1","Fabricação de pneumáticos e de câmaras-de-ar","2.3","view","cnae_221"
"cnae_2211100","2211-1/00","Fabricação de pneumáticos e de câmaras-de-ar","2.3","normal","cnae_22111"
"cnae_22129","22.12-9","Reforma de pneumáticos usados","2.3","view","cnae_221"
"cnae_2212900","2212-9/00","Reforma de pneumáticos usados","2.3","normal","cnae_22129"
"cnae_22196","22.19-6","Fabricação de artefatos de borracha não especificados anteriormente","2.3","view","cnae_221"
"cnae_2219600","2219-6/00","Fabricação de artefatos de borracha não especificados
anteriormente","2.3","normal","cnae_22196"
"cnae_222","22.2","Fabricação de produtos de material plástico","2.3","view","cnae_22"
"cnae_22218","22.21-8","Fabricação de laminados planos e tubulares de material plástico","2.3","view","cnae_222"
"cnae_2221800","2221-8/00","Fabricação de laminados planos e tubulares de material plástico","2.3","normal","cnae_22218"
"cnae_22226","22.22-6","Fabricação de embalagens de material plástico","2.3","view","cnae_222"
"cnae_2222600","2222-6/00","Fabricação de embalagens de material plástico","2.3","normal","cnae_22226"
"cnae_22234","22.23-4","Fabricação de tubos e acessórios de material plástico para uso na construção","2.3","view","cnae_222"
"cnae_2223400","2223-4/00","Fabricação de tubos e acessórios de material plástico para uso na construção","2.3","normal","cnae_22234"
"cnae_22293","22.29-3","Fabricação de artefatos de material plástico não especificados anteriormente","2.3","view","cnae_222"
"cnae_2229301","2229-3/01","Fabricação de artefatos de material plástico para uso pessoal e doméstico","2.3","normal","cnae_22293"
"cnae_2229302","2229-3/02","Fabricação de artefatos de material plástico para usos industriais","2.3","normal","cnae_22293"
"cnae_2229303","2229-3/03","Fabricação de artefatos de material plástico para uso na construção, exceto tubos e acessórios","2.3","normal","cnae_22293"
"cnae_2229399","2229-3/99","Fabricação de artefatos de material plástico para outros usos não especificados anteriormente","2.3","normal","cnae_22293"
"cnae_23","23","FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS","2.3","view","cnae_c"
"cnae_231","23.1","Fabricação de vidro e de produtos do vidro","2.3","view","cnae_23"
"cnae_23117","23.11-7","Fabricação de vidro plano e de segurança","2.3","view","cnae_231"
"cnae_2311700","2311-7/00","Fabricação de vidro plano e de segurança","2.3","normal","cnae_23117"
"cnae_23125","23.12-5","Fabricação de embalagens de vidro","2.3","view","cnae_231"
"cnae_2312500","2312-5/00","Fabricação de embalagens de vidro","2.3","normal","cnae_23125"
"cnae_23192","23.19-2","Fabricação de artigos de vidro","2.3","view","cnae_231"
"cnae_2319200","2319-2/00","Fabricação de artigos de vidro","2.3","normal","cnae_23192"
"cnae_232","23.2","Fabricação de cimento","2.3","view","cnae_23"
"cnae_23206","23.20-6","Fabricação de cimento","2.3","view","cnae_232"
"cnae_2320600","2320-6/00","Fabricação de cimento","2.3","normal","cnae_23206"
"cnae_233","23.3","Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes","2.3","view","cnae_23"
"cnae_23303","23.30-3","Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes","2.3","view","cnae_233"
"cnae_2330301","2330-3/01","Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda","2.3","normal","cnae_23303"
"cnae_2330302","2330-3/02","Fabricação de artefatos de cimento para uso na construção","2.3","normal","cnae_23303"
"cnae_2330303","2330-3/03","Fabricação de artefatos de fibrocimento para uso na construção","2.3","normal","cnae_23303"
"cnae_2330304","2330-3/04","Fabricação de casas pré-moldadas de concreto","2.3","normal","cnae_23303"
"cnae_2330305","2330-3/05","Preparação de massa de concreto e argamassa para construção","2.3","normal","cnae_23303"
"cnae_2330399","2330-3/99","Fabricação de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes","2.3","normal","cnae_23303"
"cnae_234","23.4","Fabricação de produtos cerâmicos","2.3","view","cnae_23"
"cnae_23419","23.41-9","Fabricação de produtos cerâmicos refratários","2.3","view","cnae_234"
"cnae_2341900","2341-9/00","Fabricação de produtos cerâmicos refratários","2.3","normal","cnae_23419"
"cnae_23427","23.42-7","Fabricação de produtos cerâmicos não refratários para uso estrutural na construção","2.3","view","cnae_234"
"cnae_2342701","2342-7/01","Fabricação de azulejos e pisos","2.3","normal","cnae_23427"
"cnae_2342702","2342-7/02","Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos","2.3","normal","cnae_23427"
"cnae_23494","23.49-4","Fabricação de produtos cerâmicos não refratários não especificados anteriormente","2.3","view","cnae_234"
"cnae_2349401","2349-4/01","Fabricação de material sanitário de cerâmica","2.3","normal","cnae_23494"
"cnae_2349499","2349-4/99","Fabricação de produtos cerâmicos não refratários não especificados anteriormente","2.3","normal","cnae_23494"
"cnae_239","23.9","Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos","2.3","view","cnae_23"
"cnae_23915","23.91-5","Aparelhamento e outros trabalhos em pedras","2.3","view","cnae_239"
"cnae_2391501","2391-5/01","Britamento de pedras, exceto associado à extração","2.3","normal","cnae_23915"
"cnae_2391502","2391-5/02","Aparelhamento de pedras para construção, exceto associado à extração","2.3","normal","cnae_23915"
"cnae_2391503","2391-5/03","Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras","2.3","normal","cnae_23915"
"cnae_23923","23.92-3","Fabricação de cal e gesso","2.3","view","cnae_239"
"cnae_2392300","2392-3/00","Fabricação de cal e gesso","2.3","normal","cnae_23923"
"cnae_23991","23.99-1","Fabricação de produtos de minerais não metálicos não especificados anteriormente","2.3","view","cnae_239"
"cnae_2399101","2399-1/01","Decoração, lapidação, gravação, vitrificação e outros trabalhos em cerâmica, louça, vidro e cristal","2.3","normal","cnae_23991"
"cnae_2399102","2399-1/02","Fabricação de abrasivos","2.3","normal","cnae_23991"
"cnae_2399199","2399-1/99","Fabricação de outros produtos de minerais não metálicos não especificados anteriormente","2.3","normal","cnae_23991"
"cnae_24","24","METALURGIA","2.3","view","cnae_c"
"cnae_241","24.1","Produção de ferro-gusa e de ferroligas","2.3","view","cnae_24"
"cnae_24113","24.11-3","Produção de ferro-gusa","2.3","view","cnae_241"
"cnae_2411300","2411-3/00","Produção de ferro-gusa","2.3","normal","cnae_24113"
"cnae_24121","24.12-1","Produção de ferroligas","2.3","view","cnae_241"
"cnae_2412100","2412-1/00","Produção de ferroligas","2.3","normal","cnae_24121"
"cnae_242","24.2","Siderurgia","2.3","view","cnae_24"
"cnae_24211","24.21-1","Produção de semiacabados de aço","2.3","view","cnae_242"
"cnae_2421100","2421-1/00","Produção de semiacabados de aço","2.3","normal","cnae_24211"
"cnae_24229","24.22-9","Produção de laminados planos de aço","2.3","view","cnae_242"
"cnae_2422901","2422-9/01","Produção de laminados planos de aço ao carbono, revestidos ou não","2.3","normal","cnae_24229"
"cnae_2422902","2422-9/02","Produção de laminados planos de aços especiais","2.3","normal","cnae_24229"
"cnae_24237","24.23-7","Produção de laminados longos de aço","2.3","view","cnae_242"
"cnae_2423701","2423-7/01","Produção de tubos de aço sem costura","2.3","normal","cnae_24237"
"cnae_2423702","2423-7/02","Produção de laminados longos de aço, exceto tubos","2.3","normal","cnae_24237"
"cnae_24245","24.24-5","Produção de relaminados, trefilados e perfilados de aço","2.3","view","cnae_242"
"cnae_2424501","2424-5/01","Produção de arames de aço","2.3","normal","cnae_24245"
"cnae_2424502","2424-5/02","Produção de relaminados, trefilados e perfilados de aço, exceto arames","2.3","normal","cnae_24245"
"cnae_243","24.3","Produção de tubos de aço, exceto tubos sem costura","2.3","view","cnae_24"
"cnae_24318","24.31-8","Produção de tubos de aço com costura","2.3","view","cnae_243"
"cnae_2431800","2431-8/00","Produção de tubos de aço com costura","2.3","normal","cnae_24318"
"cnae_24393","24.39-3","Produção de outros tubos de ferro e aço","2.3","view","cnae_243"
"cnae_2439300","2439-3/00","Produção de outros tubos de ferro e aço","2.3","normal","cnae_24393"
"cnae_244","24.4","Metalurgia dos metais não ferrosos","2.3","view","cnae_24"
"cnae_24415","24.41-5","Metalurgia do alumínio e suas ligas","2.3","view","cnae_244"
"cnae_2441501","2441-5/01","Produção de alumínio e suas ligas em formas primárias","2.3","normal","cnae_24415"
"cnae_2441502","2441-5/02","Produção de laminados de alumínio","2.3","normal","cnae_24415"
"cnae_24423","24.42-3","Metalurgia dos metais preciosos","2.3","view","cnae_244"
"cnae_2442300","2442-3/00","Metalurgia dos metais preciosos","2.3","normal","cnae_24423"
"cnae_24431","24.43-1","Metalurgia do cobre","2.3","view","cnae_244"
"cnae_2443100","2443-1/00","Metalurgia do cobre","2.3","normal","cnae_24431"
"cnae_24491","24.49-1","Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente","2.3","view","cnae_244"
"cnae_2449101","2449-1/01","Produção de zinco em formas primárias","2.3","normal","cnae_24491"
"cnae_2449102","2449-1/02","Produção de laminados de zinco","2.3","normal","cnae_24491"
"cnae_2449103","2449-1/03","Fabricação de ânodos para galvanoplastia","2.3","normal","cnae_24491"
"cnae_2449199","2449-1/99","Metalurgia de outros metais não ferrosos e suas ligas não especificados anteriormente","2.3","normal","cnae_24491"
"cnae_245","24.5","Fundição","2.3","view","cnae_24"
"cnae_24512","24.51-2","Fundição de ferro e aço","2.3","view","cnae_245"
"cnae_2451200","2451-2/00","Fundição de ferro e aço","2.3","normal","cnae_24512"
"cnae_24521","24.52-1","Fundição de metais não ferrosos e suas ligas","2.3","view","cnae_245"
"cnae_2452100","2452-1/00","Fundição de metais não ferrosos e suas ligas","2.3","normal","cnae_24521"
"cnae_25","25","FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","2.3","view","cnae_c"
"cnae_251","25.1","Fabricação de estruturas metálicas e obras de caldeiraria
pesada","2.3","view","cnae_25"
"cnae_25110","25.11-0","Fabricação de estruturas metálicas","2.3","view","cnae_251"
"cnae_2511000","2511-0/00","Fabricação de estruturas metálicas","2.3","normal","cnae_25110"
"cnae_25128","25.12-8","Fabricação de esquadrias de metal","2.3","view","cnae_251"
"cnae_2512800","2512-8/00","Fabricação de esquadrias de metal","2.3","normal","cnae_25128"
"cnae_25136","25.13-6","Fabricação de obras de caldeiraria pesada","2.3","view","cnae_251"
"cnae_2513600","2513-6/00","Fabricação de obras de caldeiraria pesada","2.3","normal","cnae_25136"
"cnae_252","25.2","Fabricação de tanques, reservatórios metálicos e caldeiras","2.3","view","cnae_25"
"cnae_25217","25.21-7","Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central","2.3","view","cnae_252"
"cnae_2521700","2521-7/00","Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central","2.3","normal","cnae_25217"
"cnae_25225","25.22-5","Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos","2.3","view","cnae_252"
"cnae_2522500","2522-5/00","Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos","2.3","normal","cnae_25225"
"cnae_253","25.3","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","2.3","view","cnae_25"
"cnae_25314","25.31-4","Produção de forjados de aço e de metais não ferrosos e suas ligas","2.3","view","cnae_253"
"cnae_2531401","2531-4/01","Produção de forjados de aço","2.3","normal","cnae_25314"
"cnae_2531402","2531-4/02","Produção de forjados de metais não ferrosos e suas ligas","2.3","normal","cnae_25314"
"cnae_25322","25.32-2","Produção de artefatos estampados de metal; metalurgia do pó","2.3","view","cnae_253"
"cnae_2532201","2532-2/01","Produção de artefatos estampados de metal","2.3","normal","cnae_25322"
"cnae_2532202","2532-2/02","Metalurgia do pó","2.3","normal","cnae_25322"
"cnae_25390","25.39-0","Serviços de usinagem, solda, tratamento e revestimento em metais","2.3","view","cnae_253"
"cnae_2539001","2539-0/01","Serviços de usinagem, torneiria e solda","2.3","normal","cnae_25390"
"cnae_2539002","2539-0/02","Serviços de tratamento e revestimento em metais","2.3","normal","cnae_25390"
"cnae_254","25.4","Fabricação de artigos de cutelaria, de serralheria e ferramentas","2.3","view","cnae_25"
"cnae_25411","25.41-1","Fabricação de artigos de cutelaria","2.3","view","cnae_254"
"cnae_2541100","2541-1/00","Fabricação de artigos de cutelaria","2.3","normal","cnae_25411"
"cnae_25420","25.42-0","Fabricação de artigos de serralheria, exceto esquadrias","2.3","view","cnae_254"
"cnae_2542000","2542-0/00","Fabricação de artigos de serralheria, exceto esquadrias","2.3","normal","cnae_25420"
"cnae_25438","25.43-8","Fabricação de ferramentas","2.3","view","cnae_254"
"cnae_2543800","2543-8/00","Fabricação de ferramentas","2.3","normal","cnae_25438"
"cnae_255","25.5","Fabricação de equipamento bélico pesado, armas e munições","2.3","view","cnae_25"
"cnae_25501","25.50-1","Fabricação de equipamento bélico pesado, armas de fogo e munições","2.3","view","cnae_255"
"cnae_2550101","2550-1/01","Fabricação de equipamento bélico pesado, exceto veículos militares de combate","2.3","normal","cnae_25501"
"cnae_2550102","2550-1/02","Fabricação de armas de fogo, outras armas e munições","2.3","normal","cnae_25501"
"cnae_259","25.9","Fabricação de produtos de metal não especificados anteriormente","2.3","view","cnae_25"
"cnae_25918","25.91-8","Fabricação de embalagens metálicas","2.3","view","cnae_259"
"cnae_2591800","2591-8/00","Fabricação de embalagens metálicas","2.3","normal","cnae_25918"
"cnae_25926","25.92-6","Fabricação de produtos de trefilados de metal","2.3","view","cnae_259"
"cnae_2592601","2592-6/01","Fabricação de produtos de trefilados de metal padronizados","2.3","normal","cnae_25926"
"cnae_2592602","2592-6/02","Fabricação de produtos de trefilados de metal, exceto padronizados","2.3","normal","cnae_25926"
"cnae_25934","25.93-4","Fabricação de artigos de metal para uso doméstico e pessoal","2.3","view","cnae_259"
"cnae_2593400","2593-4/00","Fabricação de artigos de metal para uso doméstico e pessoal","2.3","normal","cnae_25934"
"cnae_25993","25.99-3","Fabricação de produtos de metal não especificados anteriormente","2.3","view","cnae_259"
"cnae_2599301","2599-3/01","Serviços de confecção de armações metálicas para a construção","2.3","normal","cnae_25993"
"cnae_2599302","2599-3/02","Serviço de corte e dobra de metais","2.3","normal","cnae_25993"
"cnae_2599399","2599-3/99","Fabricação de outros produtos de metal não especificados anteriormente","2.3","normal","cnae_25993"
"cnae_26","26","FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS","2.3","view","cnae_c"
"cnae_261","26.1","Fabricação de componentes eletrônicos","2.3","view","cnae_26"
"cnae_26108","26.10-8","Fabricação de componentes eletrônicos","2.3","view","cnae_261"
"cnae_2610800","2610-8/00","Fabricação de componentes eletrônicos","2.3","normal","cnae_26108"
"cnae_262","26.2","Fabricação de equipamentos de informática e periféricos","2.3","view","cnae_26"
"cnae_26213","26.21-3","Fabricação de equipamentos de informática","2.3","view","cnae_262"
"cnae_2621300","2621-3/00","Fabricação de equipamentos de informática","2.3","normal","cnae_26213"
"cnae_26221","26.22-1","Fabricação de periféricos para equipamentos de informática","2.3","view","cnae_262"
"cnae_2622100","2622-1/00","Fabricação de periféricos para equipamentos de informática","2.3","normal","cnae_26221"
"cnae_263","26.3","Fabricação de equipamentos de comunicação","2.3","view","cnae_26"
"cnae_26311","26.31-1","Fabricação de equipamentos transmissores de comunicação","2.3","view","cnae_263"
"cnae_2631100","2631-1/00","Fabricação de equipamentos transmissores de comunicação, peças e acessórios","2.3","normal","cnae_26311"
"cnae_26329","26.32-9","Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação","2.3","view","cnae_263"
"cnae_2632900","2632-9/00","Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação, peças e acessórios","2.3","normal","cnae_26329"
"cnae_264","26.4","Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo","2.3","view","cnae_26"
"cnae_26400","26.40-0","Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo","2.3","view","cnae_264"
"cnae_2640000","2640-0/00","Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo","2.3","normal","cnae_26400"
"cnae_265","26.5","Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios","2.3","view","cnae_26"
"cnae_26515","26.51-5","Fabricação de aparelhos e equipamentos de medida, teste e
controle","2.3","view","cnae_265"
"cnae_2651500","2651-5/00","Fabricação de aparelhos e equipamentos de medida, teste e controle","2.3","normal","cnae_26515"
"cnae_26523","26.52-3","Fabricação de cronômetros e relógios","2.3","view","cnae_265"
"cnae_2652300","2652-3/00","Fabricação de cronômetros e relógios","2.3","normal","cnae_26523"
"cnae_266","26.6","Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação","2.3","view","cnae_26"
"cnae_26604","26.60-4","Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação","2.3","view","cnae_266"
"cnae_2660400","2660-4/00","Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação","2.3","normal","cnae_26604"
"cnae_267","26.7","Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos","2.3","view","cnae_26"
"cnae_26701","26.70-1","Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos","2.3","view","cnae_267"
"cnae_2670101","2670-1/01","Fabricação de equipamentos e instrumentos ópticos, peças e acessórios","2.3","normal","cnae_26701"
"cnae_2670102","2670-1/02","Fabricação de aparelhos fotográficos e cinematográficos, peças e acessórios","2.3","normal","cnae_26701"
"cnae_268","26.8","Fabricação de mídias virgens, magnéticas e ópticas","2.3","view","cnae_26"
"cnae_26809","26.80-9","Fabricação de mídias virgens, magnéticas e ópticas","2.3","view","cnae_268"
"cnae_2680900","2680-9/00","Fabricação de mídias virgens, magnéticas e ópticas","2.3","normal","cnae_26809"
"cnae_27","27","FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS","2.3","view","cnae_c"
"cnae_271","27.1","Fabricação de geradores, transformadores e motores elétricos","2.3","view","cnae_27"
"cnae_27104","27.10-4","Fabricação de geradores, transformadores e motores elétricos","2.3","view","cnae_271"
"cnae_2710401","2710-4/01","Fabricação de geradores de corrente contínua e alternada, peças e acessórios","2.3","normal","cnae_27104"
"cnae_2710402","2710-4/02","Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios","2.3","normal","cnae_27104"
"cnae_2710403","2710-4/03","Fabricação de motores elétricos, peças e acessórios","2.3","normal","cnae_27104"
"cnae_272","27.2","Fabricação de pilhas, baterias e acumuladores elétricos","2.3","view","cnae_27"
"cnae_27210","27.21-0","Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores","2.3","view","cnae_272"
"cnae_2721000","2721-0/00","Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores","2.3","normal","cnae_27210"
"cnae_27228","27.22-8","Fabricação de baterias e acumuladores para veículos automotores","2.3","view","cnae_272"
"cnae_2722801","2722-8/01","Fabricação de baterias e acumuladores para veículos automotores","2.3","normal","cnae_27228"
"cnae_2722802","2722-8/02","Recondicionamento de baterias e acumuladores para veículos automotores","2.3","normal","cnae_27228"
"cnae_273","27.3","Fabricação de equipamentos para distribuição e controle de energia elétrica","2.3","view","cnae_27"
"cnae_27317","27.31-7","Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica","2.3","view","cnae_273"
"cnae_2731700","2731-7/00","Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica","2.3","normal","cnae_27317"
"cnae_27325","27.32-5","Fabricação de material elétrico para instalações em circuito de consumo","2.3","view","cnae_273"
"cnae_2732500","2732-5/00","Fabricação de material elétrico para instalações em circuito de consumo","2.3","normal","cnae_27325"
"cnae_27333","27.33-3","Fabricação de fios, cabos e condutores elétricos isolados","2.3","view","cnae_273"
"cnae_2733300","2733-3/00","Fabricação de fios, cabos e condutores elétricos isolados","2.3","normal","cnae_27333"
"cnae_274","27.4","Fabricação de lâmpadas e outros equipamentos de iluminação","2.3","view","cnae_27"
"cnae_27406","27.40-6","Fabricação de lâmpadas e outros equipamentos de iluminação","2.3","view","cnae_274"
"cnae_2740601","2740-6/01","Fabricação de lâmpadas","2.3","normal","cnae_27406"
"cnae_2740602","2740-6/02","Fabricação de luminárias e outros equipamentos de iluminação","2.3","normal","cnae_27406"
"cnae_275","27.5","Fabricação de eletrodomésticos","2.3","view","cnae_27"
"cnae_27511","27.51-1","Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico","2.3","view","cnae_275"
"cnae_2751100","2751-1/00","Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios","2.3","normal","cnae_27511"
"cnae_27597","27.59-7","Fabricação de aparelhos eletrodomésticos não especificados anteriormente","2.3","view","cnae_275"
"cnae_2759701","2759-7/01","Fabricação de aparelhos elétricos de uso pessoal, peças e acessórios","2.3","normal","cnae_27597"
"cnae_2759799","2759-7/99","Fabricação de outros aparelhos eletrodomésticos não especificados anteriormente, peças e acessórios","2.3","normal","cnae_27597"
"cnae_279","27.9","Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente","2.3","view","cnae_27"
"cnae_27902","27.90-2","Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente","2.3","view","cnae_279"
"cnae_2790201","2790-2/01","Fabricação de eletrodos, contatos e outros artigos de carvão e grafita para uso elétrico, eletroímãs e isoladores","2.3","normal","cnae_27902"
"cnae_2790202","2790-2/02","Fabricação de equipamentos para sinalização e alarme","2.3","normal","cnae_27902"
"cnae_2790299","2790-2/99","Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente","2.3","normal","cnae_27902"
"cnae_28","28","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS","2.3","view","cnae_c"
"cnae_281","28.1","Fabricação de motores, bombas, compressores e equipamentos de transmissão","2.3","view","cnae_28"
"cnae_28119","28.11-9","Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários","2.3","view","cnae_281"
"cnae_2811900","2811-9/00","Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários","2.3","normal","cnae_28119"
"cnae_28127","28.12-7","Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas","2.3","view","cnae_281"
"cnae_2812700","2812-7/00","Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas","2.3","normal","cnae_28127"
"cnae_28135","28.13-5","Fabricação de válvulas, registros e dispositivos semelhantes","2.3","view","cnae_281"
"cnae_2813500","2813-5/00","Fabricação de válvulas, registros e dispositivos semelhantes, peças e acessórios","2.3","normal","cnae_28135"
"cnae_28143","28.14-3","Fabricação de compressores","2.3","view","cnae_281"
"cnae_2814301","2814-3/01","Fabricação de compressores para uso industrial, peças e acessórios","2.3","normal","cnae_28143"
"cnae_2814302","2814-3/02","Fabricação de compressores para uso não industrial, peças e acessórios","2.3","normal","cnae_28143"
"cnae_28151","28.15-1","Fabricação de equipamentos de transmissão para fins industriais","2.3","view","cnae_281"
"cnae_2815101","2815-1/01","Fabricação de rolamentos para fins industriais","2.3","normal","cnae_28151"
"cnae_2815102","2815-1/02","Fabricação de equipamentos de transmissão para fins industriais, exceto rolamentos","2.3","normal","cnae_28151"
"cnae_282","28.2","Fabricação de máquinas e equipamentos de uso geral","2.3","view","cnae_28"
"cnae_28216","28.21-6","Fabricação de aparelhos e equipamentos para instalações térmicas","2.3","view","cnae_282"
"cnae_2821601","2821-6/01","Fabricação de fornos industriais, aparelhos e equipamentos não elétricos para instalações térmicas, peças e acessórios","2.3","normal","cnae_28216"
"cnae_2821602","2821-6/02","Fabricação de estufas e fornos elétricos para fins industriais, peças e acessórios","2.3","normal","cnae_28216"
"cnae_28224","28.22-4","Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas","2.3","view","cnae_282"
"cnae_2822401","2822-4/01","Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de pessoas, peças e acessórios","2.3","normal","cnae_28224"
"cnae_2822402","2822-4/02","Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas, peças e acessórios","2.3","normal","cnae_28224"
"cnae_28232","28.23-2","Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial","2.3","view","cnae_282"
"cnae_2823200","2823-2/00","Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial, peças e acessórios","2.3","normal","cnae_28232"
"cnae_28241","28.24-1","Fabricação de aparelhos e equipamentos de ar condicionado","2.3","view","cnae_282"
"cnae_2824101","2824-1/01","Fabricação de aparelhos e equipamentos de ar condicionado para uso industrial","2.3","normal","cnae_28241"
"cnae_2824102","2824-1/02","Fabricação de aparelhos e equipamentos de ar condicionado para uso não industrial","2.3","normal","cnae_28241"
"cnae_28259","28.25-9","Fabricação de máquinas e equipamentos para saneamento básico e ambiental","2.3","view","cnae_282"
"cnae_2825900","2825-9/00","Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios","2.3","normal","cnae_28259"
"cnae_28291","28.29-1","Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente","2.3","view","cnae_282"
"cnae_2829101","2829-1/01","Fabricação de máquinas de escrever, calcular e outros equipamentos não eletrônicos para escritório, peças e acessórios","2.3","normal","cnae_28291"
"cnae_2829199","2829-1/99","Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios","2.3","normal","cnae_28291"
"cnae_283","28.3","Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária","2.3","view","cnae_28"
"cnae_28313","28.31-3","Fabricação de tratores agrícolas","2.3","view","cnae_283"
"cnae_2831300","2831-3/00","Fabricação de tratores agrícolas, peças e acessórios","2.3","normal","cnae_28313"
"cnae_28321","28.32-1","Fabricação de equipamentos para irrigação agrícola","2.3","view","cnae_283"
"cnae_2832100","2832-1/00","Fabricação de equipamentos para irrigação agrícola, peças e acessórios","2.3","normal","cnae_28321"
"cnae_28330","28.33-0","Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação","2.3","view","cnae_283"
"cnae_2833000","2833-0/00","Fabricação de máquinas e equipamentos para a agricultura e pecuária, peças e acessórios, exceto para irrigação","2.3","normal","cnae_28330"
"cnae_284","28.4","Fabricação de máquinas-ferramenta","2.3","view","cnae_28"
"cnae_28402","28.40-2","Fabricação de máquinas-ferramenta","2.3","view","cnae_284"
"cnae_2840200","2840-2/00","Fabricação de máquinas-ferramenta, peças e acessórios","2.3","normal","cnae_28402"
"cnae_285","28.5","Fabricação de máquinas e equipamentos de uso na extração mineral e na construção","2.3","view","cnae_28"
"cnae_28518","28.51-8","Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo","2.3","view","cnae_285"
"cnae_2851800","2851-8/00","Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios","2.3","normal","cnae_28518"
"cnae_28526","28.52-6","Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo","2.3","view","cnae_285"
"cnae_2852600","2852-6/00","Fabricação de outras máquinas e equipamentos para uso na extração mineral, peças e acessórios, exceto na extração de petróleo","2.3","normal","cnae_28526"
"cnae_28534","28.53-4","Fabricação de tratores, exceto agrícolas","2.3","view","cnae_285"
