"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"74010103","Depositos en efectivo","74.01.01.03","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"74010201","Títulos de Renta Variable","74.01.02.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"74010202","Títulos de Renta Fija","74.01.02.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"74010203","Depositos en efectivo","74.01.02.03","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402010101","Principal","74.02.01.01.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402010102","Intereses","74.02.01.01.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402010201","Principal","74.02.01.02.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402010202","Intereses","74.02.01.02.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020101","Garantía","74.02.02.01.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020102","Administración","74.02.02.01.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020103","Inversión","74.02.02.01.03","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020104","Inmobiliario","74.02.02.01.04","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020105","Titularización","74.02.02.01.05","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020201","Garantía","74.02.02.02.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020202","Administración","74.02.02.02.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020203","Inversión","74.02.02.02.03","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020204","Inmobiliario","74.02.02.02.04","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020301","Garantía","74.02.02.03.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020302","Administración","74.02.02.03.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020303","Inversión","74.02.02.03.03","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020304","Inmobiliario","74.02.02.03.04","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020401","Garantía","74.02.02.04.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020402","Administración","74.02.02.04.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020403","Inversión","74.02.02.04.03","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7402020404","Inmobiliario","74.02.02.04.04","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"74020301","Principal","74.02.03.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"74020302","Intereses","74.02.03.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
