"id","code","name","tag_ids/id","account_type","chart_template_id/id","reconcile"
"chart_skr04_2050","2050","Limited partner capital, lp","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2060","2060","Loss adjustment account, lp","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2070","2070","Partner loans, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2100","2100","Private withdrawals, general, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2130","2130","Non-cash withdrawals, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2150","2150","Private taxes, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2180","2180","Private contributions, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2200","2200","Special personal deductions, partly deductible, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2230","2230","Special personal deductions, fully deductible, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2250","2250","Non-cash benefits, donations, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2280","2280","Extraordinary expenses, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2300","2300","Real estate expenses, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2349","2349","Real estate expenses (VAT key possible, only sole proprietorships)","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2350","2350","Income from real estate, gp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2399","2399","Income from real estate (VAT key possible, only sole proprietorships)","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2500","2500","Private withdrawals, general, lp.","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2530","2530","Non-cash withdrawals, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2550","2550","Private taxes, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2580","2580","Private contributions, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2600","2600","Special personal deductions, partly deductible, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2630","2630","Special personal deductions, fully deductible, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2650","2650","Non-cash benefits, donations, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2680","2680","Extraordinary expenses, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2700","2700","Real estate expenses, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2750","2750","Income from real estate, lp","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2900","2900","Subscribed capital","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2901","2901","Paid-up shares of remaining members of co-operatives","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2902","2902","Paid-up shares of withdrawing members of co-operatives","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2903","2903","Paid-up shares of cooperatives, cancelled shares","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2906","2906","Unpaid and due shares in co-operatives, recorded","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2907","2907","Contra account for unpaid and due shares in co-operatives, recorded","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2908","2908","Capital increase from reserves or retained earnings","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2909","2909","Purchased treasury shares","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2910","2910","Unpaid uncalled contributions to subscribed capital (reported as liability, deducted from subscribed capital on the face of the balance sheet)","l10n_de.tag_de_liabilities_bs_A_I","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2920","2920","Capital reserves","l10n_de.tag_de_liabilities_bs_A_II","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2925","2925","Capital reserves from issuance of shares above par or notional amount","l10n_de.tag_de_liabilities_bs_A_II","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2926","2926","Capital reserves from issuance of convertible bonds and options to acquire shares","l10n_de.tag_de_liabilities_bs_A_II","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2927","2927","Capital reserves from additional payments as consideration for preferential rights for shares","l10n_de.tag_de_liabilities_bs_A_II","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2928","2928","Other additional capital contributions","l10n_de.tag_de_liabilities_bs_A_II","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2929","2929","Supplementary calls (contra account 1299)","l10n_de.tag_de_liabilities_bs_A_II","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2930","2930","Legal reserve","l10n_de.tag_de_liabilities_bs_A_III_1","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2935","2935","Reserve for shares in a parent or majority investor","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2937","2937","Other revenue reserve (co-operatives)","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2950","2950","Reserves provided for by the articles of association","l10n_de.tag_de_liabilities_bs_A_III_3","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2959","2959","Collectively held reserves (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_liabilities_bs_A_III_3","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2960","2960","Other revenue reserves","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2961","2961","Other revenue reserves from the purchase of treasury shares","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2962","2962","Equity component of reversals of write-downs","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2963","2963","Revenue reserves from the transitional BilMoG provisions","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2964","2964","Revenue reserves from the transitional BilMoG provisions (reversal of write-downs of tangible fixed assets)","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2965","2965","Revenue reserves from the transitional BilMoGprovisions (reversal of write-downs of long term financial assets)","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2966","2966","Revenue reserves from the transitional BilMoG provisions (reversal of special tax-allowable reserves)","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2967","2967","Deferred taxes (revenue reserves credit balance) from items taken directly to equity","l10n_de.tag_de_liabilities_bs_A_III_4","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2968","2968","Deferred taxes (revenue reserves debit balance) from items taken directly to equity","l10n_de.tag_de_liabilities_bs_A_III_4","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2969","2969","Deferred income (revenue reserves debit balance) from items taken directly to equity)","l10n_de.tag_de_liabilities_bs_A_III_4","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2970","2970","Retained profits brought forward before appropriation of net profit","l10n_de.tag_de_liabilities_bs_A_IV","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2975","2975","Retained profits brought forward before appropriation of net profit (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_liabilities_bs_A_IV","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2977","2977","Accumulated losses brought forward before appropriation of net profit (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_liabilities_bs_A_IV","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2978","2978","Accumulated losses brought forward before appropriation of net profit","l10n_de.tag_de_liabilities_bs_A_IV","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2979","2979","Carried forward to new account ( balance sheet )","l10n_de.tag_de_liabilities_bs_A_IV","equity","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2980","2980","Miscellaneous other special reserves","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2981","2981","Untaxed reserves under section 6b EStG","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2982","2982","Replacement reserves","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2988","2988","Reserve for investment grants","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2989","2989","Special item with an equity portion in accordance with Section 52 (16) of the German Income Tax Act (EStG)","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2990","2990","Special tax-allowable reserves, accelerated tax depreciation and writedowns","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2993","2993","Special item with an equity portion pursuant to Sec. 7g (2) EStG n.F.","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2995","2995","Adjustment item for withdrawals, s. 4g EStG","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2997","2997","Special tax-allowable reserves under section 7g(5) EStG","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_2999","2999","Extraordinary items for investment grants","l10n_de.tag_de_liabilities_bs_B","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3000","3000","Provisions for pensions and similar obligations","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3005","3005","Provisions for pensions and similar obligations to shareholders or related parties (10 % capital investment)","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3009","3009","Provisions for pensions and similar obligations for offsetting against long -term assets in accordance with section 246(2) HGB","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3010","3010","Provisions for direct commitments","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3011","3011","Provisions for subsidy obligations for pension funds and life insurances","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3015","3015","Provisions for obligations similar to pensions","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3020","3020","Provisions for taxes","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3030","3030","Provision for trade tax","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3035","3035","Provision for trade tax, section 4(5b) EStG","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3040","3040","Provision for corporate income tax","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3050","3050","Provisions for taxes for tax deferral (BStBK)","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3060","3060","Allowances for deferred tax liabilities","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3065","3065","Deferred tax liabilities","l10n_de.tag_de_liabilities_bs_F","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3070","3070","Other provisions","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3075","3075","Provisions for maintenance expenses deferred to the first three months of the following year","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3076","3076","Long-term provisions for long-term obligations comparable to post-employment benefits","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3077","3077","Long-term provisions for long -term obligations comparable to post-employment benefits for offsetting with long-term assets unders. 246(2) of the HGB","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3079","3079","Provisions for vacation pay","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3085","3085","Provisions for environmental remediation and waste disposal expenses","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3090","3090","Provisions for warranties (contra account 6790)","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3092","3092","Provisions for expected losses from executory contracts","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3095","3095","Provisions for period-end closing and audit costs","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3098","3098","Provisions for internal expenses under section 249(2) HGB (old version)","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3099","3099","Provisions for environmental protection","l10n_de.tag_de_liabilities_bs_C_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3100","3100","Non-convertible bonds","l10n_de.tag_de_liabilities_bs_D_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3101","3101","Non-convertible bonds - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3105","3105","Non-convertible bonds - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_1","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3110","3110","Non-convertible bonds - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_1","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3120","3120","Convertible bonds","l10n_de.tag_de_liabilities_bs_D_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3121","3121","Convertible bonds - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_1","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3125","3125","Convertible bonds - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_1","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3130","3130","Convertible bonds - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_1","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3150","3150","Liabilities to banks","l10n_de.tag_de_liabilities_bs_D_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3151","3151","Liabilities to banks - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3160","3160","Liabilities to banks - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_2","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3170","3170","Liabilities to banks - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_2","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3180","3180","Liabilities to banks under instalment credit agreements","l10n_de.tag_de_liabilities_bs_D_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3181","3181","Liabilities to banks under instalment credit agreements - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_2","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3190","3190","Liabilities to banks under instalment credit agreements - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_2","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3200","3200","Liabilities to banks under instalment credit agreements - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_2","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3250","3250","Payments received on account of orders (liabilities)","l10n_de.tag_de_liabilities_bs_D_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3260","3260","Tax-paid payments received on account of orders, 7 % VAT (liabilities).","l10n_de.tag_de_liabilities_bs_D_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3272","3272","Tax-paid payments received on account of orders, 19 % VAT (liabilities).","l10n_de.tag_de_liabilities_bs_D_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3280","3280","Payments received on account of orders - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_3","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3284","3284","Payments received on account of orders - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_3","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3285","3285","Payments received on account of orders - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_3","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3300","3300","Trade payables","l10n_de.tag_de_liabilities_bs_D_4","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3301","3301","Trade payables (Odoo)","l10n_de.tag_de_liabilities_bs_D_4","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3305","3305","Trade payables at general VAT rate (cash basis accounting)","l10n_de.tag_de_liabilities_bs_D_4","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3306","3306","Trade payables at reduced VAT rate (cash basis accounting)","l10n_de.tag_de_liabilities_bs_D_4","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3307","3307","Trade payables, no input tax (cash basis accounting)","l10n_de.tag_de_liabilities_bs_D_4","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3309","3309","Contra account 3305-3307 if payables are classified by tax rates (cash basis accounting)","l10n_de.tag_de_liabilities_bs_D_4","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3310","3310","Trade payables, no separate receivables/payables accounting","l10n_de.tag_de_liabilities_bs_D_4","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3334","3334","Trade payables for investments, section 4(3) EStG","l10n_de.tag_de_liabilities_bs_D_4","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3335","3335","Trade payables, no separate receivables/payables accounting - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_4","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3337","3337","Trade payables, no separate receivables/payables accounting - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_4","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3338","3338","Trade payables, no separate receivables/payables accounting - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_4","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3340","3340","Trade payables to shareholders/partners","l10n_de.tag_de_liabilities_bs_D_4","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3341","3341","Trade payables to shareholders/partners - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_4","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3345","3345","Trade payables to shareholders/partners - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_4","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3348","3348","Trade payables to shareholders/partners - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_4","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3350","3350","Bills payable","l10n_de.tag_de_liabilities_bs_D_5","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3351","3351","Bills payable - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_5","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3380","3380","Bills payable - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_5","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3390","3390","Bills payable - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_5","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3400","3400","Liabilities to affiliated companies","l10n_de.tag_de_liabilities_bs_D_6","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3401","3401","Liabilities to affiliated companies - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_6","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3405","3405","Liabilities to affiliated companies - remainin term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_6","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3410","3410","Liabilities to affiliated companies - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_6","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3420","3420","Trade payables to affiliated companies","l10n_de.tag_de_liabilities_bs_D_6","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3421","3421","Trade payables to affiliated companies - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_6","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3425","3425","Trade payables to affiliated companies - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_6","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3430","3430","Trade payables to affiliated companies - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_6","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3450","3450","Liabilities to other longterm investees and investors","l10n_de.tag_de_liabilities_bs_D_7","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3451","3451","Liabilities to other longterm investees and investors - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_7","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3455","3455","Liabilities to other longterm investees and investors - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_7","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3460","3460","Liabilities to other longterm investees and investors - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_7","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3470","3470","Trade payables to other long-term investees and investors","l10n_de.tag_de_liabilities_bs_D_7","liability_payable","l10n_de_skr04.l10n_chart_de_skr04","True"
"chart_skr04_3471","3471","Trade payables to other long-term investees and investors - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_7","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3475","3475","Trade payables to other long-term investees and investors - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_7","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3480","3480","Trade payables to other long-term investees and investors - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_7","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3500","3500","Other liabilities","l10n_de.tag_de_liabilities_bs_D_8","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3501","3501","Other liabilities - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_8","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3504","3504","Other liabilities - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_8","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3507","3507","Other liabilities - remaining term greater than 5 years","l10n_de.tag_de_liabilities_bs_D_8","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3509","3509","Other liabilities, under section 11(2) sentence 2 EStG for section 4(3) EStG","l10n_de.tag_de_liabilities_bs_D_8","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3510","3510","Liabilities to shareholders/partners","l10n_de.tag_de_liabilities_bs_D_8","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3511","3511","Liabilities to shareholders/partners - remaining term up to 1 year","l10n_de.tag_de_liabilities_bs_D_8","liability_current","l10n_de_skr04.l10n_chart_de_skr04",""
"chart_skr04_3514","3514","Liabilities to shareholders/partners - remaining term between 1 and 5 years","l10n_de.tag_de_liabilities_bs_D_8","liability_non_current","l10n_de_skr04.l10n_chart_de_skr04",""
