"id","name","code","account_type","chart_template_id/id","reconcile"
"account_activa_account_7151045","SERVICIOS CONTRATADOS A TERCEROS","7151045","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7151046","BONIFICACION UNICA ESPECIAL","7151046","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7151047","SERVICIOS DE PUBLICIDAD","7151047","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7161002","INMUEBLES","7161002","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7161003","MAQUINARIAS Y EQUIPOS","7161003","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7161004","VEHICULOS","7161004","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7161005","MUEBLES Y ENSERES","7161005","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7161006","LICENCIA & SOFTWARE","7161006","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7161007","MEJORAS A PROPIEDAD","7161007","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_7162001","SEGUROS","7162001","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9111001","INTERESES BANCOS NACIONALES","9111001","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9111002","COMSIONES Y GASTOS BANCARIOS","9111002","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9111003","COMISIONES TICKET DE ALIMENTACION","9111003","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9111099","OTROS EGRESOS","9111099","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113002","INTERESES S/PRESTACIONES SOCIALES","9113002","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113003","PERDIDAS EN VENTAS ACTIVOS FIJOS","9113003","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113004","PERDIDAS EN INVERSIONES DE BONOS P.","9113004","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113005","PERDIDAS EN VENTAS DE INVERSIONES","9113005","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113006","PERDIDAS EN DIFERENCIAL CAMBIARIO","9113006","expense","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113007","AJUSTE DE AÑOS ANTERIORES","9113007","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113010","PERDIDA POR ROBO DE INVENTARIO","9113010","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9113012","FLUCTUACION CAMBIARIA NO REALIZADAS","9113012","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9114001","IMPUESTOS A LAS TRANSACIONES FINANCIERAS","9114001","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9211001","INTERESES DE BANCOS NACIONALES","9211001","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9211002","INTERESES DE BANCOS EXTRANJEROS","9211002","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9211003","OTROS INGRESOS FINANCIEROS","9211003","income","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9212001","GANANCIAS EN VENTAS DE ACTIVOS FIJOS","9212001","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9212002","GANANCIAS EN VENTAS DE INVERSIONES","9212002","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9212003","GANANCIAS EN DIFERENCIAL CAMBIARIO","9212003","income","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9212004","INTERESES VARIOS","9212004","asset_current","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9212005","OTROS INGRESOS","9212005","income","l10n_ve.ve_chart_template_amd","True"
"account_activa_account_9212006","AJUSTES AÑOS ANTERIORES","9212006","asset_current","l10n_ve.ve_chart_template_amd","True"
