"id","name","applicability","country_id/id"
"account_tag_external_code_5844","5844","accounts","base.at"
"account_tag_external_code_5850","5850","accounts","base.at"
"account_tag_external_code_5851","5851","accounts","base.at"
"account_tag_external_code_5852","5852","accounts","base.at"
"account_tag_external_code_5853","5853","accounts","base.at"
"account_tag_external_code_5855","5855","accounts","base.at"
"account_tag_external_code_5856","5856","accounts","base.at"
"account_tag_external_code_5857","5857","accounts","base.at"
"account_tag_external_code_5858","5858","accounts","base.at"
"account_tag_external_code_5860","5860","accounts","base.at"
"account_tag_external_code_5900","5900","accounts","base.at"
"account_tag_external_code_6000","6000","accounts","base.at"
"account_tag_external_code_6005","6005","accounts","base.at"
"account_tag_external_code_6010","6010","accounts","base.at"
"account_tag_external_code_6015","6015","accounts","base.at"
"account_tag_external_code_6020","6020","accounts","base.at"
"account_tag_external_code_6025","6025","accounts","base.at"
"account_tag_external_code_6030","6030","accounts","base.at"
"account_tag_external_code_6040","6040","accounts","base.at"
"account_tag_external_code_6050","6050","accounts","base.at"
"account_tag_external_code_6060","6060","accounts","base.at"
"account_tag_external_code_6070","6070","accounts","base.at"
"account_tag_external_code_6090","6090","accounts","base.at"
"account_tag_external_code_6100","6100","accounts","base.at"
"account_tag_external_code_6200","6200","accounts","base.at"
"account_tag_external_code_6205","6205","accounts","base.at"
"account_tag_external_code_6210","6210","accounts","base.at"
"account_tag_external_code_6220","6220","accounts","base.at"
"account_tag_external_code_6225","6225","accounts","base.at"
"account_tag_external_code_6230","6230","accounts","base.at"
"account_tag_external_code_6240","6240","accounts","base.at"
"account_tag_external_code_6250","6250","accounts","base.at"
"account_tag_external_code_6260","6260","accounts","base.at"
"account_tag_external_code_6270","6270","accounts","base.at"
"account_tag_external_code_6290","6290","accounts","base.at"
"account_tag_external_code_6400","6400","accounts","base.at"
"account_tag_external_code_6401","6401","accounts","base.at"
"account_tag_external_code_6402","6402","accounts","base.at"
"account_tag_external_code_6403","6403","accounts","base.at"
"account_tag_external_code_6404","6404","accounts","base.at"
"account_tag_external_code_6410","6410","accounts","base.at"
"account_tag_external_code_6411","6411","accounts","base.at"
"account_tag_external_code_6420","6420","accounts","base.at"
"account_tag_external_code_6421","6421","accounts","base.at"
"account_tag_external_code_6450","6450","accounts","base.at"
"account_tag_external_code_6451","6451","accounts","base.at"
"account_tag_external_code_6452","6452","accounts","base.at"
"account_tag_external_code_6453","6453","accounts","base.at"
"account_tag_external_code_6454","6454","accounts","base.at"
"account_tag_external_code_6455","6455","accounts","base.at"
"account_tag_external_code_6460","6460","accounts","base.at"
"account_tag_external_code_6461","6461","accounts","base.at"
"account_tag_external_code_6500","6500","accounts","base.at"
"account_tag_external_code_6560","6560","accounts","base.at"
"account_tag_external_code_6580","6580","accounts","base.at"
"account_tag_external_code_6590","6590","accounts","base.at"
"account_tag_external_code_6600","6600","accounts","base.at"
"account_tag_external_code_6601","6601","accounts","base.at"
"account_tag_external_code_6602","6602","accounts","base.at"
"account_tag_external_code_6603","6603","accounts","base.at"
"account_tag_external_code_6660","6660","accounts","base.at"
"account_tag_external_code_6661","6661","accounts","base.at"
"account_tag_external_code_6662","6662","accounts","base.at"
"account_tag_external_code_6663","6663","accounts","base.at"
"account_tag_external_code_6670","6670","accounts","base.at"
"account_tag_external_code_6680","6680","accounts","base.at"
"account_tag_external_code_6685","6685","accounts","base.at"
"account_tag_external_code_6690","6690","accounts","base.at"
"account_tag_external_code_6695","6695","accounts","base.at"
"account_tag_external_code_6700","6700","accounts","base.at"
"account_tag_external_code_6710","6710","accounts","base.at"
"account_tag_external_code_6720","6720","accounts","base.at"
"account_tag_external_code_6730","6730","accounts","base.at"
"account_tag_external_code_6731","6731","accounts","base.at"
"account_tag_external_code_6740","6740","accounts","base.at"
"account_tag_external_code_6750","6750","accounts","base.at"
"account_tag_external_code_6751","6751","accounts","base.at"
"account_tag_external_code_6790","6790","accounts","base.at"
"account_tag_external_code_6791","6791","accounts","base.at"
"account_tag_external_code_6800","6800","accounts","base.at"
"account_tag_external_code_7000","7000","accounts","base.at"
"account_tag_external_code_7005","7005","accounts","base.at"
"account_tag_external_code_7010","7010","accounts","base.at"
"account_tag_external_code_7011","7011","accounts","base.at"
"account_tag_external_code_7020","7020","accounts","base.at"
"account_tag_external_code_7021","7021","accounts","base.at"
"account_tag_external_code_7022","7022","accounts","base.at"
"account_tag_external_code_7030","7030","accounts","base.at"
"account_tag_external_code_7040","7040","accounts","base.at"
"account_tag_external_code_7041","7041","accounts","base.at"
"account_tag_external_code_7042","7042","accounts","base.at"
"account_tag_external_code_7050","7050","accounts","base.at"
"account_tag_external_code_7090","7090","accounts","base.at"
"account_tag_external_code_7100","7100","accounts","base.at"
"account_tag_external_code_7110","7110","accounts","base.at"
"account_tag_external_code_7120","7120","accounts","base.at"
"account_tag_external_code_7130","7130","accounts","base.at"
"account_tag_external_code_7140","7140","accounts","base.at"
"account_tag_external_code_7150","7150","accounts","base.at"
"account_tag_external_code_7160","7160","accounts","base.at"
"account_tag_external_code_7161","7161","accounts","base.at"
"account_tag_external_code_7162","7162","accounts","base.at"
"account_tag_external_code_7170","7170","accounts","base.at"
"account_tag_external_code_7171","7171","accounts","base.at"
"account_tag_external_code_7180","7180","accounts","base.at"
"account_tag_external_code_7200","7200","accounts","base.at"
"account_tag_external_code_7201","7201","accounts","base.at"
"account_tag_external_code_7202","7202","accounts","base.at"
"account_tag_external_code_7203","7203","accounts","base.at"
"account_tag_external_code_7204","7204","accounts","base.at"
"account_tag_external_code_7205","7205","accounts","base.at"
"account_tag_external_code_7206","7206","accounts","base.at"
"account_tag_external_code_7209","7209","accounts","base.at"
"account_tag_external_code_7210","7210","accounts","base.at"
"account_tag_external_code_7215","7215","accounts","base.at"
"account_tag_external_code_7216","7216","accounts","base.at"
"account_tag_external_code_7220","7220","accounts","base.at"
"account_tag_external_code_7225","7225","accounts","base.at"
"account_tag_external_code_7230","7230","accounts","base.at"
"account_tag_external_code_7235","7235","accounts","base.at"
"account_tag_external_code_7300","7300","accounts","base.at"
"account_tag_external_code_7320","7320","accounts","base.at"
"account_tag_external_code_7321","7321","accounts","base.at"
"account_tag_external_code_7322","7322","accounts","base.at"
"account_tag_external_code_7323","7323","accounts","base.at"
"account_tag_external_code_7324","7324","accounts","base.at"
"account_tag_external_code_7325","7325","accounts","base.at"
"account_tag_external_code_7326","7326","accounts","base.at"
"account_tag_external_code_7330","7330","accounts","base.at"
"account_tag_external_code_7332","7332","accounts","base.at"
"account_tag_external_code_7334","7334","accounts","base.at"
"account_tag_external_code_7335","7335","accounts","base.at"
"account_tag_external_code_7336","7336","accounts","base.at"
"account_tag_external_code_7340","7340","accounts","base.at"
"account_tag_external_code_7345","7345","accounts","base.at"
"account_tag_external_code_7350","7350","accounts","base.at"
"account_tag_external_code_7355","7355","accounts","base.at"
"account_tag_external_code_7360","7360","accounts","base.at"
"account_tag_external_code_7370","7370","accounts","base.at"
"account_tag_external_code_7380","7380","accounts","base.at"
"account_tag_external_code_7381","7381","accounts","base.at"
"account_tag_external_code_7382","7382","accounts","base.at"
"account_tag_external_code_7385","7385","accounts","base.at"
"account_tag_external_code_7390","7390","accounts","base.at"
"account_tag_external_code_7400","7400","accounts","base.at"
"account_tag_external_code_7401","7401","accounts","base.at"
"account_tag_external_code_7402","7402","accounts","base.at"
"account_tag_external_code_7410","7410","accounts","base.at"
"account_tag_external_code_7411","7411","accounts","base.at"
"account_tag_external_code_7412","7412","accounts","base.at"
"account_tag_external_code_7440","7440","accounts","base.at"
"account_tag_external_code_7480","7480","accounts","base.at"
"account_tag_external_code_7490","7490","accounts","base.at"
"account_tag_external_code_7500","7500","accounts","base.at"
"account_tag_external_code_7540","7540","accounts","base.at"
"account_tag_external_code_7580","7580","accounts","base.at"
"account_tag_external_code_7585","7585","accounts","base.at"
"account_tag_external_code_7600","7600","accounts","base.at"
"account_tag_external_code_7601","7601","accounts","base.at"
"account_tag_external_code_7610","7610","accounts","base.at"
"account_tag_external_code_7611","7611","accounts","base.at"
"account_tag_external_code_7630","7630","accounts","base.at"
"account_tag_external_code_7631","7631","accounts","base.at"
"account_tag_external_code_7650","7650","accounts","base.at"
"account_tag_external_code_7651","7651","accounts","base.at"
"account_tag_external_code_7652","7652","accounts","base.at"
"account_tag_external_code_7653","7653","accounts","base.at"
"account_tag_external_code_7654","7654","accounts","base.at"
"account_tag_external_code_7660","7660","accounts","base.at"
"account_tag_external_code_7661","7661","accounts","base.at"
"account_tag_external_code_7685","7685","accounts","base.at"
"account_tag_external_code_7690","7690","accounts","base.at"
"account_tag_external_code_7695","7695","accounts","base.at"
"account_tag_external_code_7696","7696","accounts","base.at"
"account_tag_external_code_7700","7700","accounts","base.at"
"account_tag_external_code_7710","7710","accounts","base.at"
"account_tag_external_code_7720","7720","accounts","base.at"
"account_tag_external_code_7740","7740","accounts","base.at"
"account_tag_external_code_7750","7750","accounts","base.at"
"account_tag_external_code_7755","7755","accounts","base.at"
"account_tag_external_code_7758","7758","accounts","base.at"
"account_tag_external_code_7760","7760","accounts","base.at"
"account_tag_external_code_7765","7765","accounts","base.at"
"account_tag_external_code_7770","7770","accounts","base.at"
"account_tag_external_code_7775","7775","accounts","base.at"
"account_tag_external_code_7780","7780","accounts","base.at"
"account_tag_external_code_7782","7782","accounts","base.at"
"account_tag_external_code_7785","7785","accounts","base.at"
"account_tag_external_code_7790","7790","accounts","base.at"
"account_tag_external_code_7800","7800","accounts","base.at"
"account_tag_external_code_7801","7801","accounts","base.at"
"account_tag_external_code_7804","7804","accounts","base.at"
"account_tag_external_code_7805","7805","accounts","base.at"
"account_tag_external_code_7806","7806","accounts","base.at"
"account_tag_external_code_7807","7807","accounts","base.at"
"account_tag_external_code_7808","7808","accounts","base.at"
"account_tag_external_code_7809","7809","accounts","base.at"
"account_tag_external_code_7810","7810","accounts","base.at"
"account_tag_external_code_7811","7811","accounts","base.at"
"account_tag_external_code_7815","7815","accounts","base.at"
"account_tag_external_code_7816","7816","accounts","base.at"
"account_tag_external_code_7820","7820","accounts","base.at"
"account_tag_external_code_7825","7825","accounts","base.at"
"account_tag_external_code_7830","7830","accounts","base.at"
"account_tag_external_code_7840","7840","accounts","base.at"
"account_tag_external_code_7841","7841","accounts","base.at"
"account_tag_external_code_7850","7850","accounts","base.at"
"account_tag_external_code_7860","7860","accounts","base.at"
"account_tag_external_code_7870","7870","accounts","base.at"
"account_tag_external_code_7890","7890","accounts","base.at"
"account_tag_external_code_7900","7900","accounts","base.at"
"account_tag_external_code_7910","7910","accounts","base.at"
"account_tag_external_code_7960","7960","accounts","base.at"
"account_tag_external_code_7970","7970","accounts","base.at"
"account_tag_external_code_7980","7980","accounts","base.at"
"account_tag_external_code_7990","7990","accounts","base.at"
"account_tag_external_code_7999","7999","accounts","base.at"
"account_tag_external_code_8000","8000","accounts","base.at"
"account_tag_external_code_8010","8010","accounts","base.at"
"account_tag_external_code_8020","8020","accounts","base.at"
"account_tag_external_code_8030","8030","accounts","base.at"
"account_tag_external_code_8040","8040","accounts","base.at"
"account_tag_external_code_8045","8045","accounts","base.at"
"account_tag_external_code_8050","8050","accounts","base.at"
"account_tag_external_code_8052","8052","accounts","base.at"
"account_tag_external_code_8055","8055","accounts","base.at"
"account_tag_external_code_8060","8060","accounts","base.at"
"account_tag_external_code_8070","8070","accounts","base.at"
"account_tag_external_code_8080","8080","accounts","base.at"
"account_tag_external_code_8100","8100","accounts","base.at"
"account_tag_external_code_8101","8101","accounts","base.at"
"account_tag_external_code_8110","8110","accounts","base.at"
"account_tag_external_code_8120","8120","accounts","base.at"
"account_tag_external_code_8121","8121","accounts","base.at"
"account_tag_external_code_8122","8122","accounts","base.at"
"account_tag_external_code_8125","8125","accounts","base.at"
"account_tag_external_code_8140","8140","accounts","base.at"
"account_tag_external_code_8150","8150","accounts","base.at"
"account_tag_external_code_8160","8160","accounts","base.at"
"account_tag_external_code_8170","8170","accounts","base.at"
"account_tag_external_code_8171","8171","accounts","base.at"
"account_tag_external_code_8180","8180","accounts","base.at"
"account_tag_external_code_8181","8181","accounts","base.at"
"account_tag_external_code_8190","8190","accounts","base.at"
"account_tag_external_code_8191","8191","accounts","base.at"
"account_tag_external_code_8200","8200","accounts","base.at"
"account_tag_external_code_8201","8201","accounts","base.at"
"account_tag_external_code_8205","8205","accounts","base.at"
"account_tag_external_code_8206","8206","accounts","base.at"
"account_tag_external_code_8210","8210","accounts","base.at"
"account_tag_external_code_8211","8211","accounts","base.at"
"account_tag_external_code_8220","8220","accounts","base.at"
"account_tag_external_code_8230","8230","accounts","base.at"
"account_tag_external_code_8231","8231","accounts","base.at"
"account_tag_external_code_8232","8232","accounts","base.at"
"account_tag_external_code_8260","8260","accounts","base.at"
"account_tag_external_code_8261","8261","accounts","base.at"
"account_tag_external_code_8270","8270","accounts","base.at"
"account_tag_external_code_8271","8271","accounts","base.at"
"account_tag_external_code_8280","8280","accounts","base.at"
"account_tag_external_code_8281","8281","accounts","base.at"
"account_tag_external_code_8290","8290","accounts","base.at"
"account_tag_external_code_8300","8300","accounts","base.at"
"account_tag_external_code_8310","8310","accounts","base.at"
"account_tag_external_code_8320","8320","accounts","base.at"
"account_tag_external_code_8340","8340","accounts","base.at"
"account_tag_external_code_8350","8350","accounts","base.at"
"account_tag_external_code_8360","8360","accounts","base.at"
"account_tag_external_code_8400","8400","accounts","base.at"
"account_tag_external_code_8410","8410","accounts","base.at"
"account_tag_external_code_8420","8420","accounts","base.at"
"account_tag_external_code_8440","8440","accounts","base.at"
"account_tag_external_code_8445","8445","accounts","base.at"
"account_tag_external_code_8450","8450","accounts","base.at"
"account_tag_external_code_8460","8460","accounts","base.at"
"account_tag_external_code_8470","8470","accounts","base.at"
"account_tag_external_code_8480","8480","accounts","base.at"
"account_tag_external_code_8490","8490","accounts","base.at"
"account_tag_external_code_8500","8500","accounts","base.at"
"account_tag_external_code_8510","8510","accounts","base.at"
"account_tag_external_code_8520","8520","accounts","base.at"
"account_tag_external_code_8530","8530","accounts","base.at"
"account_tag_external_code_8540","8540","accounts","base.at"
"account_tag_external_code_8550","8550","accounts","base.at"
"account_tag_external_code_8560","8560","accounts","base.at"
"account_tag_external_code_8600","8600","accounts","base.at"
"account_tag_external_code_8610","8610","accounts","base.at"
"account_tag_external_code_8700","8700","accounts","base.at"
"account_tag_external_code_8710","8710","accounts","base.at"
"account_tag_external_code_8720","8720","accounts","base.at"
"account_tag_external_code_8750","8750","accounts","base.at"
"account_tag_external_code_8760","8760","accounts","base.at"
"account_tag_external_code_8770","8770","accounts","base.at"
"account_tag_external_code_8800","8800","accounts","base.at"
"account_tag_external_code_8810","8810","accounts","base.at"
"account_tag_external_code_8900","8900","accounts","base.at"
"account_tag_external_code_8910","8910","accounts","base.at"
"account_tag_external_code_8920","8920","accounts","base.at"
"account_tag_external_code_8990","8990","accounts","base.at"
"account_tag_external_code_8991","8991","accounts","base.at"
"account_tag_external_code_9000","9000","accounts","base.at"
"account_tag_external_code_9001","9001","accounts","base.at"
"account_tag_external_code_9009","9009","accounts","base.at"
"account_tag_external_code_9010","9010","accounts","base.at"
"account_tag_external_code_9011","9011","accounts","base.at"
"account_tag_external_code_9030","9030","accounts","base.at"
"account_tag_external_code_9031","9031","accounts","base.at"
"account_tag_external_code_9040","9040","accounts","base.at"
"account_tag_external_code_9050","9050","accounts","base.at"
"account_tag_external_code_9060","9060","accounts","base.at"
"account_tag_external_code_9070","9070","accounts","base.at"
"account_tag_external_code_9080","9080","accounts","base.at"
"account_tag_external_code_9090","9090","accounts","base.at"
"account_tag_external_code_9130","9130","accounts","base.at"
"account_tag_external_code_9140","9140","accounts","base.at"
"account_tag_external_code_9150","9150","accounts","base.at"
"account_tag_external_code_9160","9160","accounts","base.at"
"account_tag_external_code_9161","9161","accounts","base.at"
"account_tag_external_code_9162","9162","accounts","base.at"
"account_tag_external_code_9163","9163","accounts","base.at"
"account_tag_external_code_9190","9190","accounts","base.at"
"account_tag_external_code_9191","9191","accounts","base.at"
"account_tag_external_code_9192","9192","accounts","base.at"
"account_tag_external_code_9200","9200","accounts","base.at"
"account_tag_external_code_9210","9210","accounts","base.at"
"account_tag_external_code_9220","9220","accounts","base.at"
"account_tag_external_code_9240","9240","accounts","base.at"
"account_tag_external_code_9300","9300","accounts","base.at"
"account_tag_external_code_9310","9310","accounts","base.at"
"account_tag_external_code_9320","9320","accounts","base.at"
"account_tag_external_code_9330","9330","accounts","base.at"
"account_tag_external_code_9340","9340","accounts","base.at"
"account_tag_external_code_9345","9345","accounts","base.at"
"account_tag_external_code_9350","9350","accounts","base.at"
"account_tag_external_code_9351","9351","accounts","base.at"
"account_tag_external_code_9360","9360","accounts","base.at"
"account_tag_external_code_9361","9361","accounts","base.at"
"account_tag_external_code_9370","9370","accounts","base.at"
"account_tag_external_code_9371","9371","accounts","base.at"
"account_tag_external_code_9380","9380","accounts","base.at"
"account_tag_external_code_9381","9381","accounts","base.at"
"account_tag_external_code_9385","9385","accounts","base.at"
"account_tag_external_code_9389","9389","accounts","base.at"
"account_tag_external_code_9390","9390","accounts","base.at"
"account_tag_external_code_9392","9392","accounts","base.at"
"account_tag_external_code_9393","9393","accounts","base.at"
"account_tag_external_code_9396","9396","accounts","base.at"
"account_tag_external_code_9397","9397","accounts","base.at"
"account_tag_external_code_9400","9400","accounts","base.at"
"account_tag_external_code_9410","9410","accounts","base.at"
"account_tag_external_code_9420","9420","accounts","base.at"
"account_tag_external_code_9430","9430","accounts","base.at"
"account_tag_external_code_9450","9450","accounts","base.at"
"account_tag_external_code_9501","9501","accounts","base.at"
"account_tag_external_code_9502","9502","accounts","base.at"
"account_tag_external_code_9550","9550","accounts","base.at"
"account_tag_external_code_9570","9570","accounts","base.at"
"account_tag_external_code_9580","9580","accounts","base.at"
"account_tag_external_code_9581","9581","accounts","base.at"
"account_tag_external_code_9600","9600","accounts","base.at"
"account_tag_external_code_9601","9601","accounts","base.at"
"account_tag_external_code_9610","9610","accounts","base.at"
"account_tag_external_code_9611","9611","accounts","base.at"
"account_tag_external_code_9612","9612","accounts","base.at"
"account_tag_external_code_9613","9613","accounts","base.at"
"account_tag_external_code_9614","9614","accounts","base.at"
"account_tag_external_code_9618","9618","accounts","base.at"
"account_tag_external_code_9620","9620","accounts","base.at"
"account_tag_external_code_9630","9630","accounts","base.at"
"account_tag_external_code_9640","9640","accounts","base.at"
"account_tag_external_code_9641","9641","accounts","base.at"
"account_tag_external_code_9644","9644","accounts","base.at"
"account_tag_external_code_9700","9700","accounts","base.at"
"account_tag_external_code_9710","9710","accounts","base.at"
"account_tag_external_code_9720","9720","accounts","base.at"
"account_tag_external_code_9730","9730","accounts","base.at"
"account_tag_external_code_9800","9800","accounts","base.at"
"account_tag_external_code_9810","9810","accounts","base.at"
"account_tag_external_code_9850","9850","accounts","base.at"
"account_tag_external_code_9880","9880","accounts","base.at"
"account_tag_external_code_9881","9881","accounts","base.at"
"account_tag_external_code_9882","9882","accounts","base.at"
"account_tag_external_code_9883","9883","accounts","base.at"
"account_tag_external_code_9884","9884","accounts","base.at"
"account_tag_external_code_9890","9890","accounts","base.at"
"account_tag_external_code_9891","9891","accounts","base.at"
"account_tag_external_code_9990","9990","accounts","base.at"
"account_tag_external_code_9991","9991","accounts","base.at"
"account_tag_external_code_9992","9992","accounts","base.at"
"account_tag_external_code_9993","9993","accounts","base.at"
"account_tag_external_code_9994","9994","accounts","base.at"
